milliseconds,Susceptible,Exposed,Infected,Recovered
0,11080788.721936744,202.08850464410315,31.698852772927836,1.9205829812790673
100,11080756.02566263,202.63745810369642,31.950818331480306,2.112281729889502
200,11080764.869415136,220.67897193283207,31.53553071859317,1.3769545673256784
300,11080760.003158836,208.23253948221077,41.21721765099169,3.3417954994115635
400,11080724.034247488,217.76605581171637,43.88778037207512,2.306606071668899
500,11080757.671578184,207.41961748726155,45.57056520476964,2.5673995869039605
600,11080702.027432514,237.15873953422476,45.26387885497026,3.3951663207296794
700,11080721.344303215,233.17649124003214,50.5328586349587,3.671442394421662
800,11080706.440938594,253.75040346197508,52.85185977870813,3.1112484492214425
900,11080710.741789732,253.4329978713126,58.54141197721454,4.535476307669243
1000,11080687.55124724,244.97888411890492,62.72697940247692,3.6435878580683014
1100,11080659.023867546,255.35633159265632,62.268246219332624,4.609487075681331
1200,11080693.280842368,264.8957422483168,68.50898011295838,4.454665150613316
1300,11080657.590055827,274.6597242004353,70.72293754560673,4.3726712669778784
1400,11080633.105873082,281.20577947585986,69.43084199997497,4.658792262240658
1500,11080609.77697757,273.00150985321505,77.4289914285029,5.716626074216635
1600,11080603.876540037,309.4665181743056,84.03650705089234,6.71595714021025
1700,11080598.804780534,321.45045177473855,75.66423364167579,6.211496654179115
1800,11080575.729607021,302.9864355942512,81.51477940351955,6.115852121527387
1900,11080606.392059846,310.47170238809565,93.05503017058479,7.0270601181177526
2000,11080571.842410544,337.35692064038267,88.58508529763795,6.929002704979034
2100,11080547.44666974,350.81395222809437,90.80842413999832,7.402109533264263
2200,11080546.092715466,334.5287466861628,106.5928317748068,7.742428663771711
2300,11080515.264033286,366.86571589449954,110.5509131419403,8.689405306124968
2400,11080487.756428055,382.14608078047536,114.96982405350006,10.24165031920831
2500,11080473.804721804,389.3017694901847,114.33284457524596,9.666440260941227
2600,11080494.707329966,408.56412883812914,113.80756182919346,10.77320398322118
2700,11080479.933608072,404.7876037825051,120.88655047214773,11.024967574063107
2800,11080414.471763503,430.23872321711156,130.28042100607894,11.009687289828495
2900,11080395.655330215,433.76562798499833,138.10357229723752,13.204117751705146
3000,11080425.097218884,453.6229528523277,138.55215497861283,13.546756824586021
3100,11080406.600383895,448.56858534822146,142.56001494464525,14.334578373510913
3200,11080351.298790928,461.6205041059817,145.1629178710162,14.127338135921285
3300,11080356.97482465,477.578060957136,163.29101434987382,15.747244856415326
3400,11080332.354859509,489.27956113135133,170.3566710264316,15.46505007449303
3500,11080315.813461302,534.9936937564886,169.34055280360838,16.793146903814947
3600,11080269.791718129,526.1809268217122,170.10349454472978,17.628188219023762
3700,11080250.075210445,536.5660212376673,190.34074013645753,17.962634367988453
3800,11080227.451243436,575.917351840398,185.9925363858478,20.311420572379237
3900,11080201.958224108,591.0844157344637,201.6273784054374,20.02429633889781
4000,11080167.75272987,589.7955368012184,213.3269814492743,22.032209428081064
4100,11080167.140400449,624.0653509472315,219.61526543507978,21.48930106216265
4200,11080091.954865785,628.2818808544424,228.0458204384885,23.585856607124292
4300,11080103.98242319,645.7315485910033,230.18609154316397,24.444022649319297
4400,11080034.921810767,673.2699686144821,244.4732861487513,25.16309054846427
4500,11080044.367852429,716.5708153595468,253.3322468473382,26.482498282167587
4600,11080007.7928489,728.7043169635888,249.85957389961342,28.77264747041894
4700,11079969.624856152,732.5556835750752,270.8719431899473,30.097859571115446
4800,11079945.88221428,771.7223987016345,278.6562488636041,29.92486131749992
4900,11079886.464775788,794.9376201234647,275.8034594884155,32.53989782107365
5000,11079837.349709312,808.6764039235647,299.43238989560746,33.28959132678646
