milliseconds,Susceptible,Exposed,Infected,Recovered
0,11080800.464350978,200.81350203991548,21.65970074555828,2.672367295323954
100,11080767.573298777,179.9524445007502,29.285657323009616,2.8033441758245488
200,11080773.655148173,200.03276505739527,25.697760028957664,3.0741681927478317
300,11080727.735413458,211.57156007153714,41.33408265903083,2.8222155464315573
400,11080743.57633681,206.6989419865556,36.99858671741262,1.8913010058892983
500,11080748.125953943,227.51909469361863,48.23158492115938,3.3240904841588357
600,11080738.212500935,227.39725860511206,38.62222917784473,3.1555714319121146
700,11080727.428578414,232.08972622557405,42.66511717331294,2.99441300583421
800,11080709.114036027,229.21106541728545,47.809025179960805,2.6690323886630845
900,11080680.970597086,247.5753988296973,60.304943509624124,2.8131497270515062
1000,11080668.95045929,250.82939819706792,51.94198401115137,4.669357931708571
1100,11080697.595224323,244.27823792548196,65.49275919921635,3.6022725110566953
1200,11080645.82894048,268.86462834457546,68.98788701732637,4.518831674017891
1300,11080658.994291518,268.85463079298677,60.22986588897682,4.70305673693329
1400,11080630.380003188,270.54526182492305,76.09773669339546,4.555185024527184
1500,11080622.035339842,303.2496799048634,71.0529392984129,5.246179412824111
1600,11080605.34144785,307.65408368014226,82.82249754519607,6.223180011414514
1700,11080585.603482785,290.0101855235031,87.91434441490492,6.303893956786621
1800,11080586.938274277,301.2322119530793,86.53884623061624,7.539168169303638
1900,11080563.794521054,326.3458139977128,86.37993596346182,7.3556788914952875
2000,11080540.274088027,336.2882821437814,97.16811961482418,6.980659535396115
2100,11080544.378610995,348.14175150550676,104.17545255549041,8.476521544717412
2200,11080548.303322554,339.7122561619738,105.08966792800287,8.267792659094715
2300,11080512.913837375,354.744255417619,108.66344679510233,9.391711547346725
2400,11080502.49714369,367.5457272607773,105.53272249930458,8.84597215203926
2500,11080485.531756727,376.9420331276551,115.86542750804885,9.62205675699795
2600,11080446.220582271,407.5684337192926,127.33346480312578,10.826180860356562
2700,11080481.660327362,418.5199623670405,127.45109742249942,11.57227962781937
2800,11080439.71497223,430.28213650616556,128.8557698957433,12.284848753019398
2900,11080409.987044262,448.65253700202777,129.47722956768155,11.980004614560096
3000,11080386.083018545,453.9689560710873,144.10215399386854,13.748904095744974
3100,11080402.731628295,443.8615613230186,148.74098673257103,14.58755639792449
3200,11080371.695561003,486.77857822496304,147.87485721148485,15.390737702631963
3300,11080352.088331297,499.54310271865836,161.07878007305845,15.817909887465797
3400,11080296.358980209,490.60406475859696,167.93456415799406,16.009842288422014
3500,11080290.479768783,512.6895822575814,178.57568983263195,16.829999959213392
3600,11080256.489500623,524.7077262292228,175.29781407894808,16.901383725705486
3700,11080226.807796156,565.9369460832243,187.54931328110925,17.995314717842437
3800,11080201.163456881,567.7126169336675,194.9582149689486,19.7989466254897
3900,11080209.625978695,575.2578139244645,196.2700627080314,20.01293726279749
4000,11080161.905942943,603.0229910630251,199.59069632057935,20.614451440502535
4100,11080136.417407792,631.3454479349314,218.4412589900236,22.67609125858724
4200,11080105.658584585,628.6982918951421,221.31939655339903,23.41250695804357
4300,11080105.413104387,675.552790437868,221.76160960322787,25.016833804278125
4400,11080084.96980512,678.3034876773747,233.26295422068011,25.124136109328
4500,11080002.918400748,711.9762855586938,240.38214719956304,26.33973132787729
4600,11080000.92511215,727.5762506884417,250.8923034006284,27.885467555374166
4700,11079984.041166311,742.5227353697031,256.8257476981931,28.522718271979286
4800,11079922.809858534,753.9142637901186,265.1808709691937,29.609479688529696
4900,11079901.194474978,794.6505067717145,285.7501894313431,32.29354729340818
5000,11079877.733654032,829.3933949080698,291.48846449982705,33.25029687672979
