miliseconds,H,T
0,0.6005600896389647,0.00010029700341414461
100,0.598507659994694,0.00010095745864196405
200,0.5977788798300165,0.00010137882006627883
300,0.5969031125785591,0.000104017197488261
400,0.5952981718290324,0.00010381962134480586
500,0.594434393050783,0.00010478325836421467
600,0.5924627532449308,0.00010675711336624263
700,0.5924734148188442,0.00010833500140909522
800,0.5907704635984619,0.00010968771304879443
900,0.5894203632427486,0.00011011687059782656
1000,0.5883190120232493,0.00010994172299399234
1100,0.5876384076993088,0.00011113918994551343
1200,0.5861299416369261,0.00011382099819383634
1300,0.5852422653532008,0.00011444331738078035
1400,0.5847170138913912,0.00011647026195142999
1500,0.5842590094206225,0.00011848306491990825
1600,0.5822354871317394,0.00011859099526641196
1700,0.5822983376721498,0.00012073277842841391
1800,0.58142083502773,0.0001221923692815526
1900,0.5793351180979761,0.0001244875524986979
2000,0.5791124392929694,0.00012426416474576213
2100,0.5783395600247526,0.00012718327613741163
2200,0.5770136411880791,0.0001280799057002131
2300,0.5763058516185255,0.00012957923892767818
2400,0.5758236519340582,0.00012995221901331423
2500,0.5741914224884602,0.00013369330494341776
2600,0.573418636847437,0.00013486637091639908
2700,0.5729965393365987,0.00013625721908750067
2800,0.5716323071654865,0.0001366526920044121
2900,0.5718747183090134,0.00013922508550148996
3000,0.5710088825672892,0.00014055050105493805
3100,0.5691923128868045,0.0001433762184486205
3200,0.5685491225379731,0.0001459355023131472
3300,0.5685937185626795,0.00014731584665667754
3400,0.5675355235965998,0.00014871704984334053
3500,0.5669169795069212,0.0001505004888875404
3600,0.5652569477154459,0.00015411641053518388
3700,0.564659856331263,0.00015474176009756642
3800,0.563862653323194,0.00015697336377691306
3900,0.5629766836699387,0.00015932588953956932
4000,0.562860757691763,0.0001618963685374674
4100,0.5616274594979338,0.00016324213534706731
4200,0.5612523453482066,0.000165198038090706
4300,0.5606824750468347,0.00016865398814975462
4400,0.5597737760591277,0.00017067052618442778
4500,0.5593058390444731,0.00017298375886327962
4600,0.5585712540619947,0.00017577635126566244
4700,0.5587350243815725,0.00017758903117210626
4800,0.5578813342209508,0.00018173156909755757
4900,0.5574156747198532,0.00018349777776400023
5000,0.5555860200766214,0.00018627787006745487
