milliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
1000,11.883120260740874,0.0018180771084863603,0.5,2.9153435848075957,0.08377651795888537,0.6067853058417709,0.03548339765586112,0.4,0.011683785038433307,0.7438163626485372,10.741632890042862,2.1636215424101164,11.49278274802597,1.1841750948084764,0.0,2.827582299205814e-05,0.559096890668175,0.30021012127673363,0.0008798972441717756,0.1847831533262952,0.00759281585697693,0.149398331651165,0.0004574879417647909,0.015614784066470657,0.0,0.0
1100,11.8803368015266,0.001815904305981211,0.5,2.915280747109332,0.08366930294950684,0.6100370737597351,0.03502863200518327,0.4,0.011675311361650642,0.7382760796095253,10.733397317646856,2.170010522481016,11.478847123619827,1.1860396610903887,0.0,3.276680069643073e-05,0.5480684358487808,0.29830839121613717,0.001049949951961438,0.21360950658297337,0.007676080706380215,0.15168684677415256,0.0004886831519222498,0.015651947844354898,0.0,0.0
1200,11.877388161752005,0.0018136819948645112,0.5,2.9152204967177324,0.08355626981951429,0.6126332773536867,0.03469860548236178,0.4,0.011667291752916524,0.7345257872217764,10.725808530222617,2.1751864939955934,11.464657836773714,1.1884444539689925,0.0,3.7267245172918155e-05,0.5380539186806088,0.2958673526508742,0.0012232334737311678,0.24245357736037632,0.007708026271995536,0.15284093556936273,0.0005179502683302423,0.015688193530428777,0.0,0.0
1300,11.874308842224996,0.0018114331304968337,0.5,2.9151629716100174,0.08343907539050657,0.6146556455084351,0.03446923586995434,0.4,0.0116596227379983,0.7321948881503211,10.718826266987023,2.1794404073762066,11.450352385578073,1.1912019314583506,0.0,4.1747332972512374e-05,0.5288175430268418,0.2930745902916713,0.0013979530104833728,0.2711340154779242,0.007703308050813625,0.1531494664871215,0.000545617577063882,0.01572347839984411,0.0,0.0
1400,11.87112940209996,0.0018091761902923743,0.5,2.9151081111038506,0.08331915047415121,0.6161872839411441,0.034320254438719,0.4,0.01165222689664326,0.7309770015040946,10.712399100661406,2.1829868534793917,11.436039472459752,1.194185105719853,0.0,4.618519758901204e-05,0.5201920176149045,0.2900570874534102,0.0015727384329922611,0.29951858827730976,0.007672719508821617,0.15283571470140664,0.0005719420841592782,0.01575780697628964,0.0,0.0
1500,11.86787645541907,0.0018069257917471193,0.5,2.91505574150662,0.08319769707146757,0.6173067021958577,0.034234938845139576,0.4,0.011645048984100782,0.7306235289132054,10.706471849070537,2.1859856955492245,11.42180366272476,1.1973067491291107,0.0,5.05650469429792e-05,0.5120572096594609,0.28690204085886495,0.0017465614329163943,0.32751233173873473,0.007624129111159955,0.1520697690381358,0.000597123330071092,0.015791210161348664,0.0,0.0
1600,11.864572876346346,0.001804693313862841,0.5,2.915005636140673,0.08307570164223277,0.6180846603086931,0.03419970705318019,0.4,0.011638050593547528,0.7309354948806052,10.700990172293166,2.18855721415945,11.40770974644661,1.200505954683815,0.0,5.487566889584547e-05,0.5043256407917943,0.2836703138733167,0.0019186622280982003,0.3550482380684723,0.0075632235978838275,0.1509798449583084,0.000621315385222813,0.01582373159202516,0.0,0.0
1700,11.861238143368139,0.0018024874816401537,0.5,2.9149575534736103,0.08295395891824565,0.6185831309969265,0.03420360674633723,0.4,0.01163120636831189,0.7317548814148235,10.695902967812103,2.1907921793539358,11.393806620696987,1.2037402032381732,0.0,5.910929059023399e-05,0.49693327003632437,0.28040437725470707,0.002088487619144278,0.3820802303349958,0.007494098521986638,0.14966198773615252,0.000644637611809904,0.01585541965615478,0.0,0.0
1800,11.857888704058995,0.0018003148704580437,0.5,2.91491125975587,0.08283309774208625,0.6188551959378933,0.034237862361761594,0.4,0.011624500385146544,0.7329571805300563,10.691163639471297,2.1927595060506593,11.380130526943098,1.2069795878666154,0.0,6.326070870612155e-05,0.4898326824650765,0.27713408965375785,0.0022556425130456654,0.4085778193847673,0.007419686827144575,0.14818762368016722,0.0006671825567250275,0.015886322628572945,0.0,0.0
1900,11.854538343703757,0.001798180333203846,0.5,2.914866541366615,0.08271360685196529,0.6189455547251628,0.03429549072448704,0.4,0.011617923443258404,0.7344449061924415,10.686730597486768,2.194511774204528,11.366707714989815,1.2102029875518368,0.0,6.732662947924253e-05,0.4829883739931639,0.27388052665453594,0.002419851792423302,0.43452206819688627,0.007342073568076867,0.14660953923066997,0.0006890223234898599,0.01591648594250774,0.0,0.0
2000,11.851198541992355,0.0017960873608698655,0.5,2.9148232106299155,0.08259585923677416,0.6188913639687832,0.034370950998970834,0.4,0.011611470924189609,0.7361420322956291,10.682567267259417,2.196089264952483,11.353556639840939,1.2133955246789834,0.0,7.130516536828151e-05,0.4763734593909949,0.2706585245637057,0.002580930144314313,0.45990252751074756,0.007262739174681675,0.144966603883977,0.0007102136521417489,0.01594595090614319,0.0,0.0
2100,11.847878800137524,0.0017940383801650236,0.5,2.9147811074649357,0.08248013384513356,0.6187231704448187,0.034459858575342533,0.4,0.011605141042302819,0.737989424991514,10.678641850056422,2.1975230794396547,11.340689739526516,1.2165466812937002,0.0,7.519545046739008e-05,0.4699672097717781,0.2674785647872584,0.0027387587009350236,0.48471490069600215,0.007182729866520731,0.1432874047121288,0.0007308016824079495,0.015974754067837695,0.0,0.0
2200,11.84458693230791,0.0017920349856910382,0.5,2.914740097609568,0.08236663409849332,0.6184659114953558,0.03455875315276674,0.4,0.011598933962420798,0.7399412597698166,10.674926871543674,2.1988373094099223,11.328114793962206,1.2196491132725114,0.0,7.899737279806709e-05,0.46375343895040716,0.26434795927979166,0.002893268302944139,0.5089594185900856,0.007102787249511152,0.14159282888333022,0.000750822962381272,0.01600292759646501,0.0,0.0
2300,11.841329317330828,0.0017900781194400658,0.5,2.9147000694561984,0.08225550302140565,0.6181398187101367,0.03466491648559643,0.4,0.011592850829369488,0.7419622611049594,10.671398668506786,2.2000505704257853,11.315835951322144,1.2226978848767338,0.0,8.27113852966072e-05,0.4577194280151787,0.2612716156766783,0.003044427533402676,0.5326397024428907,0.00702341641173712,0.13989792033343823,0.0007703071859431543,0.01603049959533319,0.0,0.0
2400,11.838111119015636,0.0017881682218027746,0.5,2.9146609316490455,0.08214683589923845,0.6177611830190197,0.034776218225133944,0.4,0.011586893248327816,0.7440253696008317,10.668036962843201,2.201177360419028,11.30385459809164,1.2256897580541117,0.0,8.63383426428504e-05,0.4518549573166704,0.25825274777446106,0.003192232462722755,0.5557617746070346,0.0069449616897842405,0.13821344752871811,0.0007892789863440598,0.01605749432015518,0.0,0.0
2500,11.834936478545366,0.0017863053541122902,0.5,2.914622610533406,0.08204069081231238,0.617343031466936,0.03489099412654523,0.4,0.011581062932283852,0.7461098430540533,10.664824445927364,2.202229127284585,11.292170059257671,1.2286226537074794,0.0,8.98793754322455e-05,0.4461515681606508,0.255293413555847,0.0033366986652883664,0.5783332967174135,0.006867655063221351,0.13654712562760948,0.0008077593998029141,0.016083932885388855,0.0,0.0
2600,11.831808679323256,0.0017844892914601904,0.5,2.9145850470545844,0.0819370971305014,0.6168957474127704,0.03500794398034268,0.4,0.011575361332900764,0.7481998262712068,10.661746346149517,2.203214983536069,11.280780115467756,1.2314953432178115,0.0,9.33358075826011e-05,0.4406021150703518,0.2523948233169742,0.0034778558259210947,0.6003630737865205,0.0067916565725673235,0.13490442646463952,0.0008257665803064588,0.016109833613919832,0.0,0.0
2700,11.828730285544923,0.001782719591909232,0.5,2.9145481938031064,0.08183606215302296,0.616427582777101,0.035126056345111165,0.4,0.011569789634856607,0.7502832766409552,10.65879003247592,2.2041422041844427,11.269681383036778,1.2343072582385892,0.0,9.670910130128329e-05,0.4352004800828101,0.24955752946601356,0.003615744054878067,0.621860724105608,0.006717065447606736,0.13328914073057002,0.0008433165486526923,0.016135212444095517,0.0,0.0
2800,11.825703256230048,0.0017809956496872867,0.5,2.914512012835428,0.08173757615011253,0.615945061888776,0.035244547751779834,0.4,0.01156434865722041,0.7523511395660986,10.655944698017128,2.205016632372218,11.25886960714638,1.2370583218769389,0.0,0.00010000081364817537,0.42994133362357545,0.2467815947033042,0.00375041102546728,0.642836417936592,0.006643941057609378,0.13170379869376136,0.0008604236365297168,0.01616008356844894,0.0,0.0
2900,11.822729046785472,0.0017793167409433373,0.5,2.914476473850116,0.08164161666445832,0.6154533260695408,0.03536281490842883,0.4,0.011559038779633773,0.7543966324799182,10.65320108185267,2.205843036859534,11.248339914676686,1.2397487955872257,0.0,0.00010321255872707863,0.42481992100896804,0.24406674491657654,0.0038819094964330407,0.6633006497165348,0.006572313442695389,0.13015004159918356,0.0008771008817915278,0.016184459644884394,0.0,0.0
3000,11.819808686069699,0.0017776820535994938,0.5,2.9144415527164456,0.08154815140755386,0.6149563867300536,0.03548039468097516,0.4,0.011553860016342269,0.7564147823526327,10.65055124302957,2.20662533384289,11.238086976868566,1.242379193208095,0.0,0.00010634598617632002,0.41983194043004657,0.24141245503425568,0.004010295887008042,0.6832641090988522,0.006502194698224569,0.12862883106596143,0.0008933602829794893,0.01620835190633163,0.0,0.0
3100,11.816942873926616,0.00177609072971607,0.5,2.9144072295283263,0.08145714238213754,0.6144574708941429,0.03559692096680274,0.4,0.011548811951795003,0.7584017582251795,10.64798827772834,2.207366891814331,11.22810524068476,1.2449501677072121,0.0,0.00010940274919856883,0.414973375505556,0.2388180616714829,0.004135628100543614,0.7027374888467715,0.006433588290959143,0.1271407710293267,0.0009092132224135086,0.016231770769983705,0.0,0.0
3200,11.814132007829667,0.0017745418643505925,0.5,2.9143734883566275,0.08136854585590743,0.6139590680835565,0.035712129619912165,0.4,0.011543893765467177,0.7603548693219594,10.645506233311776,2.2080705246500654,11.218388920211671,1.2474625203810472,0.0,0.00011238450936319739,0.410240513036789,0.23628275395781695,0.004257965798473086,0.7217315135351112,0.006366483703065679,0.12568606274312258,0.0009246704229354014,0.01625472580981075,0.0,0.0
3300,11.811376237444179,0.0017730345251759775,0.5,2.914340316078842,0.08128231431752488,0.6134630817914114,0.035825804236747624,0.4,0.011539104495400493,0.7622722920231676,10.64309994192133,2.208738629816138,11.208932101565486,1.2499171513791236,0.0,0.00011529292359306721,0.40562987118483745,0.23380562282261558,0.00437736961464196,0.7402568645827083,0.006300867057806253,0.12426462633404707,0.0009397418686266186,0.01627722594693117,0.0,0.0
3400,11.808675516799413,0.0017715677693518792,0.5,2.914307701598494,0.08119839815135665,0.6129710141801231,0.035937791782757925,0.4,0.011534442800436147,0.7641527572208914,10.640764871054804,2.2093733138369296,11.199728835165136,1.252315016268997,0.0,0.00011812963269208284,0.4011381353575781,0.23138570428215183,0.004493900261159184,0.7583241077458227,0.006236718433514959,0.12287622874760372,0.0009544372562356379,0.016299279597516165,0.0,0.0
3500,11.806029624342612,0.0017701406437324349,0.5,2.914275635618859,0.08111674573069415,0.6124839957315212,0.03604799576341161,0.4,0.01152990704455926,0.7659955420109866,10.638497060234792,2.209976393160957,11.190773134922795,1.254657131555992,0.0,0.00012089626361940441,0.3967621665362182,0.22902197392415552,0.004607618661457106,0.7759437076013461,0.00617401155565166,0.12152046240611028,0.0009687659482535271,0.016320894668512862,0.0,0.0
3600,11.80343820249557,0.0017687521988649225,0.5,2.9142441100584344,0.08103730476643102,0.6120028800621072,0.036156331017988666,0.4,0.01152549546421603,0.7678002718449218,10.636293010059966,2.2105495013148913,11.182059054454363,1.2569445342456618,0.0,0.00012359441819416103,0.39249894184055245,0.22671338707555128,0.004718585186144686,0.7931259640018651,0.006112723436113787,0.1201968482415966,0.0009827369150810642,0.016342078827443624,0.0,0.0
3700,11.800900780981886,0.0017674014925920653,0.5,2.91421311767954,0.08096002271179716,0.6115283218641877,0.03626274956456688,0.4,0.011521206125029562,0.7695668252992718,10.634149609790347,2.211094115537436,11.17358070595385,1.2591782754505652,0.0,0.0001262256729755774,0.38834554583296427,0.22445888519851373,0.004826859619672824,0.8098810075866881,0.006052827178056823,0.11890485298517613,0.0009963588426127998,0.01636283949957518,0.0,0.0
3800,11.798416802677876,0.001766087596245845,0.5,2.914182651758413,0.0808848473860542,0.6110608282491492,0.03636721530371627,0.4,0.011517036966229013,0.77129524560384,10.632064062767778,2.2116116051978034,11.165332293169262,1.2613594043234202,0.0,0.0001287915751740307,0.3842991466709994,0.22225741188715753,0.0049325008665433955,0.8262187772824341,0.00599429725315149,0.11764392629565033,0.001009640175846146,0.01638318393807506,0.0,0.0
3900,11.795985631356622,0.0017648095929888963,0.5,2.9141527060109462,0.0808117268452369,0.6106007603648539,0.03646970147367159,0.4,0.011512985748829441,0.7729857634645085,10.630033860533745,2.212103222383113,11.157308101312708,1.263488973460446,0.0,0.00013129364558662766,0.380357004358467,0.22010790758174123,0.005035567154826915,0.8421490371306394,0.005937109259816093,0.11641347631927776,0.0010225892079332786,0.016403119106464473,0.0,0.0
4000,11.793606569205712,0.0017635665808553398,0.5,2.9141232744376624,0.08074060971218612,0.6101483829516804,0.03657020281491828,0.4,0.011509050206356949,0.774638722109008,10.62805673325464,2.2125701275465737,11.149502513060986,1.2655680319695635,0.0,0.00013373337675609705,0.37651645947060486,0.2180093162728567,0.0051361158611618486,0.8576813665911179,0.005881235989497553,0.11521289508794924,0.0010352139355232174,0.016422651906230528,0.0,0.0
4100,11.791278870766913,0.0017623576745563656,0.5,2.9140943511725577,0.08067144537450593,0.6097038823978557,0.03666871940729148,0.4,0.011505227996732367,0.776254554252324,10.62613060853089,2.2130134050766537,11.14191001790048,1.2675976219144303,0.0,0.00013611223256084536,0.3727749270518103,0.21596058909482121,0.005234203463946866,0.872825157886318,0.005826651242211447,0.11404156349845589,0.0010475221776227318,0.01644178913939792,0.0,0.0
4200,11.78900175155184,0.00176118200534423,0.5,2.9140659305049823,0.08060418399832073,0.6092673757784336,0.036765257117189865,0.4,0.011501516744663563,0.7778337701739041,10.624253588822022,2.2134340673529715,11.134525211093319,1.2695787793370992,0.0,0.0001384316485048609,0.3691298955957554,0.2139606832403307,0.005329885507707603,0.8875896185697403,0.00577332963918712,0.11289885419629926,0.0010595215514398338,0.016460537571218063,0.0,0.0
4300,11.786774402827309,0.001760038723560707,0.5,2.9140380067115212,0.08053877679570359,0.6088389443420656,0.03685982902683137,0.4,0.01149791402158742,0.7793769020534667,10.62242390978044,2.213833080813341,11.127342807076959,1.2715125246084071,0.0,0.0001406930303176899,0.36557891230389894,0.2120085717859142,0.005423216503785919,0.9019837631795371,0.005721245014276988,0.11178415375310519,0.0010712195323376386,0.016478903754324897,0.0,0.0
4400,11.784595970501792,0.0017589269953710073,0.5,2.9140105742175995,0.0804751756782538,0.6084185918261236,0.036952454334341724,0.4,0.011494417389556722,0.7808845830942466,10.620639996593033,2.214211327336687,11.120357622076725,1.2733998766100707,0.0,0.0001428977562034388,0.36211960662676335,0.21010322919673985,0.005514250115157373,0.9160164263743164,0.005670372216130079,0.11069682522826854,0.0010826233489123174,0.016496894341834604,0.0,0.0
4500,11.782465624935632,0.0017578460094252388,0.5,2.9139836271262176,0.0804133340523802,0.6080063587244651,0.03704314845627504,0.4,0.011491024421054704,0.7823573616926053,10.618900271688236,2.2145697018025206,11.11356460764059,1.2752418206130407,0.0,0.00014504717425488101,0.35874963448520536,0.20824366388309615,0.005603038832412622,0.9296962496128222,0.005620686340572501,0.10963627973156943,0.0010937401624058953,0.01651451565250688,0.0,0.0
4600,11.780382466784248,0.0017567949685793475,0.5,2.913957159852968,0.08035320580594403,0.6076021714278118,0.03713193834623102,0.4,0.011487732640681463,0.7837959386417722,10.617203415598462,2.2149089861591134,11.106958809552303,1.2770393488938225,0.0,0.00014714260502313878,0.35546674918787263,0.20642887711015107,0.005689634352098468,0.9430316934689194,0.005572163010805992,0.10860189007905766,0.0011045768578101178,0.016531774144669328,0.0,0.0
4700,11.778345626637327,0.001755773096637361,0.5,2.913931166527174,0.08029474621056822,0.6072059955883261,0.037218848033477,0.4,0.011484539626727085,0.7852009395238058,10.615548089043376,2.215229968970906,11.100535399883181,1.2787934260183638,0.0,0.00014918534095627485,0.35226873631648836,0.20465789797723233,0.005774087273268154,0.9560310380709433,0.00552477802221357,0.10759306503651209,0.0011151402404136193,0.016548676153046876,0.0,0.0
4800,11.776354228770929,0.0017547796362371779,0.5,2.9139056411965174,0.08023791162191915,0.6068177813748455,0.03730390353244393,0.4,0.011481442968109962,0.7865729937413322,10.613933034308996,2.215533404189566,11.094289667242574,1.2805050000867704,0.0,0.00015117664624878107,0.3491534357881532,0.20292977211624547,0.005856447192573705,0.9687023807235325,0.005478507498025001,0.10660922503246813,0.0011254369676216426,0.01656522794562722,0.0,0.0
4900,11.774407370110051,0.001753813846989715,0.5,2.913880577970475,0.0801826592568473,0.6064374283209059,0.03738713481479206,0.4,0.011478440242949526,0.7879127864076372,10.612357133996182,2.215819985296531,11.088217007415167,1.2821750106483996,0.0,0.00015311775733709528,0.3461187554683624,0.20124355374349392,0.00593676278368774,0.981053638381779,0.005433328141461856,0.10564978542010466,0.0011354734960302127,0.016581435756750078,0.0,0.0
5000,11.772504197494566,0.0017528750072471832,0.5,2.9138559706909666,0.08012894761133713,0.6060648904406257,0.03746856482772826,0.4,0.011475529142548794,0.7892209181098407,10.610819193626044,2.2160904199377476,11.082312928410575,1.2838043732995592,0.0,0.00015500988591195957,0.3431626324029259,0.1995983210278171,0.0060150817087058555,0.993092570009862,0.005389217152363638,0.10471419159818275,0.0011452561842749307,0.016597305821268088,0.0,0.0
