milliseconds,EpoR,Epo,Epo_EpoR,Epo_EpoRi,dEpoi,dEpoe
0,516.0,2030.19,0.0,0.0,0.0,0.0
100,505.1769072468972,2019.3489894796933,10.800374565643935,0.040609360674655974,4.316753389472747e-06,2.2277240123065278e-05
200,494.6897585624316,2008.8088321941223,21.220591604985827,0.16036548941644424,3.420282902583338e-05,0.00017650872457870517
300,484.5260640503436,1998.558124005089,31.274923198059092,0.35624842836170584,0.0001143337248498297,0.0005900359860388574
400,474.6739104909054,1988.5859972566236,40.97699759365081,0.6253513709054255,0.00026844280384331887,0.0013853385312930632
500,465.12192827858456,1978.8820895764416,50.339835249923894,0.9648756009757867,0.0005193568251032169,0.0026802172045761316
600,455.85926062166743,1969.4365148307602,59.375882453842486,1.3721257173819614,0.0008890298198055027,0.004587969009457749
700,446.8755354194709,1960.2398366251184,68.09704204428269,1.844505205647184,0.0013985748736210478,0.007217551126669123
800,438.16083900014786,1951.2830435781332,76.51470215088754,2.379512239280952,0.002068294598696593,0.010673738169238046
900,429.70569202824004,1942.5575266640801,84.63976260934753,2.974735744634446,0.0029177101230324254,0.01505727178643176
1000,421.50102835770383,1934.0550593617584,92.48265821428994,3.627851830805599,0.00396558797090108,0.020464999384107216
1100,413.5381629265774,1925.7677673437124,100.05339369669974,4.336618923070007,0.005229974015135688,0.026990049340483654
1200,405.8087803031506,1917.6881178476394,107.36155655977967,5.0988754258998235,0.006728213275499599,0.03472193317853797
1300,398.3049131192695,1909.8088994102638,114.41634075832403,5.912536145344314,0.008476976665402933,0.04374668359636541
1400,391.0189266143077,1902.123207401333,121.22656378637065,6.77558953511607,0.010492282642955549,0.054146966200619526
1500,383.9434986570503,1894.6244252789088,127.80068866569772,7.686094290475552,0.01278952313627571,0.06600221329787678
1600,377.07161009314274,1887.3062156337678,134.14683477092103,8.642177379986823,0.015383480033969967,0.07938870899618089
1700,370.39652309356757,1880.1624998505467,140.27280161656392,9.642030424937548,0.01828835259019107,0.0943797306328707
1800,363.911770802094,1873.1874484540917,146.18608037688324,10.683907741799285,0.02151777327770382,0.11104563058665591
1900,357.61114082154506,1866.3754656645337,151.89387215902397,11.76612336357479,0.025084831398323737,0.12945395812275493
2000,351.4886653143055,1859.7211801651902,157.40309902082143,12.88704916204082,0.02900208858095732,0.14966953937280852
2100,345.5386078564486,1853.2194328375062,162.72041857811672,14.045112380135036,0.03328159878409655,0.17175458056069182
2200,339.75545302542696,1846.8652670596596,167.85223560775293,15.238793628120671,0.03793492495758842,0.19576875398802412
2300,334.1338987552441,1840.6539216292165,172.80471065625557,16.466625264727703,0.042973153160250056,0.22176927089019574
2400,328.66884126079174,1834.5808166557372,177.58377671217,17.72718870139233,0.04840691383546785,0.24981099123222372
2500,323.3553720414321,1828.6415508642178,182.19514273924585,19.019113510359425,0.05424639081811338,0.2799464701902645
2600,318.1887635481278,1822.8318881977762,186.64430955706226,20.341074812094895,0.060501342225247036,0.31222606596115954
2700,313.1644648860943,1817.1477538750053,190.93657475638076,21.691792244370934,0.06718111009135294,0.346697989486481
2800,308.2780927112567,1811.5852259295277,195.07704288570199,23.07002813976999,0.07429463585715324,0.3834083843848333
2900,303.52542402251845,1806.1405285256142,199.0706335470646,24.47458603531254,0.08185047328244255,0.42240139359043266
3000,298.9023812243891,1800.81001800361,202.92209796005605,25.90430792790145,0.08985681039013405,0.46371927259858164
3100,294.4050485290023,1795.5901984213147,206.63600122801213,27.358076550757193,0.09832145564632451,0.5074023181458631
3200,290.0296335511457,1790.4776855087136,210.21676457893957,28.834808879929415,0.10725188656000675,0.5534891190160987
3300,285.7724751362939,1785.469214133151,213.66865700343885,30.3334570565305,0.11665524545282693,0.6020165342095578
3400,281.63006510097335,1780.561658813844,216.99577158808617,31.85301166978762,0.1265383180549398,0.6530195824837257
3500,277.5989880101097,1775.7519772277126,220.2020917845686,33.39249151568725,0.13690760948712272,0.7065318344701652
3600,273.67595770511065,1771.037244621348,223.29145151676224,34.95094931860302,0.1477693050073963,0.7625852101016863
3700,269.85781356333905,1766.4146503899851,226.26753947539726,36.52747080487365,0.15912927860346654,0.8212100229549054
3800,266.1414833831784,1761.8814632824892,229.1339400306657,38.121168281445684,0.17099314234167848,0.8824352349227718
3900,262.52401146303134,1757.4350578447084,231.89410253179062,39.731185087220844,0.18336621482373222,0.9462882934308167
4000,259.0025410637937,1753.072898051596,234.55136078860477,41.35669231556831,0.1962535477632377,1.012795268589367
4100,255.5743047953788,1748.7925283789614,237.10894384168634,42.9968868701196,0.20965994258281068,1.081980938845301
4200,252.23663592702903,1744.5915844045014,239.5699635016237,44.65099341369073,0.22358993597370735,1.1538687164604178
4300,248.9869486097466,1740.467774441266,241.93743649995062,46.318260376322435,0.23804783354727513,1.228480821174695
4400,245.82274242988774,1736.4188838172538,244.21427949999315,47.99796069605433,0.25303770478713355,1.305838254156277
4500,242.7416046666349,1732.4427770327404,246.4033066969207,49.68939206676063,0.2685633821890727,1.3859607935627944
4600,239.74119201542987,1728.5373807727074,248.50725026156334,51.39187329305365,0.2846284919365314,1.4688671528466741
4700,236.8192404770808,1724.700693182622,250.52874945640016,53.10474597517414,0.3012364414363337,1.5545749164314797
4800,233.97356206615325,1720.9307808542237,252.470354412997,54.82737369806772,0.3183904270605949,1.6431005796651519
4900,231.2020308160991,1717.225765814428,254.33454178286854,56.55913924675942,0.33609345767804594,1.7344596702568669
5000,228.50259456934614,1713.5838365745753,256.12370173853486,58.29944665126243,0.354348339183233,1.8286666684376982
