milliseconds,T,I,S,N
0,-356.2500804813973,-0.07977332260066206,0.01891750797637174,999999.9932389827
100,-360.74437836839394,-0.08119777072875493,-0.09508347043461832,1000000.0870570524
200,-91.54675123034411,0.08497731134050264,0.01925719863185569,1000000.0019308495
300,-294.543332627602,0.017266215579990737,0.05722055342734862,1000000.0940313962
400,325.1175486433716,-0.04432983069400537,0.0993204185959484,999999.9272560603
500,356.5182722185269,-0.04333887763823081,-0.03700152447172871,1000000.0074105588
600,151.02227628101042,-0.04497393582564893,0.07153339496126888,1000000.0275932879
700,182.58930353462085,0.018539472432059223,-0.09695106698245747,999999.9673155703
800,486.80772698472276,0.06477738063260409,-0.09794049640298395,1000000.0779376959
900,31.114635780155787,-0.047522693234344104,0.06382255564856182,999999.9212807145
1000,339.51520920534705,0.0005329860051200602,-0.041645884104007706,1000000.0855232973
1100,-92.09535561738402,0.022707551684912945,-0.02034427283453468,999999.9385330742
1200,-225.0772162701732,-0.030724058678027827,0.0032853007995926635,1000000.0425555797
1300,-66.46390780675623,0.06282837925738824,-0.09438076055191226,1000000.0395209849
1400,-233.07480111684995,0.040232616369551166,0.08644965579501725,999999.9036265592
1500,228.92933482188533,-0.06987613705480869,0.04107984389948622,999999.9400439395
1600,-127.24010712132068,0.05764437196470958,-0.06151038269723477,1000000.028242565
1700,-171.5879765599579,0.04803489790404187,0.07431267308359854,999999.9868636571
1800,373.1051300575743,-0.00888037519684328,0.10287979910496375,999999.8897343086
1900,393.01181320933335,0.03198344172353311,-0.04505642071132533,999999.9743100062
2000,431.86610993431054,0.0730048012578908,0.007157047145781144,999999.9757177315
2100,83.03207347625721,0.0675697261617297,-0.005255411823182163,999999.8312415347
2200,981.4986455759329,0.032122200244132454,0.1741174694216786,999999.9215738877
2300,780.3008372317404,0.023887847386850153,0.12178535404342902,999999.9831491554
2400,647.8985146454966,0.11830873693464003,0.11585615928211938,999999.8990802852
2500,1171.8042900657426,0.11904508494129454,0.036757497197137376,999999.9446971904
2600,1373.7966432684725,0.1271781034149406,0.13305459206556955,999999.9225162326
2700,1264.5059738487003,0.09866521463458257,0.10779442873101465,999999.7589382419
2800,1854.8762759168117,0.1347999904505977,0.3018689917207735,999999.6739044251
2900,1597.0385104729176,0.08436153576234919,0.2698816630823392,999999.7865347513
3000,2171.257789467903,0.24917667354084883,0.23137675595818785,999999.7239648927
3100,2640.467821524313,0.217988968545542,0.3294907618010511,999999.6515840372
3200,2456.8455255996096,0.24876459902510148,0.5092575336116619,999999.6550562987
3300,2888.2245018993367,0.24791163441443542,0.5771548654884373,999999.3933703714
3400,3269.2689613080215,0.3852100954615367,0.6963745990257066,999999.3237838353
3500,3746.5351994241673,0.3362389222312814,0.5924998158064412,999999.2577950164
3600,4451.344420542535,0.4586229716266509,0.8694059825938127,999999.1757856414
3700,4900.381368969763,0.5448949179641673,0.8514381660803975,999999.1967186925
3800,4971.574205753748,0.6202233818632696,1.0894151376433678,999998.9361618531
3900,6206.622631000628,0.8621749463445296,1.0922475017455333,999998.8400946826
4000,6197.032565900891,0.8199995551084157,1.3187755998995183,999998.7584817042
4100,7276.465450593154,1.105286076140625,1.5972536989368091,999998.4919529267
4200,7734.622733692481,1.2779359426401276,1.6943414168792785,999998.3195292609
4300,9220.975881690565,1.397904614523629,1.9393363123044407,999998.1235455419
4400,9920.546524539674,1.5209224643628183,2.2061504757870964,999997.8874614219
4500,10495.589595587528,1.8720816084395018,2.464569715437368,999997.6862443598
4600,11946.645315412754,1.9720860487047318,2.6047442946874395,999997.2565478358
4700,13070.319894022448,2.2621602479087097,3.0231505048395526,999996.9668077097
4800,13703.685477817395,2.652606602026115,3.34203717838457,999996.7839871171
4900,15359.477033374626,3.003130066929348,3.7704246986309045,999996.230230145
5000,16930.8935382668,3.3866811325845343,4.054590534341288,999995.8785382508
