milliseconds,T,I,S,N
0,373.3145857736248,-0.0708826223749328,-0.04337692249811692,1000000.0386291331
100,423.60560518552614,0.007014727521902789,-0.0524655827900378,1000000.0374703289
200,363.15688939183735,-0.00576561013917896,-0.048989492451882964,999999.9462082804
300,342.01955010672435,-0.07773848941902578,0.019228729007076673,1000000.1057361626
400,251.6854250903587,0.06599875988665996,-0.08673666686244287,1000000.0257411258
500,195.28142858416214,-0.03960887822429241,0.06464472861963046,999999.9711948473
600,190.365998920862,0.014677244058356012,0.08890791172626876,999999.9640531238
700,127.97406578567633,-0.056017362678133766,-0.09594170171453299,1000000.0465879963
800,-236.54218591685373,0.07272988474400242,8.092748475011739e-05,999999.9959873862
900,418.8539354097173,0.05861193760181175,-0.007016784537129053,1000000.087153471
1000,77.70163262243028,0.04708939753866044,-0.07728466363568243,999999.9915318062
1100,-283.1882377038412,-0.05933521880990773,-0.09522100755075416,999999.9192182454
1200,303.3730374983614,0.06569677935398273,-0.038365476880879,999999.9713183168
1300,80.90909029640996,-0.04041528419375251,0.06628959923905324,1000000.0843972147
1400,-281.5512024860059,0.02294944431946854,0.10026334369900994,999999.9002515168
1500,39.04972957147146,0.06316971670514662,-0.08095633565783797,999999.9933211786
1600,0.3446190525482109,0.04599783010128145,-0.024031897118887657,1000000.0663665601
1700,559.7466035834823,0.03313420479428789,0.13409558753948164,999999.8956190468
1800,446.31915647757484,0.03424606262434651,0.13157182419709912,1000000.0206012413
1900,-15.784143662017073,-0.03666497536400851,-0.05154078766220212,999999.9896839212
2000,57.680984562969456,-0.030123936924885242,0.09094162356080654,1000000.0524251298
2100,148.07278623347645,-0.002953489091155833,0.05359759062839669,999999.9188955522
2200,618.0361796984619,0.03299047642123879,0.09156648665478392,1000000.0080635723
2300,885.9125148301432,0.07987595406963544,-0.002882305694094575,999999.9593358538
2400,1004.9748428349953,0.029934059156486604,0.22428752488098092,999999.8198223704
2500,908.3316719329094,0.010948360825283936,0.051537595557486854,999999.8893406403
2600,1153.9259226247127,0.1322243516263921,0.14193188313051225,999999.7684018796
2700,1497.4666419711907,0.07120125505329114,0.2585302089076331,999999.7611547499
2800,1655.499612193329,0.09778216901179311,0.24099506205026786,999999.8526258393
2900,2040.6708356658446,0.2295007310631958,0.25510099008193415,999999.6420309546
3000,2166.650038305056,0.24769801271425101,0.24930127611917446,999999.664364623
3100,2585.387032233449,0.2006344517843318,0.43564685194084485,999999.6810356175
3200,2844.37337932807,0.33715759699334347,0.38500365749873133,999999.5907881806
3300,2733.610863355449,0.33065691423157595,0.48688755022582664,999999.5036715262
3400,3739.9206087806174,0.4166283826710898,0.4902913106081133,999999.5028489602
3500,4180.907436617026,0.3585958887013645,0.7230975844577133,999999.3110334192
3600,4040.880992974648,0.46803101453351337,0.8375459608177801,999999.2009611614
3700,4404.627254732224,0.5253943580394447,0.8558966778573602,999999.0446514861
3800,5623.781042687267,0.7059577963033781,0.972315206715968,999998.8755662988
3900,5657.46590124033,0.7122105539582521,1.0889590321284524,999998.8430752852
4000,6829.385079292339,0.8789893899246428,1.3706061471421556,999998.6125172938
4100,7687.802840907465,0.9708190716397163,1.5897918896935268,999998.4775192287
4200,7850.849861880878,1.242392796912614,1.577749284018694,999998.3541682777
4300,8947.764323175019,1.4208288062814296,1.7924534866510198,999998.0164863394
4400,10051.87280474445,1.6198260647787979,2.0867464623124268,999997.8003553767
4500,11154.444289657627,1.777422657367667,2.3501807177290526,999997.6258774075
4600,11731.91894012902,1.9593445464380919,2.744619497544171,999997.4139680703
4700,13050.468455159065,2.244334499844291,2.895151337882958,999996.9895024005
4800,14481.853124119798,2.555451928976857,3.255588151429799,999996.7331413204
4900,14962.22684698883,2.956582954203688,3.7050223413112304,999996.3176326965
5000,16655.600361896577,3.3714339987457924,4.120405318001652,999996.0292156873
