milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
1000,274.15583664454846,34.0974268134449,38.75716569174601,47.537129990236465,119.53196431191695,260.8248398066182,46.67595558778992,38.45761697765273,11.220017549516479,4652.545078806652,65.9627012052602,47.57904398279734,142.69143080242443,48.262506786501575,156.10129001990134,501.367734920949,10256.837999116062,222.80766907863313,0.0,2479.645393920422
1100,253.61419265315357,31.49510479599237,35.84790452679284,43.97328785235104,110.56769316908492,241.32876501378982,43.23693916270517,35.57248562428238,12.381446072448194,5045.161828383553,64.73886927897672,44.01188337266839,131.9935676062118,44.65896663582779,144.3767605236777,508.5435756881336,9668.522534774085,206.2175270608559,0.0,2428.73155923839
1200,234.712275379704,29.102625374815275,33.16740555852466,40.687491956113455,102.30423609239698,223.28574547219768,40.04136852204484,32.91340216787195,13.519677387959417,5429.928610981991,63.35431931538323,40.72311124377454,122.13049650096704,41.33736079544611,133.57769924423002,511.7914417199298,8985.116266230585,190.92447866297962,0.0,2381.3737808407764
1300,217.27044777417936,26.899040163440294,30.692909612764367,37.65326915109051,94.67408468256906,206.59738675471482,37.07613657311266,30.458322465851218,14.632010420023116,5807.349698653514,61.82705367791524,37.68617654254557,113.02264936115581,38.26981354016605,123.6100996875991,511.7306554397821,8215.063534282996,176.7991322258592,0.0,2336.7959452397204
1400,201.15460765110208,24.86746930434493,28.406486211572048,34.84924105044604,87.62308116492002,191.16574420758613,34.327076880111385,28.189684089301814,15.716089299524016,6177.815570768953,60.17754994448903,34.87965857097004,104.60581028524342,35.4343222504831,114.40074849149906,508.8721563310609,7366.4758491124685,163.7399571399749,0.0,2294.320485735432
1500,186.25473761334015,22.99345220422547,26.292919973147963,32.25700030084592,81.10477306282347,176.8973098210912,31.779941086903126,26.092484359221967,16.769929957172998,6541.6046907294085,58.427010038746495,32.28512397883354,96.82470759164322,32.81219285526954,105.88795144723207,503.64546211417587,6447.446232023419,151.66098854117357,0.0,2253.1994713999593
1600,172.4745138377054,21.264123238935355,24.338672050568025,29.860056331514407,75.07761894672925,163.7045462059853,29.420898729161987,24.15333195861814,17.791922304853955,6898.85758416468,56.59610135035546,29.886063212001826,89.62983332718264,30.38677917163255,98.01699368254063,496.4184964057629,5466.521960262811,140.48579751075772,0.0,2212.4135603517975
1700,159.72727336258404,19.667850339863634,22.53146162729565,27.64339978691127,69.50384214430359,151.50608019285158,27.23673870924516,22.360060759771155,18.780813440266602,7249.5081176946205,54.704254096516394,27.667451583041952,82.97613015075989,28.142974514822328,90.7383275287245,487.51041598121327,4433.573143036025,130.1450731047073,0.0,2170.317762297493
1800,147.9342910706261,18.19406562627637,20.860075276674007,25.59329630878627,64.34889449774576,140.226473099886,25.21494404138808,20.70155100557835,19.735681719727424,7593.125474591436,52.76934800659056,25.61554184644834,76.82237037886038,26.06697981706879,84.00675994225082,477.199768813548,3361.7319312205077,120.57552917635793,0.0,2123.7794128314476
1900,137.0230707194804,16.833084068691786,19.31417767414218,23.697081448626477,59.5809227046726,129.7959936026862,23.343751873359842,19.167551599596287,20.655907978230214,7928.5090895329095,50.80750332739324,23.717657875757332,71.13053836593035,24.14607329976134,77.78064588829052,465.73168915320866,2272.7218989519183,111.71881896893628,0.0,2065.5299132727214
2000,126.9268702520683,15.576031707763168,17.884244705336453,21.943079374668436,55.170563609810124,120.15018185187158,21.612143904843933,17.748614032290853,21.541143595930272,8252.38239250569,48.8330702823247,21.962113283224287,65.86558645879992,22.368528709359868,72.02161785483172,453.3225014552292,1216.004173933577,103.521160689988,0.0,1973.5413130143158
2100,117.58407155403145,14.414761177769567,16.5614829249673,20.320508890628464,51.09070462144452,111.2294875005345,20.00983429725142,16.43601423387152,22.39127959098397,8553.711054568226,46.85867791628365,20.338117165130175,60.995152530862214,20.723516965740394,66.69425363093524,440.1635046311489,362.66496586970135,95.93288222116871,0.0,1754.0719650025155
2200,108.93778087118575,13.341787865096887,15.337772903819385,18.819414284073257,47.31630968042822,102.97889572308385,18.527241241049623,15.221696505616185,23.20641678966118,8796.419586114349,44.895332901553395,18.835704878553845,56.48935239063806,19.201036809163238,61.7658475465979,426.4239085750773,99.53385212212585,88.90810371968753,0.0,1259.8130450689657
2300,100.9354433115921,12.350232104187146,14.2056152996915,17.430599877098583,43.824254204537525,95.34758590393244,17.15545455517621,14.09822025843548,23.98683804060358,8967.647804831417,42.95253751032273,17.445672508592324,52.32058327459292,17.79184877815516,57.20619216683951,412.2532762759329,82.02782896797223,82.40443493092282,0.0,923.7232215606348
2400,93.52850558957006,11.433767502370893,13.158082880419629,16.14557137878951,40.59317749448914,88.28861251261404,15.886199778639247,13.058712481807635,24.73298260122835,9101.386647008341,41.038415988748525,16.15951816069569,48.46334778964733,16.487416422798066,52.987384734706026,397.78358213303966,73.87217030575675,76.3827061157043,0.0,765.8584074491391
2500,86.67210833066805,10.586574287657177,12.18877658044998,14.956482080193396,37.60334737776513,81.75860965082842,14.71180097220865,12.09682417406801,25.445422780354058,9216.306971374468,39.15984110430439,14.969388104577849,44.89409240060249,15.279852435510408,49.08365003726002,383.13098845722146,66.79264985399804,70.80672153372045,0.0,677.4162601407967
2600,80.32480348127496,9.803296960668737,11.291785071258376,13.856083310186737,34.83653559931319,75.71751787732116,13.62514340511527,11.206690241182336,26.12484279606291,9319.561016318585,37.32255639456822,13.868027184575823,41.591058710838,14.161869069036252,45.47117750325241,368.39740397819725,60.54165377327396,65.64303254679076,0.0,616.0508617559569
2700,74.4482938900264,9.079005758062346,10.461647478673418,12.837678729989236,32.27590287840738,70.12833178228269,12.619636914588494,10.382892510199676,26.77201974858313,9414.060230798026,35.53129170320621,12.84873307284853,38.53414626695738,13.126732397540465,42.12797100972039,353.67186825114914,54.99507175519136,60.86072828856889,0.0,566.540845857094
2800,69.00719293381633,8.409161524975522,9.69331896466109,11.895082132150767,29.905892783359032,64.95686679030051,11.689180454418134,9.62042558171933,27.387806577309693,9501.1841165408,33.7898708534402,11.905314030481957,35.704785883408114,12.168220078669352,39.03371023996701,339.0317928567243,50.0527002496528,56.431242330364455,0.0,523.3209924911909
2900,63.968802490780114,7.78958365620282,8.982138938537867,11.022578460868317,27.712133708773496,60.17154374015139,10.828128157721517,8.914665290079789,27.97311685777963,9581.742686340267,32.10131106910697,11.03204989291283,33.08582263679859,11.280582331560018,36.16962263791318,324.5440818056229,45.63312151916293,52.32817404101959,0.0,484.2578568023311
3000,59.302907806136595,7.216420810370237,8.32380169169591,10.214887803203002,25.68134832425344,55.743189888766665,10.031257105416524,8.261339567743986,28.52891129208621,9656.319403319416,30.467914195608845,10.223656028939024,30.661407778045394,10.458505880815263,33.518365125974626,310.2661479174624,41.66794668853771,48.52712350126948,0.0,448.44736017508575
3100,54.98158795532115,6.686124136207814,7.714329270374617,9.467132124588405,23.80126992417578,51.644855089385146,9.293736898174364,7.6565015301760235,29.056185749844804,9725.394639066362,28.891350021355265,9.475250046474912,28.41689888208032,9.697080641051453,31.063914838040752,296.2468381298943,38.10009015458812,45.00553894588807,0.0,415.4321403089389
3200,50.979040697729175,6.195422775132871,7.150046412934878,8.774804536130652,22.060565143975452,47.85164196346543,8.611101059805213,7.096504609139878,29.555960720857797,9789.391242681686,27.372732146043663,8.782321032351096,26.338767597234337,8.991768930883007,28.79146816800472,282.5272782032541,34.88158247295109,41.742575771837465,0.0,384.92383112831203
3300,47.27141956834828,5.741301296023536,6.627557242607248,8.133740714979524,20.448762090371353,44.340547964809176,7.979220075878025,6.577979427875021,30.029271999043278,9848.692326880042,25.912687314723637,8.140700947085753,24.414513857463913,8.338376838598869,26.68734688883288,269.14165025160486,31.97110439145946,38.71896538726403,0.0,356.7049200509821
3400,43.836686387015206,5.320979412926476,6.143724169268729,7.540093033330044,18.956185283386123,41.09032240458186,7.394276727156594,6.097812868053863,30.477162696778958,9903.649147785898,24.511417006822388,7.546538730743126,22.632588225160866,7.733028297619575,24.73891316925551,256.11789046760725,29.33372972515723,35.91689646042853,0.0,330.59132066374315
3500,40.65447431810747,4.931893293246588,5.6956483033958865,6.990306542099992,17.573895261353574,38.08133372274268,6.852742997703362,5.653128637032859,30.90067625656022,9954.585220376297,23.16875349699225,6.996276265041607,20.982319800993597,7.172141016537906,22.934490681756234,243.47833165816687,26.939197031356443,33.319904654360435,0.0,306.4199006255566
3600,37.7059563943777,4.571677798765129,5.28065065380065,6.481095916833456,16.293630605706046,35.295442044952395,6.3513577535954635,5.241268613358013,31.300850158762614,10001.799236487852,21.88421246900954,6.486625298591693,19.45384702215447,6.652403372256236,21.263288865664162,231.24031578427622,24.761329799036073,30.91276677026957,0.0,284.04214303122933
3700,34.9737292234165,4.2381508553176115,4.896255498181609,6.009425067162062,15.107756663658261,32.715886448646515,5.887106876282584,4.8597763476539715,31.678710787249134,10045.56714883453,20.65703834007336,6.014547038032581,18.038056455749462,6.17075397095046,19.715335943201442,219.41673124353187,22.77744451154184,28.681407108510548,0.0,263.3218520883913
3800,32.441704951287186,3.9292989953498063,4.54017493496408,5.572488194990045,14.009217914432249,30.32718022717266,5.45720473101688,4.5063817357413924,32.0352690194902,10086.144006909357,19.48624532845525,5.577233189231095,16.726525940915558,5.724362659274602,18.281416693573163,208.0165083130614,20.967497133636687,26.61281046705391,0.0,244.13398026013823
3900,30.095010269254896,3.643263980798433,4.210294443959385,5.167692090747827,12.991493447448605,28.11501297648864,5.059076785679909,4.1789866928570385,32.37151644946073,10123.76563105661,18.37065483172182,5.172088237558294,15.511471447070516,5.310612777624876,16.95301428985652,197.0450786949716,19.314121796035348,24.694940836878867,0.0,226.36297295644826
4000,27.919893494418382,3.378330492139444,3.9046596002063825,4.7926398427089065,12.048555995589526,26.06616047897222,4.690343566548521,3.8756519719661013,32.68842225941821,10158.650094239636,17.308928746990656,4.796713142607772,14.385698173985379,4.927084828744407,15.722256780783743,186.504794659303,17.8018643234034,22.916666574555492,0.0,209.9024338227778
4100,25.903639053145675,3.132914898952693,3.6214638488469277,4.445115847875682,11.17483424040367,24.168401775243986,4.348805860810974,3.5945850347268213,32.98693066305921,10190.999090217365,16.299599257070575,4.448890335579669,13.342555558658956,4.571541449300811,14.581867846896104,176.39531062495632,16.417348203745856,21.267691543091285,0.0,194.6539189957005
4200,24.034488355677684,2.9055549325001233,3.359037191008101,4.123071940927197,10.365177928370288,22.410442394030405,4.032430993785468,3.3341288267317304,33.26795883991154,10220.999206563489,15.341095322079358,4.126569835677737,12.375895638192981,4.241913509452698,13.52512122494024,166.71393291290005,15.148183372989495,19.738491440628536,0.0,180.5270269702018
4300,22.30156665484026,2.6949001127490377,3.1158357266828385,3.8246145722257436,9.614825626822784,20.781843383796442,3.7393401247459788,3.0927514025325924,33.532395313911955,10248.823096314449,14.431766380535418,3.8278564165999445,11.480034561819041,3.936287254167552,12.54579858532183,157.45593850108335,13.983855056185334,18.32025487259638,0.0,167.43762121372686
4400,20.694815941183407,2.4997030804947213,2.8904320598872544,3.5479930450796773,8.919375142119163,19.272956182038282,3.467796574269759,2.869036406714857,33.781098734464216,10274.630489214052,13.569903092102729,3.5509978331850975,10.64971728241604,3.65289251889533,11.638150881937626,148.61486368257516,12.914685298329285,17.004829383058887,0.0,155.3084720162183
4500,19.20493229346631,2.3188114620570843,2.6815063401584265,3.2915885318067377,8.274755897002574,17.874861792461584,3.2161949135342796,2.661674185879143,34.01489699313004,10298.569227350215,12.753755956878681,3.2943738275339003,9.880084585711922,3.3900917147618768,10.796862265750821,140.18276884038912,11.932127428493141,15.784670979670269,0.0,144.06800252364053
4600,17.823308566561888,2.1511605147740993,2.4878380676871545,3.0539040272882696,7.67720366528393,16.579315133519145,2.9830509736304145,2.4694536586682356,34.23458665966214,10320.776141854358,11.981551408678389,3.0564860735124397,9.16664293366347,3.146369764768797,10.017017073807061,132.1504762778311,11.02853259333006,14.6527980472541,0.0,133.65010793188014
4700,16.541981384284874,1.9957662866886323,2.3082985122219695,2.8335550541871877,7.123237196952341,15.378693544106955,2.7669925956754944,2.2912547944388026,34.44093268290701,10341.377898656487,11.251505945253738,2.8359488735650005,8.505236564059274,2.920324785164359,9.294069290856166,124.50778535954345,10.196926199895547,13.602748651645605,0.0,123.99377507393949
4800,15.353582150171373,1.8517193599851516,2.141843708604858,2.6292610756493753,6.609636622321445,14.265949201179923,2.5667510794653903,2.1260416641544704,34.63466832612731,10360.491769927505,10.561838426785227,2.6314805636525143,7.892021713799018,2.710659481029643,8.623814333840379,117.24366635369299,9.431093418299646,12.628541130593293,0.0,115.04250778196052
4900,14.251291908515213,1.7181790790720048,1.9875080003356642,2.4398375800546064,6.133423546081534,13.23456524926154,2.381153296118141,1.9728560350656388,34.816495305040114,10378.226336106338,9.910780610713104,2.4418955908341355,7.323442859455332,2.516173214913664,8.002363043423056,110.34643424128616,8.725448917697758,11.724637765815153,0.0,106.74406976853771
5000,13.228799693223472,1.5943682302138655,1.8443980834874283,2.2641887785987853,5.691842683129311,12.278515324487103,2.2091144087150245,1.8308114616189104,34.98708409821064,10394.682137750053,9.296586197551429,2.2660972042707965,6.796210797457451,2.3357546874304345,7.426117691519125,103.80390386903547,8.074869655719862,10.885911251849024,0.0,99.05027135585182
