milliseconds,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP
0,301545.5582872075,5898.981591365831,98.97168856586927,1.2283287635251364e-05,1215.4235901204738,9.563664477890743e-12,-4.937834737921683e-09,5999408.101955042,-6.230642680638848e-12,0.9999999999962268,6.001262352477784e-13,-0.06384264507232333,100.0,9990.708525782778,992.3278675620151
100,297688.08703978296,6000.47060030683,-1.3549630704907805,0.0007977525419419596,1430.723353105217,7.832084681364076e-11,1.2910467281815986e-07,5999195.151216682,-3.045498337425671e-12,1.000000000005686,5.90888655397884e-12,0.19725002806269307,100.0,10687.273569724515,314.24225481324964
200,299016.2246849169,6001.088805477893,-0.7871420944053512,0.0007966787563473792,2842.0874128525793,1.3516639736760128e-10,1.1746269408980336e-07,5997413.346057814,-6.6660056870984544e-12,1.0000000000004903,-2.694248691461468e-12,0.1313821687690025,100.0,10881.39874861171,121.25775690097862
300,296516.95555572526,5999.003379889193,-0.2902747134364086,0.00081882725489273,2035.661970846638,1.558271392788565e-10,9.27025669795825e-08,5995332.64249216,-9.922060923475344e-12,0.9999999999998268,-3.526046441109595e-12,0.41467719722078933,100.0,10946.435107401396,60.64775076124681
400,294505.4946846875,5999.225748810811,-0.48680876169440157,0.0008083495173512431,5971.930769548711,1.947584662837687e-10,6.402936261381493e-08,5995186.933117088,-1.943254322646307e-11,0.9999999999985046,2.5301683336554173e-12,0.3305123151268268,100.0,10969.082983411596,43.09559282365047
500,294778.1373160493,6001.199249442412,-1.0331077204758425,0.0008148419658045049,5082.775479576016,1.958687454878889e-10,3.048933334925721e-08,5993129.877214223,-2.2275312881246618e-11,0.9999999999921009,1.5756923344219237e-12,0.3809837428199469,100.0,10951.512604410562,32.600437748428526
600,292110.882227317,6001.23829931407,-1.09085331279354,0.0008150889350670824,7863.336037053522,1.2849091405952768e-10,1.7178038747716146e-08,5992298.889741567,-2.265049704200637e-11,1.0000000000006968,6.082640662552269e-12,0.5842043036359518,100.0,10952.988584993702,50.493611616268254
700,290475.68461774586,6000.259298226502,0.4410135900333845,0.000819277653520692,8305.472565452857,1.0216496653001625e-10,-6.759375271573483e-09,5990211.840899943,-2.99397430568891e-11,0.9999999999937659,1.0650419600411818e-12,0.8165877764835165,100.0,10946.83393743415,50.37697940873945
800,290304.12577868113,6001.123886209413,0.6164662502924636,0.0008374802223301226,8631.971849419351,9.98973054067538e-11,-3.6520971442063346e-08,5989655.203458058,-2.8206529327603355e-11,0.9999999999980729,2.9006148294924983e-12,0.8339859220631218,100.0,10959.781575831605,42.05990530102054
900,289313.00033821544,5999.931509060334,1.387499471536098,0.0008249993654786519,9320.223257361607,2.0520717523850356e-10,-5.142706767189816e-08,5989811.456800486,-3.640853372744697e-11,0.9999999999975487,1.0017426781279619e-11,0.9208681199524452,100.0,10937.441768906017,49.13040515694651
1000,289493.01825118915,5998.948463819588,0.39528557117074925,0.0008237476891176557,13212.741244502107,7.487042183904233e-11,-7.378720857435724e-08,5989798.432822862,-4.102278457828223e-11,0.9999999999942928,1.3997471443816963e-12,1.1307358489938417,100.0,10934.943091935831,51.12476246635121
1100,287572.38223254593,5998.781467255677,1.1779654752188502,0.0008473991361091718,12431.476623616092,1.1852002806800956e-10,-8.579267652108217e-08,5987313.498032202,-4.2843976699719575e-11,0.99999999998743,8.313528842650566e-12,0.9989515253816902,100.0,10933.594767250604,66.18555615570087
1200,285573.5382488353,6000.416253683199,1.0278145031933252,0.0008421839528924077,14192.067182401353,2.137562999321985e-11,-8.154604999856378e-08,5986337.6527958,-5.276838421645012e-11,0.9999999999870253,1.2996493010231404e-11,1.1424326086399488,100.0,10933.419814370352,66.49629454622276
1300,285133.8308073443,6000.008548603564,-0.859804256839097,0.0008366973050284027,15526.36337844342,-2.746906980164394e-11,-1.1229120695792756e-07,5985958.806812923,-5.2811700258605626e-11,0.9999999999938259,6.743011265964891e-12,1.4027567351160186,100.0,10922.654120470372,67.16585564594251
1400,283592.33511548874,6001.01154775154,-0.3920576779871774,0.0008331389390989688,16680.033124331578,-6.326167044310156e-11,-1.3817391955709304e-07,5984029.788642618,-6.172950699578228e-11,0.9999999999872182,2.579426972065721e-12,1.2877493624126832,100.0,10936.146999571522,84.18413511732325
1500,282911.99663109996,6000.249314934255,-0.7657472273420981,0.0008411266768706307,17689.565751879243,-4.3270389419833524e-11,-1.526185480805375e-07,5983790.9400124755,-6.001015978963321e-11,0.9999999999961966,2.124815185979569e-12,1.4063076811417328,100.0,10930.12507208954,78.51167298412216
1600,281123.7183683866,6000.799421036686,1.1515169565720607,0.0008424786722959558,18010.63772708505,-1.3691825204105683e-10,-1.5516128355726614e-07,5981501.693217111,-6.030171134250256e-11,0.9999999999910657,-3.1958185657549577e-13,1.583604879225175,100.0,10908.0824467282,79.89168714271199
