miliseconds,IL7Ra,IL15Rbeta,gamma_c,IL7Ru,IL15Ru,IL7Rb,IL15Rb,IL7,IL15
0,1005.5554156236399,995.2642530627247,99992.93283182415,8.067829176640993,3.3913275211426224,-1.9214297486684822,-0.35530965738815135,6015.594348362323,602.7199096299868
100,197.20849038361078,199.7596898854099,98387.70170169148,764.2071132333912,809.7456120108696,43.70858574961034,0.4449771241884165,5968.048129008371,601.3098265971516
200,41.40704952000252,44.55133350999135,98095.75824649315,839.2207425527174,955.2003441223375,119.15834068446698,1.649231285570269,5895.893591698025,600.8600784855674
300,15.167759814834197,12.253674225415196,98027.57527525017,783.4826125903405,990.4962910894629,205.80849434616206,2.7445003610353003,5810.940895007435,599.5976124999875
400,3.24929284402032,1.7378036160942187,98014.34115281659,723.7808883448818,986.1109271419197,272.32673032536815,3.3716783054142136,5741.064812608421,598.9033464898166
500,1.5111024493862995,3.597505734493183,98013.87485736016,660.198434681385,989.3872532132388,326.56269326741483,4.422242401855202,5687.787224696213,597.9342273061656
600,5.306552605211005,7.1001815354343645,97998.40464993085,595.397627459874,988.4333951303315,392.39837417569527,4.782164087984434,5622.06487617469,597.3457515282158
700,0.05088793610689013,4.664486828930686,98018.63474122332,546.459329649011,990.0953601358781,444.665455522782,6.315552504671209,5579.249794614467,595.7648799583824
800,-2.1285681426439647,11.286931619642342,98006.2198368912,500.0140860936331,986.551952207734,487.93479064812215,6.59311803659275,5529.3253341796435,594.6639232935923
900,3.7407066219778353,9.853989524448462,98022.75495992521,469.07733052195715,984.4888331967517,521.5789088964463,8.049237930885145,5504.99598403509,594.7362274126311
1000,-0.4082311621217678,2.5152547117990007,98015.57874471783,431.7009044257819,989.7166567741016,565.4599124618652,8.273124938913632,5452.832890866681,592.8959081501557
1100,1.329737832828677,9.405405154018597,97995.33480141722,404.4462817765622,986.6631501053063,590.5893536938115,9.645656109972208,5424.384627633773,592.4728925302926
1200,6.170688626674012,0.06085657481133744,98009.42166769579,368.56913395443956,986.8000515045146,624.2545822678923,10.553730494170134,5410.410359443122,592.191890099435
1300,-2.8759988296455923,12.816732937086229,98011.63012360968,349.8996054766156,984.0153804154148,652.4370259266205,11.342740700473222,5381.447604714809,590.3865815053567
1400,3.842126288279645,2.5920898283586076,98000.6702097268,320.22986776753464,983.4619673471304,676.5490296551611,12.518754300449313,5359.932574647313,589.6748416917868
1500,6.038142586369709,5.466473949081931,97996.11056897703,299.5070268195397,982.418368395699,701.5141935281738,13.154072392433067,5333.392470019327,588.8401516917711
1600,6.3951582687233595,10.022553539721656,97996.04952366793,287.5091337683323,976.8570846589284,721.6113013257412,14.205447727406456,5313.627155465486,587.7978273361927
1700,6.675954343544346,5.55957461941355,98000.68215920786,265.7541665880811,975.1540488859507,722.0284160124038,15.136628202818438,5288.410721260825,587.807597058344
1800,6.022300053612176,9.994089167702198,98021.41211815586,257.1548527661895,983.3053920123334,743.2701837684541,16.037010270596795,5278.687126924691,587.068931038648
1900,5.244719503444873,2.701861700030708,98016.24147843765,238.5989881327223,984.1804022594974,755.3017878455951,16.15540451889107,5273.1562600874295,585.7365688860804
2000,-5.241302611555139,3.644324369600576,98012.18727272411,226.24980691520437,978.6621960267021,764.0011239177929,16.971446089944845,5260.511777734759,584.7259406457669
2100,1.2573642368289935,0.13322225618409878,98018.44740974835,223.60752909939734,972.574120724733,786.4695197027119,17.496347390155957,5231.17809648902,584.4464962160047
