milliseconds,IL7Ra,IL15Rbeta,gamma_c,IL7Ru,IL15Ru,IL7Rb,IL15Rb,IL7,IL15
0,995.5274531540937,993.9540527730967,99995.7328863331,-7.094171925531535,3.164652877300192,8.909647114134737,-0.5317746512494466,6018.049941353116,602.2202409055528
100,202.5896987452982,192.86161357822817,98396.98066062907,761.7176554680858,807.1404382631695,59.143019745867,0.8265011584099222,5976.052580017516,602.1027047433936
200,44.420509418409125,49.95333369153926,98086.4399470412,838.8208163431934,952.5449006050283,125.44061346233825,1.7176737151146448,5888.189996782551,601.2855158057529
300,18.64915530004916,19.694167395800925,98023.85639821815,789.2372673461464,985.8335721905119,194.49948756701764,1.936724843169236,5806.556218843316,599.8859358315867
400,1.6452562165715072,14.498562923456554,98012.95823398697,711.7955257216369,985.8246850911531,263.8068585381423,2.764463750209588,5741.081021663196,598.7364266367537
500,4.360359477730833,5.201926026853446,98015.4314300731,655.9661331144649,983.3534829395613,336.10026008594207,3.743600109777544,5685.808654669581,597.9736846084697
600,-1.3057267218296786,10.543397531687912,98013.00848982659,601.7069829633299,988.6824377757257,386.46062524944557,5.498826527910304,5630.723906864457,596.7483034722261
700,7.0999274471324725,10.241973520676407,98018.03890495158,560.6769984931127,981.6292068827292,442.1406750982866,6.577288535082728,5571.742964417678,595.7413682224895
800,3.4812959234363694,7.34447107495198,98016.6739984643,506.3313210478864,987.1097841074107,487.16312537497606,7.080028070075477,5526.020563732879,594.897153854928
900,5.875773444925618,3.964605765161429,98010.67814899757,479.9408786822309,989.0908996574705,519.1657104900679,8.237719494722581,5486.215731375645,594.805314545871
1000,6.110853091810002,4.686266913354003,98022.18217029277,442.71187024367214,986.8692776014836,562.4254546441757,8.77851287606358,5451.101163294632,592.9339527410352
1100,2.9647035735368115,1.296331810064319,98015.92658684467,409.6713478097283,987.5363424394908,605.6386845720808,9.921623490450614,5436.271449778324,592.0981097682447
1200,1.0190691211147618,-0.77045927720728,98010.1611300523,375.21622868354603,980.8291917798169,614.740831415944,10.828690727786055,5389.663914682437,591.2914620943271
1300,-0.26247659222336317,10.051691132494877,97997.839891789,349.48311280100427,988.3723324970106,655.1014998564456,11.034383781683982,5384.521459854867,590.7513493364229
1400,1.5374710621632355,9.713456790533858,97998.68003244212,332.18033405927355,979.7198106117406,673.4947409672317,12.518259334828926,5348.511568018033,590.3280818236108
1500,4.923132941815167,9.067834776709022,97995.76971158375,308.78755219903974,980.4673611137007,685.2219745951694,13.023383084831611,5322.085987907743,588.726029427843
1600,-3.5346151663617844,10.351777248527714,98020.36510500571,284.36443552291604,980.3939821498685,712.0833482408094,14.205955066321115,5311.097175812484,587.8977047771124
1700,-4.81182832415697,9.697893441743664,98009.93738223848,264.8329124399938,980.4230044788596,732.7556871607675,14.500415955880973,5294.250763170085,587.1806105785915
1800,6.977594464252736,4.222456678762854,98016.63913849239,250.14085269831227,972.9718807464355,744.1539261341968,16.029147941820177,5281.48823105976,587.0573239024786
1900,4.726740828023053,11.164030380433747,98006.36099822777,232.07482702608354,979.0021388069136,754.5565627354322,16.20927283401413,5267.862738696186,586.4281316474563
2000,-1.1008809407204663,10.166216623957045,98021.05262580016,233.2256849673749,980.5919771021846,773.9835869988226,17.644738681649773,5258.771697002291,584.6371252868488
2100,2.832700698628302,10.61368650532313,98012.25593403449,208.18100902029778,979.5804431681427,785.3161309656479,17.360533995089813,5232.031433126289,584.0573493987368
2200,-2.2151160495981186,11.212554270220341,98011.56519644374,212.17598660304202,978.9387954417816,787.4581966993564,18.321361503156034,5237.190569968714,583.5004381855451
2300,4.885683021757741,3.28063346882763,98009.51091682613,197.44973572679532,974.0062777146392,804.9429584369267,19.26845198521839,5208.558579435623,582.8768706980197
2400,-5.841077066312538,11.36378041282207,98005.09864722317,181.6572034648615,979.9037065460667,822.3908270511514,19.797785114528484,5218.017352602959,581.57799452573
2500,-4.695628995488848,8.596323646036296,98012.26614559467,188.06095668835758,971.2332189601235,816.7691406902208,20.6451826448124,5210.01749938659,581.8801071336879
2600,6.589951702561564,0.6147385751158501,98019.44506478096,172.34966316856472,971.5060960746582,829.440399680377,21.744656363768506,5199.298490845076,580.6830884757269
2700,6.934615827838603,6.296182027121676,98001.87516373294,164.86254973267916,975.6642014204888,839.0154910475153,21.902024830417837,5196.124626629358,579.8802004968765
2800,6.068904239265707,8.31495504441772,98014.67281640792,158.5413596341669,976.972644697017,847.6143934277266,22.76373507800193,5188.921917097737,578.8379787066693
2900,4.3770457421228475,10.438742349266795,98017.52640561166,159.19605759834587,976.7035163038524,847.63724633472,23.307238535909853,5175.533900584852,578.1906823975434
3000,0.5835756686140177,0.8121477120996543,97998.05929276782,156.61247311574738,971.5516405245766,853.9547400103191,24.313140229141535,5184.4394106007285,577.3182557600026
3100,-4.640250740096858,9.723467763297872,98002.36633782841,139.51603834225477,966.2452395648723,844.0272582375361,24.679154033570494,5177.9377544301105,577.2082036891383
3200,-2.173867921136506,10.548503881193962,97993.86421034188,142.55519844411387,969.7412952403322,865.6546475493839,25.467019013969747,5171.858857652833,576.8570733034672
3300,2.947774096694098,4.456075882808855,98017.23350425145,138.91072178595607,963.1075845135255,871.5774819486064,26.29874742407618,5154.596277502111,575.3786801425176
3400,-4.4903364533183865,7.749205306981459,97994.98376600292,135.89089653118847,964.1583904502136,870.9952029645714,27.36897184845608,5148.889940309267,575.01149800102
3500,5.060717152487886,8.822290571018717,98019.86938932783,124.67924101797412,963.715262176123,862.5308779008105,27.660257388423123,5161.532763930114,574.3906852214451
3600,-1.2663751030756947,6.224157885174376,98000.4749829239,132.72787066401915,967.4684613554457,879.2837173773149,28.787875974751586,5159.280272081887,573.9241855410578
3700,0.34837552152442136,0.04376737679497911,98010.79691543085,128.7670426978239,970.4235004172231,871.8457024483083,29.285609292985345,5159.914667617018,573.2786965234291
3800,4.837176964251975,5.847292634623134,98000.69096596855,116.88493858926164,965.8043463611866,874.3217395596524,29.50664483740368,5160.539573597579,572.5081703208238
3900,2.517339596543864,3.327455746242014,98011.76496079862,120.05181933752729,959.7325266625394,866.0143914039281,30.55098113120804,5135.265637434114,572.0575493473272
4000,-0.11684536276679203,7.927541900749233,97993.74126923403,124.29741990781437,968.2296770667509,874.6167283290806,30.909541618637867,5139.880369342887,570.9589065892683
4100,7.677355877988595,10.54157136000221,98005.56867216712,112.86764152530986,968.6849464723585,882.858005633994,31.311871870688428,5136.838372504518,570.2632624369262
4200,2.8836835176903213,1.1472446815629267,97998.27381658739,123.56011565699842,966.0185244989914,877.7835954057168,31.593458041760375,5143.351242238205,570.2503581243119
4300,3.743733035825072,2.11278920527962,98005.87391353681,111.36591531165018,966.599603705947,875.8397252526228,32.33316212136265,5141.168580387492,569.1173068293361
4400,0.2904306112863109,8.553568427625287,97995.54163982009,112.06990101031963,964.1690349730882,889.1088725399801,33.19736512731899,5136.685311793459,569.1600983728637
4500,-3.3221566685103907,3.9827315069459104,98004.91739017107,112.52830201435498,962.8353190909457,894.6399364613009,34.3409312553907,5149.42142417653,568.5579958579613
4600,7.338140762638652,-0.5998085924139103,97993.91073359182,114.15752457067872,962.3481548527811,895.3356139982856,34.66135539710335,5132.650187768809,567.603851962417
4700,-3.154198817664838,7.100344631442271,98015.44867148377,111.9670667927661,959.9033566167632,888.2754990716368,35.00018795810503,5132.781252775556,567.5317525434716
4800,-0.4828864636563198,8.437664373057592,97995.50666161673,120.54746945403865,953.1003038292407,889.8492380716394,34.93297525245363,5144.488034244245,566.6499294134352
4900,-0.17749378497405321,3.6388660198911715,98000.87612170607,114.60440440725363,960.6205003839244,893.9122585570518,36.370664938096866,5145.43830364546,566.7294296817782
5000,2.4913693286930734,2.4524842378666083,98017.70080932892,106.98203552513239,960.140971557327,878.5261162007091,36.33802797093557,5132.125423868465,565.4887434324326
