miliseconds,IL7Ra,IL15Rbeta,gamma_c,IL7Ru,IL15Ru,IL7Rb,IL15Rb,IL7,IL15
3400,-3.5923649522546635,9.94668421561292,98015.17230225845,145.7381702970116,966.4663288787484,854.6956252870016,26.60233630260292,5160.161924206625,575.426639690482
3500,-0.9697301487385139,4.590873124606137,98000.6149670964,137.72444318067386,967.8065083560705,870.5366636442421,27.943201566463063,5159.363562196669,574.4942095343752
3600,-0.29199890747925383,10.393851667623906,98019.33570099938,140.01252239199508,965.5704093999335,860.7395383857132,28.732526114432044,5150.78199582346,573.5510196891989
3700,0.1006946090046631,7.551781797465778,97995.25623557363,120.27604205218884,967.0285766005229,879.6600087672401,28.609746309530124,5140.405956640329,572.9484043541256
3800,-0.5326779312563551,12.29881314400459,98015.40410236739,128.36593791530612,969.465547789984,870.5768619714246,29.460444975660746,5143.956443148796,573.0234324203572
3900,4.563064947757569,5.5695503726255104,98011.9678886088,131.55180615293943,968.027369700011,867.4461966883969,30.061971086379323,5156.2192774386995,572.3566115054587
4000,-4.734066538907786,0.16696518142277217,97997.36446827251,113.10880877642894,961.693737294939,870.483707300745,30.805154212878435,5139.478298919544,571.4803852119769
4100,2.1658292795589107,4.703780309018393,98015.20242509615,113.9570942589879,958.1875552327953,889.3496800227164,31.499022185223634,5138.011719710132,570.2449571004494
4200,-2.998905097323264,1.0527162441092193,98009.21508168046,128.39908716616688,968.4085828850571,888.5636660994347,31.674682681278785,5138.825833460456,570.7060308999355
4300,3.477777293791006,11.138082541175224,97994.95773069345,122.94173829696973,958.3124484710344,890.0763820184034,32.70756155663843,5139.3862024447635,569.4191062168036
4400,6.164687895504918,12.697815498073638,98011.43061209358,122.09832229764027,954.1596154584371,872.0965085904348,33.068891011308054,5135.701337139663,568.7463646006798
4500,3.0558079360584234,7.519961120708527,98013.50866322186,114.1541473130383,963.2167353497174,877.6324031727966,33.5707416691025,5127.376560450788,568.6321883232442
4600,7.125544351603048,0.661568441117133,97997.44452975562,105.74688413129726,957.2071880935994,873.5419969463925,33.82956263756915,5139.500909327377,567.7967845479511
4700,0.14387455147223038,-1.1023591983653924,98004.76471067093,109.00758852024431,956.1384880725439,895.591965462285,35.184724430486185,5136.1120012981955,567.5771966959923
4800,7.3858206301834475,1.96122678397988,98003.87443593837,113.66803222724393,958.4737308697365,875.6721091162667,35.28037524814325,5143.48617158598,566.6573958493594
4900,-5.8285427192018116,0.7002753107060116,97997.04226035273,107.543229562499,962.6771655026026,880.5474222271052,35.9779939757241,5146.241572424274,565.7296458535743
5000,2.9869038354589135,3.5137123414526616,98015.4961937945,121.75048910170642,961.2799519424531,893.8700009435415,37.02183692123032,5137.871686732336,565.6142656810109
