milliseconds,IL7Ra,IL15Rbeta,gamma_c,IL7Ru,IL15Ru,IL7Rb,IL15Rb,IL7,IL15
0,1000.6317711987023,996.0161548079883,99995.17869369098,-5.523445653389631,-1.2983287940795951,3.1129922467050233,0.2061091706585758,6032.671757344258,602.4497071174503
100,195.47589585616268,202.86713143841794,98396.57863359615,759.8909643229106,800.6925741297094,38.77040581417521,0.8128509939203634,5974.672927918587,601.2200766647576
200,36.005039292863714,41.99189660718201,98075.68721263389,835.4759733074114,959.9964850421443,119.83951369824908,1.794384167493771,5883.656506204449,601.1312599356359
300,10.33674862718306,14.137990807895076,98029.44606496493,784.0259596363244,990.3818295642593,209.37205598379117,2.707673189178959,5825.811945258463,600.0570172421579
400,0.32138299063035003,1.7840088956583209,98003.7569768257,709.0743888670045,986.2123936287757,282.51481300413076,3.695932584585838,5758.658201475378,599.1265453062653
500,0.29841679733323634,4.347969739402675,98024.08167289892,649.7939167946381,993.4463202302688,338.8099932784137,4.016552840452285,5687.925858897291,598.0799957131796
600,9.675357894783716,8.069017531707722,98000.43772621236,607.5534927735363,984.002084243092,396.02648059061755,5.186538441791647,5636.106655051967,596.4882292204021
700,5.617406973864476,1.0482356817363216,98000.22824612571,554.543851735649,984.7166626725032,434.3336708233892,6.390253469248925,5589.1080638291305,596.2646203722808
800,5.421626712740094,4.530960688358095,97999.56430428244,518.0851373462823,981.2239135884057,487.5496082046551,6.9497185489812905,5539.557936161706,595.1934916623454
900,-3.097306096542239,10.514361489525436,98004.32754255018,470.3128398876544,979.2463236779466,526.5144942416933,7.388843277568007,5507.662466204264,594.6225656482832
1000,-3.664918058585386,0.5327879736610939,98006.5789975138,443.5814257204584,981.7189299077321,566.1724862540739,9.18575491888701,5449.0204812544425,593.5142285055041
1100,6.442481306730883,2.414845721294323,97999.59256117337,412.9707558625595,978.4199156901299,600.2360881492965,10.15966091416983,5425.209235781353,592.1255543990646
1200,2.8640345561853224,3.5291539277530704,97994.66383301771,383.1197879891324,982.764328553286,620.5365195156128,10.789935824646017,5390.757632536989,591.1765519898591
1300,7.287258615001822,2.34406773779012,97997.09430954482,347.2603675251068,982.041632065097,658.1665451555632,11.83558504249461,5361.821434834314,590.3365986541138
1400,6.447817849610873,8.060881788316177,98002.13129008868,332.6228235161386,978.3941833577975,663.213899226512,12.233697375891326,5341.529251574095,589.4698992635382
1500,6.03404507711077,1.446757664205152,98014.2369590704,303.6361175323262,976.1974818332542,685.7458160121778,13.15847002776764,5321.601103271292,588.9918810278142
1600,-2.3751225905181155,1.9985892234499945,98020.16245272718,294.4755724639835,986.6813179242646,711.6355565786619,13.879298065528403,5315.7766242483885,588.7601233619057
1700,3.4929677294356596,8.395303432215428,98015.39000373846,277.6248930979637,975.5294737676624,724.8278723231672,14.299947715378165,5299.057389189695,587.9093403893463
1800,6.344805549876,2.3565690356293603,98009.82155420803,255.12692188574002,982.895041351158,738.0253758815355,15.493057050572121,5273.945756467618,586.6980943469938
1900,5.960781315498361,8.116502263253864,98007.24981059338,242.89010186436326,976.1881004423747,749.5795718392787,15.852625833709359,5252.938012933726,586.0204205072822
2000,0.35175135511532574,11.310224219107507,98019.81596558561,225.81135558622435,974.3875435391174,777.8261098616239,16.927052880426675,5257.246069254073,585.3723982218463
2100,-1.2226320378511333,10.119329470156659,97998.2231654475,211.3192857743911,972.0141834833764,791.563782120618,17.989625667550044,5244.9591293210615,584.6429453468694
2200,4.524518908189733,6.213326526259798,97993.46542359868,204.83192874724276,981.0516585497927,796.0352743179158,18.75445018031175,5228.59301058462,583.7878660884897
2300,7.5194577926350865,5.9855788800750505,97993.32154961955,205.1834705621865,974.1304589232991,810.1749247550389,19.881459008987374,5212.131663513547,582.8164493735966
2400,-4.042027322028179,0.16540103492885994,97999.55192314106,196.56466158115765,970.9417635360296,805.7887295935736,20.53613545032048,5215.987764072823,582.6132451723659
2500,-1.4127254355952035,8.566504305951172,98003.61507829266,180.08912530448455,978.9048506396175,823.6456531937155,20.60969299457114,5210.552502687732,581.0932673451694
2600,-3.117517458628989,4.967772556493433,98000.8123230237,164.8747139309434,969.0908466129042,831.2894016359871,21.10969551016663,5201.310197802369,580.338679252954
2700,7.01705352653012,1.3253461164467506,97999.22484744753,176.38830068541637,977.4927729283323,820.6509073656374,22.6556980368225,5188.939588281337,580.4157236884029
2800,6.591655657710939,0.15712851888810864,98010.14366777186,163.58804332947057,965.1836550170495,832.2814163118007,23.479801481283467,5184.580465546613,579.0946405321553
2900,7.133147768170373,7.48719827870538,97993.73754508169,152.3762048106853,976.4380507120794,838.5686585654505,23.76394374506353,5172.8369279874605,578.6241094983105
3000,3.231234892771516,5.147475145409664,98003.749895058,144.6606274486799,969.5757604747367,837.6236805042063,24.24193434091623,5170.383874105035,577.5293488784462
3100,2.634575112701629,0.37006922241428786,98013.15213298202,145.09328868196314,967.7984511142928,845.1591418935503,24.81793714243441,5171.172352776553,576.6973996016925
3200,-0.49080492843636536,6.9828243836599855,98015.144167683,139.72892809879488,972.0813866653856,867.2298519255253,26.169441397180535,5159.068021723925,576.844007228119
3300,-3.4557743504668834,5.262021181144451,98011.06265820574,142.81981962338557,960.7295152907087,859.3296100916938,26.319149583532344,5162.895786498267,576.2012528092249
3400,3.358863711640888,6.696923959194567,97998.96335529338,128.94603769213472,966.2161292825654,864.7999983331853,26.893010824711627,5162.696014843784,575.1128283028894
3500,-3.170910084469615,9.901430829990474,97998.18805653448,134.2929403826845,966.5756541446499,855.7752065160819,27.661514812613447,5163.497953298203,574.4287704112371
3600,5.337559391909309,-0.503797683552178,98015.12446093986,136.79784260258305,969.102031247204,859.5239363844291,28.673768917246036,5142.928837658804,574.1552699857317
3700,-1.864469056443087,6.008745270069049,98011.78023422894,132.3245160425713,958.391073487233,874.9260683203032,29.33399557860723,5162.884061756368,572.9573166859441
3800,7.017024780360179,11.626589781247004,98019.32476721921,135.42735279982463,967.4815195370114,875.8968626585789,29.93308205481227,5143.013840126148,572.4088756339714
3900,4.802931126628467,8.760925562675533,98014.12500823969,125.00827249280205,964.8501979189203,878.2735634607493,30.137883407238867,5154.656888177621,571.7630292851327
4000,-5.462730598803619,10.884989072505391,97996.53172837126,116.0786729515474,957.301842239101,872.0697699279397,30.95533839771711,5156.648536525958,570.8290113361289
4100,6.056874461482454,3.052198511648768,98011.9586205755,120.93570830432596,960.3283406984168,883.8063429324311,31.23545696443742,5152.301527699832,570.9161012502286
4200,-1.1489633593902027,4.995550655168022,98015.87279901588,110.44768468856843,964.7965914175082,880.5517866571466,32.31147495985795,5141.831017665394,570.6740429519966
4300,-3.5332507430911027,11.063111361743946,97998.59612704592,123.63189954163272,963.9326608316329,888.3484635895246,32.79447193415789,5129.308681325521,569.4822110498474
4400,-3.966388086873402,10.123825849488004,98012.74926731475,116.49838927210288,955.8965827276426,874.2787771053748,33.08016011091299,5142.8359860018845,568.5546309787957
4500,-3.317054811829828,1.6217608923489104,98018.78468940665,113.7056529633084,966.0455730270241,885.250482952341,33.301551390929355,5146.201369288418,568.7601569962998
4600,-0.5258535815889552,12.613728314349839,98010.01522301082,104.51880100924889,956.4630751615344,881.705620823053,34.33203361633077,5148.057271229288,568.3842045611817
4700,3.5519460622212664,7.428096226123954,98016.22600330858,104.09240527267366,955.9882613403616,887.8558909961681,34.61551081778322,5131.7781134690995,567.8329205340599
4800,5.884582614693761,3.647543890166309,98018.46523436873,107.40965452670991,958.6033615522633,885.80672699167,35.197080090698016,5144.398470578867,566.9537412186456
4900,2.7971099618272204,9.412285125451202,98013.89253320349,113.18802669646129,960.1351361065906,885.5674859733523,36.07153946766872,5135.450662873205,565.7319057355717
5000,-5.191497792807161,8.408958909053652,98002.38378942429,112.899417771392,952.8129201953936,898.9899960665442,36.128727822907976,5142.46575988801,565.9376575213347
