miliseconds,M,Mp,Mpp,MAPKK,MKP3,M_MAPKK,Mp_MAPKK,Mpp_MKP3,Mp_MKP3_dep,Mp_MKP3,M_MKP3
0,498.7426076673111,0.003615449680943289,0.0009416043354680051,50.27872411556622,99.05032941798962,0.10364302390997589,-4.848739191795387e-05,-0.0014001851722151453,0.0011546466575684295,0.0009210764013135441,-1.0280880023572045
100,465.54235854120003,0.011077758878549936,0.0011011887397310335,20.369704861529367,94.44676548185339,29.427529940152226,0.00035141928692072655,-0.001777589837381056,-0.0024066861767844698,0.0006571216057762426,5.030910864156092
200,450.38541996139406,0.038355438175035304,-0.001198297151034511,10.294674645724742,89.34700244360096,39.41435575797178,0.0006506590537434985,0.00011282167402584546,0.006339103776166563,0.003105020247090391,8.954632422245808
300,442.4409693448133,0.08536472741336897,0.0036919519238259495,7.229879150169831,85.65465184576438,42.71258619842142,0.0011381379065020368,0.0005281724300817271,0.009658910850883825,0.009682586278221607,12.88269647668772
400,437.23478670808754,0.10645228490786149,0.00481401299527188,6.112166106007683,82.75621150939168,44.2464995524097,0.001142029470614461,0.0026735306475434064,0.01578239400265085,0.011077814854692287,18.494175900844628
500,432.68526857250953,0.11553775518824938,0.005728313081446559,5.582888676179595,77.62211037047345,44.43803230624713,0.0013781625422972996,0.0029650785000970266,0.0247913261574916,0.018500085149870924,21.461586014111337
600,429.5130839916604,0.1526727528499954,0.00504981329891284,5.6152404775382765,75.09030987452978,44.76182928145618,0.0015247589665994693,0.00314731128932072,0.030237110831468517,0.026533177158287284,24.87173235971255
700,425.82562620377695,0.1768035324548439,0.009071123387057017,5.436529853700394,71.6275110300233,44.99466294508483,0.0017744984060280877,0.004502160734780289,0.041548743330696886,0.03678946081106384,28.10055464710819
800,425.0180630683201,0.2184692502845391,0.0037022936805247036,5.501284162831946,67.92956761836341,44.49689875216479,0.0021124022214995307,0.006063774307737472,0.049620096249303636,0.04261853044221879,30.858268218678653
900,419.64801053670067,0.22600329024580382,0.004752636192244422,5.181344776844392,66.17675404384272,44.357693840446146,0.002288449930173885,0.007729341817482568,0.05871021356159255,0.05241955362196497,34.40420123883537
1000,418.7145094762785,0.24408102524421169,0.012614330296024207,5.645679211847996,63.76292741943039,44.42335638444191,0.0026060921495511765,0.01113608138072233,0.07018828326899823,0.05762080693721023,37.385019200578995
1100,415.6758593860647,0.2568722448426551,0.01149144064132341,5.2134623482722375,61.25344522059648,44.83056806476323,0.002685866291580604,0.009247892498629551,0.07888830999850599,0.06449421612258625,39.228495787632525
1200,412.98447945820163,0.30381804047990085,0.016133406230163023,5.677964230973091,58.52320161971518,44.56200202316015,0.002902870624828091,0.014168463750953882,0.08549478238236574,0.06902819614540985,42.192279867056186
1300,411.5405136322351,0.30423039412422137,0.019534527724940454,5.652347265654063,55.24331801806704,44.51920340679611,0.0032326360990922232,0.01445110901346053,0.09063399691262178,0.07706882571230976,44.57429743335734
1400,408.16721195430017,0.3304172269589599,0.01905940254326922,5.593919875506249,54.6555639326513,44.21375178311631,0.003389221701297726,0.017475301440894844,0.09882908744704084,0.08105747324819275,46.7363521564728
1500,406.8210673153972,0.36282886666557895,0.018668164334423372,5.602815717376577,50.918393835712074,44.80443348058516,0.0036968223236118363,0.022653833366797264,0.10666785119963343,0.08781795976440877,47.89712450383337
1600,404.03439068487137,0.36163735150864723,0.023877261373923975,5.640518660977454,50.75894243706984,44.33498941648334,0.004069368676513762,0.02173017655388567,0.11366371122071708,0.09466771611513142,50.080060414524276
1700,402.76420796234737,0.4126802118687988,0.03017371490919841,5.836694418567565,47.9906449701315,44.44051623478076,0.004338840107062883,0.029286857404569076,0.1199986434491324,0.09813015092948815,50.92984117318649
1800,402.83655410325315,0.423634083020672,0.033705358793838944,5.842644723460763,45.492752422942694,44.30117379564239,0.004376737458363288,0.027842819330878656,0.12983788266974167,0.1025564249099463,52.239865291548746
1900,399.20351044270654,0.4433460450681828,0.030212916367213048,5.39723579020697,44.58589794004311,44.69803409007365,0.004779895542720261,0.031643016989807385,0.13588430617729297,0.10677626718905808,55.68120646731465
2000,398.83191693108535,0.4498108587882327,0.03894949247082268,5.896682699247667,44.37754425989105,44.07132626399273,0.0050480498819764396,0.037396262647546794,0.1464096798109885,0.10938273429740125,57.21756845334404
2100,395.9819604965433,0.48986596122458803,0.03998683104445741,5.3112808805445155,42.89892312668641,44.11275570370645,0.0051887285597770495,0.03894749318958623,0.1475184212794467,0.11132528668587605,57.72077340394797
2200,396.5255990886956,0.5151717563185877,0.04922277156294003,5.401131218749982,40.11988183256525,44.476451999771086,0.005640355903062947,0.043424577913421025,0.1581167636149659,0.11856677939001535,59.001714010578674
2300,393.62990949474215,0.5144678557865163,0.05349097893402849,5.446078600171638,40.5090804310576,44.5127826924252,0.005917271196009486,0.04641350432775392,0.16342378751408834,0.11982815917792992,61.00319420718529
2400,392.4764726531614,0.5440995304434845,0.05207728272227809,5.918786269803778,38.55105766792865,44.309865429165626,0.0062319767755460425,0.04852801200715887,0.16660625823971026,0.12397112095511033,61.086657482027036
2500,392.38738115162784,0.5667311079968745,0.05880185604891715,5.784750597125238,37.41381343702903,44.61384948188484,0.006288294003376699,0.054177761931410405,0.17158263595797751,0.12420375303947694,61.460175386595346
2600,391.9150436220708,0.6073956778410787,0.06564606805503187,5.98229164509576,35.75702606428125,44.30828043447612,0.006646513108587028,0.058307475482452194,0.1726524419525914,0.12522569070997003,63.56436962230746
2700,391.4411014546816,0.6077754580422734,0.06953905175825581,5.853513104377962,35.59301745157721,44.234745580100736,0.007012667061720466,0.0638166109548045,0.17891529710379678,0.1282810304078972,64.02017855546983
2800,389.0160398333031,0.6382493792766316,0.07765872877455612,5.7028547699880905,34.64262622239965,44.5572414349183,0.007298861431363089,0.06580023192622778,0.1820271574403075,0.13230757842405363,65.11191409747691
2900,388.70617921994454,0.6525991718148867,0.07812380111503983,6.013784422651663,34.16152469851303,44.002291681963065,0.007326126289976705,0.07216844663001684,0.1904803388933286,0.13543601046349907,66.83847448454789
3000,387.39310725944114,0.6853382268261503,0.08842463650716491,5.959330806772452,32.74557005629961,44.06639903183903,0.007808886738461972,0.07708262778735862,0.1884105244014223,0.13686763824314407,67.24322114292333
3100,387.67393113276387,0.6999909530040377,0.09639831517782098,5.520774505530748,31.541040062079148,44.51067735235498,0.007859579450203696,0.0792236562156615,0.1973090819230893,0.13678454014236732,68.60575314076762
3200,386.688610880242,0.7332016870372273,0.10255130069790992,5.867166039163422,31.594603129183202,44.37577223636383,0.00818323725253779,0.08443757973947984,0.1985482608750287,0.13859797584874334,69.28873664960408
3300,385.8496513121964,0.7470444938662759,0.11007306182032085,5.791174851324651,31.04373808770981,44.23746362582768,0.008571697808088289,0.09228408391870317,0.20048084741402275,0.13796543580809578,68.44285067581929
3400,384.76569558971266,0.7668951291306288,0.11213662555462331,5.714868607859402,29.135466288535596,44.135016560313645,0.00873132601549907,0.09593707162076687,0.20676612391860183,0.1399137271805578,69.27301053674655
3500,382.73455032029574,0.7809758009808562,0.12064753844613196,5.925357407491874,28.329461101390756,43.96931889807707,0.009088828983697478,0.09880871314155273,0.20884516196637729,0.14161347208587688,70.73161759287827
3600,383.7550160789115,0.8078512430016914,0.126069929125707,6.126247492199386,27.921223030868312,43.96839534838537,0.009145147073202848,0.10423660633222318,0.21225496276857794,0.14505756978733766,71.23051973546177
3700,382.8951025458685,0.8214676277741553,0.13885308507588628,5.793871631353427,28.64535496178148,44.39918386137808,0.009412490928441966,0.11170543138954694,0.21290079447623833,0.14676401452140078,71.09485364822197
3800,381.6920433476818,0.8405628853132683,0.14404954537477738,6.046874352200218,27.445991175917733,43.982258441199924,0.009536250742496595,0.11238366831166657,0.21457090547763977,0.14427844954407482,72.58077164011446
3900,380.4165186488021,0.8529289270154354,0.15462976297404704,6.062216088755384,25.876487066796066,44.18054376055894,0.009915871196299664,0.12321441673623565,0.2177121855339915,0.14806525372510612,73.25757882113557
4000,381.56678855177125,0.8910055449137736,0.15905147702371944,5.551563524144881,25.173029883777666,44.159078383390025,0.010328241929442606,0.12627275809913224,0.2224395446907559,0.14906687841205518,72.34797766137575
4100,380.1354104947677,0.9110331586998447,0.16766658845917407,6.014538111554263,24.828972494410124,44.00087475312453,0.010504258012754961,0.13033660163823585,0.21948065213113702,0.1496013827204749,72.93731717000082
4200,379.33765029652443,0.9109653280855622,0.17981402533208052,6.181504659571396,25.848903388525727,43.89370354993395,0.010526699477112334,0.13790836326959605,0.22109884294282808,0.14955980478339567,74.57091688778803
4300,380.50600891265333,0.9484566940960846,0.19187820606871092,5.692401077923074,25.464841054507517,43.828632037393874,0.010966149399107792,0.14354197453036394,0.22769550394813512,0.15039534453793035,73.75621376781439
4400,379.67745993200106,0.9634976925130826,0.19694794126021958,5.80523446729957,23.912403621260445,43.83537454365656,0.011275549414723727,0.14797811749507317,0.22595086583319476,0.14944485363933094,74.36965590502689
4500,378.1733529515349,0.9908108834774957,0.20551800553344451,5.840661234529411,23.310919737144154,44.375574178267065,0.011288753262915018,0.15554995072379915,0.22752075019392665,0.15064603320139774,76.12028767731009
4600,378.73296168668503,1.0084349763938725,0.21675045860530465,5.859535382438201,24.046206542655714,44.17035158900556,0.0116802931506308,0.16129109995842997,0.22955248245791335,0.15073341668305534,76.634280102646
4700,378.7858743964123,1.0185690652028714,0.228759185373962,5.961799304857532,24.23614786328957,44.418805033954136,0.01180087501837841,0.16476315497877442,0.23203818166506093,0.15102446890187812,77.07155306955845
4800,378.90084006927077,1.0395932480665975,0.2416817027540764,5.6065261641993,23.510624706668857,43.90221090244226,0.01217061501273274,0.17151792210879432,0.23320396325600723,0.15268181057592337,76.62681624291682
4900,377.98055069149285,1.0593648606676545,0.2516429786015122,5.708981178949521,21.64449927383701,44.4121867295395,0.012099718547732714,0.17594137833863563,0.23842345084386157,0.1538023871519973,76.54704693583734
