milliseconds,M,Mp,Mpp,MAPKK,MKP3,M_MAPKK,Mp_MAPKK,Mpp_MKP3,Mp_MKP3_dep,Mp_MKP3,M_MKP3
0,498.9977777984005,0.0030006319636979185,0.0005633450467405961,49.79896783453403,99.62325829789772,0.07265850402766913,3.747019753755206e-06,-0.002126604542301538,-0.002083533397205936,0.0013982901382789221,0.04021452128889561
100,464.34058639705364,0.02593229251036344,0.0018909053153725805,20.188099777141357,95.62199322248206,29.439237367481187,0.00028514323863277843,0.002738710293964411,0.003573405769498311,0.0003938681957609745,5.094779921064244
200,450.89007186340467,0.056664976659041986,-0.0007941097826795301,10.714476786973476,89.68106821281313,39.737438870022885,0.0007043121624224188,-0.0025742462339341365,0.0025845074701723956,0.004532982870883686,9.874595097888193
300,444.07300040744707,0.07104425185557534,0.003726543916525364,7.003510066544079,85.45483401266986,43.03317815788008,0.001107773190735313,0.002684545475498565,0.009844249286217115,0.008201928072951545,14.354400914337072
400,436.70802751259254,0.10682674621917804,0.00031766982831095327,5.786767158634972,81.72871098786484,44.10012663081748,0.0009773133752974171,0.003508851496662449,0.011604412242389518,0.014226960256739626,18.842547081116372
500,434.7611830359496,0.1463437532700698,-0.0003711666428998189,5.468100564571011,79.01796067280935,44.821333475995225,0.0014172421810108079,0.003483839898869392,0.024697051676988466,0.02019172389246627,21.090457846760575
600,430.92973359887304,0.14309719157092796,0.0068299767911291324,5.529078405172062,73.87986192484463,44.76847917948669,0.0016609862913811533,0.0017673403133637551,0.03293927961245976,0.02552003877532954,25.58276432809824
700,428.0374815479009,0.17195151816754298,0.00250829177015797,5.049824382178759,72.59971670732916,44.94534104694473,0.0016432999691515327,0.004701804281289012,0.036321842360979975,0.03686608923442236,27.70967376613275
800,423.9333019332461,0.19277609828461542,0.006822261709338258,5.317857299519385,69.45357912048681,44.514832761515706,0.002013375709978755,0.008053082270725384,0.04524677235475066,0.04515131692354281,30.863685422984183
900,421.93413294836023,0.2403499386275379,0.007692289865991159,5.191688029764957,65.48135184084516,44.977443147281896,0.0024338164555763385,0.007181816808914724,0.054281536114523084,0.04917297440601631,34.42584182858091
1000,417.73490496542405,0.26200250890966104,0.010180011499305435,5.371421343656041,63.419497866991165,44.89115966551153,0.0023581491635258924,0.01205816638513213,0.06636854191711385,0.05620072862158769,35.706934733044015
1100,415.29868788086065,0.2653365376276211,0.011693669818449218,5.418667297810254,61.132578291184146,44.936481342535046,0.002707196256904604,0.013348545709018798,0.07777723619704074,0.0646121367758534,39.82009082960892
1200,413.60103716823113,0.3033000436171055,0.012360362342468508,5.607339578511231,59.25031934995435,44.724562348138065,0.0029794205615510166,0.012056685648375415,0.08124858739629968,0.07107939208885007,41.16815534791309
1300,411.98088183029245,0.32283807922271024,0.01723777008005904,5.703106654680998,55.235356943703124,44.42025468170612,0.003276124971174714,0.013532766719295094,0.09311716877662182,0.077740723937401,44.836800675229306
1400,409.84184504565536,0.3302662892782094,0.021182055459869117,5.410685115789071,54.00147494204312,44.40260300930127,0.0036334478343782524,0.01829175188150195,0.09814414738129204,0.08511262189992151,44.93931895046189
1500,406.9116920278505,0.3629150763448669,0.018199271451139035,5.26956555117256,51.03413423725118,44.198677600620364,0.003593001580956296,0.02319242055329387,0.10543221723026998,0.09016169882341638,47.4478638409087
1600,404.70118837071993,0.38158235495622683,0.02715983909366658,5.1900171289863435,49.25423897667442,44.4611058468819,0.004016445794947102,0.021085425172966153,0.11323015088075164,0.09452202461065434,50.45288134969736
1700,402.4006934415429,0.39648821871236356,0.025609015154863694,5.3021270190225005,48.762623828322845,44.50195206633834,0.0042168339305895634,0.024490408766657437,0.12016128192296496,0.0983041964383935,50.7003893143216
1800,401.54590424321265,0.4148435067529227,0.026696304142180906,5.287731692218851,46.238256192613704,44.51167384080819,0.004378939212721473,0.03108373741003075,0.1301625437627416,0.10389974427122783,54.014997048230754
1900,400.51534195958635,0.4369618427770407,0.03703299085545873,5.553953766696501,43.92302187021755,44.23157636161137,0.004906533384172027,0.03009932453258176,0.1352808034073763,0.1069370066196694,54.463476060117685
2000,398.87362769811295,0.47043521198761695,0.03892189949141065,5.692599822076751,43.350977321222345,44.33146171827448,0.005105074470459434,0.038157387277700364,0.1411361559878318,0.10761944697311288,55.60642585083446
2100,397.6440275573725,0.4956380934341472,0.04475367563370832,5.843335185554253,42.3842150668062,44.30236571767615,0.005436887409050909,0.04026519060688841,0.1492597780907517,0.11366186479426982,58.49813637937282
2200,396.8247769400868,0.5081795429632311,0.04204752661768057,5.894657761906316,41.84212441736875,44.268536648915955,0.005546118517944185,0.0414016080554487,0.1562654718874749,0.1188689741178838,59.49619723209114
2300,393.32280846046007,0.5176687571256463,0.0513964065589019,5.336870989154223,40.23356891035087,44.2571229608888,0.00567885652145655,0.049143195356616244,0.16324383181514782,0.1194729549060594,60.88311379472451
2400,392.56705188703836,0.5366659573711672,0.051907254149201505,5.681303950056015,38.704512390798925,44.3912422938635,0.006173481963641174,0.05311529445700826,0.16715163746813058,0.1238959548855602,61.954918657025004
2500,392.1647385748202,0.5692093398109703,0.05834806785651758,5.9989940538286906,37.86583154006045,44.291419273913284,0.006395859503397424,0.053321786760987616,0.16951254165776328,0.12570569913151058,63.35690517282171
2600,390.2942059264416,0.5819112327442603,0.06281356462301027,5.965662532401461,36.12591038013294,44.39427192605635,0.006777125371149408,0.059285768559569324,0.17899146122521017,0.12681407078507914,63.546461487834435
2700,388.9398123350584,0.6232760663082707,0.07114291606068807,5.595374108849443,34.472363962450025,44.10495174912879,0.006898926794670832,0.06130451699184395,0.17811877429082024,0.13165369409495287,65.02600644106333
2800,390.3792323704924,0.6504349673078649,0.0789624705266842,5.492003210311256,33.9808558931009,44.30186715177037,0.007291436161132099,0.06672649111293055,0.18146264428532705,0.13047169469168074,65.07662832041639
2900,387.47519083610456,0.644786766829758,0.0850702513139977,5.753365305433889,32.35239401415312,44.233923785261595,0.0074130267395722685,0.06901606862902722,0.18382834198368192,0.1340377546414488,66.34050307732657
3000,387.4566264167868,0.6923248443423019,0.08894715517531004,5.480784787382809,32.706241853727335,44.392387338162315,0.0077235954093638325,0.07856743823801005,0.19098008407717745,0.13450498233040356,67.69503624951837
3100,387.03630538511,0.6870886177057678,0.09490175579616343,5.673053333956222,32.191899972788,44.352175846852425,0.007886537014671626,0.07849961240437497,0.1962522290590277,0.13908060180363413,68.1780980917089
3200,386.6846370384963,0.7054846253917535,0.10241771522526177,5.642628257120313,31.137407282485594,43.95728134203694,0.008038607068388496,0.08758575697561209,0.2017294152993716,0.1395016564885746,68.21300414730007
3300,384.1418484860856,0.7551765430666865,0.10415778562190856,5.797703776850902,29.681394653862238,44.52651718617029,0.008499904574269638,0.09116997559922249,0.19952583658813572,0.1394668396582348,69.43762241283132
3400,383.85117702128457,0.7545086564878916,0.11551797336985982,5.500647748624026,29.991568638654034,44.33401695122523,0.00864463455874888,0.09741219993742121,0.2058478754327129,0.1390898756804002,70.84652198459418
3500,384.57460331829725,0.7869142258648958,0.11912887174064503,5.847880286038447,29.06188500881649,44.01397899293626,0.008863945655730654,0.0979314337459496,0.2041593682430143,0.14042508097031467,71.26345006247763
3600,383.66198103312314,0.8052652934344162,0.13169684673228554,5.797502961309355,28.77476550902042,43.89661497435027,0.009347202571248868,0.1052910146557092,0.20726602664697477,0.14195964943465994,70.86066004123195
3700,382.87971148718856,0.8089973702429828,0.13394367674955854,5.976677200514851,26.921019400787046,44.3894978133269,0.00942923446054498,0.11047320838016195,0.21579410401589186,0.14464697774879776,71.9383607949777
3800,382.7579588385307,0.8552793542335354,0.14925678015178123,5.532927160523644,26.513998033882224,43.92905616915344,0.00979711323409813,0.11312316246061091,0.2186384895500042,0.14519573117345524,72.32103704575592
3900,382.49729456801356,0.8526613398223772,0.15189123890819142,5.7022444555884935,26.95596555160104,44.32057099621838,0.009959621469771395,0.12201128528160371,0.21757963034574776,0.14516635583178064,72.44375091658863
4000,380.15209776883023,0.8960568723793957,0.16022315282394076,5.795089146493163,27.19941687525159,44.18238873723171,0.010131582888167297,0.12321353885955204,0.2163489312291305,0.14758361172270615,73.72349816100295
4100,380.2139571529691,0.893083458441461,0.16858563134236004,6.005878766269012,24.749930085298303,43.92390112167475,0.010348523309426648,0.12864939000068024,0.22526645711621973,0.1465431752210988,74.29990278834559
4200,380.6266137223632,0.9109339943839332,0.1836301448883,5.6058733158480925,25.762219582142627,44.40012755536046,0.010485056729611279,0.13474223768357635,0.22743958578245363,0.1480303368734544,73.76405471900124
4300,379.8221520392846,0.9503336455510446,0.18697900265512213,5.852839470092257,24.012971832529644,43.83495544993116,0.010916305779058453,0.14153564817082778,0.2234420600461988,0.14796564172567045,73.99282443940366
