milliseconds,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,0.0,1.0,0.0
100,0.0180321796078803,0.3230400758371192,0.003310811047576371,0.0009899974210890129,0.050430638040190524,9.1252157406374e-05,7.777351981058147e-08,28.163444629029346,0.5,-1.0150700000003135e-16,0.9968156203676606,4.9030407537645744e-05
200,0.04034962320322147,0.6958382536478853,0.013518336232882948,0.004042247599048333,0.20536307384590127,0.0007293146699074111,1.231602032895603e-06,38.27678458348959,0.5,-2.060280000000313e-16,0.9877598432414842,0.00039205964697694673
300,0.07163916175179472,1.2363262295801687,0.03284164067828695,0.009820294516546589,0.49771370565426976,0.002548067085282061,6.32143150040009e-06,55.179693730299135,0.5,-3.135630000000314e-16,0.9736382655078496,0.0013704154831575262
400,0.11637622588775325,2.060962871546518,0.06589334226784485,0.019703401364404592,0.9965355781017058,0.006454483936356273,2.0724727122858364e-05,78.67372714833115,0.5,-4.2411200000003144e-16,0.9553041806042891,0.0034728961084213496
500,0.17880312877949853,3.2832002662304376,0.1196335999125598,0.03577279213071643,1.806019463543514,0.013820030249333464,5.3556470811807746e-05,108.52467911939348,0.5,-5.376750000000314e-16,0.9336229943795799,0.007438951904228956
600,0.26185591086442744,4.818153640912715,0.20205137918871013,0.060417324169173184,3.0451026290550818,0.02664026852679877,0.00011949606757887649,139.94268813779286,0.5,-6.519489913670453e-16,0.9110716138935496,0.014344992242599223
700,0.3641137248638933,6.411625715351488,0.31659972965169586,0.09466952700369345,4.762704118007985,0.047380827439923,0.000240701570477647,168.37659718343653,0.5,-7.646509913675101e-16,0.8896241801319634,0.025522290720168674
800,0.48318935774569216,7.957422764630007,0.46331370773900016,0.13853988319646557,6.955379131606653,0.07859999171955792,0.00044765078516887025,193.93397297549143,0.5,-8.75780991367607e-16,0.8693642534175083,0.04235459345937291
900,0.6168113697204807,9.386820107325093,0.6404663049905214,0.19151198335500846,9.592916015074453,0.12275131372577545,0.0007789796234716778,216.71406647264908,0.5,-9.85338991367606e-16,0.8503665426989149,0.06617208965396622
1000,0.7628164520118471,10.657416657316224,0.8452138967893987,0.2527355279615349,12.628373551976923,0.18206812591910676,0.0012808229564361488,236.8082518764572,0.5,-1.0933249913676135e-15,0.8326985071047645,0.09818920748619789
1100,0.9191412708257463,11.750714618234488,1.0740822720055283,0.32117165976635786,16.00561212815638,0.25849457896609007,0.0020058840001996392,254.29411421716904,0.5,-1.2007545002842163e-15,0.8166559823305218,0.13946730797351203
1200,1.0838087850713225,12.659415026401946,1.323385247790816,0.39571813781980175,19.66573195748667,0.35365809809677873,0.0030122306972266044,269.24173586665273,0.5,-1.3086230001201573e-15,0.8024483792003191,0.19089952984320277
1300,1.2549290431316376,13.379452906439857,1.5893023052177504,0.4752325520504047,23.54827945623669,0.4688569905450488,0.004362265701027156,281.72026205268656,0.5,-1.4169305000829361e-15,0.7900169741457796,0.2532038272141234
1400,1.4306925502202474,13.913009554973,1.8679979099977897,0.5585680024993382,27.59307332293317,0.605059361583638,0.00612148747877711,291.7928351557933,0.5,-1.5256770000733845e-15,0.7793128518736319,0.3269220059353379
1500,1.6093651074224815,14.266504313087472,2.1557273844978218,0.6446047571292496,31.74181274127019,0.7629100321761898,0.008357358256107802,299.5168022176516,0.5,-1.6348624999220559e-15,0.7702967904483263,0.41242308930094584
1600,1.7892822801413177,14.449148974024144,2.4489082966912954,0.7322715985204347,35.93914666728875,0.9427453749134328,0.011138208995556195,304.94397878225686,0.5,-1.744486999908075e-15,0.7629391475227187,0.5099109435711225
1700,1.968844714213136,14.471999619555989,2.744165338310988,0.8205592433184802,40.13333312188809,1.144611363540737,0.014532229899409286,308.1208612095227,0.5,-1.854550499941866e-15,0.7572198822343746,0.6194336534921632
1800,2.14651313423328,14.347231849964938,3.0383609151599313,0.9085294893370369,44.27667385272716,1.3682857341687837,0.01860652029858272,309.0888459967239,0.5,-1.965052999966138e-15,0.7531286189808524,0.7408951210461348
1900,2.320803734632739,14.08764505169821,3.3286136754615745,0.9953207558978218,48.32576286502613,1.6133012956143642,0.023426228635621226,307.88442163154906,0.5,-2.0759944999838662e-15,0.7506648148138453,0.8740673072303619
2000,2.4902838379638625,13.706346761930526,3.612307516787726,1.0801507770786791,52.2415879266082,1.8789701893085444,0.029053787626010436,304.53933839527036,0.5,-2.1873749999907606e-15,0.7498380347695124,1.0186030111347464
2100,2.6538185800346628,13.304702445580089,3.887701628857395,1.1624990164720599,55.99878795590633,2.164423912475492,0.03554841073060359,300.16508825630535,0.5,-2.2985283640826477e-15,0.7498380347695123,1.1740571996955778
2200,2.811315042999382,12.96214541178182,4.155532285638678,1.2425856344311688,59.609896739968654,2.4687594570397944,0.042965063484422875,295.86014121498846,0.5,-2.408768866315479e-15,0.749838034769512,1.3399651341338248
2300,2.96293199801257,12.662596794054359,4.4168374697024895,1.3207210080973077,63.09190618662056,2.791173887254233,0.051355781336233884,291.6233254210448,0.5,-2.5180963663509916e-15,0.7498380347695117,1.5159150725968917
2400,3.1088252152485896,12.394656070909583,4.672372197494923,1.3971309021921035,66.4573658840256,3.1309452707239327,0.0607692002881702,287.45348082195784,0.5,-2.6265108663140928e-15,0.7498380347695115,1.7015378541758002
2500,3.2491467756887222,12.150192612718284,4.9226929684509,1.471981720958351,69.71570222276063,3.4874131909237924,0.07125105976104999,283.34946840875506,0.5,-2.7340123663155944e-15,0.7498380347695112,1.896496587810576
2600,3.3840451635987656,11.923385848422633,5.1682157071754515,1.545397834008339,72.8741260170739,3.859963869171344,0.08284442480342905,279.3101697243459,0.5,-2.8406008663161003e-15,0.7498380347695109,2.100478722082118
