milliseconds,C,B,z
0,0.7538439612437627,333.8781797787979,94.736464716656
100,0.7526172939974117,333.7607544205671,94.76224529942068
200,0.7513164283272897,333.5378860962886,94.77975125490929
300,0.7507895273361516,332.9821938174386,94.77626661295915
400,0.7500621295894309,332.806021333207,94.7952473677021
500,0.7500427101674948,332.3115912082229,94.84371210033511
600,0.7493602230222316,332.06660987906986,94.84012509149808
700,0.7483838290691117,331.72403589161576,94.87470412709854
800,0.7487156808001748,331.31828125067705,94.88694856518794
900,0.7475601915284926,330.7967299294785,94.92096640030536
1000,0.746864007868927,330.6314675698007,94.91697241877387
1100,0.7454813803054378,330.1199622850672,94.95414146126691
1200,0.7443121233943708,329.47123693828297,94.98748000414702
1300,0.7448650716691877,329.1937198532839,94.9981895352677
1400,0.7442460787673271,329.1933437765756,95.02445093350033
1500,0.7430297195157245,328.79434103586584,95.04853737055384
1600,0.7435791295019875,328.06930585623286,95.04939777911646
1700,0.7426192189641984,327.8986752999216,95.08243935044894
1800,0.7412645138107131,327.7331594553687,95.07951076131044
1900,0.7411233255385543,326.9950210422578,95.10184078141077
2000,0.7410897118443597,326.8626780072329,95.13007986232712
2100,0.7408832049005108,326.51390943582584,95.16194845611152
2200,0.7387499594277502,326.1575060697762,95.1702920700256
2300,0.7389288890956286,325.4685605014588,95.18259319501759
2400,0.738976710664199,325.1117798019682,95.20152666869518
2500,0.7385380139523081,325.1096457875983,95.23567747286333
2600,0.7371106364719653,324.90508060741786,95.25566045516652
2700,0.7376821753228637,324.11133564409147,95.27450287235901
2800,0.7364036797954375,323.7974854732028,95.2774819865777
2900,0.7360521955612493,323.7252605110353,95.30116363642296
3000,0.7366792894185769,323.33971301748096,95.31745065947202
3100,0.7360466373123727,322.83132843289565,95.33178027444822
3200,0.7344346299508858,322.4706150242101,95.3514968877907
3300,0.7353620421933472,322.3025384026261,95.38288739755798
3400,0.7334329970255656,322.11749437369,95.39985377245814
3500,0.7329978466717864,321.39951314909126,95.42388121068429
3600,0.7344611727060788,321.3828407084416,95.42583237714491
3700,0.7337631292424692,320.5329342899067,95.44945348080883
3800,0.7337388352438878,320.6534647939759,95.47109497785097
3900,0.7329774117828087,319.9048071768104,95.48813530158075
4000,0.731616692529533,319.97269449446674,95.50947623448872
4100,0.7316783040935673,319.17888077845447,95.5159069038251
4200,0.7326812840697136,319.0118137697791,95.56145506173065
4300,0.7316202376248151,318.90457734796826,95.55597186040254
4400,0.7303872963341438,318.62845391208987,95.5941921576238
4500,0.7301065202912717,318.11384117469885,95.61118210106561
4600,0.7315338665796802,317.529559941503,95.63244018373771
4700,0.7308339960592124,317.5924907966859,95.63839902801352
4800,0.7310254784819374,316.9597180249847,95.64617493473423
4900,0.7307442906306519,316.83426056770844,95.67787563556621
5000,0.7292524986859782,316.19417268686794,95.68845033619937
