milliseconds,y,x
0,0.09925508240719187,599.6057578078672
100,0.09198342799408289,601.3127252500653
200,0.08453251737364476,603.1173720478224
300,0.07973513822136212,605.702486699144
400,0.0745737042303599,608.7203514282136
500,0.07053309562314741,613.4404846681151
600,0.0667504392796437,615.4897686639097
700,0.06376350747321594,617.3056807368204
800,0.061840481740508,622.123940771532
900,0.058961161770937374,626.6845701708768
1000,0.05687539991249405,627.5770338577585
1100,0.05548589526376594,631.2081252775753
1200,0.054596267916335234,633.4630785604969
1300,0.05231317393850187,636.5381756314807
1400,0.052088060158898185,642.9980254985694
1500,0.05083896917304674,645.5294119939418
1600,0.04876826803036273,648.8869084145635
1700,0.048509611738024566,649.3138326209
1800,0.04808589689502087,653.7161876186444
1900,0.04707972012088895,654.891737145303
2000,0.04597219984933714,660.2776562566876
2100,0.04551643931845637,661.7451561692908
2200,0.0449604747178036,663.3724942202961
2300,0.04426086269326324,667.1712761972191
2400,0.04403339989267322,670.4808667452895
2500,0.04216016067136246,671.2359322823893
2600,0.04261844251030092,673.8245503789065
2700,0.041531685943558265,676.8151783301082
2800,0.041720811866348816,677.7707125632184
2900,0.040339970059489666,679.0615644911944
3000,0.039920803084381444,680.9154799198677
3100,0.03998424504489864,683.4395310013324
3200,0.03979464416887657,685.0954099811509
3300,0.0389762715664134,689.1158892959252
3400,0.03873585558377775,688.9747073045256
3500,0.03926471050188411,693.2658091676673
3600,0.03870061512260803,692.4972704971403
3700,0.03813939455992158,695.7587820025528
3800,0.037211087417130924,697.9592190366321
3900,0.03715163663937058,696.4343399955401
4000,0.03725681137900376,700.6814292257212
4100,0.03716496205577666,702.0427234182072
4200,0.036835346993337605,701.7105589220118
4300,0.035815227607652815,704.909658956783
4400,0.036860284451538765,705.8500321391302
4500,0.03587401536694955,705.4686979903995
4600,0.035696114237371145,708.5901381534397
4700,0.03627652266177965,707.1458824510371
4800,0.03569442857547427,710.071021242222
4900,0.03557031094192687,711.7399086812542
5000,0.03592506742009115,712.527773151597
