miliseconds,measIRp,IR,IRins,IRp,IRip,IRi,IRS,IRSip,X,Xp
0,1.0,0.1293744905498255,8.860629660567781,0.001724948405278712,0.36816720872979347,0.7426364093872299,9.992466089135414,0.007753826492564683,9.38904284867025,0.6153662930218201
100,1.0,0.14274083762382586,8.760562641241751,0.0017100260492834646,0.3446510234875527,0.7562300311664837,9.992431279766294,0.007297866578754781,9.381205588923644,0.6177712132094753
200,1.0,0.045236489312997695,8.769880185231191,0.0017199387152280166,0.3575119900825728,0.744619163482577,9.992417694260537,0.007446362544957518,9.370536880711184,0.6274532806475736
300,1.0,0.037992149366925354,8.809484582464956,0.0017262079885172915,0.3496769405823603,0.7559568395175651,9.99272433860028,0.0074241497421286134,9.368204849445128,0.6316111949777882
400,1.0,0.06985788223708878,8.845808678104786,0.0017143959400357145,0.3429752409739092,0.7431692171896424,9.992784442698456,0.007380212008390429,9.374347586531567,0.6270614023160674
500,1.0,0.1299307009537962,8.85907065989741,0.0017050478372341046,0.35275667181664117,0.7589199546693147,9.992468009976031,0.007514987887129463,9.36699251699014,0.6268656484051336
600,1.0,0.09831381585765758,8.863646988174551,0.0017140953870199104,0.34742555820551474,0.7560757915237005,9.992521485617432,0.007587041009396399,9.369592901374768,0.6414774692517502
700,1.0,0.07425689972565803,8.784164663769026,0.001717224594070205,0.3514342598562476,0.7403228821931255,9.992705498613939,0.007294516234232782,9.356672926746919,0.6385404414895388
800,1.0,0.12189931888120237,8.823395916733586,0.0017129655259912609,0.35604135171687473,0.758678521207457,9.992726130100893,0.007330824918473627,9.348428426022336,0.6454931279139362
900,1.0,0.07218909126256987,8.790156748489592,0.0017100430630714552,0.33255460159261596,0.7407915377617575,9.992912135800049,0.007222542547050219,9.347589173811466,0.6517256403275368
1000,1.0,0.04934202035957635,8.757970232244938,0.0017172293515033536,0.34704258915148495,0.7391305654784371,9.99279329242164,0.007415325748994841,9.345107370743944,0.6603247266914921
1100,1.0,0.0989413113748555,8.790861054853513,0.001707758738845059,0.3441300531895905,0.758244786353854,9.992829151692488,0.007447877489742134,9.332635997353313,0.6656652561283105
1200,1.0,0.0826124422026412,8.871837435916456,0.0017075588172633933,0.3336171291223895,0.7443238827126365,9.992871185477332,0.007428800778047941,9.346816662276789,0.6537253242785865
1300,1.0,0.1458031284493014,8.796405576336674,0.001711671951864831,0.3301440142545548,0.7560179484006743,9.99291750628827,0.007362086179255536,9.329601943439663,0.6719731213792361
