miliseconds,measIRp,IR,IRins,IRp,IRip,IRi,IRS,IRSip,X,Xp
0,1.0,0.08728905272141346,8.862533158076898,0.0017252422222646386,0.2977080555549915,0.7507358179059094,9.993562109607062,0.006438348317019516,9.160593828794154,0.8395654541698926
100,1.0,0.08728930682087964,8.86253267368621,0.0017252496869692739,0.2977086716836478,0.7507369848228562,9.993561765586637,0.0064375724850457795,9.160360439766581,0.8395251128140248
200,1.0,0.08728944771151206,8.862570446616566,0.0017252472147956885,0.2976642561811144,0.7507375298455545,9.993562207143388,0.006437264714027667,9.160278438178215,0.8395838627982387
300,1.0,0.08728950718060703,8.862583008580788,0.0017252561792163164,0.2976627249688386,0.7507374530695927,9.993562613484412,0.006437045652950977,9.160246946339196,0.8398834338794855
400,1.0,0.08728958178996929,8.862626625810583,0.0017252594334506261,0.2976194437336934,0.7507385317849884,9.993563636090633,0.006436634248673153,9.160008737995101,0.8398298502496453
500,1.0,0.08728969578395657,8.862613241639224,0.0017252576225501193,0.2976336508051383,0.7507392718445617,9.993563951053918,0.006436259851291273,9.159916240758431,0.8399252565803454
600,1.0,0.08728988414491409,8.862663451637573,0.001725260986023473,0.2976088722489569,0.7507403964161193,9.993564287296401,0.00643619673622875,9.15981249222712,0.8399791500052819
700,1.0,0.08728988448047842,8.862650018014866,0.001725264548072626,0.29756518797322906,0.7507409893165253,9.99356397340366,0.0064360702761070195,9.159885154336436,0.8402192110682853
800,1.0,0.08728993171716727,8.862659490658078,0.0017252747843424982,0.2975663771796115,0.7507408471041825,9.993565147419858,0.006434836986316128,9.159709744475986,0.8402429944062829
900,1.0,0.08729008359530868,8.862698079957891,0.0017252766958371748,0.29752312397808284,0.7507421169451571,9.993565354741364,0.0064350874886426376,9.159729719978289,0.8403692716481272
1000,1.0,0.08729002156995132,8.862706721433229,0.0017252754117758247,0.2975128173732633,0.750742662003917,9.993565371409458,0.006434498825071837,9.159494922871986,0.8404768937081033
1100,1.0,0.08729010803570358,8.862757180125245,0.0017252829271780618,0.29752160744564066,0.7507433434970309,9.99356565489174,0.006433903762965879,9.159512606897872,0.8404983050028656
1200,1.0,0.08729030188774359,8.862767317340621,0.0017252836877885993,0.2975106494822306,0.7507425681500481,9.993565638823412,0.006433952443697242,9.159268102831168,0.8406332735475645
1300,1.0,0.08729028822115592,8.862749602538749,0.001725283587484332,0.2974499448428729,0.7507436106889928,9.993565965240336,0.006433399810474466,9.159148581267527,0.8408268084286462
1400,1.0,0.08729045073785785,8.862780148193911,0.001725287888216325,0.2974367754966057,0.7507448879897936,9.99356635185614,0.006433192092205325,9.159060335890098,0.840778540967997
1500,1.0,0.08729049850370253,8.862803258637449,0.0017252960616712686,0.2974329431674841,0.7507456478172582,9.99356731768784,0.006433472930452934,9.159052696585881,0.8410446451688491
1600,1.0,0.08729061560380628,8.86283297497963,0.001725298629598537,0.29743918137588576,0.7507458705579516,9.993567713330812,0.006432871947927237,9.15889229819479,0.8410484132776421
1700,1.0,0.08729073602257446,8.86283930539793,0.001725298872442321,0.2974247127517496,0.7507462785802028,9.993567448003564,0.006432875878943373,9.158898847559346,0.8410211387534288
1800,1.0,0.0872907291553181,8.86286654094004,0.0017253008190152878,0.29740595850469786,0.7507463900630144,9.993567960546564,0.0064325067689666735,9.158737313148068,0.8413148580823245
1900,1.0,0.08729087266732521,8.862861180820241,0.0017253042751023506,0.2973820441314093,0.7507477716986777,9.99356843230089,0.006431433968023886,9.158836658377792,0.8412445893992887
2000,1.0,0.0872908682694157,8.862875971658738,0.0017253080726725273,0.29734981868242544,0.75074772807116,9.993568836720192,0.00643116646845266,9.158635838954575,0.8412342196016055
2100,1.0,0.08729098007702048,8.8628887469315,0.0017253076861941327,0.2973318203372262,0.7507475119884784,9.993569069972697,0.006431789221178499,9.158636492440289,0.8414076111348009
2200,1.0,0.08729097994537527,8.862885934500634,0.0017253095533110857,0.2973144182866003,0.7507480330911217,9.9935691813839,0.006431201548139892,9.158524956519074,0.8415557441044615
2300,1.0,0.08729112603584642,8.862934786898236,0.0017253135371614959,0.29731662749515014,0.7507495817793793,9.99356939631569,0.006430688106802443,9.158303101278733,0.841562752066569
2400,1.0,0.08729125335941086,8.862916881812552,0.001725322164066896,0.2972865942239904,0.7507487975451195,9.993569887780707,0.006430629403803877,9.158464255589267,0.8415807116858132
2500,1.0,0.08729133336677937,8.862929784882056,0.0017253228290373434,0.2973191992785961,0.7507495449151266,9.993569862760666,0.006430748082988877,9.158327906256782,0.8418059059554539
2600,1.0,0.08729141338458418,8.862949212386823,0.0017253223476639788,0.2972752614605913,0.7507498832556531,9.993570006795625,0.0064297689808717595,9.158200903097027,0.8417340859315482
2700,1.0,0.08729140667728195,8.862968410878166,0.001725330333865302,0.2972531383960088,0.7507518272792317,9.993570013232775,0.006430216733574976,9.158183517508174,0.8419062230437069
2800,1.0,0.08729148585669394,8.862981259497046,0.0017253286020707996,0.297235504695969,0.7507513182529157,9.993570409216193,0.0064295243481915475,9.158006539147092,0.8418520791257375
2900,1.0,0.08729167667556323,8.862996438465206,0.0017253320834936837,0.2972314734705128,0.7507526408575707,9.993570614984542,0.006429733639047689,9.158121099987646,0.8419054462104535
3000,1.0,0.08729154946233297,8.863001427340496,0.0017253321074937702,0.29724394485699085,0.7507526399016609,9.993570698844914,0.00642938026496553,9.158003305526298,0.8421656268708514
3100,1.0,0.0872917791286072,8.863025000923088,0.001725335819616505,0.2972411637025808,0.7507532575883813,9.993570921647025,0.006428467165016049,9.157898573056963,0.8419948487891096
3200,1.0,0.08729186502237664,8.863020279761376,0.0017253379351949178,0.29721475613905085,0.7507533589994034,9.99357168958403,0.006428707942528236,9.157756272157297,0.8423031054806613
3300,1.0,0.08729183033888709,8.863015104678249,0.0017253411758180366,0.2972012072356344,0.7507534662486678,9.993571856510293,0.0064284245900568734,9.157688241494393,0.8423511856346972
3400,1.0,0.08729176178948021,8.863066666397472,0.001725340810283116,0.2971853824298183,0.750753979430862,9.993571830679345,0.006428019075707882,9.157791687150214,0.8422504809834003
3500,1.0,0.08729201663112392,8.863048624087824,0.0017253468311761533,0.29718698237631974,0.750754784323786,9.993572177813768,0.006427769000900454,9.157733035032543,0.8423618481854599
3600,1.0,0.08729203359521925,8.863061770078849,0.0017253422654237801,0.2971846071964062,0.750753930408229,9.993572193059045,0.006427844438292146,9.15752479712035,0.8425579438747256
3700,1.0,0.08729195284584552,8.863095555040868,0.001725351873608843,0.2971721365996448,0.7507552163103745,9.993572111141555,0.006427795824569225,9.15739666807214,0.8425866293690061
3800,1.0,0.0872920633003363,8.863109168641113,0.00172534686903402,0.2971590561433378,0.7507558863516411,9.993572514820494,0.00642772049886858,9.157562131449126,0.8425800108473541
3900,1.0,0.08729209397185647,8.863114176256055,0.00172534974307598,0.2971238756498966,0.7507554945459739,9.993572491487939,0.006427012887099578,9.157508499308593,0.8425292137475461
4000,1.0,0.08729222460623917,8.863120764531866,0.001725353561482332,0.29712807523130075,0.7507560584821802,9.993572771646072,0.006427116314528323,9.157370045132463,0.8426293486981198
4100,1.0,0.08729227251854985,8.863142113539475,0.0017253605463483,0.2970859359294078,0.7507561591393581,9.993572797925271,0.006426589823381983,9.157404337122129,0.8427721579488376
4200,1.0,0.08729225394158908,8.863119056328049,0.0017253578102163732,0.29709293175874935,0.7507563654388673,9.99357333570769,0.006426484592781294,9.157276301127252,0.8427885712573496
4300,1.0,0.0872924277241341,8.863162464977153,0.0017253614459440951,0.2970791587559122,0.7507579235450554,9.993573570503273,0.00642629103317925,9.157233639722852,0.8428181359390798
4400,1.0,0.08729239116718925,8.863128048536856,0.0017253602518923843,0.2970671144832449,0.7507566865207371,9.993573350560323,0.006426441779396794,9.157133686501178,0.8429148212239432
4500,1.0,0.0872925147896002,8.863147640643664,0.0017253629102755713,0.29708133025349986,0.7507579205830254,9.993574221517017,0.0064259775959829395,9.156962460773858,0.8428864239614583
4600,1.0,0.08729255431309804,8.863144420465996,0.0017253636070771042,0.29704073325314784,0.7507582416703086,9.993574458831816,0.006426013595028236,9.15697780720325,0.8430397864063522
4700,1.0,0.08729253531917126,8.86316946182813,0.0017253720603982255,0.29705490072827945,0.7507586881452492,9.993574745850266,0.006426170927647912,9.15697989086626,0.8429850273598528
