miliseconds,measIRp,IR,IRins,IRp,IRip,IRi,IRS,IRSip,X,Xp
0,1.0,0.08726019061285953,8.856687273767575,0.0017240957918961566,0.3038488765475844,0.7505452089419147,9.993448113103721,0.0065488263736010995,9.191510477485604,0.8095868923439453
100,1.0,0.08726124934473424,8.856743341980879,0.0017241481129691629,0.3036480955753965,0.750552559775667,9.993451149629974,0.006550170621450297,9.190617293783962,0.8095663178908692
200,1.0,0.08726178949112012,8.857139724637326,0.0017241298379212617,0.30332549152898547,0.7505539554593228,9.993452542881625,0.006547739362773555,9.189777838445922,0.8101747442655718
300,1.0,0.08726185308410742,8.856992376299965,0.0017242136121345365,0.30340568781578,0.750554859201161,9.993459677291083,0.006543052594436733,9.18852015817174,0.8111103762274279
400,1.0,0.08726265631084133,8.857102765423614,0.0017241830539384336,0.3031465624393309,0.7505597195128282,9.99345605948062,0.006539626478406646,9.18784627701109,0.8107805605971938
500,1.0,0.08726379093516393,8.857430877766724,0.001724216510135993,0.3032072935823124,0.7505667787682041,9.993459834293297,0.006538915817953676,9.187856665717113,0.8126391531238836
600,1.0,0.08726304183945413,8.857495869140777,0.0017242853402554728,0.30294114316516463,0.7505703658691152,9.993460564993612,0.006533800028565876,9.188011737072253,0.8129141057251872
700,1.0,0.08726478400216171,8.85743960858731,0.0017242780966866336,0.3027570365302095,0.7505754321067908,9.993462807416957,0.006531735114326082,9.185960373945294,0.8139678310799691
800,1.0,0.08726504703978259,8.857566823507991,0.0017242979031749242,0.3027210506623644,0.7505736867101125,9.993469580134379,0.006533061467409084,9.185804743853287,0.8142449982635085
900,1.0,0.08726570547407807,8.857797033738093,0.0017243203496392803,0.3027058085281441,0.7505805156821269,9.993471110330521,0.006532124065668258,9.185176034366734,0.814175425019938
1000,1.0,0.08726594349938761,8.857870517557958,0.0017243268390831031,0.3023714545653065,0.7505845385445011,9.993473166262495,0.006525416138817719,9.185579458126146,0.81442992393857
1100,1.0,0.08726572430429674,8.858134644765949,0.0017243825582169752,0.30237503678941857,0.7505881968568873,9.993472145817648,0.006526689512041306,9.184525180876376,0.8150185031022771
1200,1.0,0.08726719606336221,8.858248388691711,0.001724387384981607,0.30229410257417044,0.7505887578863555,9.993478352479988,0.006525869806371426,9.184724805983494,0.815756794213752
1300,1.0,0.08726688500332873,8.858105943951852,0.0017244302441939148,0.3022759476908736,0.7505964748211581,9.993480010031693,0.0065194266295631005,9.182721908986577,0.8159613219001516
1400,1.0,0.08726783684830565,8.858198784460702,0.0017244034261950723,0.30208652016864257,0.7505941809399425,9.993482862494337,0.006522234893649069,9.182386071281258,0.8163219047890758
1500,1.0,0.0872681319179432,8.858267326392966,0.0017244564255026321,0.3020652694860822,0.7505957235674312,9.993480696325083,0.006521340355699753,9.182550206416789,0.8176510022061919
1600,1.0,0.08726811708033941,8.858435316487205,0.001724457147083368,0.30193105054235264,0.7506044593767057,9.993485453211553,0.006518316745715755,9.182075948850462,0.8184584538922064
1700,1.0,0.08726919122739843,8.858561303174325,0.001724466767062,0.3019670410153456,0.7506030249815693,9.993485129027954,0.0065175897166199976,9.181966581902342,0.8192734631384547
1800,1.0,0.08726914697752203,8.858811318038798,0.0017244833127108244,0.30166740268384196,0.7506036609999557,9.993489608874565,0.006515495921446237,9.181350789819675,0.8196854680181926
1900,1.0,0.08727045969820578,8.858906417989504,0.0017244819113759718,0.3015012216787178,0.7506147274949622,9.993487085974502,0.006509289942522411,9.180188564889157,0.8197680463208021
2000,1.0,0.08727072306783046,8.858977317278953,0.0017245451480585982,0.3013770226853386,0.7506163701477981,9.993492412237696,0.006508243236367721,9.180802283488983,0.8198137716938806
2100,1.0,0.08727107518914173,8.858915569746673,0.001724568167100548,0.3015301946757661,0.750619125241693,9.99349538758095,0.006507448790102752,9.180010756413507,0.8207784828816803
2200,1.0,0.08727156623192997,8.858973691073311,0.0017245655272836646,0.3013148809580147,0.7506178476507315,9.993495970711054,0.00650671565802776,9.178429391745889,0.8205004032730846
2300,1.0,0.0872717193387934,8.859148262172276,0.0017245720634930706,0.3013099068279558,0.7506203571533411,9.993493953071706,0.00650711484357698,9.179289326811654,0.8208505098112479
2400,1.0,0.08727286946474676,8.859178748800062,0.0017245888956697857,0.3010416272494441,0.7506201553932166,9.993498301780438,0.0065008629855322735,9.178909688953913,0.8210143060717294
2500,1.0,0.08727290949417665,8.859140585360656,0.0017246048220789705,0.3012013876218174,0.7506236259703739,9.993500604239745,0.006501874874653785,9.1775252675938,0.8213837256071527
2600,1.0,0.08727272510661344,8.859296422324743,0.001724628514513506,0.30112207492155346,0.750629244588265,9.993499929204964,0.0064982399824202374,9.177578031521888,0.8233533372938213
2700,1.0,0.08727375091498941,8.859564393411196,0.0017246392368024828,0.3008384278421636,0.7506324529754275,9.993500897978322,0.006499296992887419,9.177645736320112,0.8230589843392587
2800,1.0,0.08727369934134845,8.859515575952218,0.001724675594000882,0.30097543029347057,0.7506368500833648,9.993504567349293,0.006494553325860621,9.176137832928887,0.8231404233890618
2900,1.0,0.08727359656717419,8.859688522600793,0.0017246960364158145,0.3007940013717958,0.7506366541013693,9.993503046090668,0.006497679944727993,9.17622257442787,0.8237432053693491
3000,1.0,0.08727486760117611,8.859597480382465,0.001724674935785308,0.30059673339702486,0.7506428455296925,9.993503226168466,0.006495390625724229,9.176561529474949,0.8238034007095947
3100,1.0,0.08727493344608901,8.859857335163346,0.0017247012018462501,0.3004775192878624,0.750637475392867,9.993508805573642,0.0064908179936537256,9.17599361007779,0.8253211277843947
3200,1.0,0.08727591577073253,8.859664229799959,0.0017246822249030415,0.30064478122728205,0.7506459698016414,9.993509685839923,0.006488873516439847,9.175438961567506,0.8255990690465008
3300,1.0,0.08727589282308719,8.859805056439079,0.0017247288621576257,0.30039326055898585,0.7506452993309786,9.993507372299458,0.006487845653237311,9.175068132585059,0.8249418445494786
3400,1.0,0.0872766513630907,8.859976648211966,0.0017247712369555148,0.3004593374900056,0.7506516268668633,9.993513597560693,0.006486920680975613,9.175093398249366,0.8256978912929295
3500,1.0,0.08727578011791368,8.860011275812509,0.0017247671496132396,0.3003264994674634,0.7506529703135552,9.993516316972627,0.0064845514511063795,9.174064315231986,0.8260344816872224
3600,1.0,0.0872762930741145,8.859985597080197,0.00172478024300634,0.3003790568632459,0.7506517919556994,9.993513214624503,0.006483373105492893,9.173341926346946,0.8257441564329271
3700,1.0,0.08727722841541918,8.860238097897374,0.0017247817509450935,0.30007451734512364,0.7506563815076017,9.993517196787261,0.006484718302406057,9.174095324477834,0.827002426724248
3800,1.0,0.08727728533629754,8.860054362110162,0.001724806025331711,0.3002773380981893,0.7506561436784588,9.993518028067712,0.006484381840420527,9.172526130063003,0.8269752368589921
3900,1.0,0.08727816728627284,8.860408969699217,0.0017248209121251126,0.30022937129664545,0.7506561369533632,9.99351484941315,0.006478783664994495,9.17264044933695,0.8271238144168973
4000,1.0,0.08727836144330806,8.8603129531166,0.0017248282702212127,0.29988038822121904,0.7506581324315675,9.993521375069921,0.006481443756678093,9.172154164672296,0.827884894840823
4100,1.0,0.08727804808549894,8.860252060916709,0.0017248585062069677,0.30008962032558695,0.7506634890441345,9.993523248198962,0.00647772505441309,9.17256596340529,0.8279594820554521
4200,1.0,0.08727801557032033,8.860575069482197,0.0017248254367179256,0.29998452640402845,0.7506630151196442,9.993519474961314,0.006479106555958732,9.171915310230625,0.8276006308563639
4300,1.0,0.08727902428540277,8.860372852330165,0.0017248555789361748,0.299756236032066,0.7506647575794404,9.99352287929644,0.006480396946478873,9.171313378331618,0.8288047652438502
4400,1.0,0.0872789683567895,8.860410936544104,0.0017248376788935628,0.29980498373989156,0.7506673729088227,9.993526408404168,0.006479404930090241,9.171735163389569,0.8284453506340085
4500,1.0,0.08727937154155722,8.860605419612229,0.0017249018155287843,0.2997028686538374,0.7506734345039493,9.993524183924682,0.0064782091560284805,9.1704204190945,0.8296666294970926
