milliseconds,measIRp,IR,IRins,IRp,IRip,IRi,IRS,IRSip,X,Xp
0,1.0,0.08729414747335512,8.863477906568466,0.001725426351906333,0.2967363619907049,0.7507690553730106,9.993580096323157,0.006419882011282744,9.155322622181947,0.8446768512671415
100,1.0,0.0872941868517089,8.863480290624434,0.0017254259136724262,0.29673388961093533,0.7507694172601743,9.993580136958679,0.006419819366173037,9.155323382330328,0.8446918891038722
200,1.0,0.08729418918514224,8.863480642520601,0.001725427282303349,0.2967255667915611,0.7507695210645101,9.993580278178904,0.006419699757159889,9.155302312787066,0.844693747479517
300,1.0,0.08729421639639637,8.863484612747136,0.0017254275155100627,0.2967264451209335,0.750769452620721,9.993580291849929,0.0064197421942562265,9.155288003190126,0.8447084053204029
400,1.0,0.08729423190497722,8.863489177168733,0.0017254284590877348,0.29672434926306995,0.7507696662315058,9.993580287931994,0.006419594241471225,9.155250997930068,0.84473664682256
500,1.0,0.08729423582463708,8.863493812516099,0.001725428368714613,0.2967191969192677,0.750769904323043,9.99358047533711,0.006419612554008001,9.155225050049205,0.844748896293674
600,1.0,0.08729424150053659,8.863491857066201,0.0017254301020734766,0.2967129957021712,0.7507699342384251,9.99358044145166,0.006419467740552982,9.1552340227164,0.8447989632705206
700,1.0,0.0872942776879496,8.86349367733922,0.001725430248548651,0.29671538497230815,0.750769945503625,9.993580586959007,0.006419419818574844,9.155214940375716,0.844807807906292
800,1.0,0.08729430632459834,8.863502932568812,0.0017254304985167706,0.29671242072519355,0.7507699994752685,9.993580572489712,0.006419466527546842,9.15519997767581,0.844809174680762
900,1.0,0.08729430360582989,8.863505262996453,0.0017254316922908144,0.2967076976690382,0.7507702066708505,9.993580686318634,0.006419287189179847,9.155154441940297,0.8448400036645848
1000,1.0,0.08729431031485263,8.863505930149268,0.0017254318557837394,0.29670795017089524,0.7507701989441173,9.993580670273627,0.006419249431955596,9.155142326859393,0.8448470639051434
1100,1.0,0.0872943322367791,8.863507726422684,0.0017254326914290122,0.29669975768595985,0.7507702982803544,9.993580771060971,0.0064191691577554656,9.155126264861158,0.8448510980165554
1200,1.0,0.08729434972179198,8.863507978144085,0.0017254334852193352,0.2966942646289734,0.7507704647509617,9.993580777651491,0.006419141599924759,9.155146373305799,0.8448556735147418
1300,1.0,0.08729434636679399,8.863512389158121,0.0017254332216189965,0.2966983289056059,0.7507706155221013,9.993580893283703,0.006419173424968338,9.155098749894492,0.8449019201678917
1400,1.0,0.08729439426175233,8.863514351237844,0.0017254337441884142,0.29669149974999265,0.7507706842706282,9.99358088415438,0.006419049800401752,9.155096538706207,0.8449065330537262
