milliseconds,c,cer,nIR,rIR,n,a,V
0,0.09999632888007357,99.99993726832514,0.00795530009160979,0.2834532316398353,0.009946297695540635,0.46000001054530437,-59.99785670948008
100,0.09999734181358898,99.99996477060002,0.00824378848426051,0.2819902175102045,0.009932497257471912,0.45999997288809624,-59.99596353347714
200,0.10000589550898742,99.9998378780406,0.0083600512094524,0.280052915868559,0.009831313380678278,0.45999996539865706,-59.99809597871001
300,0.10002271565515133,99.9999042190757,0.008227579774758324,0.27741753607156205,0.009808290847054126,0.4599999508556258,-59.99619594210622
400,0.1000206309905388,99.99974652486247,0.008576956884839573,0.27527019938921576,0.009686237014581066,0.459999909077378,-59.99493526543731
500,0.10003174891171199,99.99969843411135,0.008533297750927748,0.2733886721202558,0.009687179024665435,0.4599999138469603,-59.99051992913529
600,0.10003575813959374,99.9997584862821,0.008778900185513378,0.2716805946042287,0.0097077001177565,0.4599998981552835,-59.99139307188597
700,0.1000428676149691,99.99958445459595,0.008606832564060907,0.27020432349095475,0.009576892337913121,0.45999985804782983,-59.99086530362656
800,0.10005278407215518,99.99965606124309,0.008973147047475125,0.2692041258462034,0.009477003468694532,0.4599998498750945,-59.98863394842068
900,0.1000634218836082,99.99957606110694,0.008997907562218271,0.26940817327130706,0.00940634099851579,0.4599998306889313,-59.98603916538975
1000,0.10006736082296938,99.99950591127232,0.009161679517107939,0.2679963126595235,0.009456983543031355,0.4599998217249991,-59.98322228513714
1100,0.10008483869218392,99.9995166193689,0.009199691008278993,0.2652767629222834,0.00935462597364026,0.45999975925571873,-59.98257220334643
1200,0.10008737004849474,99.99935650388379,0.009285299215971493,0.2651141218290451,0.009248496121305272,0.4599997715512544,-59.98266689485775
1300,0.10009450967650937,99.99929622013379,0.009360002196839074,0.2634839598277744,0.009309885070040944,0.4599997187021912,-59.98053672405218
1400,0.10009924860076477,99.99930635828098,0.009516413047815933,0.2627611790392605,0.009117073614965793,0.45999971136495327,-59.98061776562632
1500,0.10011121718966193,99.99930655807081,0.009526860392014998,0.2598925095802486,0.00905117691805873,0.45999969878167,-59.97842893687385
1600,0.10010965547877451,99.99923174921628,0.009704253495045634,0.25877025419252436,0.009059694528484548,0.45999968073330644,-59.97346103895286
1700,0.10011095425960452,99.99910432719501,0.009917683320675268,0.25792491695489117,0.009033370429611299,0.45999969457972123,-59.97322627305441
1800,0.1001262333707853,99.999060303907,0.009903618853879784,0.25660468088877286,0.008983418873548997,0.4599996687563405,-59.96974086758298
1900,0.10014044930699359,99.99909844482909,0.010028803101457073,0.2558271423874332,0.008845056040355948,0.4599996109626678,-59.96931318216152
2000,0.10013621683470808,99.99903697998516,0.01029220815971459,0.25522115946099283,0.00879154285771765,0.4599995833837219,-59.96700774234256
2100,0.100143562719095,99.99899047511953,0.010183425639193522,0.25432526897433144,0.00880286954950957,0.459999604611216,-59.963042374073254
2200,0.10015494129721096,99.99883615072113,0.010428424187112643,0.2522853345404075,0.008726488569054265,0.45999954373345,-59.96640198906917
2300,0.10015657478075844,99.99882303209034,0.010448195927701246,0.252121078056299,0.008746273702282,0.45999955177646956,-59.95908393786114
2400,0.10016461134289732,99.99884098823422,0.010577937562802849,0.2515258101740771,0.008684158553438109,0.45999953159550394,-59.95710698808099
2500,0.10017662932304308,99.9987071378626,0.010674479252047082,0.24905137091912008,0.00852742203455894,0.4599994987961645,-59.95806639145807
2600,0.10018297290719504,99.99866489348342,0.010840376450203635,0.2487469358988043,0.008526839427519296,0.4599994706924617,-59.9556384974569
2700,0.10018115295007783,99.998684609294,0.010790061718522773,0.24690876520995747,0.008441543388771067,0.45999946265839753,-59.95601029414456
2800,0.10019741925524644,99.99859139673393,0.01109182947329399,0.24556650789216225,0.0084493922839601,0.4599994518527707,-59.953090461819244
2900,0.10019937628231622,99.99852287262317,0.01126885983533494,0.24394523674334134,0.008425209033545288,0.4599994557971721,-59.95013330713875
3000,0.1001987725017125,99.99844742152371,0.011123893446485142,0.24404820914961303,0.008276615244360002,0.4599994267674734,-59.94659895326597
3100,0.10020830158215237,99.998527639056,0.011302839376034931,0.24271691228826642,0.008285418793377738,0.4599994187344241,-59.947820915966226
3200,0.1002232808879328,99.99837934547527,0.011560465155396523,0.24224672224822305,0.008274060315431814,0.4599993872311466,-59.942923890200895
3300,0.10023347521193839,99.99834917510518,0.011428361313073288,0.24049984977515737,0.00816301355698138,0.459999334291616,-59.9410225837553
