milliseconds,c,cer,nIR,rIR,n,a,V
0,0.10000539269484465,100.00003385865227,0.008038121720801025,0.28327279848179093,0.010013432543867662,0.4600000254801838,-60.00129923570427
100,0.10000854306186782,99.99995038371033,0.008165278986425923,0.2819741539364499,0.00997969016408832,0.45999997584090396,-59.99642001741883
200,0.10002273536158753,99.9998802561956,0.008310867356405582,0.2777407492253735,0.009934664317726936,0.4599999415211073,-59.99901969604372
300,0.10002905969280525,99.99987103129719,0.008312399677382745,0.2768847230406975,0.009742154675487455,0.45999996241946456,-59.993580307901226
400,0.10003502050893334,99.99986227716569,0.008294467738681421,0.2743889123820753,0.00969356710335252,0.4599999034891652,-59.99293056266547
500,0.10004362022376502,99.99976333491425,0.008694285688842037,0.27445871575814285,0.009711145380350174,0.4599999294835465,-59.99512440522343
600,0.10005040736021216,99.99964566485593,0.00870607244141569,0.2729219247847548,0.009589607810588792,0.4599998845643632,-59.989179898165645
700,0.10004162705015224,99.99960656149997,0.008798966823959217,0.27259934507695543,0.009504333701106649,0.4599998566612713,-59.991496608598545
800,0.10006577378596135,99.99954843161838,0.00896626973404829,0.2711008299436267,0.00944282417080599,0.4599998578232793,-59.9871539494034
900,0.1000679193847198,99.9995063996818,0.00905055834646577,0.26851360764726034,0.009453805554091388,0.45999984598431765,-59.984169894801134
1000,0.100069399978521,99.99948821253939,0.009002465398417883,0.2664146890833104,0.009456938198312186,0.4599998003726735,-59.98386792321287
1100,0.1000853253863525,99.99939114034552,0.009285214559869312,0.26537329566148826,0.009365892684837653,0.45999976556411604,-59.980399770409555
1200,0.1000935013520316,99.99944583849084,0.009291288577867339,0.264973195148023,0.009220483641425024,0.45999975329047244,-59.9810582763691
1300,0.10009532179981682,99.99937811001608,0.009435231646281496,0.262167525730779,0.009205987866439117,0.4599997710054639,-59.977125009005725
1400,0.10008783562172081,99.99937521003018,0.009401907814418868,0.26163322287774815,0.009098145480373122,0.45999974641294417,-59.98108505459425
1500,0.100103272597168,99.99919101346521,0.009466926690578439,0.2607534806496615,0.009137914532169332,0.45999970521782313,-59.975624809806085
1600,0.10011401470524509,99.99918952730506,0.009775540608307551,0.25798864118086245,0.009105123097495081,0.45999970376140653,-59.97419247583182
1700,0.10011845396140445,99.99911832649457,0.009816278787196145,0.25643210494610613,0.00900306613280702,0.45999967556267457,-59.970654487781324
1800,0.10011591405871452,99.99905117171816,0.009951275638786028,0.2562418097977394,0.00891311497269699,0.4599996629234504,-59.97395288177413
1900,0.10012922372353908,99.99899305847141,0.01006323389839081,0.2569743173613993,0.00883872207075381,0.45999960241359206,-59.972089441352786
2000,0.10013808601102203,99.99897345141802,0.010237667033524215,0.25341771138680136,0.008918643496381459,0.4599996028017269,-59.97001869197697
2100,0.10014379040724163,99.99889647154986,0.010174166193715037,0.253322545050923,0.008804893099380002,0.4599995966822415,-59.964609443537356
2200,0.10014516532791887,99.99896261691035,0.01052904365612921,0.2516918545810143,0.008774874620245683,0.45999958973651817,-59.96475167636216
2300,0.10016555469980878,99.99885858106623,0.010327697227274328,0.25037328211860643,0.008668149069860957,0.4599995371335858,-59.95960054719392
2400,0.10017166071756335,99.99882219882635,0.010489583445664606,0.24968418938050088,0.008569858895528712,0.45999954489987044,-59.96056187479867
2500,0.10017000619470029,99.99878853091175,0.010798480829169394,0.249862969903512,0.008616585430972632,0.4599995317431758,-59.95827300682161
2600,0.10017766569193484,99.99870267879848,0.01064612064723695,0.24634812688747373,0.00848725426564505,0.459999516649334,-59.95801850402818
2700,0.1001970352899108,99.99859519832918,0.010781331915427161,0.24808204794544714,0.008517962830568245,0.45999948802646745,-59.95283769772027
2800,0.10019037483746222,99.99855298398614,0.01106269919509048,0.24590612763812794,0.008400903284749352,0.4599994518847711,-59.95184136976618
2900,0.10020532687187408,99.99860653587038,0.011140571244237995,0.2432966938136776,0.008308879610745147,0.4599994454423937,-59.95224423033401
3000,0.10021715284324051,99.99844074063047,0.01125839737525391,0.24396864801840693,0.008386421589299604,0.459999404469947,-59.94929506705474
3100,0.10021257427440973,99.99844245689219,0.011282165425988784,0.24200306173223513,0.008271699913636587,0.4599993723626706,-59.94819872567657
3200,0.10021695748361115,99.99843341475709,0.01148523708543172,0.24146278981841912,0.008210588032085107,0.4599993845343905,-59.94511588353915
3300,0.10021968211934336,99.99830159442749,0.011585164517335675,0.24161213224815464,0.008232649843625022,0.4599993425437995,-59.94010390902041
3400,0.10023804040504138,99.99828281492964,0.011597857071930494,0.24163993309501852,0.008151585661846464,0.459999339683114,-59.94087259369772
3500,0.1002476218937047,99.99823821975896,0.011753348541967107,0.23971330265782786,0.008097378467178734,0.4599993421504729,-59.935454527944955
3600,0.10025656171277825,99.99825831174589,0.011781276242930898,0.2399061306037075,0.008026865354063871,0.45999932753956874,-59.937134747819634
3700,0.10025329919233737,99.9982064083972,0.01195156942890501,0.23695331838142417,0.007928970863220489,0.45999927721852685,-59.931914998137486
3800,0.10027328821665871,99.99804777214023,0.012170850348861523,0.23749667087908377,0.007900167908731182,0.45999928503364884,-59.93060481960016
3900,0.10026305562207348,99.99807251905588,0.012301433402657807,0.23602173751298658,0.007817393465493474,0.459999254514231,-59.92904321638445
4000,0.10027415444385578,99.99798016936681,0.012414138602132458,0.2346226178918658,0.007819207508134834,0.4599992382117055,-59.92528132782046
4100,0.10028293234369819,99.9980019910864,0.012481660362888456,0.2330586452125022,0.007818391066234368,0.4599991785550795,-59.92439973687228
4200,0.10029268986240183,99.99787716161481,0.012524216505732875,0.23267401313813835,0.007728639872905563,0.459999187531962,-59.920418521997576
4300,0.1002981887587003,99.9978670124095,0.012547326405277177,0.23219555542014664,0.007608173940612989,0.45999919251255883,-59.91851484179696
4400,0.10030922850849343,99.99779978261212,0.012844896634146941,0.23103935926474994,0.007650445835672706,0.45999913576147483,-59.91965372266319
4500,0.10031806513575292,99.99780261409329,0.012752246069034212,0.22992095913432845,0.007518959142704951,0.4599991458758262,-59.917232761568265
4600,0.10031107059687144,99.99767185166189,0.01302599076535622,0.22977452766427586,0.007548106725029902,0.4599991089214247,-59.91239762194403
4700,0.10032490630832167,99.99769562990733,0.012964707201297988,0.22997575398400713,0.007427295799116781,0.4599990982063924,-59.90776639663711
4800,0.10033283883327643,99.99763983352717,0.013125063829230567,0.2304983555619496,0.007391860942627763,0.45999904680761805,-59.908590800061525
4900,0.10034917846215999,99.99757413576118,0.013342093492844693,0.22941693027271778,0.007462520960732081,0.4599990631184895,-59.905631905947715
5000,0.10034382324630926,99.99753900485287,0.01349262514979458,0.2287690674168595,0.0073292478567764064,0.4599990303305799,-59.899755898862225
