milliseconds,c,cer,nIR,rIR,n,a,V
0,0.10000095995453155,99.99994266962008,0.008134702304131302,0.2827557044175238,0.010028784325505677,0.459999974460131,-59.99993497292334
100,0.1000129268449375,100.0000139452487,0.008001306380149866,0.28126595310980573,0.009912924307311955,0.460000008019899,-59.99942511648516
200,0.10001760302733725,99.99983837172981,0.00807407065201896,0.277987549916854,0.009930494609831335,0.459999973347347,-60.0000068109928
300,0.10001742985722038,99.999781834091,0.008172279995860676,0.27735815089713656,0.009801821678521169,0.45999991411184804,-59.99356615574186
400,0.10003730593113468,99.99977769861167,0.008497260043556679,0.2754642426518756,0.009689040349739554,0.45999994199757227,-59.99409137176218
500,0.10003354965589398,99.99982001811017,0.008440545898932601,0.27297539149502553,0.009774200871946585,0.45999988017391535,-59.992466956914264
600,0.1000367551632139,99.9996707684346,0.008568888146117816,0.27385261553967544,0.009658599635225099,0.4599998725918393,-59.99288532874358
700,0.10005422611090457,99.9996711885163,0.008835304110166985,0.2716769825350881,0.009596613487859921,0.45999986820326094,-59.98887548805183
800,0.10004825737823539,99.99966463770835,0.008800926944357348,0.2697442907626484,0.009460372071852078,0.45999984186582643,-59.98995252141228
900,0.10006376172798252,99.99956656337393,0.008949177296484277,0.269169255925374,0.009511652594574092,0.45999981383144417,-59.988339108623116
1000,0.10007227919128171,99.99949972213885,0.008999306275119336,0.2664666472957123,0.009347717782467228,0.4599998256426839,-59.98311701398259
1100,0.10007543429603336,99.99943140483039,0.00933322838710388,0.2642435228898458,0.009355724531320187,0.4599998025727988,-59.98525124494466
1200,0.10007654141405384,99.99946503398694,0.009284097602226517,0.26284922931995874,0.00923438685504627,0.45999974268826216,-59.9808216280485
1300,0.10009188512473745,99.99940169906782,0.009390788703441013,0.26365335614615976,0.009271044213107867,0.4599997346726297,-59.97978504350919
1400,0.1000990160425472,99.99923897493521,0.009561015138662863,0.2621168716844732,0.009213694790539358,0.45999974549535083,-59.9789802622451
1500,0.10010162391992684,99.99921702649856,0.009545052636111731,0.2611330355503866,0.009097549736164235,0.4599997242428829,-59.97842489447436
1600,0.10010371977989062,99.99916230114789,0.009707513081726963,0.2583281847389261,0.00907829556809567,0.4599996902128343,-59.97190952172449
1700,0.10011062897252146,99.99910764668749,0.009847313881224003,0.25795316040740357,0.00894953656573924,0.4599996886562244,-59.973491864512596
1800,0.10011585866092648,99.99917248938078,0.009992716417776312,0.25731093533181404,0.008972690243846811,0.45999964022939877,-59.970904748602145
1900,0.1001283718061915,99.99909669804308,0.010099487605890932,0.2567321469703193,0.008905934796177987,0.45999961131023115,-59.96944436511004
2000,0.10013711360584297,99.99896150627757,0.01008918488670703,0.2535988230529323,0.008865553667964925,0.45999962689390467,-59.96552551426368
2100,0.10014813270758008,99.99895762882632,0.010404015245408864,0.2548807088025338,0.008806043027032275,0.4599995985283692,-59.963738552039196
2200,0.10015491809918578,99.99887513099502,0.010377897827398895,0.25378930575097836,0.008798789280342336,0.45999956266248254,-59.96186781759046
2300,0.10016520198128895,99.99882345060138,0.010549979058257348,0.2524599697616503,0.008687734447629469,0.4599995627888744,-59.96124509692198
2400,0.1001747444802204,99.99878183356259,0.01059909224910676,0.2508155821881211,0.008590100390576573,0.459999534088392,-59.96186665288312
2500,0.10016609445995345,99.99882893572766,0.010660884674930239,0.24815695670903942,0.008611879733378328,0.45999951778781895,-59.95512692073052
2600,0.1001909062157146,99.99870240306306,0.010734038680770247,0.24879504828207147,0.008554063145531523,0.45999948533343105,-59.958014137186204
2700,0.10019526160078508,99.99859279298245,0.011029711993749034,0.24781632866674844,0.008523104492339445,0.45999950187341565,-59.95348384053289
2800,0.10019825701397948,99.99856968385657,0.010881791289707027,0.24450131160414604,0.008363220588647973,0.45999946517377394,-59.9492533633788
2900,0.10019306290750156,99.99854809690721,0.011069857318258925,0.24329271441191622,0.0082920520112629,0.4599994329429664,-59.94816438992891
3000,0.10020289829155928,99.99846605698778,0.01112153252078132,0.245257400850792,0.008265186293728556,0.4599993969461548,-59.94968972262145
3100,0.10022378140832294,99.99852490704342,0.011270662801697607,0.242947500663799,0.008190997454363132,0.4599994049374437,-59.94315375880054
3200,0.10023280058218025,99.998443675413,0.011441214974000217,0.24198603133402793,0.008161250244494446,0.45999937503489086,-59.94391869734044
3300,0.10023730457772959,99.99832082853591,0.01170284619177134,0.2421616451872543,0.008094921075635631,0.4599993718143087,-59.94289274047523
3400,0.10023311261417839,99.99829986344217,0.011782627242998424,0.23961155289034544,0.008068779234336989,0.4599993338090892,-59.93667245070959
3500,0.10024951833927466,99.99827507954485,0.011641815195137994,0.2386997971040804,0.008104969884499973,0.4599993199078284,-59.936474679558636
3600,0.10024512564315054,99.99825936126896,0.011745523679960946,0.23811938657068477,0.008022095765565534,0.45999929566445147,-59.93290393328241
3700,0.10025315775948193,99.99823194523069,0.01195866748015876,0.2380392413250399,0.007999662439018135,0.4599992536790984,-59.93212911781287
3800,0.1002574702697337,99.99810148794697,0.012098606127758614,0.23683388668514443,0.007984858981384107,0.4599992422131612,-59.92869184029889
3900,0.10027826940704408,99.99805701363657,0.012041130965711385,0.23737840132299654,0.00781678201629434,0.45999926039469174,-59.92864965223864
4000,0.1002789829026323,99.99806463368542,0.012156752033240605,0.23564765291927192,0.007885037076094305,0.45999920981842174,-59.92814018692996
4100,0.1002883670674063,99.99801361731232,0.01241895756718064,0.23555097681816042,0.007825275332393015,0.4599992023736744,-59.922698300475204
4200,0.1002916639540779,99.99790125703458,0.012576633516487447,0.2334675558468757,0.007765636415489297,0.45999919742779427,-59.923524479742106
4300,0.10030320573933353,99.99791171300433,0.012570748098818816,0.23389198764335123,0.007666837314738471,0.45999917050289224,-59.92064142498406
4400,0.10030158017466385,99.99789601706182,0.012814386149948781,0.2328841564473747,0.007679052732785246,0.45999912169690077,-59.916399124485906
4500,0.10031634141483634,99.99783144338228,0.012737497451579875,0.2326540670548971,0.007534552887108052,0.45999909717644705,-59.91522904105995
4600,0.10031217007862804,99.99777451463945,0.013047902975408057,0.2302726282484313,0.007475446513355122,0.4599990905621162,-59.912407855865
4700,0.10031769047503683,99.99766527288985,0.012980771217841252,0.2281963999712878,0.007435183356615293,0.45999909192898997,-59.906952680452086
4800,0.10032402190191696,99.99766789999063,0.01328432495019054,0.2298463252940554,0.0073964884671679915,0.45999905549473324,-59.909395058224916
