milliseconds,c,cer,nIR,rIR,n,a,V
0,0.10000427385855452,100.00002711787585,0.007979242637751504,0.28090086562976513,0.009995814595302714,0.4600000022912531,-60.00130572101401
100,0.10000541532605747,100.00000345218528,0.00797120689170267,0.2809660660486732,0.00987913964643694,0.4599999722122108,-60.00008934276975
200,0.10001127588014025,99.9998952402721,0.008274358770228831,0.2785543640796199,0.009878074491389851,0.4599999721969402,-59.997825600204976
300,0.10001484929131746,99.9998148378455,0.008365071687065705,0.27568306865616654,0.009837870994628623,0.4599999693237487,-59.998389486464546
400,0.10003805382223581,99.99977259835075,0.00835394185239795,0.274261810495887,0.00978706207223455,0.459999895792725,-59.99601390467073
500,0.10003528003810434,99.99969231654005,0.008383119126652806,0.2730169695519168,0.009734405766230674,0.45999987387097363,-59.9899223268815
600,0.10005120638470244,99.99969423287224,0.008799321374381622,0.27325811955618917,0.009692870417621336,0.45999989168647054,-59.99027192662344
700,0.100054135798736,99.99958430439219,0.008648760301601117,0.27250613879410807,0.009587696327456761,0.4599998796649088,-59.990918491050266
800,0.10005849203201457,99.99961065146613,0.008842992265636711,0.2700007845261465,0.009595114164132288,0.4599998724844353,-59.990893624617996
900,0.10006577795906285,99.99958175182546,0.00907528536100214,0.26917458691999413,0.009468142693478475,0.4599998046763223,-59.98565950109693
1000,0.10007490395086405,99.99946439032922,0.009054573737597786,0.2656092947264944,0.009399146051333357,0.4599998090933999,-59.985603225609495
1100,0.10006852558056117,99.99944846033698,0.009199433304196432,0.2650380546073003,0.009298994784489334,0.45999976613549126,-59.98293302469648
1200,0.10008320170593815,99.99942226827456,0.009413238633039162,0.26572910552930246,0.009344240266769782,0.45999975332437,-59.98180038535299
1300,0.10009129177740242,99.99928939830353,0.009513466189826065,0.2641129880872299,0.00924552472257664,0.4599997722702224,-59.981108540000506
1400,0.10009388304804286,99.99935582017032,0.009458945121192065,0.2605568139438171,0.009216722931603924,0.4599997101690691,-59.97962799623959
1500,0.10009546850007561,99.99918255387918,0.009655646407110223,0.26031270588176003,0.009073013442666068,0.45999971649687416,-59.977056720595705
1600,0.10011798180932897,99.99913267613178,0.009829905066589019,0.2596187670715803,0.009123500478483456,0.4599996592873572,-59.9757652057185
1700,0.10011116103091953,99.99910215695277,0.009950894719607781,0.25706636389337106,0.008979317721345224,0.459999697046336,-59.975149201574325
1800,0.10012938536536246,99.99916426103304,0.010037134663841622,0.25664155178512305,0.008994202496424847,0.45999965761818185,-59.97347272771068
1900,0.1001364610078958,99.99900176831203,0.009893620197620148,0.25487237259814177,0.008935978878730225,0.4599996491227589,-59.96933790080988
2000,0.1001303369710387,99.9990709629558,0.010302621141427031,0.25299460670344187,0.00883290331713773,0.4599995847175454,-59.96731837853751
2100,0.10014803319116695,99.99897134190621,0.010332557490373042,0.25451632173643396,0.008758617601958547,0.45999956295524597,-59.966083348839355
2200,0.1001442650794726,99.99891579473596,0.010392228783196953,0.2509071535545533,0.008806615491530292,0.45999958574597455,-59.963078049926494
2300,0.10016048158881986,99.99880517623822,0.010589630888627381,0.25004003837267436,0.008757618143455784,0.45999957127479046,-59.959996660233585
2400,0.10017487294879596,99.99880413698762,0.010579783646728047,0.2496730697093652,0.008655018601814434,0.4599995380144717,-59.95830260331224
2500,0.10016570660907663,99.99875000653748,0.010786064478195844,0.24899787281597294,0.008498150273455006,0.4599994895015025,-59.95517402205611
2600,0.10017246730817178,99.99877194426901,0.010828107742981555,0.2473944295732663,0.008536124060931464,0.4599994908487692,-59.95753179544162
2700,0.10019618482987963,99.9986342435779,0.010803516498418837,0.2464628311487206,0.008528004079199411,0.4599994700331743,-59.956400351830844
2800,0.10018695489605448,99.99854555572213,0.011152164780834433,0.244920242674091,0.008391914903822061,0.4599994818564865,-59.9497261156921
2900,0.10020606488424798,99.99859181100133,0.011125675526030792,0.2455690789519793,0.008310589392266213,0.4599994100873166,-59.94771482055801
3000,0.10020371063120652,99.99855951244821,0.011254285624562967,0.24301910214321512,0.008333515541601205,0.45999944168828233,-59.94569507630356
3100,0.10020650460770332,99.998447338808,0.01138769798378732,0.24442164139182576,0.00830867079127057,0.4599993866765908,-59.9448351013374
3200,0.10021322910245035,99.99834227793282,0.011537462907031155,0.24143297239760333,0.00825475587035746,0.45999936522062085,-59.94345195308719
3300,0.10022120057113162,99.99841376382359,0.011480019087629008,0.24165244740956357,0.008202297542788934,0.45999936356154986,-59.94013840328663
3400,0.10023919910176404,99.99827577098011,0.011754895292595205,0.23887023009034244,0.008173099166701116,0.4599993190215902,-59.93845346940847
3500,0.10024300318738727,99.99822508718702,0.011666137339911394,0.23778368937959726,0.008105579371219104,0.4599992970959331,-59.934478101463554
3600,0.10025125963160825,99.99828771976836,0.011923243566122982,0.23830061970237656,0.008045763213556826,0.45999932000101,-59.93643651979919
3700,0.10025740064918762,99.99813634480918,0.011887043138553153,0.23737285782358647,0.007973109458048732,0.4599992574683967,-59.93430013608736
3800,0.10025624722578973,99.99808351402696,0.012036240457390449,0.235539316676358,0.007858083803195469,0.4599992456418588,-59.92939570214753
3900,0.10027384196649239,99.99799770639346,0.012135299909971677,0.23480113723732035,0.007815900865343912,0.45999923042102353,-59.93128975853253
4000,0.10027914693429645,99.99808239075747,0.012245273043615402,0.23609398113897337,0.007845049973839205,0.45999924658796787,-59.92509043278097
4100,0.10029053353660733,99.99797241575847,0.012256271480254904,0.2354796520866388,0.007753882117976537,0.4599992146097599,-59.922854708048774
4200,0.10028187221621532,99.99795515254064,0.012562126152057748,0.23250018770094513,0.007801386794731741,0.45999920390166144,-59.92120703937725
4300,0.10030699191264823,99.99791661920493,0.012754921144557193,0.23183176326933258,0.007694944278711039,0.4599991855430532,-59.92044391307981
4400,0.10030819866646265,99.99782671472533,0.012707370811188634,0.2332451203544671,0.0075782315267328045,0.459999165656603,-59.9188527403826
