milliseconds,c,cer,nIR,rIR,n,a,V
2500,0.10017833536511322,99.99878893760302,0.010745532702241429,0.24987193556413648,0.008513551759629319,0.4599994840928621,-59.95967011154211
2600,0.10018628180513073,99.99865176056532,0.01096166319943737,0.2488214569428191,0.008472807344531453,0.45999950059265693,-59.95429302657509
2700,0.10018433161343514,99.99869815153781,0.010939349643933196,0.24564191286341078,0.008540629723453732,0.4599994656703656,-59.956040928600345
2800,0.10019989996429891,99.99861404810815,0.011093892814680472,0.24428191432773727,0.008480757446708146,0.45999945972655815,-59.94934880244931
2900,0.10020953258648291,99.99856030587453,0.011159578124616105,0.24539313473966978,0.008307445168869193,0.4599994070154404,-59.94869824761025
3000,0.10020497902669909,99.99844509989292,0.01123648028824536,0.24412805420504033,0.008375025305559163,0.45999940493205066,-59.94812502676455
3100,0.10020588607663958,99.99839600377659,0.01135971149591703,0.24291755772553772,0.008279876007292698,0.4599993899397976,-59.94422200427573
3200,0.10022814836480493,99.99839669675971,0.011501255731133687,0.24140204292401082,0.008139760931510151,0.45999935728628627,-59.946196013252624
3300,0.10022627050628906,99.99830565635567,0.011561365702174831,0.24166100662413764,0.00820535159748208,0.4599993358040544,-59.94230658216075
3400,0.10024249895510816,99.99829171467387,0.011668081836522301,0.24166534446576643,0.008170498535392312,0.4599993513193445,-59.94063796135939
3500,0.10024519749232305,99.9982217277378,0.01161296172117998,0.2404113877985335,0.008103118436354407,0.45999931215164797,-59.93752455200352
3600,0.10025198255487205,99.99824620333473,0.01188580225963835,0.23949143665752787,0.007992394047602878,0.45999927941996455,-59.93727065925073
3700,0.1002629470444232,99.99822684536363,0.011904519186732783,0.23799232711298368,0.00788879577976485,0.4599992637943427,-59.93546268980228
3800,0.10027431556392004,99.99811496405529,0.012241196447987138,0.23772943905810828,0.007874640996333797,0.4599992775880597,-59.92961452055955
3900,0.10026281746258077,99.99809472233068,0.0120676114512717,0.23559484678733147,0.007810156013408051,0.459999252745329,-59.92783394526741
4000,0.1002738403542424,99.99803704099784,0.012350824255525578,0.235849122164614,0.007778198233144883,0.4599992081802424,-59.92478526086847
4100,0.10027738479860644,99.99794689594592,0.012561944119179493,0.23559529259162967,0.007724653027042685,0.4599991784994013,-59.92416028954518
4200,0.10028735522128235,99.99787880807936,0.012372609818184617,0.23419809220414006,0.0077121331384725775,0.45999916209919023,-59.923235569714116
4300,0.10030388613920085,99.99786960796398,0.012490608130201166,0.23117428769892923,0.00764005251923763,0.45999914229458483,-59.91957818519619
4400,0.10030934487103547,99.99784851166224,0.012658213271975262,0.23073065429241485,0.0076825569742098,0.45999912777401275,-59.919655647453695
4500,0.10030509421148338,99.99784277570582,0.012874213753733026,0.23107807941418343,0.007565770536498888,0.4599991231233697,-59.91643464793551
4600,0.1003245664779029,99.9977394618188,0.012940283802383861,0.23038422846106837,0.007517720844227748,0.459999108876391,-59.91413466741577
4700,0.10031836550992355,99.9977496546379,0.013194155109660769,0.2292167792831708,0.0074745959197847,0.4599990654298816,-59.9123058459084
4800,0.10034024485207829,99.99761503894653,0.013153633674977431,0.22847689190464185,0.007505418782238065,0.4599990783956802,-59.906142650994475
4900,0.10033984205758939,99.99761958531565,0.013154899142632636,0.22974210586075486,0.007376926225904167,0.4599990223170764,-59.90514888249152
5000,0.1003384509925223,99.99755704392996,0.01338033037722212,0.2291202657214474,0.00736580419245254,0.45999903714602236,-59.904243619117786
