miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,-11.360486884918181,-0.39095399734220593,-0.6723089954881053,10329.475197404678,-2.3166545096837905,0.4917090196428497,0.5398353497595684,0.170151255531136,-0.04320150351512868,51.013857659761925,-0.4368434383119076,1.6588671521404668,2.54986952976461,0.3586411013629767,0.8951097343161472,3.668730962694632,-187.71138683579827,4.069030509476439,0.0,-29.97449802191762
100,1253.3652292624402,127.98374421346455,158.19029703260807,205.58674258038783,436.53381604570893,361.66325785075304,61.481541739888954,145.38419810606158,0.826258686349814,320.4584389024053,49.77378769156161,168.80595080103745,512.5383911357732,193.38084870438254,663.7281900641825,57.223053627998645,7326.864046076026,907.8420796662804,0.0,3502.912696309118
200,818.1720460919272,89.77801835265713,103.4205947829715,109.0131885479466,307.31502480926713,418.65840135027713,71.66415090127148,100.70019431468657,1.0436653894530623,1057.1296395585014,62.496522782706975,121.08574791142831,359.3545871024101,128.80549466302878,431.2597318055639,160.76700066870677,9336.675871457652,586.2238215120107,0.0,3557.073230622636
300,610.7403965885758,69.32320496180473,79.68928107274995,57.719749329126486,244.74369061901533,423.2112367157067,73.37519450294893,77.77119377191644,2.2964384764720864,1438.0847125651414,68.23209782066071,95.67549308932077,285.2679669118893,99.29010471683532,324.6267730494558,244.3258187982718,10306.67783692223,453.0642109197565,0.0,3291.3325960735415
400,484.12341544239985,60.21935067921648,66.37815456509763,31.932882581247625,202.3668030983639,400.29360845185084,72.08905180621166,67.17508691944143,3.7323775790737197,2117.072264828319,69.33966400136735,81.98865310198205,242.77845697427398,83.1042228226736,279.0159508022736,313.80516038010904,11236.263742176921,385.44096056276896,0.0,3099.5707915377
500,435.4668846985026,52.30914334637926,60.562276335800696,2.900576024204341,184.67254173551564,381.1332996612976,66.61605230402736,58.795262723653146,4.6308430283075115,2426.5492447231004,69.42526717313312,73.52854390956895,213.4029247233616,73.5611734148026,239.5662429598504,368.21044325605266,11160.725152090454,337.8090036058237,0.0,2845.489299149373
600,393.8065855695937,48.33522752805102,52.981758981890614,-6.056494538847517,165.2035443931217,358.92856767102853,63.84962039189521,52.41116422683787,6.135711938991028,3039.11573156469,68.35814356229284,66.66487082881768,198.0487765001939,65.30153474473391,211.53507244757998,407.86520129561313,11590.741900308582,304.19794913541614,0.0,2724.0095921990264
700,338.900254091424,42.57282969706658,49.39047674610363,48.786170327680345,153.5020531769193,324.4600793400456,58.607440300835734,49.925177830998145,7.369085592253567,3576.517454878103,69.61770025609276,59.8958098235651,183.0780517585684,61.64923443490094,195.13422836100577,450.01300357116907,11330.639707441449,291.1006499009902,0.0,2638.3549731923395
800,332.1612123422805,39.20017725592364,45.61300953383423,105.57707777900728,140.73820262812666,309.94624711644474,53.263023343015966,46.296451208106916,8.659095503320385,3823.2016515821133,67.3139149338265,55.010741143517976,162.34440981190252,57.677897126275184,187.19808089504332,469.8389013897915,11129.550746955716,255.53038353396983,0.0,2593.741066171244
900,294.04723582521984,35.92573039018853,43.076087455551885,93.85303969728638,126.77287185562643,285.1705210214574,50.3873529529375,42.10900539902781,10.328757095643958,4250.351524740394,66.43248761083478,51.92924646239109,152.73105671391366,53.784592550241896,169.09793372200508,495.43393156605055,10747.659317311893,244.49842404248764,0.0,2561.7644075691233
