milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,7.065586864230496,-1.061670018960742,-1.3080889260756432,10287.828505558984,-3.3834531307492406,-4.017433914689789,1.044088083961015,-0.8129888000912519,-0.037942623059336246,-92.77765755453959,0.953780402230854,0.08878851527253438,-0.7391370578965977,1.5813621268251106,-0.6184148809505303,-4.166879436085479,-31.251802364990052,1.3431921028206706,0.0,8.522289845828558
100,1242.6199526901235,129.12396388096954,156.9861573571242,140.70476264294842,439.7587533676739,358.36591546830493,61.558820522372365,146.29287094939514,1.0175574694241856,495.8143444538159,48.44305270560897,171.2443679837602,508.30778339869715,193.26104132079396,660.0113611376926,60.4974752846567,7246.240449065081,905.468516335249,0.0,3457.363779880267
200,822.9318144024987,89.18534414866163,101.98752015243575,108.73283898840126,308.37468881378027,418.57324341332264,72.92004157650493,100.39576982767572,1.7850466957145465,920.3164550488444,62.74133828536915,118.58090590928126,354.70039998278895,127.13421095689007,423.0876942576751,155.69661763806974,9349.693824969332,602.0020067271261,0.0,3470.7107701681093
300,607.0697062229465,69.20044941889495,80.2737245047293,73.92381643168873,243.7615009240015,419.65914466781805,74.40671458026887,78.34702674066862,2.2357829576039463,1485.4801323071722,67.5875980019051,94.78909251186171,287.9155470486849,99.17077162699674,329.0190318243632,236.16766365709384,10614.157533207877,464.88049430558556,0.0,3238.9840322596165
400,496.8119328640584,58.4285284891078,67.51764885382588,12.40399903008145,207.4926307017811,406.1732750653591,71.54998565621442,66.45317911829213,3.7802013207377914,2212.7790816016854,70.02930167870306,80.51584300832813,241.62979284792885,82.87035540283217,269.2424914068234,318.7529249717368,11093.372341761042,393.6483195491521,0.0,3032.159700972365
500,417.7663874126152,53.65423022286808,58.635285001283606,44.9511436346329,183.93653584189482,383.5777505848668,66.79917611542332,60.21896071098279,4.687383796009104,2544.3266333763218,69.8221244642901,71.34308731442954,217.0558108840597,75.52708738813052,241.00173488630253,371.88206631035325,11242.663297266614,338.8298278105089,0.0,2905.654049508465
600,394.7285960217361,47.93664404265931,52.57727598028884,128.22347394040204,165.05982051822164,348.2244758409816,63.48614647852104,53.85724895310336,6.63004436931518,3058.4565956067577,68.65734563310643,64.67398448772948,196.7935768756747,65.56041109594412,213.16525245542564,412.66937371230455,11285.252734535296,315.7348368026592,0.0,2724.3272799474166
700,346.6871287160824,43.59623144308657,48.58464232697202,98.36250617774274,154.90353196170423,329.7905709993519,59.23344172186635,50.22750278889395,7.667676520095277,3422.4362717093727,68.8215368472417,61.805453879574124,176.81730781041796,61.98279495630422,198.14651674713076,449.7949908399907,11203.163145645027,274.9451052427242,0.0,2644.4602051934016
800,332.3669086328394,40.471147795836366,44.55625397839004,-12.635544904873242,137.3829034818219,298.2751089763205,53.25166415372913,45.35423031589788,9.289075248039593,3882.4742760027657,67.85782035623743,54.90774930516502,168.23787124857603,56.65545960278857,178.96189045074215,478.6284061553457,11089.641112568997,264.0441667419576,0.0,2603.446769090387
900,285.46663128330005,38.03494273753667,40.83542646837909,-8.299472098455311,127.70552580679868,283.0132533758635,49.90217104183403,40.253221886803324,9.983175140149399,4204.693358762771,66.93860832250239,51.802234235373994,155.68473916733222,51.97146363730455,163.71142383407968,494.31232240772835,10669.823787698766,233.66516404813112,0.0,2554.9170470497206
1000,285.24699047360735,34.78896364345814,39.880797906786945,27.116464897793048,118.10058498611421,261.0550396005565,47.740644348494946,39.63263897361676,10.760574079268032,4599.606045147528,65.14204040041406,47.819199946040314,147.50342096825648,49.82564803822075,151.82674391496786,504.97262311767474,10040.062698229773,217.36221846528696,0.0,2464.6777154173965
1100,252.2383102858158,31.42165259054096,35.163065998872206,32.49571345357554,111.27386608747916,245.02497457292276,43.407479792551925,36.007483515314505,12.817672683507682,5119.122304518223,65.42441688895333,44.058885555724686,130.16330361331777,46.200755799369155,144.69516171316872,507.8647195906522,9685.50617647747,198.1684339267017,0.0,2439.5773487953165
1200,240.157163421557,28.93351778482721,32.86601268624793,106.70175116866656,102.42116929170139,228.80387891521207,40.25289727235014,32.20861971176738,13.023782672471471,5306.946981992507,64.40199575799808,39.737883558394635,123.54809032344514,39.59486446889387,129.24328525988813,516.2613543331828,8884.938594100933,183.12741328863504,0.0,2412.0482911066283
1300,227.1752098720446,26.703135779868212,30.578665337532357,51.96086680933961,96.03698773268503,202.7379782116053,37.850612168811615,29.621145072630746,14.704307367731245,5798.82290668068,62.73299900090165,36.57010811634107,109.37443500511228,39.02724007350985,123.88879111152181,513.5525689626876,8047.719202519886,171.8634614599008,0.0,2337.84652497392
1400,190.0329317584576,24.843387788424604,28.709890090800045,64.77822599828899,84.96616686986341,195.51023390194376,34.50463878939479,28.287215416290508,15.890007492814583,6299.319265280179,60.31452421194145,34.24696900718081,100.03067937120655,34.79884116440649,114.71896258978136,512.8478201586098,7497.06342242211,159.07307486339448,0.0,2287.6050528975925
1500,185.23754591341157,23.92938969269433,26.916836089438068,-22.346506885094605,82.80279983268873,177.30256124965175,31.324641678696192,25.93000247445625,17.167040103623854,6449.598654271006,58.87923776942742,32.08909257007486,98.79835382678007,33.85895909533482,106.03144890267947,505.9954839808058,6304.958444031226,148.83714302847488,0.0,2236.685575039892
1600,161.3709368434717,22.18641779483637,25.724389368285873,-12.191182582851283,71.93432971066045,157.79240826464763,29.400276347332472,23.41453091283792,17.574347219314873,7014.349768431037,56.949183547005866,29.777886182941288,93.53357064868652,31.9513552132222,93.24609446897377,493.7687237213321,5430.132106595763,138.06865346189704,0.0,2229.033509275204
1700,167.55694446846036,19.67569494130582,21.897742766812556,5.9234690866317585,70.49161323599806,150.0330086169401,26.913511674664466,21.23239926037174,18.77402908954035,7334.108769798255,55.407212000230736,26.032494290514176,79.65721243569303,26.551816181743405,95.99720955190172,485.774765813778,4650.133583970497,132.01323675204762,0.0,2128.104598126629
1800,158.494291926177,17.99387416202001,19.602176921425613,1.080048774307997,62.51118359182606,146.3330281110456,24.41110525472331,19.859809975475365,19.806929070204877,7529.215999754821,52.433954558833626,25.434296431577213,77.17176563875837,24.499712973259182,85.55218354840487,479.0489110418238,3540.279936029778,116.99228839690761,0.0,2171.354220031445
1900,140.7189180473485,17.236268817794095,18.595658722876394,35.86163377644163,56.78427622664399,133.02213731880133,24.138883577122684,19.287299811597247,20.149536378433673,7829.032316251563,50.450618372538315,25.110390568223885,72.3503632901223,25.49393360714126,74.33122734959255,461.95772223995186,2305.009853691844,110.16894029317638,0.0,2115.7556358196707
2000,127.7738812688872,16.4989786598381,18.30598808223251,-27.067356612148608,58.32153100549068,121.35135263769645,21.864771841157143,18.902538683895518,21.052637478621772,8296.062077985323,48.40125453719036,22.525021778178917,63.19064242079746,22.996612458321454,77.76639637665077,450.3006467859979,1229.1802403194004,101.81270135330003,0.0,1992.78049258473
2100,125.83546001440106,15.32815883232029,15.525307080280742,90.2455252332006,55.25495493062701,112.37686488924223,19.827204318737824,17.173864481669998,21.853044021316,8549.059177116946,47.160492799766246,21.91352742689337,64.89525640973211,19.202463187948073,64.67854225531565,433.72209361366185,569.9665304265694,90.78195146019,0.0,1743.6875388591302
2200,107.41826056138339,12.454828491396743,16.771278311841257,21.40683830119427,50.48879147439872,106.95829154401679,18.685545514960186,16.35670402375862,23.686638371150735,8858.720887767271,44.52220377177,19.43137920944031,61.09427496357976,20.295211339878357,61.793613704455375,430.6813768314396,260.03248899568393,86.88893442072343,0.0,1223.2984262459147
