milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,-6.001600671822276,0.9584510512520915,-1.0296052091389873,10288.357026212065,-0.8538795279883817,2.260919264658104,-0.4893464059353034,0.39969473418385715,-0.4887372631613447,39.00829621494975,0.24314365066467636,0.3986513907422451,3.6467966007944637,-0.37989748702273307,2.9161326021353924,-5.654107193758792,48.40322854426049,4.5720033048363895,0.0,-43.75287690378754
100,1249.6366519131475,129.3680140546377,156.05364958300765,111.40912493613601,434.12153839558687,363.26189855819666,62.60771815986326,146.36039153091522,0.7443030404595314,402.54226328176435,49.2104768590353,168.63743769898667,510.7824415278666,193.3286641875775,667.3134189430165,59.451604352886896,7254.60123610792,900.0033992207306,0.0,3451.9974264859584
200,819.8803171687433,88.61912478241737,104.2578179674968,97.70013380068264,307.2497459784795,418.27607657812854,72.35333706713975,101.07633275105367,2.0343666904498936,917.6037964590358,63.88050382792744,119.15755648039504,358.7683296757062,126.59064272152418,428.28926758352816,146.99990441212557,9446.041425657984,601.42030919326,0.0,3522.8438163345622
300,600.660632885058,69.51715993890727,79.7601248761175,84.75627025919071,238.26867166480238,422.79558568370624,73.57189733451038,78.19614624792226,2.3585935381285,1469.3311594975294,67.27054220998068,95.22051893724489,286.65146043204874,97.42058091066453,321.2100437488218,237.54566367706255,10683.436680608664,463.4873737688243,0.0,3215.708883524163
400,490.58183159890586,59.60149384070066,66.89714831981607,28.757959892296057,203.36710856009452,407.7967003772747,71.92060007387002,66.80235732731394,4.2755715466961215,2112.4796316134207,68.84163216560894,81.15608536218919,246.36518326324443,84.59345487043393,268.7773324779123,317.16541394606406,11166.351582131083,379.3943685358041,0.0,2993.8723381648656
500,422.21937504370226,52.066989179214815,60.90799579555223,108.7798532600637,183.78119183164958,381.60565464038916,66.78859165057779,58.740461711757604,5.206170092454786,2467.1370906479265,68.36284988876851,74.16566353575607,217.65739785292666,75.46027378927376,242.16649947390115,369.12155124640327,11520.506580112999,345.0946748468874,0.0,2927.8796794904665
600,376.87444661512075,46.641660806810656,52.861164407095195,21.25070034553474,168.950578109547,354.12714201356715,62.4117960520537,53.965506531326476,6.530695952532999,3014.137567212377,69.20305678939906,66.06259948050057,198.1084540218808,67.58342989827692,217.5992091147266,416.14856107357764,11409.614926892818,314.3754300723729,0.0,2799.1551310698856
700,348.2141437802517,44.023573953432454,49.859874607713685,54.944198159576665,154.80082399028421,332.4110879040025,58.333815039145364,50.01963731444883,7.331762752644476,3405.6589664142043,68.0130354778532,61.04663687316362,180.82487396875203,60.25279297335938,197.3334247037133,453.9977832439113,11269.204248013904,290.5341460759448,0.0,2701.5250891248206
800,318.3721435335974,40.09714887244162,44.98032994793158,69.79905754188307,139.52077336507685,304.42074169997835,53.91980181065303,43.95849521120938,9.291805242786012,3985.2099122376617,68.02502543843295,54.4231507162749,164.3333475218069,57.16840438630769,183.63206819939083,478.4697692203885,11134.760439038379,260.17233240989714,0.0,2589.0827232969523
900,304.79966472567753,37.02472502148516,42.40216982248565,-9.621744406210588,126.10015120548667,286.791422303785,50.514372866288326,40.5241524220534,10.165960944530909,4404.06702338967,67.480053172061,50.32373367777585,154.02619056717677,52.85524592214836,163.50073640396556,484.2225269083511,10619.605389162736,238.59998173470314,0.0,2557.754481064964
