milliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
1600,0.0007062548076263341,0.0013738620193575741,0.20539404390467292,0.9763696416301333,0.026911339523733625,0.00593564403293154,0.002683132799399278,6.764078393291889e-17,-70.37890747749806
1700,0.0006958397818609939,0.001374215159204239,0.20533985138811017,0.9761973802469434,0.027171762900744915,0.005972923325407358,0.0026743353790133952,7.036280930839348e-17,-70.3164697816041
1800,0.0006912681599593393,0.0013745031100307768,0.20500662647880993,0.9759742420113674,0.02717228113251238,0.00604393970216723,0.0027173987900183717,7.482782252672807e-17,-70.20879116661187
1900,0.0006908783081115834,0.001375645266226243,0.2046823464045032,0.9757192089218083,0.027416518212072756,0.006076703969032024,0.0027490888094071106,7.711318402186522e-17,-70.14931684819844
2000,0.0006831528136148974,0.0013765469604336133,0.20417079555711448,0.9755725461182587,0.027677448611520168,0.00617953859449954,0.002764671178385342,8.0740076709799e-17,-70.03596652937769
2100,0.0006816087873584419,0.0013770458875956458,0.2042416993532103,0.9753137226364161,0.027834887554722958,0.006205887472313737,0.002768917564982864,8.525830976087784e-17,-69.95886561709688
2200,0.0006718245340980453,0.001377864350874753,0.20376655973273378,0.974946813728448,0.028273284493771717,0.006271214373217875,0.0027973443470735836,8.538112808739959e-17,-69.95686939822488
2300,0.0006732944455905508,0.0013799531769696683,0.20347282754198298,0.9744909342953666,0.028595582030210606,0.006277226861249709,0.002842327844837076,9.128561119460575e-17,-69.85811188937932
2400,0.0006668738517117724,0.0013806607003308462,0.20322784511488842,0.974157748194722,0.028749414574765608,0.006373477451546539,0.0028799340603940364,9.374168470396286e-17,-69.73823962199315
2500,0.0006609576879683375,0.0013820022041812537,0.2030679748011525,0.9739800291967099,0.029036330254834354,0.006437292779236984,0.002895502852613139,9.65677273944051e-17,-69.70569595249155
2600,0.0006545094035890042,0.0013824407156807776,0.2022510485793903,0.9733956195520146,0.029032649942054286,0.006472487622111798,0.00292393911266699,9.855676966955929e-17,-69.6196523797129
2700,0.0006519394913067447,0.0013841424377130207,0.2019418315969619,0.9732154801031951,0.029493037043953996,0.0065239340930011505,0.0029569157044836702,1.001174148224288e-16,-69.5088553340249
2800,0.0006502232002647261,0.0013840477752549835,0.20179288312686958,0.9728068428824072,0.029546270419431697,0.0065273170631229265,0.0029648858433448115,1.0460334025962373e-16,-69.36482028651545
2900,0.0006415567098924425,0.0013866279703493086,0.20113214714066133,0.9726214296993178,0.02997410726917088,0.0066125251780667265,0.0030223383931288574,1.0350227837126061e-16,-69.35932567777954
3000,0.0006403739749551316,0.0013865562293796394,0.20109048732415286,0.9723722796195433,0.03004269025641249,0.006678345209226626,0.003055526173113549,1.0665740636689399e-16,-69.25948080735301
3100,0.0006330491504157625,0.0013888440690531742,0.2005366879365636,0.9721051609596725,0.03033138410943845,0.006710388707162063,0.003089933580872706,1.0789787289010213e-16,-69.1942243205548
3200,0.0006297960615577115,0.0013904752239241758,0.2000883991714695,0.9714640692245544,0.030787197481069225,0.006819342219098083,0.0030926703596189336,1.1121789208446138e-16,-69.12379206596549
3300,0.0006263010717271657,0.0013922821418436923,0.1999167203754503,0.9711958410771842,0.030962514694277844,0.006861412287450813,0.003118995610633896,1.1495921360957526e-16,-68.9260007770478
3400,0.0006225088941120583,0.0013931828196495828,0.1995900081653529,0.9708179899413714,0.031127165625248518,0.006885999031930839,0.003157218004305422,1.1515875871188097e-16,-68.96012011291438
3500,0.0006170226004223097,0.0013951402281894975,0.19916887876262715,0.9708281308000647,0.031326851325619166,0.006986234878124798,0.003212013500574967,1.1859112616460235e-16,-68.84574906347879
3600,0.0006177443935549578,0.0013958938123021921,0.19831281874734613,0.9704399453252985,0.031527532132256356,0.0069823933345062586,0.003242409274839431,1.2002094094320586e-16,-68.6899644020363
3700,0.0006110786717152443,0.0013976579871426327,0.19809806435125096,0.9697636272868813,0.03176556099648556,0.00710112235616548,0.003262700975707665,1.2394883384497573e-16,-68.69599736432588
3800,0.000608517336779725,0.0013987340167217468,0.1975339566793812,0.9694923196813569,0.03204825407159975,0.007161350451858276,0.00329166400663723,1.2524094724691115e-16,-68.5945622293355
3900,0.0006049440421941506,0.0014007440325927833,0.19706079594317363,0.9692693884054179,0.03259104923484796,0.007150110036027221,0.0033470098712334454,1.2452477071197249e-16,-68.52029812206958
4000,0.0006002859876016096,0.0014033443345518402,0.1966202728220941,0.9688752918146529,0.03254068879868774,0.007257184496367644,0.0033881484232310957,1.2839151868645997e-16,-68.36310171728174
4100,0.0005986684308112612,0.0014055703020134955,0.1964627336100927,0.968772019147295,0.03290740827504579,0.007293735066845423,0.003431311514376546,1.3021547708216555e-16,-68.3763458234894
4200,0.0005919722898968992,0.0014062515932544656,0.19594834189925303,0.968102131677091,0.03304053934302441,0.007362530114992494,0.0034585344978374996,1.2992345183759578e-16,-68.21052697054307
4300,0.0005846190757392456,0.0014094380012298568,0.19525906787071537,0.9677380594325536,0.0334728464520343,0.007421048678528858,0.0035094908008330016,1.3108160486441516e-16,-68.13565115161538
4400,0.0005828192205563642,0.0014115163808170162,0.19462806628462032,0.9675331311663913,0.03385790421487751,0.007460563349479675,0.003523407450038278,1.3250619923507669e-16,-68.10945881785041
4500,0.00058063183823764,0.0014120176729591337,0.1944997407060337,0.9672328046232475,0.03411908180440431,0.007533207827898707,0.003564772309456127,1.370682347598048e-16,-67.98575022278415
4600,0.0005761257323240085,0.0014156671233618526,0.19402079278041406,0.9666451044984326,0.03423849222257041,0.007578566200628473,0.0035933660717682157,1.3849037165831785e-16,-67.98112043041287
4700,0.0005715574729918239,0.0014163782059292678,0.19328294561584736,0.9666165508351998,0.03447930432558161,0.007628199068116402,0.0036348516236804703,1.4035138008532024e-16,-67.87913340885244
4800,0.0005681000819060795,0.0014191894292664975,0.19289059219812194,0.9660677983954593,0.03481725370495452,0.007741359622274573,0.0036982634679433987,1.4183844403133732e-16,-67.82741949196767
4900,0.0005649722633942163,0.0014218597671589294,0.19239450907902578,0.9655132789448793,0.034851166938896255,0.007762576137035914,0.0037120429549682343,1.4182365147654255e-16,-67.7926565873734
5000,0.0005629021252316094,0.0014245583970885808,0.19154137364518692,0.965358557964714,0.03532673652097851,0.007838754491135457,0.003783568708910651,1.445161752493452e-16,-67.66633499840653
