milliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
0,0.0007892159990760399,0.0013686375826897244,0.2076801380705694,0.9791515997483925,0.024224994739532057,0.005482541327921254,0.002488861121360323,1.5063021871488558e-18,-71.9520174181586
100,0.0007786822978159983,0.0013682712624775266,0.20734448497307237,0.9791413360285177,0.024140763707541507,0.005505028832527576,0.002474727627800558,3.673850570456377e-18,-71.80277752461753
200,0.0007745740082498767,0.0013697381956333445,0.2075825222563705,0.9789877298395434,0.024185697826608402,0.005526807369279147,0.0024780298665047435,9.690104586385214e-18,-71.80604811996966
300,0.0007679845947922605,0.0013685024912237606,0.20754850387245757,0.979234256555967,0.024530239674165878,0.005553839373316066,0.0024799603870503486,1.5833515658079888e-17,-71.63306019366941
400,0.0007680469714101185,0.0013691040799061825,0.20721557654287098,0.9788517243833122,0.024362042358275007,0.005545890329982792,0.0025047970794962278,2.2158898865149515e-17,-71.54699281875155
500,0.000756522752729951,0.0013690734510696447,0.2075280372297192,0.9789381518005392,0.024643629941362988,0.005544791177606132,0.0025247107516309345,2.3539291100473583e-17,-71.4819466444356
600,0.0007527142275815461,0.0013702111583434688,0.20720502506747923,0.9788653887841915,0.024663173384288237,0.0056040692730867404,0.002498661177733477,3.14212203510871e-17,-71.3677114007695
700,0.0007474082280524388,0.0013695303969181152,0.2073771499256317,0.9786624494810565,0.02509020142003656,0.0056350860259243175,0.0025368139120937236,3.196367968727119e-17,-71.32981721478173
800,0.0007415415708183606,0.0013692911735098774,0.20684280955821874,0.978282073028427,0.025016785412044204,0.0056303836389513,0.0025178232936468076,3.809845759323742e-17,-71.22136823228635
900,0.0007360761677530664,0.0013704657116616308,0.20685899882099099,0.978321957129436,0.02536321265787541,0.0056598528766296785,0.0025631761526093686,4.2793626563455645e-17,-71.11368431077959
1000,0.0007344012177331295,0.0013702430587568598,0.206733050149678,0.977794051095786,0.02557348304322819,0.005677663850249537,0.0025653391918485664,4.46754775895411e-17,-71.05312548991155
1100,0.0007260396605759144,0.0013708736039383456,0.20644192385113003,0.9777023810741995,0.025733724810183337,0.0057728373842039745,0.0025618968620183436,4.8427124283194265e-17,-70.87033711318696
1200,0.0007249472137299474,0.0013723534054702281,0.20636975224425427,0.977697324340474,0.025932580490184928,0.005814605064318301,0.002577476109504075,5.2791561704526474e-17,-70.81557911345787
1300,0.0007191118208516519,0.0013713516185891365,0.20600091523664024,0.9772591502238461,0.026077920353682088,0.005856200451604207,0.0026290412505893756,5.778841062249554e-17,-70.74859060545705
1400,0.0007137278161615585,0.0013721544262722911,0.20615659224877514,0.9769596091121805,0.02634863435843223,0.005902525459172981,0.0026116235254458435,5.989792135348366e-17,-70.59791640467292
1500,0.0007086355581439882,0.001373036053849398,0.20550677722209507,0.9768110030687858,0.02669805568571218,0.005882190862929351,0.002643578456657725,6.360907838567231e-17,-70.50684662456146
