miliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
0,0.0007856358585417274,0.0013683204201967794,0.20754206770949177,0.9790432701269708,0.024363565941438108,0.005482918509153009,0.0024751698004247687,-4.726059295893038e-19,-71.91097800175123
100,0.0007838309549012971,0.0013689044890021964,0.20779467023728082,0.9792290435534747,0.02428335198918581,0.005512361636273422,0.0024870790903914575,3.3680213365151286e-18,-71.90934657337661
200,0.0007780491418481028,0.0013696308941650913,0.20741346253133214,0.9792644510016562,0.024359630836097313,0.005515414531094558,0.0024732930595724656,1.2221501311024454e-17,-71.75967023126687
300,0.0007732489386522095,0.0013696375117357518,0.20725681045549568,0.9790029750241582,0.02433359496825178,0.005528291002141698,0.002504598190076438,1.4826162788696337e-17,-71.68921795213176
400,0.000766944943921164,0.0013689585657641243,0.20731507704133528,0.97897761524197,0.024512282083552873,0.0055486691375149335,0.0025173734457045816,1.9370674953346988e-17,-71.58928676295658
500,0.0007579962180867554,0.0013685488682572617,0.2075455950553954,0.9788949075560013,0.02465032762207723,0.005578916772429347,0.0025019801994000794,2.5028325098467587e-17,-71.46168731574812
600,0.0007558193093925742,0.0013700258960325476,0.20719145181714602,0.9785455676944214,0.02482597676250605,0.0056135104481506055,0.0025286467998102734,2.874857090818401e-17,-71.43528607935485
700,0.000746627095079569,0.0013697984606693648,0.20716226671217428,0.9784001008090929,0.02498868719890215,0.005638648963420289,0.002507425215601845,3.235684310855769e-17,-71.29616417008349
800,0.0007454404478644121,0.0013693442967272478,0.20688362168602667,0.9781629831576124,0.02509443923851924,0.0056687739890480034,0.0025482327480664847,3.8820751484820603e-17,-71.23698923204043
900,0.000736198061444593,0.001370046578400844,0.20692832394353858,0.9782304695939745,0.025144242254566494,0.005693605079878559,0.0025425795327139265,4.062686852922449e-17,-71.07162388400013
1000,0.0007349701481504445,0.001370896832305465,0.20649199806531573,0.9779241477642056,0.02564503423705779,0.005696683703347706,0.0025626162892068353,4.613261155391015e-17,-71.01193391607737
1100,0.0007250704091716318,0.0013715623867593596,0.20666294072290997,0.9777621770691708,0.02563707730428374,0.00572798629241632,0.0025909187627276824,5.025259368840042e-17,-70.8378390622521
1200,0.0007235738770992237,0.0013718714797794343,0.2064741660948333,0.9776708349351259,0.02573597270613716,0.0057756934621210464,0.002599053356426549,5.396170161963126e-17,-70.76628663996975
1300,0.000718465532114294,0.001372054270689938,0.2062047193817793,0.9772835833897038,0.026119289914389533,0.005803567886363061,0.002614701014456924,5.752474146644719e-17,-70.72196825141191
1400,0.0007157676192483157,0.0013731541512928892,0.20612926883107244,0.9771055150329573,0.026161508795523675,0.0058931130201461835,0.0026141286184656657,6.263936125146952e-17,-70.64062421060027
1500,0.0007089772761920037,0.001372901701511613,0.2059374976324445,0.9765757859439842,0.026404466322368526,0.005915337400681789,0.0026374256595915013,6.707370253472304e-17,-70.57735924380101
1600,0.0007003658369150636,0.00137428408766445,0.20550308464616504,0.9763291865168064,0.026892349590273614,0.0059457669204963925,0.002681291841353149,6.968745102572408e-17,-70.47436261619718
