miliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
0,0.0007847942140066723,0.0013683578956360301,0.20749813365988973,0.9794101498880767,0.024067544372489914,0.005498230034071708,0.002483788865351593,-1.2255654361194577e-18,-72.01201883364475
100,0.0007796228799087392,0.0013694322235159137,0.20764194710644543,0.9793208920920052,0.02420381297925135,0.005529492473803209,0.002480786322050413,6.732516249565081e-18,-71.8590059390691
200,0.0007741090547810791,0.0013696634579688774,0.20759623925659565,0.9789231488577337,0.024275475062219776,0.005503040179469532,0.00250545814442723,1.2145361967000408e-17,-71.79927124764457
300,0.0007699010623451965,0.0013683555408893079,0.2073789746291266,0.9792258635207508,0.024321923897892846,0.00550156598299999,0.002474274195180281,1.6140852980307258e-17,-71.69246641871858
400,0.00076384766461693,0.0013697913949574357,0.20759975629797697,0.9789075777397774,0.024547213803773747,0.005536166840046263,0.0025005056898195002,1.9724965320124867e-17,-71.52551288518887
500,0.0007612924171575507,0.0013696962949148808,0.20752389523679035,0.9787738709424637,0.024711714443187194,0.005575042290610022,0.00251258335936706,2.685945231239211e-17,-71.45373127726316
600,0.0007569946111084775,0.0013692223211642677,0.20721004301951118,0.9789065158307497,0.024626234760771915,0.005568854443593283,0.0025032485477837177,2.8258465430434965e-17,-71.34713387432353
700,0.0007461726024932009,0.0013699940266905164,0.20705689873394784,0.9783266895425147,0.024823209103569353,0.0056213484937033655,0.002522813560208956,3.221062523150316e-17,-71.22615274073212
800,0.0007414129129859659,0.0013706392971448607,0.20697432645074565,0.9783500485163478,0.02500624540523393,0.005611356353547837,0.0025531476658067456,3.920287748910345e-17,-71.19300258018599
900,0.0007366522802352199,0.0013701158575037365,0.20673947963820954,0.9779959804464149,0.02517368195820571,0.005708125310588281,0.0025483891693371618,4.1870064215500846e-17,-71.12986849374174
1000,0.0007353480920023155,0.0013700289427799283,0.20694433939239398,0.9781623312370943,0.025408333409046156,0.005732817574682637,0.002548721851085801,4.6302739039564376e-17,-71.03716715004153
1100,0.0007296801996986363,0.0013709215269633826,0.20636190874443983,0.9779637303608606,0.025558491214778187,0.00577224553949937,0.002574300777742537,5.013107694102678e-17,-70.94854353190047
1200,0.0007228737606020323,0.001372105117243863,0.20620157806782902,0.9776088856078419,0.026027603567026252,0.005765654410935744,0.002583234969653017,5.438909375813003e-17,-70.8177357761824
1300,0.0007167161809234765,0.0013721517993172895,0.2061846410601707,0.977365811734463,0.02609211305335975,0.005818983275988718,0.0026322189940248333,5.773021641133817e-17,-70.66319848748576
1400,0.0007120818873663735,0.0013724633609428596,0.2060753334058348,0.9769826358226562,0.026253343463649628,0.005868365050874823,0.0026135866020824206,6.271732669126833e-17,-70.62698692729522
1500,0.000705941506659812,0.001372575167224929,0.2055258497164297,0.9765992119410606,0.02659167069572489,0.005926642492131825,0.0026432752606235835,6.533515438935519e-17,-70.53431006899324
1600,0.0007017739675777849,0.0013731862837860116,0.20571765120327723,0.9764372906091744,0.02680704158649224,0.005966463423421491,0.0026807462319869343,6.708189634987043e-17,-70.48025988537509
1700,0.0006958312883542719,0.0013746382994187648,0.20522488507278774,0.9761497036756238,0.02686622838710207,0.005987143075502862,0.0026830838499891877,7.372758490472325e-17,-70.37974962657792
1800,0.0006958390795886835,0.0013748894554105,0.20520692903214602,0.9761733002473397,0.027299340207605015,0.0060560784031278994,0.002713553939027816,7.529851840962453e-17,-70.24466874683839
1900,0.0006907945536154473,0.0013764902937089547,0.20446847470122212,0.9755528245962625,0.027517501743860532,0.006132321422570011,0.002730922827833676,7.665053293159082e-17,-70.19818964608446
2000,0.0006821374228444408,0.0013767581140275743,0.20435679691711914,0.9755865597993865,0.02761294689468304,0.006166265617635335,0.0027750236567867814,8.054700918381434e-17,-70.02765277462905
2100,0.0006805662062103669,0.0013775062861139339,0.20408535287183394,0.9750906396167677,0.028008614648962767,0.006183525817641393,0.002783134664693125,8.599860380748539e-17,-70.02543708475613
2200,0.0006769400273009839,0.0013780422998392382,0.20359268295446795,0.9747573967545081,0.02825898407899609,0.006279175865318756,0.002821497438250587,8.73739452425389e-17,-69.9435277559689
2300,0.0006669865858288122,0.001379775662571977,0.20367090304844976,0.9747072889755192,0.028269222437959506,0.006307904060449971,0.0028240427625572917,9.187629921260618e-17,-69.8466935280368
2400,0.0006629667773996739,0.0013797212798737119,0.20314147050657108,0.9740797818817744,0.02884394571077653,0.006372440719338478,0.0028840060080912357,9.346010788209448e-17,-69.69835724374282
2500,0.0006612227129078382,0.00138068268949733,0.2027131205551225,0.9739096999537146,0.02909538652731919,0.006428112975280301,0.0029099603972876304,9.339487398895302e-17,-69.67622573141522
2600,0.000657994306332728,0.0013822244220127013,0.2024006256214148,0.9737360276695838,0.02905168644133624,0.006453567935087964,0.002919920099446536,9.717293891613654e-17,-69.62325228765468
2700,0.0006544788654999084,0.0013839748559092743,0.2022218284945887,0.9734276478510692,0.029525781473627187,0.006523555312942942,0.0029691870817623025,1.0160972791224398e-16,-69.48347809519413
2800,0.0006489709170658085,0.0013847786795411071,0.201519953995414,0.9730330951265764,0.029708543157890458,0.00658015046461872,0.0029995822102270135,1.0439148062016815e-16,-69.37870763399877
2900,0.0006408711515785456,0.001386386966480903,0.20123360598049517,0.9728272411756205,0.02993266783524366,0.006624612634525778,0.0029982047579708918,1.0541538947067982e-16,-69.34045461096713
3000,0.0006410656966975783,0.0013872729304332827,0.20075842321471715,0.9725108480883426,0.030045239090281752,0.006686885182864713,0.0030527098704433943,1.082710749722798e-16,-69.25844174933596
3100,0.0006342692807314645,0.0013880799175220453,0.2003498508391993,0.971798305467885,0.03047429906101625,0.006699537321840936,0.003069142472256159,1.1161189686677123e-16,-69.13151159270006
3200,0.0006342898851553596,0.0013901515678989061,0.1999610534914473,0.9714376892040316,0.03082991352764832,0.006779255098400741,0.003110396980609558,1.1012783257454785e-16,-69.08939758441474
3300,0.0006292205211857448,0.001391411524377509,0.1997502513556185,0.9713606643158219,0.030932143150037048,0.0068680853852859085,0.0031540236673597813,1.1298352191816666e-16,-68.98473530207274
3400,0.0006256163019390888,0.0013934787190371543,0.19915390667189947,0.9711567967101079,0.03106093218729237,0.006893964840694667,0.003162445124529606,1.1832005662576705e-16,-68.94339953180507
3500,0.0006166224710304022,0.0013946768182320672,0.19885064683073483,0.9708057977248384,0.031435564186907426,0.006982216062852756,0.0031948015120005033,1.1737117221653815e-16,-68.87747521656
3600,0.0006158766659808793,0.0013959750353110527,0.1983821525946721,0.9703393008556238,0.031576130288535044,0.007025074249755754,0.003246745726357641,1.1872907931030355e-16,-68.7545916786196
3700,0.0006124433621614696,0.0013982546014204619,0.19786296283880828,0.9701479531396875,0.032095929593394204,0.0070722740505062675,0.0032648566322693567,1.211054606831474e-16,-68.632423556605
3800,0.0006041438994975195,0.0014000586315284403,0.1975157631519943,0.9697918414065092,0.03210919691277717,0.0070988831097313935,0.0033220739121895652,1.2551905147879635e-16,-68.58211178526756
3900,0.0006001444883552827,0.0014010202337038386,0.19719437199149503,0.969365214596663,0.03253060477134757,0.007168462043187668,0.0033577148358974918,1.2503187588171495e-16,-68.54652074307931
4000,0.000601754060909312,0.0014032865660757465,0.19647318189818333,0.9689994971275698,0.032643709105416516,0.007205853699993777,0.0033941099286064007,1.292806315415675e-16,-68.38014791869651
4100,0.0005971632494796107,0.001405450092159561,0.1961875719641469,0.9683823907163271,0.03285677357422081,0.0072658769265338255,0.003415640552229101,1.30755158074079e-16,-68.35457878404138
4200,0.0005894244125717122,0.0014067695349078656,0.1956339159237834,0.968185092504404,0.033214573776892034,0.007370422718600062,0.0034746407415935853,1.3194010837657027e-16,-68.26571706557196
4300,0.000587434186943655,0.0014080592311059431,0.19503734828470265,0.9678335982032829,0.03334300848977512,0.007410594836861841,0.0035058266347787114,1.3230510168999005e-16,-68.18537250468341
4400,0.0005852909292814453,0.0014106880139514392,0.1946838038935548,0.9673486670265362,0.033579759145307406,0.0074556443541475064,0.003534229376527416,1.3355892405950676e-16,-68.17755868088003
4500,0.000579622412060401,0.0014126829315660202,0.19441447982020826,0.9672630298899005,0.03398972044339495,0.007522258777334709,0.0035824341741051403,1.3554724439747244e-16,-68.00662260160236
