milliseconds,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn
0,6.809092727505817,0.8588755052084608,6.791519349764555,19.623435894969315,4.283967418820541,2.0949381497290456,5.940282240361755,1.091065822972262,3.7794520133367437,-0.01429388657658056,0.17377343645403046,0.37025659361782226,8.173298506416813,13.07096443709119,8.535288693097062,31.955576697849786,7.005293217545265,0.1948209529605458,1.0834345217618584
100,6.851637110367658,0.8629166027651458,6.8687102756968725,20.72269536526375,4.31006038265068,2.0776679154602604,6.041981706206176,1.1190571939657574,3.7480722139826916,0.06444689232390421,0.16767195588994008,0.3679843412531385,7.815926271344509,13.134418890722243,8.469596299527437,32.065234238604035,6.87534869499026,0.1902120989712698,1.056141664469739
200,6.872970300882531,0.8627222734552543,6.9489332108872475,20.675558147172094,4.367210949684478,2.1090071942275532,6.041514119740084,1.1431102898693433,3.7752254497681386,0.07556320289328645,0.15961040670444945,0.3580776603795008,7.730408825115105,13.278243634649769,8.447399599268936,32.46817758786479,6.908351106030604,0.18780920847038943,1.0486543402350281
300,6.951737794384689,0.8559878935530512,6.968670236091239,21.010850978206413,4.411166643101982,2.2393405637258517,6.167778632216102,1.1593966747119993,3.8627947722295866,0.13374052516710158,0.15978786642323445,0.3477534611834741,7.778708365844578,13.37426856093532,8.566765910168701,32.60407448988312,6.707264157809597,0.18125902477999778,1.006222607305878
400,6.985714569889583,0.8417765393756641,7.0192368940719305,21.304122896165488,4.459663778652672,2.250249493510198,6.199554982573329,1.170596297608891,3.834104043968391,0.15752046894847185,0.15593162396153903,0.3255126349680047,7.615011073211317,13.409025008368683,8.481249251547087,32.744537252885486,6.756683171343418,0.18133161336843218,1.013594186008989
500,7.035536792686937,0.8445943841430438,7.01015536224528,21.532518949954067,4.4703481823170295,2.298558898274746,6.287491394680288,1.1998013735023794,3.831623549587114,0.20089814294002276,0.15518071692022756,0.3236024245748563,7.37637689707895,13.465079313238556,8.581739589555797,33.1193926508836,6.624786502353569,0.17784232422486107,0.9904738854261722
600,7.072872031250185,0.8470343606988905,7.063833033952406,22.447289509039756,4.540843026631481,2.3344976488832994,6.235652574742655,1.2067976371444156,3.926840691951523,0.2334267452974533,0.15236790815125925,0.3145015197994086,7.303423098443188,13.635877077640856,8.483299964460727,33.3234718385162,6.513955242903407,0.17186263981046943,0.9573362532148263
700,7.036677254887802,0.841948510308577,7.085943279501599,22.300600161081494,4.586467001132133,2.3730248565768215,6.363351246888972,1.2345921644619031,3.923859522138061,0.2602083592645516,0.14439667469406234,0.2985350017765455,7.263824469178779,13.664171077197109,8.534696976879431,33.449347852925534,6.227840179692311,0.1718822016719703,0.9540058423724491
800,7.125406210690721,0.8185829309036322,7.152236850018161,22.78979265515242,4.614118281845514,2.3150865901384696,6.351909564641458,1.2475563878640696,3.9230829912728944,0.3043843191755947,0.1455838691922494,0.2988400577168226,7.029328576555584,13.788164783704753,8.56766446015668,33.825367405039415,6.143288908409462,0.1669551007737605,0.9488495695713097
900,7.114024961194363,0.8100140255692039,7.1643566471464615,22.90899427647197,4.626920709009515,2.3891241731920405,6.3726749095895645,1.2489718934950604,3.96640078183214,0.313587387601721,0.1405219521912891,0.2962216304211029,6.873790898206039,13.81936752256375,8.433887846978298,33.97867148869765,6.063316432312836,0.16493001467870072,0.9242701660951946
1000,7.165425081362187,0.8192046659730193,7.175457829525895,23.214472257178475,4.681102236110399,2.406207869195345,6.451684600846114,1.2771876793193306,3.9754213647009617,0.32760692572506145,0.1382956468649878,0.2741427857762095,6.905518873924451,13.892431202435112,8.493451971143232,34.0900108028529,5.9202936648116875,0.16074112114366298,0.8962527324052637
1100,7.176486250233883,0.8007669371410555,7.225541908978705,23.380521892893654,4.6972012625998065,2.479427558062358,6.526432445436926,1.2929237314199356,4.037116673412436,0.3629502687709316,0.13886248722129466,0.27263099280727016,6.804371261425877,14.024968498438618,8.492637014961414,34.43278699266993,5.858151835238727,0.160248918054494,0.886707003104024
1200,7.192543004929459,0.8074789342366573,7.219880171930012,24.178064246447278,4.755614010476555,2.540882500496149,6.523498522532568,1.2998591775122492,4.105523813085154,0.39251096998287305,0.13273255300107023,0.2620089532154316,6.7130997528896765,14.061914330898787,8.489686412659115,34.420274812594855,5.869095909524921,0.15527851687741306,0.8782882378546869
1300,7.1740418857149555,0.7982995451226809,7.25538938339315,24.91454578462564,4.753512657519262,2.4981000664532456,6.54173841716988,1.308106670590358,4.122535048596727,0.38699461097218585,0.1336494343859388,0.2633829790698733,6.39271433213172,14.201600760957483,8.458353606847755,34.757778191629114,5.717469509464908,0.1520943600586688,0.8537953350528857
1400,7.195814613157413,0.7957090371968935,7.277824240478085,25.26128991766618,4.776983485076506,2.636694506423036,6.69227876963013,1.3302771012969619,4.177038648223191,0.4144468484987335,0.12656088368220986,0.24891742232070635,6.450550460171178,14.181684911049508,8.401592741809937,34.7842017298791,5.5993509459550594,0.15148463627883946,0.863069694386732
1500,7.240960583118989,0.7907185140978585,7.297477132166748,24.786533263939834,4.864648436606933,2.639059367525913,6.7188357891311075,1.3436294311284,4.164229484219222,0.4608061287867826,0.12489692533824129,0.239887921569385,6.433011915727534,14.320694287666933,8.455763075875286,35.02890137971168,5.6004825670143035,0.14927463088480328,0.8518622607771972
1600,7.2011769473984275,0.7752869667651878,7.281493941319597,25.03818879440908,4.855211661459603,2.6274897662464514,6.807229586550481,1.3462220803270937,4.221258250797863,0.43951102618359966,0.12254352340865088,0.23233577810318706,6.248390407379064,14.305250902414175,8.299307599378821,35.31813238335609,5.3776770999704535,0.14698758096805467,0.8228957379523273
1700,7.201390184589647,0.7559625610219853,7.359528917759192,25.72210623173481,4.871088692475619,2.691280282214368,6.809831384714286,1.3742737769369775,4.222512882065832,0.48509218507265706,0.12377967671335573,0.22787873202093822,6.191054272428887,14.413987467206324,8.39792980924429,35.37420541422488,5.279363846502727,0.1460633022092116,0.829315905886468
1800,7.23416771241782,0.7496025985380473,7.288498296356838,26.221053330685773,4.925051889655123,2.771224899482339,6.820038109177104,1.3832456062526957,4.267150867638858,0.5057661048149499,0.12196331742140978,0.23130159271511785,5.88305766028463,14.470314993441862,8.239951216114902,35.58321475539434,5.229643005217269,0.1424193165528536,0.8069469004311505
1900,7.236159591135646,0.7390277886775043,7.31235145629312,26.714879309798423,4.96764145547239,2.79046903197818,6.920190915316315,1.3895785459842276,4.325757935948595,0.5242205546249229,0.11777815996281278,0.21837237233598017,5.9207021909875275,14.532409026579176,8.296973709828453,35.71623231850532,5.20589740184113,0.1419262675375651,0.7775135701850567
