milliseconds,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn
1000,7.137749183607743,0.8285065493302177,7.248966000884404,23.330338634110696,4.680572113552436,2.4324804274232834,6.416439473417345,1.273667778710887,3.991211498487031,0.3578040310374765,0.136280694568872,0.2742842750111089,6.8926553850350585,13.915430036043027,8.542789094848578,34.09769899022775,6.008211794788156,0.1627833947596239,0.9151554682760841
1100,7.13331791889342,0.8040950528635062,7.244266380227762,23.359311800129873,4.712356338384736,2.486833511553144,6.472857188425237,1.2864667725943626,4.080001537035428,0.36880991590341217,0.13688817051325333,0.27060715244063166,6.7399498705308005,14.000797122688656,8.423952771306942,34.29493263733962,5.98608269907143,0.15824716192233876,0.8882162014210997
1200,7.174207612007528,0.8011905178246663,7.295558979250165,23.61561881920622,4.740873288859062,2.4980550520339344,6.487374926697176,1.3068561940883465,4.096303109953727,0.37238133683094354,0.13273008962148997,0.26418434613183006,6.720808979569889,14.068659481728282,8.508607801410752,34.58086922028165,5.918805528386913,0.1560244898256382,0.8798473617342162
1300,7.221383019530311,0.801784153111636,7.24587001149582,24.46120489782153,4.792756950741693,2.556358967126291,6.546237530217606,1.3224200283416248,4.09433822962251,0.42053559075025704,0.13028183403395668,0.2647419575008921,6.5815395831600725,14.205227969955224,8.462875225123579,34.764427934627264,5.756601503160312,0.1533597218577876,0.8733451314081
1400,7.251125156335298,0.7974958205634679,7.283600050475269,24.397221826715015,4.8089897697858275,2.5652451693646783,6.701883563367008,1.3260624788972952,4.166938690993615,0.42729342496128375,0.12675853874455584,0.2574540958920578,6.334266486184672,14.212173387466043,8.460489052601119,34.98971502039783,5.607258908109897,0.15217253282073498,0.8494451459092035
1500,7.1966899296617655,0.7913072701473475,7.274407925271946,25.250306184734594,4.8153039718720745,2.6631840167163494,6.753858196317323,1.3410068234470076,4.162695257537549,0.4485001266696818,0.12396289031180727,0.24284148324917548,6.2117895727743955,14.238808028745334,8.45691939752748,34.990579863448076,5.65057578714471,0.14778840508938343,0.8248713655849776
1600,7.254551505929521,0.7795948890688355,7.287010734656292,25.601828198650168,4.888177890383074,2.6187625539914228,6.768835366492752,1.363142255944922,4.1794607045193315,0.4594281744156695,0.12489551792843129,0.23205800093693682,6.273056252143188,14.299761377693077,8.308616385066953,35.15235134689115,5.558477554864849,0.14629863594080794,0.8373941634126426
1700,7.197774692962171,0.7670226075645643,7.297116427935122,25.87997373635776,4.888039568096603,2.662836762207939,6.85389807763915,1.371908086401987,4.23864485452142,0.4726082984360561,0.12202621709071658,0.2344820793795215,6.142803427213106,14.421323599823177,8.320788239516824,35.39585682460932,5.3125351082220655,0.14319826186472975,0.8162058672304706
1800,7.231568727339753,0.7662665540668021,7.308485336384397,26.72766718343416,4.9054270382819345,2.7873820990034197,6.860043972959087,1.372078363967184,4.299266358875173,0.5000692001898126,0.11746938201030765,0.22669777295711807,6.1141218648225415,14.460501818860918,8.294510628512514,35.6045399039037,5.372452044769033,0.14166081690931207,0.8167597260262801
1900,7.264129289566472,0.7627908905582215,7.287408083658585,26.3642125558562,4.958291489292097,2.72900722833726,6.883583565085469,1.400475284999441,4.2969521677030755,0.5206302458126889,0.11811654205349892,0.21256348228544145,5.962943998296405,14.523873533990404,8.232808944004528,35.55854128282798,5.27567957586298,0.13988968966947873,0.7855176442930817
2000,7.267878829346639,0.7406836502147591,7.336797814174823,26.68422328884818,4.99379371752429,2.837404331638926,6.9006261333372265,1.406713207225268,4.320743622769568,0.5335766039046721,0.11790470320697208,0.22008190103114583,5.756549298709282,14.555217615497758,8.225799732192161,35.7591098061273,5.103080921379629,0.13788824964853708,0.7784688698824968
2100,7.22238591838853,0.7199874604864674,7.278061950411646,27.76357387207636,5.027633167518802,2.870666132662392,7.072754276400902,1.419882188879775,4.360779363743502,0.52050705283402,0.1130891422547767,0.2055286476418541,5.601231846566141,14.597236993812395,8.272293330125892,35.89377067942413,4.946289433918848,0.1383477029465011,0.7689282432457473
2200,7.2448516916995445,0.7319165603226672,7.3279390362973755,27.166396416186238,5.029591917755392,2.8407323413249213,7.075543273031634,1.4218590334187382,4.3531907515698025,0.5397020027031537,0.11314333061287894,0.19875338240309565,5.562645988915591,14.630879325047946,8.193052417927037,36.034019578683676,5.054386002381702,0.1333022546673608,0.7522140590466183
2300,7.204238177466981,0.7168123801074728,7.271770053156018,28.2547895627734,5.066593376381167,2.922704172988068,7.05969599648824,1.426984236443238,4.475994546025358,0.5482217084633285,0.10857781594299008,0.19567729697471709,5.578150530010214,14.680873571686622,8.078288088855206,35.96923376057488,4.913628786023205,0.1337737376942728,0.7221684312835068
2400,7.183887843086003,0.701982314904721,7.243367266947313,27.897337493280343,5.072255046598622,2.9717973698990816,7.155459082631662,1.4272612026555724,4.431963063816547,0.5778415134491611,0.10744776297405641,0.19138454993563322,5.266991060139924,14.701086978658688,8.065918197329509,36.066602821739856,4.7753456757609785,0.1326467969377331,0.7139378989316633
2500,7.162192004903702,0.6965319840569716,7.2243171616578135,28.706202926493283,5.063544700576244,3.0522380425648796,7.229875925774456,1.4461336216352707,4.5014616894107276,0.5841817224878739,0.10623436811941053,0.1851498818949041,5.2678659687502885,14.747750789122176,7.989998618651869,36.12623537943772,4.715399882100759,0.13087709126916736,0.6976001619886419
2600,7.104968053147857,0.6763431646067997,7.2621631452619875,28.75922669063275,5.104090437515694,3.077182325821893,7.232566798357486,1.4468936697443306,4.535673329450785,0.578956575016568,0.10207556436803611,0.18042504777355703,5.065914831795868,14.67998084444434,7.930186494295769,36.19351086277859,4.660242964459539,0.13058384879549606,0.7158907439996137
2700,7.112070565638231,0.6851043430093516,7.220480281292478,29.610573911990176,5.127598718111941,3.1019224891146933,7.245698868133512,1.4520990165321186,4.603344711971569,0.5898801267256203,0.10179733061753997,0.18250684740838333,5.218920297627218,14.7676128656967,7.85397139470455,36.28188985009157,4.565833724737841,0.12817114975045488,0.6932664778981834
2800,7.080777208293069,0.662373126134903,7.206956527669838,29.503792623405854,5.147446103230817,3.1332728320302325,7.329715665866708,1.4624069076522628,4.594620514777398,0.6028587939100318,0.09681136964761256,0.16974714125075757,5.121491942118129,14.706251595178895,7.851330786545076,36.29608186495317,4.430513858870092,0.1288119585907538,0.6777388644527071
2900,7.015872431089163,0.6569388608616484,7.123591612292047,30.319744461210934,5.148742132792913,3.1623319400753744,7.370512694860296,1.4712083172294936,4.589987628846173,0.6330694320585153,0.09650334185570153,0.1658679621102631,4.863167954595193,14.705733279624956,7.819536778490435,36.20739942744083,4.451335337872259,0.1280363317624659,0.6521282027504927
3000,6.9642709547099235,0.644944511703806,7.119306697976403,30.912553314507047,5.185038836182731,3.194227104233921,7.477401005233873,1.4653045120535158,4.679619874076752,0.6255355471157271,0.09453604104366563,0.1627654362228498,4.894651920492189,14.715699600892433,7.748071805123654,36.396680301981625,4.4416911714789595,0.12523319730006613,0.6474815759440805
3100,6.963507407946467,0.6267003359421253,7.096547784529008,30.621050159669256,5.189613563392108,3.2116116910609747,7.571687976795965,1.481629654079363,4.740827059714832,0.6261136539484143,0.0905739324530478,0.15638850963371873,4.787112345247569,14.752636434177695,7.7542639547377465,36.339759381959205,4.27107347300064,0.12596940858114505,0.6559687089883995
3200,6.886137486583687,0.6174795587796078,7.000253331164298,30.903957429283974,5.198435739555764,3.3252003358877453,7.597237906497156,1.4825053024958956,4.775445997498978,0.6661861854889635,0.09338258759244515,0.16187321709239663,4.744313647818787,14.725173875519934,7.61036745725803,36.167193555736596,4.101572937605914,0.12624300594732266,0.6241822467315318
3300,6.86584245716797,0.6061176302859671,6.956115438180453,32.067496876678206,5.200486967114013,3.303202921001671,7.638836913023437,1.4696370950953097,4.733935841046991,0.6613288488962983,0.08677529717920622,0.15505130720657467,4.639424193093974,14.740595071216344,7.559222691142191,36.14659093049441,4.172938309403882,0.12613849910395628,0.6312844992639192
3400,6.8581953923556425,0.5951613496921201,6.9796525659431845,32.23351516387761,5.19399710584119,3.4017919674069517,7.735117329502331,1.4739778609555514,4.82091886052098,0.6747919783083223,0.08906673223810319,0.14529921668255022,4.436802396952548,14.707270210226843,7.424775341172882,36.16429114419324,4.131548511623676,0.12617653554563732,0.6005990686258088
3500,6.763935558558184,0.5897178669381187,6.907705106969893,32.789743136662636,5.229872066383868,3.3587338713122366,7.744514215287959,1.4785478943976496,4.814527243362187,0.658521719183231,0.08698215233202147,0.1503855154488445,4.500617815754555,14.642381334167984,7.421238074009473,36.15532173897592,3.9526535026743175,0.12679691158873213,0.5927525715824952
3600,6.711299072400201,0.5650728954449256,6.811045220201221,32.219678783774675,5.205387697853186,3.427284281626756,7.836991250045298,1.483097031071759,4.871638553741113,0.6840194389902278,0.08533673849778271,0.14574371742720182,4.210043988398318,14.550600984685,7.36721330019274,35.95210050080035,3.938328560632456,0.12607731844008482,0.5798496977103039
3700,6.7021336748663956,0.5630551232665477,6.793500922784086,32.7643125127078,5.245558630157625,3.417172856425811,7.793705088578254,1.4831678115148528,4.932734572456588,0.6997135498468341,0.08447335935312447,0.14038639290141816,4.244343463881344,14.56435274564883,7.336460944219926,35.84019215126567,3.952917263690399,0.12583805742246482,0.6003040222983602
3800,6.5874082571373505,0.5530144285907179,6.699162668347655,33.52538447476398,5.264988039787818,3.456267060999814,7.946564553424652,1.470535037244353,4.97768507194359,0.6750091604410113,0.08064909267625511,0.12947876816532697,4.146998488025417,14.534012130860063,7.185426695138874,35.9451801162853,3.7931914381337926,0.12821584805144448,0.5955439111794509
3900,6.541768793700632,0.5389608467319947,6.6519867910211365,33.586766486571975,5.242036063156269,3.516581316851602,8.020339411419581,1.4718307564417399,4.9465873350270355,0.704894298952759,0.0826709753296189,0.13519060832145258,4.173947727840587,14.421482101345843,7.059828221642295,35.71712917493562,3.6844172719999415,0.12974344902028656,0.5698675067755063
4000,6.482657939681968,0.525105025884928,6.648533852135519,34.00229316874851,5.249608188097391,3.530388575049557,8.03435700480414,1.474515683205564,4.991369197183491,0.7099794045513388,0.08000245262672856,0.13484618663947293,3.9838904174508993,14.382650877572525,6.997051724624396,35.483518072180765,3.7055991345094896,0.12916151636170217,0.5527258057413043
4100,6.411591883570567,0.5061273246516417,6.591356688324687,34.4656981162571,5.246897573569894,3.623385142496754,8.129579637072167,1.4598235734403888,5.0191843493217325,0.71182152807457,0.07710669479025152,0.11761436312320335,3.901896273041621,14.29993762728723,6.993478304056152,35.371564335268054,3.6933439250224023,0.12984145800733501,0.5539684369557761
4200,6.341394884445854,0.4979134383842592,6.4504559430828925,35.17929599378881,5.240710705703447,3.642399737806627,8.154591098591572,1.4456050600615156,5.039626099444855,0.6938623321703309,0.07718579896938524,0.12932909097129092,3.734145366052308,14.211178424788141,6.817776597071283,35.15656655640368,3.671014711691559,0.1338686739407139,0.5498232260830864
4300,6.265037818591887,0.5033926780109785,6.3967950309661346,34.811249737045216,5.208063497056866,3.6512497043425505,8.145906773507665,1.4540761923912215,5.093493993829516,0.7082014368997307,0.07242611843669278,0.11514103288885075,3.7045059542155574,14.133995544664275,6.858631600118754,35.114947283997274,3.5441858558360146,0.13344247683290053,0.5514788596213659
4400,6.214911992443357,0.4750802824903861,6.336509719923485,35.82045836112656,5.202403135322007,3.712624717090966,8.289556536660218,1.4417878238097415,5.14945037171323,0.706055020731878,0.07323245864627584,0.11340617700007166,3.7755051877595602,14.059294227628868,6.714346269414298,34.910859099334075,3.5607358620530896,0.1364472820414053,0.5368131242469312
4500,6.144811660310985,0.46186974547618675,6.244334215554204,35.57416107954626,5.229549200207893,3.7935187735656246,8.236381456823109,1.4287423246086097,5.210786182081227,0.7083921026190726,0.07211579458186373,0.12080188870617548,3.6517790132638344,13.956390861268568,6.590330800773815,34.61537180660797,3.42262759608827,0.14033123458047073,0.5261907650547316
4600,6.028360997732484,0.45024144707246855,6.174661644374533,35.929667518670605,5.233058103631505,3.773069198342921,8.329919973966293,1.4341476925205516,5.183157708638435,0.7217589248611426,0.07001128027300822,0.11600269308380153,3.6410820611659256,13.873401015185708,6.6174387326084,34.383298846312755,3.297414552439682,0.14169327292705414,0.513377337702097
4700,6.016629735193141,0.4410075480311386,6.1090492892562995,36.771471413965486,5.184975292886136,3.8679547623456996,8.419904599325305,1.4149935205510789,5.240235201355336,0.73218667509957,0.06582328563884647,0.11693286452802054,3.5636774226851413,13.771988496181852,6.543990375608533,34.24344504458585,3.2892819324162685,0.1443913046785122,0.5198090880844168
4800,5.932060876356059,0.4331116416938325,6.06870322965049,37.201431858361374,5.181333757410378,3.8394917019871047,8.455706596027603,1.4166038728180623,5.291704044440403,0.7396575692319456,0.06786500307856667,0.10534974438498768,3.4007861192438655,13.651982619625572,6.3391873985306555,33.89621870975154,3.294970195899823,0.14726782962076299,0.5158720966131436
4900,5.827991407293905,0.43910911932395785,5.984179550963504,37.52757039224736,5.183500215952718,3.9013198805775695,8.495485717461207,1.3956970112016052,5.308131533325262,0.7535272300827822,0.0671613064042238,0.10812796207340049,3.370703648938222,13.591321868864554,6.368016570902867,33.71580519628351,3.35403189372299,0.1521175894161546,0.48096439036657235
5000,5.7235701716754,0.42850789400409406,5.904332742790274,37.42960323873882,5.172265925557875,3.8969905597523304,8.481730062173554,1.3897925651023937,5.2848728777805025,0.7348725826651958,0.06330473823437537,0.10088831710829055,3.2385585794663987,13.4800498251005,6.202499683211207,33.514679306858184,3.14798319364655,0.1571750412941785,0.49335478218474516
