milliseconds,Z,A,Y,GP
0,0.0022766966481777605,0.45466084551882063,0.334317597698597,1.009814463836112
100,0.08346557601629229,0.5583354853479143,0.46646460420115904,0.78329438580044
200,0.12270845521042226,0.619522577322471,0.6422346723155523,0.622337709829062
300,0.10653274384089188,0.7291735316038078,0.8632469160949469,0.4436720723539987
400,0.12542161474613214,0.8104600422092709,1.0371236079822368,0.3336108223909143
500,0.1602411015847219,0.8828790618591932,1.163332799682437,0.20454991428659805
600,0.15141885211741152,0.9556093896180078,1.3190572040054427,0.12564172611102278
700,0.19914390031690768,0.9790907814651159,1.3835671930867366,0.11869444318258655
800,0.2002143292122505,0.9716408069481638,1.4826724636268496,0.10224901015986584
900,0.2719267405198718,0.8943325535017556,1.456753910566661,0.11029284809554427
1000,0.4582976059675907,0.5813368695392946,1.2139204375719606,0.3519997518107174
1100,0.7091064960602403,0.2891916837181886,0.6841888680264695,0.9506470226747975
1200,0.6078185027609546,0.24098217119471008,0.34254136790129003,1.0118684400232352
1300,0.3440459784787339,0.2486858035345307,0.46495220355206646,0.9214529784121601
1400,0.21658931693449496,0.3060837690065332,0.6101476125151675,0.7629981963914664
1500,0.12824078360326113,0.3654331757701599,0.8071013733606667,0.5972050568409802
1600,0.11434219620259467,0.48470039702136336,0.9699648075330076,0.47193195954472317
1700,0.1560923109818317,0.5542321853906259,1.127507710247411,0.32038218318744754
1800,0.16744408984066592,0.6401669291093467,1.3091848859897623,0.22719178810211124
1900,0.16267909033145972,0.724470539031386,1.3985223774522124,0.14638808550040727
2000,0.21889278679698743,0.7310387213963796,1.443655382097237,0.15385577921086932
2100,0.28327969633325983,0.7097787259050401,1.4753856882880505,0.15444583127440661
2200,0.4388922694575782,0.5346048871752579,1.2940604197152588,0.30265738859251606
2300,0.6882832610753801,0.29214333888288657,0.8129867258210094,0.8869746008332682
2400,0.6385321758984714,0.23893318318708573,0.4848743615089669,0.9887321411062688
2500,0.39707297967483407,0.2444888151876698,0.48299212520131946,0.9593530576846763
2600,0.23806099703469943,0.2729211818978215,0.6197141695002287,0.8560451855604962
2700,0.16138738800446328,0.34427897120329615,0.8007850919199401,0.6791951508243679
2800,0.13964803079704288,0.4691825732522208,0.992678272344906,0.5076360388584263
2900,0.13161333034504644,0.5431304651748005,1.1731032017692702,0.3439961524572087
3000,0.1659759449319556,0.6346977732448066,1.2439468880119084,0.28435767793161426
3100,0.18154489440520918,0.6808572417043595,1.363451305350017,0.18766558104480366
3200,0.21974657561120126,0.7192873375971509,1.4826595569917433,0.13755972692731042
3300,0.25567872811300746,0.7168523830285572,1.4558833591772413,0.12155208140010039
3400,0.4122897963709304,0.5180154803825384,1.264409677188102,0.2750021207344017
3500,0.654504686950393,0.31733721583400953,0.8084002209553529,0.8645553266327727
3600,0.607911449174148,0.22687531463818816,0.450585368780739,0.9796012158807961
3700,0.42126885804162056,0.23586684077732706,0.48602713529924596,0.9513482498255638
3800,0.24197375405087465,0.2752307772133661,0.6033770035105107,0.8514982970439282
3900,0.17296076544828404,0.374698365923168,0.783175944543435,0.6440487250809157
4000,0.14948565890757826,0.4521801045889201,0.9838541980838442,0.5448040966852846
4100,0.15023007642750938,0.5366735348299663,1.1522310846133135,0.4027497776977308
4200,0.14580112929803726,0.6208482631077797,1.2511986927054342,0.2602712078542512
4300,0.17412794646456084,0.6594096920888635,1.3581012293547954,0.18435972238353301
4400,0.20301236989399754,0.7454713674333731,1.4988201332121458,0.15446619765603514
4500,0.26735132706766507,0.7308161101614856,1.478329497092356,0.16054622960361414
4600,0.3951433472579323,0.5297105551528086,1.3232446350075795,0.2808124836781537
4700,0.6732463920388553,0.3002318922541293,0.8159103611458516,0.853245106533764
4800,0.6320168811994407,0.223982993066647,0.4732716709476724,1.0128872995027893
4900,0.39277558401116003,0.2244237552126446,0.4543761109930919,0.9677182132228103
5000,0.24805535320949343,0.2663308956475206,0.626509561649023,0.8050854873263074
