milliseconds,Z,A,Y,GP
0,0.013818283320693986,0.4450341963704406,0.3365088822559243,1.02055166077025
100,0.09453084667137736,0.5540342097669942,0.5079350640306765,0.7735211630213333
200,0.10865663837134659,0.6330824325061742,0.675081675468357,0.637387520584003
300,0.10562766331505662,0.7090738459798792,0.8758397268187418,0.4800209138775088
400,0.12615905676377373,0.7945071813213034,0.9988399877210381,0.32082777057417106
500,0.14814953369536307,0.8950043431594127,1.1758271171432946,0.21092634261768753
600,0.14843374272551393,0.9522170864757795,1.2496288764350931,0.14043623390847731
700,0.1789906517226279,0.9969452645518432,1.4091704446129922,0.105506024120236
800,0.20610418107052486,0.9964591584660766,1.4640056082752466,0.08438993414378458
900,0.2775857877513171,0.9032267871891634,1.467507988396901,0.10646828485127247
1000,0.44692181910585604,0.597031220372703,1.2428744692125937,0.34055729327990597
1100,0.724219709050087,0.31107807024210155,0.6749644620921783,0.9673962985173808
1200,0.593101612328106,0.23349414988198425,0.3529536557002292,0.9658614977758093
1300,0.34499985125933963,0.24253297580457217,0.42114471957860256,0.9669756765540652
1400,0.21795853924908729,0.291789966641291,0.6076875836646649,0.7649835520784076
1500,0.15360138345361257,0.38247892494846847,0.8330349954666175,0.6597086525455599
1600,0.13082735404938015,0.45944541019153756,1.0085849140778094,0.45005010406289475
1700,0.1259973130459995,0.5455675626612366,1.1536608886718867,0.3646715573403569
1800,0.1714282331867891,0.654266944191275,1.3107736554816942,0.21905391021011972
1900,0.18920075567965847,0.684698671209992,1.4163125598059008,0.17917476560489412
2000,0.1928803998598053,0.747875158463913,1.4319440640236465,0.13737441915116358
2100,0.2536354236238961,0.7011490703115874,1.4832771064994645,0.13823908990721553
2200,0.43938291279507835,0.5254910726579078,1.251424061122723,0.2701233553784826
2300,0.6556918646477985,0.3287652680855748,0.7560412347082095,0.8596412387110955
2400,0.6230827260118241,0.24088142079259178,0.48552646018784035,0.9970613585333805
2500,0.383570269743851,0.2157331265184875,0.4537787006335992,0.9382022675974236
2600,0.2231528779233963,0.2897996536872343,0.5985655174251002,0.8135977332104471
2700,0.1587399077169749,0.36006854337420113,0.8014074855862999,0.6749877393392557
2800,0.12037923166591091,0.4461264873896656,1.0180815770379088,0.5294275869679711
2900,0.1429804124744425,0.5589729811438221,1.1720580888953378,0.372740319994604
3000,0.15325589356054878,0.6114087730279355,1.2804370873997934,0.26272871792754576
3100,0.16945563710251918,0.6696319512498885,1.3803535402824876,0.2012736399383574
3200,0.2239033738898883,0.7232608115167051,1.4689901527409575,0.16930542175894375
3300,0.25978583067252137,0.6958574039128149,1.495960058057483,0.16654122329292945
3400,0.4161405863490323,0.5431701011751233,1.2985427531171432,0.29870224136369544
3500,0.6665776640644439,0.32819314284140405,0.8384631365643569,0.8756071234605723
3600,0.6117081153365193,0.23656883553063,0.47934168594003673,0.9698663713657941
3700,0.39476211290095303,0.24487170140426978,0.4648293217861401,0.9745585669875994
3800,0.2282711527348537,0.27741744776317434,0.6427211938342733,0.8287323839867181
3900,0.1578314158591115,0.3493459524838165,0.7934755541563596,0.6659448505164126
4000,0.13361971745484336,0.4596279040053605,0.9690385891680109,0.50480249642543
4100,0.1288526432089332,0.5345021987105525,1.147767227274567,0.38364539699024763
4200,0.1419837613119076,0.592743485485879,1.3056708972162498,0.24209292370295327
4300,0.15942844564716274,0.6607299850419791,1.4114345736872809,0.21745672252256065
4400,0.18992012147777737,0.7274765563297089,1.451690175274731,0.1735470275023579
4500,0.25421962889627653,0.7155320176484041,1.5131622325861995,0.12928049520641663
4600,0.39747152542717906,0.5448051245201495,1.3345051063590272,0.24855391247433112
4700,0.6425819177114759,0.33442265560896317,0.8062069199463188,0.8079381576830275
4800,0.6144535109067051,0.23942188951986618,0.49753521372147497,0.9861268983729782
4900,0.4251159929559698,0.24118014956859116,0.4354556206980012,0.9497368828313779
5000,0.24647456457560393,0.2559063353553586,0.6471108809172245,0.8260476639144231
