milliseconds,p100,p52,NIK,IkBd,IkBd_NIK,p100_NIK,RelB,RelB_p52
0,-0.23885031524395514,-0.0020278099786280473,10.06665862686516,0.0021380908972882494,-4.434058120099731e-05,-0.0917096515736466,-0.004615241693730223,6.908007027066162e-06
100,0.9097955096111405,0.0011965547098097482,10.041580501132886,-0.0014559739305639973,9.26887195674426e-06,-0.06613889621424898,0.03963011888389516,2.5897750815963157e-05
200,4.89598289660936,0.009692370952041448,10.01300704437518,-0.0008828036180165403,5.69624281915603e-05,0.04916161774746209,0.13000383533609997,7.114177707996875e-06
300,5.910936011578763,-0.006303103933099968,9.997885752357295,0.0012462825498237766,-8.763426122999697e-05,-0.053125364340079646,0.25940599133979875,-1.7472720954675034e-05
400,8.80435175749735,0.010488553146381438,9.818105349710084,0.003218224683716869,9.129990794853832e-05,0.16121246057638006,0.34017677256162465,1.5567826075019074e-05
500,8.601201814432287,-0.004775292856296071,9.864635736182015,0.00279377276484525,-1.0749858944363632e-06,0.09007370995136699,0.3883292720833089,1.8672865535115436e-05
600,12.91318468196329,-0.0036167738713134764,9.811091469352565,-0.0007061063674750211,-5.2052435268393786e-05,0.26095801602898544,0.5269190046271999,3.674211926747186e-05
700,13.185867268643749,0.001973422137514549,9.802947950291424,0.0033072316950094787,-7.23815755376887e-05,0.31877400013250323,0.5498487023818237,-1.681527486121337e-05
800,15.585286284215039,-0.004572681944831546,9.68973411105418,0.001671017825558889,-1.37404738327066e-05,0.21583500250418647,0.6279272425063595,1.7078132690399234e-05
900,16.48350449829759,-0.0016101773361304993,9.517411751239276,-0.00022822221794101998,0.00010066035870747768,0.4131998582432135,0.7140313198329475,-3.0250184045530383e-05
1000,18.076108437768173,-0.0012881859801392786,9.611043775796134,0.00039058846677310463,-3.2981455977736493e-06,0.562141103272131,0.864560238764612,-2.415580022871006e-05
1100,21.16870226875131,0.015705802093522195,9.403766460528505,0.005303444490163227,9.266018856738195e-06,0.47119890069494536,0.9398337065590733,1.488510719025763e-05
1200,23.943519303420857,0.012527698376549533,9.349927703223184,0.005159194471397101,1.7957459994261022e-05,0.7570817660890665,0.9407405388919651,-2.672921427875639e-06
1300,25.12958596941072,0.006959397110452922,9.170214642049611,0.004887740668330818,9.540154700065718e-05,0.8328339183179861,1.0302088904418394,-2.549300187992579e-05
1400,25.472500706044215,0.020202249618270683,9.155354397128468,0.004081909966033546,0.00015773595548934522,0.7922709684068283,1.1518022765333231,3.6293958293256407e-05
1500,27.87874308448166,0.03249074297559017,9.079210394877016,0.008886398455280185,2.0977826078105388e-05,0.8970175764159178,1.24150454809097,1.5524273883474743e-05
1600,31.057422098102744,0.03596909913201052,8.863279007744303,0.004922389708446429,9.951866575799315e-05,1.0963054368878546,1.3376034812149107,-2.469750316440561e-05
1700,31.01008059375912,0.030494606664819655,8.799711098644917,0.010142790581754896,0.00027650926587648205,1.3528965363186252,1.3737737632416758,5.374386305577031e-05
1800,33.23589630636294,0.03973720179888493,8.567312131183318,0.01404448131196163,0.0002432003627848447,1.3402663052051198,1.4974010185064608,-2.77048848941457e-06
1900,35.28913398546214,0.042139529597241446,8.530472043880563,0.011404864835543704,0.0003121116336583212,1.5736895004304785,1.5398631746440294,1.043328754034138e-05
2000,36.76478169582426,0.05722889608404501,8.314520923311402,0.012438447448289008,0.0003754803266004399,1.6024626567391278,1.6618006778890726,3.6497649877921564e-05
