milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA
1500,1.3125035881477976,113.16631676849045,0.0033093903666941205,0.011161846583471111,0.0006731749536128334,2.7952360232285725,0.0047639767714261925,91.0,164.98489121495945,0.015108785040493367,1.235732091024441e-05,0.3398563400951493,0.00014365990485060067,1.1851879575032772e-05,4.705018474435501e-07
1600,1.3132634843909565,113.16453989650255,0.0027864695674437237,0.012520992045933705,0.0008408607600657652,2.7946110772632116,0.005388922736786795,91.0,164.9817406329229,0.018259367077040286,1.5951261395955757e-05,0.33984676492668286,0.00015323507331705652,1.6319368358793105e-05,6.073402164080989e-07
1700,1.3140147464415308,113.16277107343294,0.0023447963781234246,0.013779501344061576,0.001025471657995481,2.7939536429015597,0.006046357098438653,91.0,164.97819579275904,0.021804207240915564,2.0267378773149446e-05,0.3398371900279888,0.00016280997201113996,2.2032987298610415e-05,7.716752866472577e-07
1800,1.3147574707670693,113.16101020946473,0.0019863812732846377,0.014936912274962704,0.0012251759228171055,2.7932647427814463,0.006735257218551899,91.0,164.97423780258478,0.025762197415179214,2.539281562229806e-05,0.33982761539905953,0.00017238460094045154,2.923269350898826e-05,9.668249897257365e-07
1900,1.3154917527573295,113.1592572157846,0.0017030012909132711,0.01600291866421924,0.0014382502672057463,2.7925453275492655,0.007454672450733004,91.0,164.96984845601227,0.03015154398770822,3.141871706736154e-05,0.3398180410398874,0.0001819589601125917,3.8185986391519e-05,1.196259653032465e-06
2000,1.3162176867363184,113.15751200457149,0.0014814656954306943,0.016991991580143806,0.001663190015797405,2.791796282408718,0.008203717591280437,91.0,164.96501018686365,0.034989813136303456,3.844008778576769e-05,0.3398084669504648,0.00019153304953516056,4.91890484450709e-05,1.4635965554720084e-06
2100,1.316935365974202,113.1557744889855,0.0013077818203947541,0.01791917475518551,0.001898743668068498,2.791018436891492,0.00898156310850611,91.0,164.95970602934727,0.040293970652702085,4.655565824726666e-05,0.33979889313078426,0.00020110686921575818,6.256783672464434e-05,1.772594834543006e-06
2200,1.3176448826990765,113.15404458315696,0.0011696914724242302,0.018797560892976573,0.0021438958991811066,2.7902125750465294,0.00978742495346842,91.0,164.95391958475417,0.046080415245775705,5.586775882756785e-05,0.339789319580838,0.00021068041916198418,7.86791280210612e-05,2.127150693246946e-06
2300,1.3183463281086139,113.1523222021756,0.0010575876408252388,0.0196374130478362,0.002397825737484219,2.7893794443400943,0.010620555659903365,91.0,164.9476349944065,0.05236500559344018,6.648220050013457e-05,0.3397797463006185,0.0002202536993814382,9.791151952699443e-05,2.531292857458628e-06
2400,1.3190397923815704,113.15060726207979,0.0009645769825091599,0.02044614644472058,0.0026598592997807333,2.788519762688476,0.011480237311521885,91.0,164.94083691758837,0.05916308241155819,7.85081606715079e-05,0.33977017329011816,0.00022982670988171957,0.0001206863885060398,2.9891782291351825e-06
2500,1.3197253646891758,113.148899679846,0.0008858574970890243,0.021228989246935913,0.0029294291751297717,2.7876342235725002,0.012365776427497113,91.0,164.93351051346664,0.06648948653328735,9.205807343899598e-05,0.3397606005493295,0.00023939945067042738,0.00014745881101362117,3.505087707905528e-06
2600,1.320403133206385,113.14719937337827,0.0008181550590941484,0.021989575236682785,0.00320604364660623,2.786723499664989,0.01327650033500884,91.0,164.92564142575094,0.07435857424899474,0.00010724752339032174,0.3397510280782448,0.0002489719217551605,0.00017871844209348624,4.083422147519005e-06
2700,1.3210731851230129,113.14550626149786,0.0007591709746997825,0.022730515483836877,0.0034892663481621874,2.78578824536341,0.014211754636587292,91.0,164.91721576932915,0.08278423067078912,0.00012419514250192816,0.33974145587685645,0.0002585441231435176,0.00021499035825580393,4.728698430274595e-06
2800,1.321735606654738,113.14382026393301,0.0007072756459113758,0.023453718171032194,0.003778701945897005,2.7848290986224686,0.015170901377529397,91.0,164.90822011829613,0.0917798817037965,0.00014302250975891002,0.3397318839451569,0.0002681160548430973,0.00025683586341398627,5.4455456450753775e-06
2900,1.3223904830539894,113.14214130130878,0.0006612574269275631,0.02416064795972323,0.004073987289655767,2.783846682294388,0.016153317705609592,91.0,164.8986414950014,0.10135850499854525,0.00016385405323664012,0.33972231228313843,0.0002776877168614978,0.00030485325924347847,6.2387013592113775e-06
3000,1.3230378986209552,113.14046929513687,0.0006201719599816771,0.024852482457334953,0.004374785100439196,2.78284160518855,0.01715839481144768,91.0,164.88846735965504,0.11153264034489965,0.00018681695229985493,0.3397127408907936,0.00028725910920631694,0.0003596785966043333,7.11300789461466e-06
3100,1.3236779367139035,113.13880416780589,0.0005832804706058326,0.025530177430910503,0.004680780063178037,2.781814462876095,0.01818553712390226,91.0,164.87768560105275,0.1223143989472155,0.00021204104695080967,0.3397031697681148,0.0002968302318851527,0.00042198635541210037,8.073408876313404e-06
3200,1.3243106797591522,113.13714584257221,0.0005499932092244269,0.026194526221460398,0.004991675636520436,2.7807658383494127,0.019234161650584686,91.0,164.86628452796657,0.13371547203335196,0.0002396587510973906,0.3396935989150943,0.00030640108490560277,0.0004924900787665437,9.124945930137374e-06
3300,1.324936209262608,113.13549424354912,0.0005198268443858251,0.026846204849545825,0.005307191213950655,2.7796963026766432,0.020303697323354075,91.0,164.85425285950026,0.14574714049967438,0.00026980495307891213,0.33968402833172473,0.0003159716682752644,0.0005719430820383512,1.0272754895262954e-05
3400,1.3255546058193821,113.13384929569794,0.0004923803762690897,0.027485797486537275,0.005627060498122341,2.778606415449405,0.021393584550592665,91.0,164.84157971736,0.15842028263994012,0.0003026169337267679,0.3396744580179982,0.0003255419820017349,0.0006611390154969722,1.152206270439331e-05
3500,1.3261659491242028,113.13221092481825,0.00046731778271659014,0.028113815058240666,0.005951030011979869,2.777496725219723,0.02250327478027447,91.0,164.8282546176749,0.17174538232503692,0.0003382342783548322,0.33966488797390737,0.00033511202609261124,0.0007609124512955964,1.287818403281533e-05
3600,1.326770317981683,113.13057905753845,0.0004443560168723691,0.028730708258661232,0.006278857873140291,2.7763677698836906,0.023632230116307083,91.0,164.81426746312613,0.1857325368738207,0.0003767987907759561,0.33965531819944444,0.0003446818005554901,0.0008721394353024613,1.434651802459961e-05
3700,1.3273677903159975,113.12895362130662,0.00042325546320432205,0.029336877925740603,0.006610312775171054,2.7752200770110154,0.024779922988982343,91.0,164.79960853566612,0.20039146433382418,0.0004184544129351414,0.339645748694602,0.000354251305397968,0.000995737984752878,1.5932545232654004e-05
3800,1.3279584431802354,113.12733454438188,0.0004038096851259617,0.029932685934824795,0.006945173178704645,2.7740541641359475,0.025945835864050585,91.0,164.7842684895978,0.21573151040217312,0.00046334714781786143,0.33963617945937236,0.0003638205406276414,0.0011326685485757411,1.7641824683477587e-05
3900,1.3285423527665308,113.12572175582494,0.0003858414990683477,0.030518459716446542,0.007283226548763192,2.77287053904978,0.027129460950218048,91.0,164.76823834418377,0.231761655816213,0.0005116249765368252,0.33962661049374787,0.0003733895062521063,0.0012839344845699348,1.9479990720260266e-05
4000,1.3291195944159868,113.12411518548892,0.0003692024378112529,0.03109449332911967,0.007624268662605474,2.7716697000643227,0.028330299935675502,91.0,164.75150947651804,0.24849052348196665,0.0005634377777961575,0.339617041797721,0.0003829582022789586,0.0014505825018805805,2.1452749936502005e-05
4100,1.329690242628055,113.12251476401048,0.00035375385570421587,0.03166106669878939,0.007968103127653845,2.770452136240755,0.029547863759243412,91.0,164.734073614891,0.2659263851090144,0.0006189372524657183,0.33960747337128416,0.00039252662871579403,0.0016337030529506187,2.3565878304199175e-05
4200,1.330254371069807,113.12092042280136,0.0003393836019102248,0.03221842928784671,0.008314540910066535,2.7692183276032596,0.03078167239673842,91.0,164.71592283230336,0.2840771676966624,0.000678276849592137,0.33959790521442973,0.00040209478557020814,0.0018344306988682536,2.5825218356733564e-05
4300,1.3308120525856244,113.11933209403921,0.00032598959346087387,0.03276681684754661,0.008663399880196342,2.7679687453515234,0.032031254648474485,91.0,164.69704953975145,0.3029504602486109,0.0007416116896330017,0.3395883373271501,0.00041166267284979604,0.0020539444690791534,2.823667626603368e-05
4400,1.3313633592056784,113.11774971065977,0.0003134804432431124,0.03330645099602513,0.009014504498787282,2.7667038520373683,0.033296147962629294,91.0,164.6774464804079,0.322553519592196,0.0008090984978116806,0.3395787697094378,0.0004212302905621528,0.0022934681544979785,3.08062193050765e-05
4500,1.3319083621620722,113.11617320634184,0.0003017765162964054,0.03383753855431259,0.00936768522854426,2.7654241018851358,0.03457589811486212,91.0,164.65710671865534,0.34289328134475905,0.0008808954783478945,0.33956920236128507,0.00043079763871487343,0.0025542708219534094,3.353987105924861e-05
4600,1.3324471318754139,113.11460251551978,0.0002908090933229837,0.034360272053702526,0.009722779027078337,2.764129940524137,0.035870059475860853,91.0,164.6360236492149,0.3639763507852145,0.0009571624191605448,0.33955963528268435,0.00044036471731555233,0.002837666382528375,3.6443715412879636e-05
4700,1.3329797379877373,113.1130375733528,0.00028051489465093747,0.03487483596392181,0.010079628201657628,2.7628218056314977,0.03717819436850018,91.0,164.61419097484796,0.3858090251521506,0.0010380604362330097,0.3395500684736281,0.00044993152637178404,0.003145014603906063,3.9523886816016055e-05
4800,1.3335062493640188,113.11147831572363,0.0002708373217974416,0.03538140541802907,0.010438080435350158,2.761500126943845,0.038499873056152885,91.0,164.59160270545723,0.408397294542886,0.0011237519632700456,0.33954050193410873,0.00045949806589116256,0.0034777210976529803,4.278656989061032e-05
4900,1.334026734101193,113.10992467923009,0.00026172681009657754,0.0358801460034942,0.010797988548670614,2.760165326412133,0.039834673587864716,91.0,164.56825315213976,0.43174684786034156,0.0012144006835492168,0.3395309356641186,0.00046906433588128215,0.003837237519902879,4.6237996835781405e-05
5000,1.3345412595348285,113.10837660117886,0.0002531381701859552,0.03637121649447075,0.011159210360976297,2.758817818308425,0.04118218169157243,91.0,164.54413692284544,0.4558630771546804,0.0013101714803258452,0.33952136966365015,0.00047863033634973633,0.004225061683118738,4.988444553949588e-05
