milliseconds,cdc13T,preMPF,ste9,slp1T,slp1,IEP,rum1T,SK,M,MPF
0,0.20104638585358975,-0.0007751443838813574,1.0000198220282688,0.000484224201796873,2.1818673029821674,2.2638179311371655e-05,-0.0021614039801706097,6.725333700466246e-05,1.0102755118441946,0.19829849830990282
100,0.17651442568724035,0.02194871610511039,0.9969687807533092,0.004101615393428996,2.160607589409004,0.0013673261709973605,-0.003882497551256128,0.009197140214025838,1.0091104775887156,0.14936994778375984
200,0.16212317038862847,0.035193819998639825,0.9978829274959478,0.0049190649722055165,2.0789773323200267,0.002148680839839136,0.012024521653051196,0.018184481959290722,0.9929088266123912,0.10923737813649623
300,0.1429764402423315,0.043231101359739704,0.9985274640855097,0.005688907688122037,2.076846004838132,0.0023534192216438697,0.03616928161174727,0.02182164057605439,0.5109760907770433,0.07897977923738289
400,0.1325512025666559,0.05003207375402357,0.9989917938161664,0.006573710398503437,1.9671647294769592,0.0021892170661447197,0.041159717808645295,0.021583213719541867,0.5106733716221321,0.05708208270822056
500,0.11176571166088384,0.05111124462036663,0.9992489024445157,0.006851775851322347,1.9634573711704693,0.0020202328358738682,0.04797351170129336,0.021247801402835827,0.503272129597135,0.039723287773613225
600,0.10229833935443776,0.05321300458853486,0.9996068829715153,0.0074363642001744334,1.8892488809616885,0.0016385291472031742,0.06610136369042484,0.021722519088471517,0.5027885450218572,0.026369423286420376
700,0.09786632232493973,0.05117354742265286,0.9997091405853102,0.007663115093013724,1.8738008227649499,0.0013320395245575644,0.054566149934915945,0.02136398645509323,0.5113655174551128,0.010845779415861094
800,0.08645287160846941,0.051156063880454294,0.9998984541382397,0.008211681117377858,1.839963398004317,0.0010210359590053523,0.08621233727211017,0.021433779340146345,0.5097557194072977,0.003715770035516405
900,0.07533579220388698,0.04778996296793606,0.9999892161767985,0.008961223295166944,1.8391559791667897,0.0007279004225614126,0.0785849845710552,0.02216153246975767,0.4957846945239497,0.004249025713659324
1000,0.064359640084231,0.046073347774194896,0.9999111999455366,0.009466153184257985,1.7490190537068235,0.0004620215474041101,0.09518766588317801,0.02222915905057614,0.5098600720619346,0.0006868093899984252
1100,0.0576064803607619,0.04202953591462407,0.9999978444268535,0.009230942337415596,1.7408230334875308,0.0003712160458715382,0.09135315560486655,0.02233290280701036,0.49674423713849786,0.0011237029968821223
1200,0.05542611100264823,0.04106527918020091,0.9999690696692788,0.010057644097397943,1.706255841911512,0.00025454344525197275,0.1244508148762279,0.02197990619783397,0.5109979355958542,-0.002665503136101754
1300,0.04790116942552849,0.03822204092062298,0.9999542055302969,0.009612910806800245,1.5866247675495888,0.000160271188217648,0.13580441177024696,0.02198877132360996,0.5142111542169857,0.004013354574871945
1400,0.04850100211455929,0.03401865153488499,0.9999421828773375,0.010300292366998661,1.5405545026763001,6.87671115779495e-05,0.14402043995264555,0.021854183646748217,0.4949452029749067,-0.002630065389281422
1500,0.046310794537748445,0.03283788749403904,0.999988739629241,0.011491423753225547,1.5667902388562545,5.991146129212241e-05,0.15617418188050314,0.022598269230163122,0.5013733298243097,-0.002275629220084736
1600,0.0425757617591455,0.029551671846725767,0.9999436056073552,0.01155839073197774,1.5294203142736462,2.9589212930991003e-05,0.16047223832893392,0.02264076513879412,0.49708317059844775,-0.003787200450654163
1700,0.03248408025433698,0.026959571726876422,0.999932417656276,0.011965796556778745,1.4217256013112578,-3.0452288286910686e-05,0.15110949505952792,0.02201906581010858,0.5015192950477547,-0.0012767685536271963
1800,0.03834034104496996,0.023823225832393404,0.9999146709902111,0.01205526428372977,1.399623919943681,6.915944327427618e-05,0.17438863784658162,0.022517627161306147,0.4960101519857575,0.0003696606491464617
1900,0.029266700280356252,0.02422906844879558,1.000006074500981,0.012940092264807738,1.405971675069183,-3.278803247933061e-05,0.18441230896835462,0.022549910235334168,0.496222593079231,-0.002707990157282234
2000,0.02649972289824356,0.021751381703972547,0.9999607998309245,0.013388990459847396,1.357989220777301,5.930045554772515e-05,0.17648791442152523,0.02233231164661105,0.5153515247300062,0.0014284195153231403
2100,0.024036420394005255,0.020492549047297186,0.9999212676078169,0.01281517750730734,1.3214482635404403,5.488310779961132e-05,0.18631815378964817,0.022799610422610403,0.5075436553276975,-0.0015455344911156853
2200,0.024061870279461668,0.019301750977982042,1.0000046404436553,0.014111730945911406,1.23940601510711,1.4831258434422382e-05,0.22004511478293207,0.022890685747055488,0.49498838411088253,-0.003065575073679524
2300,0.028905991499984404,0.017054090945555725,0.999999394901112,0.013576446236168454,1.1991531593215383,2.899640648628129e-05,0.21541634243476682,0.022918826497280526,0.5036989007170423,0.0033018293778150974
2400,0.021947679460974628,0.016320638408843086,0.9999293308249425,0.01392099938939411,1.1795990979695459,-5.3933609763888335e-05,0.23975081933904002,0.02285967563673233,0.5012758830318347,-0.0037679194891905195
2500,0.0267515224545969,0.01616108000132535,0.9999917966402754,0.015066647336105892,1.1882296889553547,-1.530434170465338e-05,0.24585504724223634,0.023177649783116778,0.5132371901058463,0.0011593608779100163
2600,0.025422789035034865,0.01409918132636839,1.0000065726530436,0.01497698920534024,1.1594651787013597,-5.306095619825283e-06,0.250741975185133,0.02336955357574675,0.5143617618655819,-0.0010629196844868438
2700,0.021850678747192435,0.013088509024573034,0.9999943337627473,0.015178924465994755,1.0962815607664518,1.6449501344535783e-05,0.25494664854449167,0.023320250764480608,0.5072666609382039,-0.0017886600865614987
2800,0.02264803981053416,0.01450445087579737,1.0000071792302587,0.016208982113160894,1.004391448141652,1.9939240169497198e-05,0.25169873721268043,0.023234412937284857,0.5055974132828878,-0.0017381063226605707
2900,0.019903707555650373,0.012750587083072971,0.9999853797922162,0.015671347440482725,0.9735334182378695,4.152776717821698e-06,0.277991254443803,0.023295737356793432,0.5072803629867866,0.0015037251770676483
3000,0.018459687151617415,0.013313384469289568,0.9999973943118856,0.016602672308911087,0.9574423657286247,1.190663308266508e-05,0.2867213257592467,0.023131382449456003,0.5027358720091435,0.002646007125956528
3100,0.016313255042279592,0.010425499807797696,0.9999184288443481,0.017168859848741662,0.9978196251445759,3.807876270976909e-05,0.30228724009863595,0.023582129869379492,0.5008940936937837,-0.0008183103156231491
3200,0.017785901195715294,0.011819961095580088,0.9999016449171884,0.0175675685881064,0.9210814559384787,-5.0252829572178895e-05,0.2951761473232575,0.023315457689348482,0.5104897628472921,-7.593791214942475e-05
3300,0.019629099862589584,0.010568468714800548,1.0000011697967603,0.017343717085641357,0.8519901856617297,-2.517962672170261e-05,0.3182270643830702,0.023917127272577166,0.5168106871205892,0.00290500775223943
3400,0.01617630176067849,0.011553895122776912,0.999980312500952,0.01726425653269636,0.8022040705104784,-3.141988929153268e-05,0.32950159514438165,0.023941108223503378,0.5062635320826411,0.0008828323167488346
3500,0.01307772250850811,0.00913446457488572,0.9999456190423857,0.017846915545397583,0.7625488497874304,1.9337781129539142e-05,0.3248163580382592,0.023448630570308385,0.5131927104273312,-0.0019440352896288654
3600,0.015219195237562958,0.008656661751004623,0.9999535524496818,0.01867477084185733,0.807845023012985,-3.05291722476481e-05,0.34191369721504905,0.024070720870788216,0.517566911593277,0.0019505893958921803
3700,0.019700404901002166,0.009184587214798026,0.9999666360715928,0.019123320375987393,0.745704712533045,6.277073917211825e-05,0.3486807071370903,0.024225019887060505,0.5116978433227762,-0.0015349775195884565
3800,0.011195142647486358,0.007791669343942453,0.999911423334169,0.018656276218613026,0.7026374578741472,-6.209641426010186e-05,0.3562134769412265,0.023964362609610178,0.5159329260817647,-0.0008682177767621087
3900,0.0131598356549919,0.009396734699426245,0.9999568446524567,0.019427740988377164,0.679739643397271,-5.0724455467690836e-05,0.35900496454941405,0.02361427200699077,0.504859251096027,0.0012415456879273036
4000,0.015560616797852962,0.00974781414908616,0.999983868789452,0.019569933208714384,0.6477060326767324,4.850104633884181e-05,0.36090833031509,0.024246339486430266,0.504247674971237,0.0010453495464937805
4100,0.017248700572920436,0.007957375235706181,0.9999846156738061,0.02022102327721939,0.6157344019340258,8.860507200273031e-06,0.3728309650725225,0.024383041446404376,0.5175476499195899,-0.0012008734162799943
4200,0.011749076382297238,0.008832511085265707,0.9999789646963806,0.02029012299927576,0.6394607525836118,-3.379475052956988e-05,0.3900532833829976,0.024234208680307043,0.5116419292354313,0.0038702753749317305
4300,0.014310811240600869,0.007850330575475831,0.9999328576697862,0.02075381475488075,0.6008754732097792,2.738738204094138e-05,0.405131248602448,0.02413049216519389,0.5199588013781002,0.0015855003381145577
4400,0.01323585828006674,0.00921712564659397,0.9998801940967494,0.0206754168205057,0.5718660044144735,-4.2443491194217075e-05,0.4082921434445792,0.024087396513619623,0.51077549473791,0.0030734337593746794
4500,0.016822969704036246,0.0068140268764793725,0.9999688350774755,0.021296105913218524,0.4506459224546291,3.889485399725905e-05,0.4203457659369208,0.024311926811591493,0.5208646386435637,-0.0011228131780489114
4600,0.01538743791889396,0.007816304524901738,0.9999332270725003,0.02116924195794887,0.44886294816775696,-4.7376869878418986e-05,0.4156190762219794,0.02429158548035599,0.5139120641907545,-0.0006159455731636307
4700,0.018924321209428937,0.0080175509872773,0.999884108649692,0.021377202136571898,0.42729460576056427,-2.6397017612382075e-06,0.4382207237691045,0.024878499179009868,0.5044730964785601,-0.003870348105560319
4800,0.010223049727438458,0.008645990900578576,0.9998578487660922,0.022383061281248187,0.45511633581618216,4.94228102360512e-05,0.45023297425039277,0.024358929843186262,0.5009460062703923,0.003130858454221916
4900,0.017060883516421113,0.008443430211301098,0.9999046963091683,0.0226859942679043,0.3315654946296279,-1.1696681912548095e-05,0.44873045830602304,0.024869332966780837,0.5107136223635637,0.0001504701547029844
5000,0.013575456474216558,0.0065258863310564035,0.9999089792166145,0.022762263527073945,0.3416818098377919,-1.6005695936289177e-05,0.4437898727415718,0.025152783919419587,0.5186108787622662,-0.0030498382504679147
