milliseconds,cdc13T,preMPF,ste9,slp1T,slp1,IEP,rum1T,SK,M,MPF
0,0.20101372959882483,-0.0004925395756436799,0.9999639757012997,-1.1201029738705808e-06,2.210361051537736,-2.9205538652072604e-05,-0.0004114162010859095,0.00025780332680643285,0.9932582756538471,0.202402003666567
100,0.18066322563963952,0.022174497048729442,0.996944013125094,0.0032197079071984483,2.1953773630375477,0.0014512661418616152,-0.003108562114730413,0.008753325227267917,0.9897125983532277,0.1471088613838438
200,0.15779227528050913,0.0363373702558374,0.9978570423524257,0.005330351685409142,2.128878680265874,0.0020706836395823413,0.008999398413355468,0.018359705242604968,1.0045691212205359,0.11473434399956166
300,0.1460955672245387,0.04375247186126251,0.9985244193718402,0.005527445850682741,2.0262225628385626,0.0023113034198822937,0.020167258966088262,0.021770059974796675,0.4921172849262882,0.0784110691748844
400,0.12517314694880283,0.04881789707707207,0.9989573504742043,0.006560207611361706,2.0363012407247223,0.0022090522800570305,0.04752084626026977,0.02159082157793682,0.5038849600005458,0.0578223832733946
500,0.11614577732051085,0.05357930346813677,0.9992694249676906,0.006306679562529829,2.0101416475439584,0.0019477608759603435,0.045063338845290096,0.021960721138551173,0.49691595227090857,0.03817534957941223
600,0.10305315319036505,0.054320386872038835,0.9995928834847669,0.00745522516921068,1.8887376990014293,0.0017133047066508714,0.05200875960355449,0.02161785143879158,0.511028220918571,0.02112071084625907
700,0.09544945777341161,0.053708582862714245,0.9997116999511262,0.007757863748131717,1.9100034287803738,0.0012724405286846372,0.0733592807047771,0.021509133834181522,0.50668843195145,0.009344634983884244
800,0.08045430228566777,0.04959658811045763,0.9998599697905285,0.007593672548852619,1.78858477744526,0.0010269090292660073,0.0859028351100212,0.021606754713437395,0.5060894959897357,0.003392286637353431
900,0.0787127772125842,0.048752932018239666,0.9999155154907541,0.00797514495430553,1.8424061345182228,0.0006870891065556689,0.09528968977128593,0.021739946765546133,0.4989216515997396,-0.0014207724343614273
1000,0.07170941905785937,0.0464411718463438,0.9999652193595144,0.009279554016031548,1.7597199571432796,0.0005610076490384232,0.09675154821527471,0.02155215973060746,0.5045013298948766,-3.1680208357084917e-06
1100,0.05990232702675295,0.04336407198729121,0.9999621072846253,0.009089825756458919,1.7636547283326947,0.00036316486367492885,0.09969472116490938,0.02213317647036049,0.5130957573326409,0.0009801441865061509
1200,0.05691779284362869,0.03861349215391966,0.9999565433425038,0.009888262034063624,1.6521947904536227,0.0002870657390425139,0.10636594380395435,0.022171707652895178,0.5075213969964406,-0.0011694816133686753
1300,0.05209054664586192,0.03572229038903057,1.0000100817777784,0.010259863573823406,1.6171226671636907,0.0001312109205180508,0.13329295691075962,0.022477903513313066,0.4986463266038009,-0.00232163099189648
1400,0.043121056505789505,0.035575088207150184,1.0000021297219726,0.010497169303371677,1.6065442087703103,9.083383557021025e-05,0.14369884237780797,0.022387349975247432,0.5022251067928817,-0.002068760965615502
1500,0.040222664736863756,0.0317890456090634,0.9999548693413056,0.01100268710034625,1.535127059488051,3.685157788110642e-05,0.15293596712912094,0.02250872188086464,0.5057492300869036,0.0033415807346907247
1600,0.04274213506021941,0.031143781269169033,0.9999144413931567,0.011879530544174927,1.4639605878237167,6.5328997934863e-05,0.1631116824106513,0.02245045215622576,0.49983380112001924,0.0017019563643826975
1700,0.03911174961917215,0.028285584126602793,0.9999195461505455,0.011857613346865737,1.476898551771095,2.374035149043401e-05,0.1687338943923443,0.02234032863071684,0.4998738333341838,0.0017725782788460373
1800,0.030512676041947198,0.025530297988178394,0.9999821105968298,0.01157006628767093,1.3886241593525879,1.2455576876209474e-05,0.1744867908037682,0.022533998173660013,0.5074897678711984,-0.0017590437555326875
1900,0.03439548790309146,0.024622384182871822,0.9999863405148277,0.012156871854736658,1.3758038204970784,-4.044388308757243e-06,0.1788999897001382,0.022459195024662523,0.5019428541395938,0.0009145095936388104
2000,0.03199558020481736,0.02108953218224739,0.9999602221402895,0.012743391787442918,1.3805374742114451,4.713144020601507e-05,0.19236394380755914,0.02282780479755154,0.499771823598405,0.0030005974683806544
2100,0.023363083730429425,0.02023685228250122,0.9999868043141874,0.01332864891589919,1.3309014833956432,-1.1138473054369867e-05,0.21198571941983982,0.022677971053230953,0.5151154347009731,0.0031124212331516913
2200,0.029925563138106903,0.019926584176393754,0.9999563760451662,0.013273836811791392,1.3114543035723518,-3.600790694135396e-05,0.1965814073835065,0.02292718966014239,0.5097447051080409,0.00276736490799447
2300,0.02416935604002111,0.01620839360024196,0.9999276876211283,0.01450599073171501,1.2269714353063734,3.842381807904638e-05,0.22680243146302112,0.02301991595974122,0.516512993146678,0.0024153103142018424
2400,0.027796904127911574,0.015773342503370657,1.0000028678017414,0.014753228261601598,1.2215963298618955,-2.5143592671342074e-05,0.22288283135550802,0.023080161167058105,0.49614131986864907,0.0025556792975638554
2500,0.0261419841758959,0.016583251164866034,1.0000013638428376,0.014203543294924768,1.1651185605750878,-6.0069410657079045e-05,0.22736574151937208,0.022858427861000886,0.5075160462497651,0.0008001587966416913
2600,0.02450915358416881,0.014086176743766948,0.9999334276920575,0.014549176689860029,1.1752536963736293,1.4994008582807212e-05,0.23957229268689664,0.02314387479275401,0.5015153895329871,0.0025457047612518296
2700,0.020350506455365232,0.013023957137805365,0.9999927750007572,0.015461380992351607,1.0673935754368888,5.664951854269139e-05,0.26738356361689103,0.022838840560952336,0.5105161594433766,0.0009595033919799356
2800,0.017548585795718382,0.014124791967500746,0.9999045740438447,0.015459731365972743,1.0582761698715129,-1.6518959979912322e-05,0.275078695338434,0.02281467302984884,0.5019128531590892,0.0013079433326141025
2900,0.0237278797675161,0.012906519849843484,1.000000752142478,0.015581766771805075,0.9991478137216611,5.836390818247021e-05,0.27888365655429026,0.023116547986459412,0.5036638444030385,0.00032756460508711835
3000,0.014299745328319718,0.013314208608227402,0.9999637785768068,0.016912590935514272,0.9638176873937365,-6.079422035863845e-05,0.27271771738022976,0.0235008382130797,0.517324915188559,0.0003013599946981578
3100,0.020029533691204037,0.011268766763296653,0.9999800084292204,0.016368818739220154,0.9557508180280797,-5.577276184693181e-05,0.2880980210765019,0.02319890046069314,0.5062293886768028,-0.0019924195799290133
3200,0.02024614346015873,0.011281745967953909,0.9999602799302271,0.016815872270965444,0.8863924873590145,-2.4935415560791322e-05,0.3024884351221657,0.02324954884950484,0.5139931052865958,0.0011654510635142196
3300,0.017775362934122314,0.011240514876561953,0.999964293879585,0.01721158966161903,0.8899720284183276,-3.043147399154531e-05,0.31726922937419555,0.023388213668413784,0.5036300599808077,-0.0025339314368052366
3400,0.0189766449404777,0.011007952638047073,0.9999633712536883,0.017365548269612965,0.8074638311701422,-3.438580933339451e-05,0.3207947999351811,0.023481326625925822,0.5123770170726075,-0.0024025472482934185
3500,0.012405118156527293,0.009693256685955878,0.9999622658737503,0.018429006649781345,0.78840553709655,1.8601564207330667e-05,0.31521088451962304,0.023329003316062698,0.515618469861924,-0.0028259711522448205
3600,0.01665803195951166,0.008849066870277754,0.9999515313492514,0.018600572801385617,0.7327256616622521,5.303176247288346e-05,0.3267039545917814,0.02370886218677485,0.5032086627895493,0.0038846197893581914
3700,0.020204618392813678,0.01021401792743712,0.9998920914170948,0.018145914233180658,0.6982875164017333,6.185080220050296e-05,0.35084262093700797,0.02354800472835564,0.5114060611859347,-0.002362247849638464
3800,0.014330060949877932,0.009256064702843854,0.9998999625788867,0.01948449416618701,0.7564521441457426,-5.9856451383580284e-05,0.3435135508552736,0.024229242459978814,0.505525364123784,0.0027825190769936977
3900,0.013343101814236934,0.008722092102073817,0.9999699783761311,0.0195559696857112,0.6592435019722552,-6.216616774511949e-05,0.3584758148482761,0.02423093206109717,0.5041877556551895,-0.0023287248778559324
4000,0.013657296908807562,0.009494681761480724,0.9999209866270082,0.01903539530347728,0.6496978912169221,1.5851994120202232e-05,0.38396668031414377,0.0242866512067365,0.5154713331590641,0.0006309275174445968
4100,0.013449830131405527,0.009308648745692129,0.9998904145789089,0.01943627160034176,0.6244828257202962,-2.716166914307556e-05,0.3846689565061192,0.024515930976849086,0.5037389988283151,-0.0027102581949462403
4200,0.012903561260287834,0.009538446772968997,0.9999788581219009,0.020332946211541518,0.605530356405168,-3.19204973542456e-05,0.3753417872011275,0.02415728158093922,0.5084300558606969,-0.0023155471229501278
4300,0.01177444448245738,0.008247299495221112,0.9999721228243624,0.02095262182980325,0.5742023699512349,2.1952007317219715e-05,0.38737617391839746,0.0244411623272454,0.506977850272419,0.0014722787787970128
4400,0.01145646982017626,0.009596885030591577,0.9999682608930469,0.020717180732564282,0.5413310942131196,3.3063682082027495e-05,0.4080175451782799,0.024176373679398594,0.5212764096617837,-0.0023325632762805372
4500,0.013660660492108314,0.00867091566058945,0.9999517778247532,0.020683730615028414,0.5278335264154427,-5.391225982307703e-05,0.4117990333723196,0.024667796179707043,0.5002548972224167,-0.0015266973385393513
4600,0.018353754546546915,0.009130105608315118,0.9999686477440453,0.021121130095370755,0.5017063513928437,4.099395068268181e-05,0.41123199307105607,0.024472868023050195,0.5152846741939976,0.0012575830736297807
4700,0.017539339947094168,0.008102741712394173,0.9998706504655644,0.022095851189260288,0.45942904172375854,-2.985710873120723e-05,0.4311929497720457,0.024694801117483886,0.5196766193915682,-0.0022914957443049898
4800,0.014125011035408714,0.008233903777064705,0.9999562458188225,0.021378597473750236,0.42326021962123433,1.785762295586345e-05,0.43216698974223844,0.024862603397709616,0.5237162335806542,0.003820034747386376
4900,0.013523123504157337,0.007667758616727053,0.999853486765568,0.022007222102416867,0.3463500931193317,3.5654263941639636e-06,0.4562247752771019,0.025044799708484868,0.5190031715563457,0.0015020948747950726
5000,0.016102595393263724,0.0064472439936959555,0.9999394963592612,0.022965902197149935,0.4064198074791219,5.362527247980348e-05,0.44349120064087566,0.024851132164280868,0.5044806250620112,-0.0013170663830129256
