miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
2900,985.1310107979643,15.183175962479817,3998.493594610228,1.4533435335973939,0.00032568727951582944,220.40128186950471,6.338298659772986e-06,1.0374839632799563e-13,99.9999903688752,499.999951844377,499.999975922188,3.19234522182097e-13,-2.463594904544618e-54,2.3284707775641573e-56,1.1429636991231241e-60,1.9665493068431758e-61,784.4940747745736,1.3394572488625205e-05
3000,984.4824958305331,15.653369865491626,3998.38510212576,1.5652603697706435,0.0004107688003054248,220.45252502549425,6.2156853254323236e-06,1.3128492880157514e-13,99.9999903688752,499.999951844377,499.999975922188,5.548748755704084e-14,-6.546483487734774e-54,1.6014735725720592e-56,6.73818626280074e-61,-1.8365978735666543e-61,781.2146974431864,1.483786890214717e-05
3100,983.995446762438,16.062443879351154,3998.3044677658954,1.6088214645849421,0.00041676284698470854,221.6233665952045,7.103066778057925e-06,1.667035808292258e-13,99.9999903688752,499.999951844377,499.999975922188,4.40717460948616e-13,8.058019778270724e-54,1.0952080917305596e-56,6.1370637368689374e-61,1.0301073257919001e-60,785.3485351427016,1.7999229804333198e-05
3200,983.4824523179561,16.522739742425166,3998.2674734136185,1.7358470612158192,0.000492178508313117,220.40524176643322,8.119357006433582e-06,2.352249858781925e-13,99.9999903688752,499.999951844377,499.999975922188,4.1536777270462873e-13,6.723411482707561e-54,6.415933724488444e-58,1.186824062578602e-60,-2.6407595414213394e-60,781.6934499533827,2.118602389111831e-05
3300,983.1771716616536,16.53273659206461,3998.1460877315644,1.8325282020184315,0.0005579307997393653,211.16009638099217,1.0242601541595628e-05,1.986517037375817e-13,99.9999903688752,499.999951844377,499.999975922188,6.182763732698291e-13,-4.721856964265698e-54,3.0598690320814195e-57,1.9475571989242183e-60,-1.999714680222685e-60,780.807864866433,2.4353989275494336e-05
3400,982.8195048274368,17.308432958796537,3998.1286808707882,1.8943517656727997,0.0005645565639186657,222.06920932945067,1.1219373325576904e-05,3.028225624675792e-13,99.9999903688752,499.999951844377,499.999975922188,8.490770542035176e-13,1.602292799807444e-55,-5.652600937504083e-57,-2.768303668957868e-60,1.7498507309770325e-60,787.4472345013036,2.7967167902328486e-05
3500,982.3113884378878,17.55426320929163,3998.000975377129,2.043224984753964,0.0006474981209764635,217.16480099918152,1.1673282054691211e-05,4.999263448663213e-13,99.9999903688752,499.999951844377,499.999975922188,7.479196766327835e-13,4.1009108561605223e-54,-2.9214186416921536e-56,2.764040685441392e-60,1.2868667737034299e-60,784.991328382957,3.187366824497912e-05
3600,981.6358203781497,18.09169155321861,3997.8992651927065,2.1030201707443252,0.0006887978897237985,219.41874077353154,1.4378447808698743e-05,6.064562192912926e-13,99.9999903688752,499.999951844377,499.999975922188,1.0786689251084512e-12,8.347420347921504e-54,2.0529456583165897e-56,-4.48906810179263e-61,2.065804496459361e-61,783.2675029883487,3.50115428931334e-05
3700,981.3104258844814,18.589951345630595,3997.8215171363877,2.210025152011234,0.0007517591691646424,221.5617066111239,1.4960477600529531e-05,7.477343721179691e-13,99.9999903688752,499.999951844377,499.999975922188,1.497588229958854e-12,-7.848596072175092e-54,1.8605595897583394e-56,1.308277657073699e-60,1.2769613943372068e-60,781.9191016998332,4.0702402024570566e-05
3800,980.6385564692966,19.120488803626888,3997.751356225479,2.2834853758704483,0.0008349986721573348,212.25569602497086,1.7024078714275713e-05,8.71518195378458e-13,99.9999903688752,499.999951844377,499.999975922188,1.8290793991951555e-12,1.0316165279826404e-54,-3.980350772159619e-57,-6.17637380900772e-61,-2.745945552159135e-60,787.195581074137,4.300422857429813e-05
3900,980.6862943655998,19.52200820846345,3997.6953818977963,2.3581057142008235,0.00092436080629849,212.80857309860357,1.948135780564338e-05,1.1228976333712702e-12,99.9999903688752,499.999951844377,499.999975922188,2.296353199746602e-12,-5.449652864682378e-54,-2.3335328261325125e-56,-1.1190229790306432e-60,1.637700535303643e-60,781.0604905929117,4.972815611629915e-05
4000,980.0848647747272,20.094627880336148,3997.608453093481,2.4513255345640697,0.0009628950852001426,222.17267270749286,2.0390842438833e-05,1.2091432259060114e-12,99.9999903688752,499.999951844377,499.999975922188,2.835544432616522e-12,5.228943853697414e-54,1.0799442355163949e-57,3.3831070708844583e-62,1.4960378238489514e-60,781.0869386447097,5.41920705313754e-05
4100,979.313271425411,20.547979363196344,3997.4641152114627,2.5225223539438515,0.0010508964277425677,219.12189696243752,2.348794831868099e-05,1.551438579186641e-12,99.9999903688752,499.999951844377,499.999975922188,3.1000138461236447e-12,8.799316616287115e-54,-1.4035714918948729e-56,2.142202969351752e-60,8.744936436753437e-61,785.57832949725,6.29806901651495e-05
4200,979.4114876348824,20.545873578451253,3997.373304610793,2.5806012292567893,0.0011372562491391545,216.96831350414016,2.604773706583182e-05,1.919662056473164e-12,99.9999903688752,499.999951844377,499.999975922188,4.070937265077736e-12,9.738479666215184e-54,1.5741847287236587e-56,-1.5756423598046822e-60,-1.5988359948755484e-60,782.1074852187661,6.701702445442155e-05
4300,978.6427299476134,21.127783799155484,3997.302303501169,2.7090355918152462,0.0012418239822137179,219.29509532589861,2.731551978616718e-05,2.210412307026112e-12,99.9999903688752,499.999951844377,499.999975922188,4.812777332626926e-12,2.4706105444248537e-55,1.4113703812196156e-56,-3.856646944276365e-61,3.492082007718783e-60,778.7420584892915,7.446006037490453e-05
4400,978.0806853063485,21.392972141670068,3997.2110475716404,2.7509394076306575,0.0013180397504715924,211.29955406126186,3.0392256087557413e-05,2.6217785818309477e-12,99.9999903688752,499.999951844377,499.999975922188,5.799530883487742e-12,1.1559533641229407e-53,5.00567588541065e-56,3.770796625027138e-60,5.822762256739518e-60,787.2303673005969,8.083570309813037e-05
4500,978.0302970636043,22.12301654864277,3997.163629643081,2.8389620250230583,0.0014394454571528238,219.71300927006894,3.3164513020320984e-05,3.110960578123241e-12,99.9999903688752,499.999951844377,499.999975922188,7.2268740826085905e-12,2.6939176839631344e-53,1.0541139175583929e-55,1.0908645289062306e-59,6.82673799113448e-60,788.097275129859,8.975864345899181e-05
4600,977.8378589895982,22.46607027770779,3996.97119314648,3.031023707408592,0.0015040539600979055,215.66637043901844,3.6460953940619815e-05,3.805182564771156e-12,99.9999903688752,499.999951844377,499.999975922188,8.261275462241134e-12,6.941526688003517e-53,2.1955253768962183e-55,2.0251305684960605e-59,1.9748141117893947e-59,782.9120920448078,0.00010088295056315408
4700,977.041670605497,22.511247113500072,3996.8864102601333,3.1043418476796196,0.0015859811815181976,218.86006034399497,3.858700172803494e-05,4.4444765285457174e-12,99.9999903688752,499.999951844377,499.999975922188,9.995543611322584e-12,1.3865843023095241e-52,4.557113648167682e-55,4.188963199201731e-59,4.630726559898494e-59,781.6940176486632,0.00010804809060183541
4800,976.9128898728818,23.28587560184655,3996.8189362503017,3.1496173821011366,0.0017119558611509596,211.1741130475708,4.208209665669153e-05,5.210589835166408e-12,99.9999903688752,499.999951844377,499.999975922188,1.1971664659638034e-11,2.7793795850911482e-52,9.870718176618589e-55,8.551464697978271e-59,8.771956135812245e-59,784.0485052184243,0.00011877703679265224
4900,976.3660207806787,23.8779631777195,3996.7366837417862,3.267573176341973,0.001803290695971007,211.15148464760045,4.599656949520601e-05,6.045687677791829e-12,99.9999903688752,499.999951844377,499.999975922188,1.3999811597753182e-11,5.6681502942862914e-52,1.9520255019667426e-54,1.775210398079733e-58,1.869077955482667e-58,780.8297806359878,0.0001277085560017617
5000,976.072197827164,24.27712710858012,3996.6163803366558,3.3669288956542704,0.0019181538773520867,220.92229399372903,5.0264029658311084e-05,7.2136296001335776e-12,99.9999903688752,499.999951844377,499.999975922188,1.6468400160098788e-11,1.0717538010655216e-51,3.7621955163017804e-54,3.491925003230798e-58,3.646096608491725e-58,778.9427070131935,0.0001414919180174925
