miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
0,1000.0593624637161,-0.2186199876067468,3999.992097021476,-0.0049761876046769534,-2.7904126298794467e-05,1001.2996977250442,1.2389659345411397e-07,8.329465140135301e-14,99.9999903688752,499.999951844377,499.999975922188,-2.680423183834314e-14,-2.4661142070179928e-54,6.014787071634424e-57,4.1526627287229555e-61,1.6129084078825694e-60,-3.445063910607995,1.4481035309966726e-06
100,999.1313123931086,0.7307021793425735,4000.0056760806906,-0.023140733457347133,1.4744132190656182e-05,421.9513733427812,9.507157833103125e-08,1.0737786383752362e-14,99.9999903688752,499.999951844377,499.999975922188,5.958982436231542e-14,4.53663109024444e-54,-2.3217646339117556e-57,-1.3123228182815773e-60,-9.908472162714865e-61,570.8394230715708,-1.076976989565364e-06
200,999.0196447805306,1.363266437840644,3999.952093874557,0.06285438311996036,-2.032890787416375e-05,267.4949092390291,-5.479351149750403e-07,-2.4545666585732786e-14,99.9999903688752,499.999951844377,499.999975922188,8.573587050466629e-14,3.204444339049193e-54,-2.2648510885153176e-56,-1.0818628568901184e-60,-2.6213301239506444e-60,729.0717012532012,-1.8930563751788567e-06
300,998.5659476467407,1.7076497369154116,3999.9675223163076,0.04922918504372209,-1.3218366126988427e-05,228.377623716296,4.1269961212445335e-08,-4.518685713422585e-14,99.9999903688752,499.999951844377,499.999975922188,-1.5181008973892643e-13,2.2732771004059484e-54,-1.996547109390426e-56,-2.5774340782453743e-60,1.573511705048306e-60,769.3830113960871,-3.9305882478600626e-07
400,997.8325450172713,2.217525597363868,3999.9404085444826,0.09266969230151491,1.0186107926834472e-05,218.59675219547756,5.169944610481728e-07,-4.317269840549476e-15,99.9999903688752,499.999951844377,499.999975922188,-1.7917052226259294e-13,3.5698278692458866e-54,2.718973012731687e-56,-3.869223127511437e-62,2.0419286252561274e-61,778.6441132315538,-1.0533392667012269e-06
500,996.9368252051202,2.816058526859642,3999.903107988274,0.01940721072769052,2.7142332150531426e-05,214.1922108903117,3.1953901450516366e-07,7.038213444222943e-14,99.9999903688752,499.999951844377,499.999975922188,1.781260474485249e-13,4.5530488123031157e-54,9.662047582772782e-57,-1.8397904272978682e-60,-1.9074613074071109e-60,783.6826371154978,-1.6725575451774487e-06
600,996.51976929636,3.726899901115152,3999.856204241625,0.052993900161773154,-1.3093507041397316e-05,212.2803619014921,6.930525570755103e-07,7.937623481051079e-14,99.9999903688752,499.999951844377,499.999975922188,-1.615344804922075e-13,5.218795363647095e-54,2.615930284950894e-56,5.46035299881091e-62,1.187490423013844e-60,784.6104931127192,-5.097070958629814e-07
700,996.0272612124513,3.9890267892506275,3999.902259363948,0.15840631462470747,2.5096011480051842e-05,216.76058420658296,-2.9821540660279877e-07,2.4527955254584813e-14,99.9999903688752,499.999951844377,499.999975922188,6.427090259134012e-14,-8.485955763671998e-54,1.3900081293367718e-57,5.856049791848374e-61,6.0782415910293266e-61,780.6845861498398,7.049065430939092e-07
800,995.2388391185636,4.729662505919812,3999.8224408925466,0.18051016160117878,-2.292434918775659e-05,213.64847734041345,-2.0668582980873678e-07,-7.412912380713994e-14,99.9999903688752,499.999951844377,499.999975922188,-2.215126367273007e-14,-6.590012085679793e-54,-4.7755310479305545e-57,-1.3039978533500045e-60,-1.3241012355048422e-60,783.8584251166751,1.6100951329772342e-06
900,995.0611046939747,5.035397303977462,3999.8510961900565,0.20904065541714195,-1.7481702069408927e-05,221.99140261995382,-2.7855162321332136e-07,-3.5203875101982266e-14,99.9999903688752,499.999951844377,499.999975922188,2.449779239099814e-14,-1.778650131360829e-54,-2.309551391546398e-56,1.382796888651105e-60,1.645786234378076e-60,782.469220954361,9.587787240752135e-07
