miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
1000,994.442912747791,5.9073597060811345,3999.784669724579,0.2766833379409284,3.2494955557220067e-06,219.3234884574314,2.563431767724481e-07,2.9997543002966835e-14,99.9999903688752,499.999951844377,499.999975922188,4.056594413804679e-15,-2.218147136183599e-54,1.3333884827674883e-56,-1.609125141117391e-60,2.2272943968767316e-60,781.4654253791114,1.31136444797757e-06
1100,993.7194922595351,6.177237024472175,3999.721999353894,0.2512190228318057,-6.008033553648809e-06,213.68124589066892,6.89019109611139e-08,5.611458422217819e-15,99.9999903688752,499.999951844377,499.999975922188,-1.4793591674032577e-13,-8.336212572913415e-54,1.7089364346344448e-56,-1.2463242980175832e-60,6.035241227069961e-61,785.8934356518794,-1.1244155920479128e-06
1200,993.2244941906555,6.458518099840477,3999.7034551865786,0.3092202649938791,1.1258064353801222e-05,217.79187332185325,1.354460011545102e-07,4.6243024199854406e-14,99.9999903688752,499.999951844377,499.999975922188,-5.5665160703836434e-14,2.6942541342458227e-54,-1.1680840478429968e-56,1.1687077157278524e-62,2.4302636887971285e-60,780.4696408845341,1.3530925956137822e-06
1300,992.6081989522856,7.332132643251388,3999.61432110553,0.37776216599700063,3.244359264185592e-05,220.8377047390758,-1.8112241544847072e-07,-5.852761856148921e-14,99.9999903688752,499.999951844377,499.999975922188,-1.1124957187539647e-13,-2.3086382915455375e-54,-1.3535391999278923e-56,1.0572746392113525e-60,-2.074940319438625e-60,784.012586326309,-1.0664491662794992e-06
1400,992.4638056466546,8.041263314990166,3999.5259132108386,0.39844223054173006,4.002106555891845e-05,213.94729393423546,5.963933563190995e-07,-3.80852473612013e-14,99.9999903688752,499.999951844377,499.999975922188,-9.272556838092526e-14,-7.554660802841488e-55,1.8166743586729095e-56,-9.902033331769911e-61,2.5041211345517076e-60,780.751958920981,1.389809880397907e-06
1500,991.6182287765622,8.57850757729217,3999.5445770431834,0.4537399329878481,3.539519857191803e-05,214.28926767191754,5.527444181519402e-07,5.623839048888979e-14,99.9999903688752,499.999951844377,499.999975922188,-1.4859343335965454e-13,-3.306426927196586e-54,5.866809991742627e-58,1.7579625590577783e-60,2.049584246918679e-61,780.3655167818977,-1.0303076006868276e-06
1600,991.3714424373535,9.038317883269624,3999.4459049253323,0.5828763399029216,3.755232406707987e-05,213.58485340390135,-1.7762311726662618e-07,-8.236358648756014e-14,99.9999903688752,499.999951844377,499.999975922188,-3.574671485812294e-15,5.67245387115699e-54,1.5725798001827568e-56,-1.4811693201234094e-61,2.121253120323773e-60,782.5879975759549,-1.7276558078929562e-07
1700,990.3725441715889,9.164571211689452,3999.3283338312135,0.6066079291798452,7.359563276554075e-05,219.17503063045004,3.4912445050472516e-07,-8.136765643158726e-14,99.9999903688752,499.999951844377,499.999975922188,-6.64970571341858e-14,-5.885736954459448e-54,2.7670912713758535e-56,2.2373198576964956e-60,2.0661706487997238e-60,779.4113632453323,1.3137903271519998e-07
1800,989.9953785503653,10.080969912518563,3999.321970992984,0.6901892443669749,8.061058607156845e-05,214.1398771516497,8.489517972294019e-07,1.78180344685449e-14,99.9999903688752,499.999951844377,499.999975922188,-3.371317644197142e-14,5.102880499553671e-54,-1.9093074995350775e-56,2.2375836098695486e-60,1.3241983388868123e-60,777.7509293758837,1.3243318136987067e-07
1900,989.4104722848195,9.988164205448532,3999.24590070879,0.7637394484197473,6.372049117154324e-05,216.10070256494438,1.5566358566473607e-06,-1.986309132566842e-14,99.9999903688752,499.999951844377,499.999975922188,9.669221501361205e-14,2.8273391319458086e-54,2.065427142745249e-56,2.3323548367561282e-60,2.218869703715933e-61,786.9143157065832,3.636807889416134e-06
2000,989.0300119077588,10.576399614412543,3999.2218022747857,0.7982867027809686,7.219586345845244e-05,220.38658539791572,8.182353799671667e-07,-5.262794381111748e-14,99.9999903688752,499.999951844377,499.999975922188,-3.2929297546831196e-14,4.6553977942998943e-54,1.223382926774367e-56,-2.0894085392232598e-60,7.127297414947341e-61,786.3386908429118,1.986360737215548e-06
2100,988.4427914083865,11.122352262348087,3999.092615545739,0.8425782450644244,0.00010485284464441118,220.39690221304124,1.1575840398930154e-06,5.527336028120973e-14,99.9999903688752,499.999951844377,499.999975922188,4.16715039165594e-14,-2.9285132443390796e-54,-1.2045673263211022e-56,-1.7851698853505202e-60,-1.4012996561770502e-60,786.7885410329028,2.861970705635741e-06
2200,988.3596228875933,12.096563343017841,3999.065518931667,0.9643138834867939,0.0001497918679399681,218.3257132408528,2.129154909756766e-06,-2.5071687709739538e-14,99.9999903688752,499.999951844377,499.999975922188,-1.478956856019393e-13,1.814200411303047e-54,2.8516621309783868e-56,-1.1199407666399177e-60,1.5009212345748317e-60,787.1350908073107,3.939368036633895e-06
2300,988.0642401783596,12.547822780171506,3998.983890724629,1.0386167984256542,0.0001786648748321071,213.8569795288632,2.184038747709815e-06,8.13390482500948e-14,99.9999903688752,499.999951844377,499.999975922188,1.6747042224974687e-14,-4.1907000326683736e-54,-2.500002336020931e-56,1.7442032464823636e-60,1.1485384637893505e-60,779.4189936009566,5.198196128308304e-06
2400,987.1988052286972,12.965674744374105,3998.8799236326186,1.1017524584553182,0.00016232806005791897,222.2199599757348,3.134974898731115e-06,9.550183942021005e-14,99.9999903688752,499.999951844377,499.999975922188,-5.0264121665168154e-14,5.442582174563382e-54,-2.7166061971983773e-56,1.8397654504187487e-60,-5.20794824011916e-61,786.9450707939859,5.46227936291571e-06
2500,986.5458807553294,12.894244554902595,3998.7912068228784,1.1540018993594856,0.0001962275322292415,216.76358767983626,3.745274208466913e-06,-2.2721458526437767e-14,99.9999903688752,499.999951844377,499.999975922188,6.546559117181352e-14,7.759280210463407e-54,1.224284071372473e-56,5.4883554447874024e-61,-3.878288997781724e-61,782.1572173555236,7.407560540222822e-06
2600,986.4528688324983,13.984053239474354,3998.7775042231915,1.2933454956533286,0.00023279764949665473,212.4377741151178,4.336471855680712e-06,1.1207533230340754e-13,99.9999903688752,499.999951844377,499.999975922188,-1.1710623188956805e-13,7.32299286829532e-55,-5.497663166526805e-57,1.4964688360542448e-60,-2.2081140644981116e-60,783.1000762250221,6.4228664314029715e-06
2700,985.8538564321763,14.0550801078383,3998.7027589592426,1.3126777144418365,0.00026278241240160194,216.66515090578076,4.552020216546731e-06,1.1806140036726797e-13,99.9999903688752,499.999951844377,499.999975922188,6.514716899993244e-14,-4.5728828813052905e-54,3.475712307492856e-57,1.6084922040417406e-60,-1.487444428311405e-60,785.2244095040598,1.0536934540736362e-05
2800,985.6619891107703,14.62473584247407,3998.628895005751,1.419332884406737,0.00032006753283291375,214.1851275831422,5.2202917433526774e-06,-4.726845257790583e-15,99.9999903688752,499.999951844377,499.999975922188,2.522791319751002e-14,3.844074986701036e-55,-1.82284573913212e-56,-2.0690040520138878e-60,4.222980450115863e-61,787.1543214024285,1.0144653916258623e-05
2900,984.732270467704,14.750843259457092,3998.49771517496,1.5391959220615772,0.0003647287803012271,220.6577236858497,5.210599710714694e-06,6.319414896952452e-14,99.9999903688752,499.999951844377,499.999975922188,1.0926087456107659e-13,-5.600393554774725e-54,2.781278348620951e-56,-6.587906703643345e-61,-7.176586361006241e-61,784.3933858891492,1.1906914201561842e-05
3000,984.1202010924925,15.394523738823601,3998.4298681626115,1.5609970250143697,0.000405614056324709,218.76890720410285,5.992303159269891e-06,1.6477208959503547e-13,99.9999903688752,499.999951844377,499.999975922188,1.6773700199520738e-13,6.424525407512804e-54,2.904674755500255e-56,1.2699993991509184e-60,-2.1962630066868244e-60,786.0479190232251,1.65937180043223e-05
3100,983.9957211794153,16.16117018656208,3998.347603360173,1.6154957828580074,0.0004583732901009653,212.75875025363788,7.551765375899263e-06,1.1861409198849637e-13,99.9999903688752,499.999951844377,499.999975922188,1.454038580392687e-13,2.771117302763605e-54,-1.8242840594652373e-57,-1.3956858113451967e-60,5.094510103019966e-61,788.6877881551959,1.6647458634751798e-05
3200,983.220786981308,16.127488696209138,3998.2993084066043,1.7627721023788185,0.0005007684863290156,213.14651683343513,8.046997265953822e-06,1.5936739051668616e-13,99.9999903688752,499.999951844377,499.999975922188,4.963364958440256e-13,7.655335468365599e-54,6.189898312808634e-57,-6.626740345057963e-61,-1.3030935619005702e-60,785.4982925165077,2.188076343206847e-05
3300,983.340803632903,17.066701723711972,3998.197170272067,1.826263481987357,0.0005587571852298915,218.2086014291768,9.47316348994105e-06,2.4623727512409084e-13,99.9999903688752,499.999951844377,499.999975922188,3.398629881769451e-13,-8.19610264008023e-54,-1.1672913989458245e-56,-1.491849972949356e-61,-1.1823278959718762e-60,787.8009560689233,2.5653093669825802e-05
3400,982.5549261389406,17.614084326595815,3998.071062863913,1.911484964618648,0.0006025253601044258,216.02200694163733,1.1414629949180655e-05,3.535872190309303e-13,99.9999903688752,499.999951844377,499.999975922188,8.29959112268932e-13,-4.78958479502258e-54,-1.5874644116243638e-56,2.729933515560882e-61,-8.289963267758407e-61,786.1657236640284,2.638660701114229e-05
3500,982.2766634808328,17.489345954758974,3998.026181832698,2.026922279972831,0.0006400540691775019,220.954063041274,1.2885899486631621e-05,4.1805834287770623e-13,99.9999903688752,499.999951844377,499.999975922188,9.29933751243947e-13,-5.453115971208289e-54,1.3322262818152858e-56,2.1450496973842248e-60,2.4536799651986355e-60,783.409768484652,3.241269041894966e-05
3600,982.0422570763872,18.135068489002347,3997.9010825987903,2.0698736249722023,0.0007063371110651503,221.73518660125725,1.3672574125623867e-05,5.731044491816822e-13,99.9999903688752,499.999951844377,499.999975922188,9.820578727712254e-13,2.8558610032616043e-54,2.4100955575928563e-56,2.0536279849860902e-60,-8.532914772332424e-61,781.7156497335121,3.660414916955997e-05
3700,981.0322626849417,18.615211658562576,3997.8322399726794,2.1689459910230906,0.0007470872616989031,217.4167719504938,1.59366080626999e-05,6.413684257997007e-13,99.9999903688752,499.999951844377,499.999975922188,1.3968863228670235e-12,-1.997742168939071e-54,1.6060313919580593e-56,9.558781855981451e-63,-1.7410742917627008e-60,781.89370420811,4.0794907013569275e-05
3800,981.0218737801757,19.15660825159428,3997.7225969569613,2.296479209710527,0.0008117706999808134,216.12716536814506,1.7163511782534322e-05,8.337832222593659e-13,99.9999903688752,499.999951844377,499.999975922188,1.9107054566651595e-12,1.175005309501796e-54,-1.246474599577143e-56,1.1641479523449029e-60,2.321346687027781e-60,787.8857436348947,4.452453847188428e-05
3900,980.7947806421816,19.59611623677425,3997.6927531873935,2.3371095071593397,0.0009196932934228321,222.0327317533555,1.900987153525904e-05,1.0508479052987604e-12,99.9999903688752,499.999951844377,499.999975922188,2.2724697321947303e-12,-8.023530122505045e-54,-3.012829747467603e-57,1.2220031378893733e-60,8.91408305242712e-61,784.5364233820528,4.990227643375666e-05
4000,979.8498265866341,20.261302666449268,3997.54473516278,2.4747248413438574,0.0009576437260101961,215.99799793610444,2.1311736220590324e-05,1.27722321367612e-12,99.9999903688752,499.999951844377,499.999975922188,2.84128093681455e-12,-3.819282742932887e-54,-7.734567703839339e-57,-2.1478804224882294e-60,-1.122957607141762e-60,784.0143861782624,5.443731833328307e-05
4100,979.7433934540537,20.21630910062737,3997.44645413775,2.523319861205459,0.0010510325549179993,212.39113761949125,2.3094602396752993e-05,1.6174751933291837e-12,99.9999903688752,499.999951844377,499.999975922188,3.396415524630959e-12,-5.708743312410352e-54,-1.3164717073266365e-56,1.8334376979262717e-60,2.1597264436600998e-60,781.2655937516985,6.0958237941646734e-05
4200,979.1151831211254,20.84047294503722,3997.3646676096364,2.5794692100995396,0.0011299912408169403,218.11754484145658,2.525376424400738e-05,1.7859878301009142e-12,99.9999903688752,499.999951844377,499.999975922188,3.815370519730316e-12,-1.4981608123298086e-55,2.2523628618689415e-56,3.14784565443473e-60,9.982152876127973e-61,782.4566589586104,6.739582438794627e-05
4300,978.8197844586307,20.928633125758882,3997.3385449709076,2.7410703611254417,0.0012236200771208975,218.10940943431007,2.734932916722098e-05,2.162891857618196e-12,99.9999903688752,499.999951844377,499.999975922188,4.841770359605739e-12,7.017805150131601e-54,1.2995977695600945e-56,2.5914795950585623e-60,1.9460536648188884e-60,781.7134020251654,7.581334728887882e-05
4400,978.6834258878787,21.694630979056296,3997.174340471888,2.8067370938726723,0.0013071776910690213,222.29385662536222,3.086495196479268e-05,2.6978369583011048e-12,99.9999903688752,499.999951844377,499.999975922188,5.832045873120843e-12,1.8913430556124167e-53,8.034948565992983e-56,6.405238548768708e-60,1.940572886589463e-60,787.4253326615135,8.122463246642215e-05
4500,978.0324991360297,22.094385457232942,3997.128639770592,2.863983802310184,0.0014380124674547232,215.02975740198735,3.294601609163221e-05,3.13716059779154e-12,99.9999903688752,499.999951844377,499.999975922188,7.015182093185422e-12,4.063262364568218e-53,1.3196315752282938e-55,1.0482965926579365e-59,8.004442732416079e-60,784.8770106469001,8.922400352374375e-05
4600,977.8472799286905,22.580612414616287,3997.044225981058,3.0071394790758794,0.001533558178121119,219.4482551005284,3.651151908175736e-05,3.753644928824069e-12,99.9999903688752,499.999951844377,499.999975922188,8.310887442123549e-12,7.238237302552998e-53,2.2895082419796934e-55,1.9941374011818627e-59,2.1990987291528407e-59,781.014585805509,0.00010121218786008699
4700,977.1264218380572,22.89440908578293,3996.894118547058,3.0221737627306067,0.0016045445282282234,219.02828318150335,3.886853088847375e-05,4.394602179781665e-12,99.9999903688752,499.999951844377,499.999975922188,1.017632837179527e-11,1.5151822710383961e-52,4.916281358895874e-55,4.511049960326013e-59,4.520522188730308e-59,779.9523931195442,0.00010808884435315635
4800,976.7990804373416,23.488009578793847,3996.8757241572325,3.1196309929556576,0.0017247727807424293,222.08907998656665,4.2630991444687236e-05,5.212294165214448e-12,99.9999903688752,499.999951844377,499.999975922188,1.1962488999808791e-11,2.7719607339345948e-52,9.642284845756338e-55,8.687165527564457e-59,9.124947610238218e-59,782.2296339424782,0.00011741207607077444
4900,976.035806893814,23.44925639289233,3996.696179420616,3.2618261011963976,0.0018198228893711325,213.57654355145965,4.639806377891052e-05,6.0442650369837565e-12,99.9999903688752,499.999951844377,499.999975922188,1.400535205394378e-11,5.6830911437393104e-52,1.974854784847326e-54,1.790150861000955e-58,1.8616730851121828e-58,777.8629847536938,0.0001296404669878166
5000,975.772318763353,24.228284611640227,3996.686372965453,3.306892303558666,0.001923607832360467,216.37707080819223,5.024409976904756e-05,7.117115885246769e-12,99.9999903688752,499.999951844377,499.999975922188,1.6546791780356738e-11,1.064171089532698e-51,3.7717644770455984e-54,3.508234633001537e-58,3.649205339134255e-58,782.5350147356083,0.00013834189429600758
