milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
0,999.7702890047161,0.11775867963223369,3999.9591681038164,-0.03408466693186461,-2.811676740942195e-05,1004.6534118318575,-2.042700207585739e-08,-6.329751963499999e-14,99.9999903688752,499.999951844377,499.999975922188,-6.972016295042457e-14,-8.144882669812233e-54,-1.5432189404507073e-56,-2.592600181755579e-60,1.6370899579957962e-60,2.455375206840736,-4.635043513447782e-07
100,999.2314510381261,0.3754865647772194,3999.955578886511,-0.04920967683744671,-1.8954673838972097e-05,423.1381577169407,4.7429959189658697e-07,7.116409599878699e-14,99.9999903688752,499.999951844377,499.999975922188,1.0188698100514791e-14,4.715182916367489e-56,2.0540261892264644e-56,-1.5692978398759105e-60,9.193131722737451e-61,573.7853340747506,-4.0715379538889966e-07
200,999.018228460917,1.2142441070142949,3999.9997249049125,-0.0018023836576502288,-2.2843949646349057e-05,272.0703051168015,-1.2373922871613991e-07,4.0988836071212025e-14,99.9999903688752,499.999951844377,499.999975922188,9.477403252594523e-14,-4.186779684455645e-54,1.50598161472049e-56,8.312955204984273e-61,2.1953794056055997e-60,726.4912699184163,-7.203075844590009e-07
300,998.4647103491334,1.5832057643014565,3999.938889317635,0.04768753009564655,2.6937986100696226e-05,230.7670292989708,6.813140255487757e-07,-1.6048408445722928e-14,99.9999903688752,499.999951844377,499.999975922188,-9.663128998867193e-14,-1.3721878722586688e-54,-2.5479052170197978e-57,-1.3705656478560626e-60,7.710848863580483e-61,772.3738155537914,2.3250592840360409e-07
400,997.5948243968431,2.6176453892939637,3999.9654783073165,0.020281106719708526,-3.6646308314704135e-06,216.92112495505955,9.263402803565233e-08,2.843782463353599e-14,99.9999903688752,499.999951844377,499.999975922188,3.6181501300679753e-14,7.418380783939752e-54,-2.7231525721549753e-56,-1.226907576673548e-60,1.4693091106421542e-60,780.7264105527395,8.348052534919374e-07
500,997.1025824732094,2.7678291882720565,3999.9642903547483,0.08239656877604902,-2.753156182428313e-05,220.731750473529,-2.861989872484302e-07,-7.342713650031822e-14,99.9999903688752,499.999951844377,499.999975922188,-1.4396555961729834e-13,6.510510424117254e-54,2.940116804699172e-56,-2.1388179391883983e-60,2.168236106713137e-60,784.5759350130342,-1.7652514846765486e-06
600,996.5488512039104,3.635036880207804,3999.900120513237,0.08708588457614364,-2.5595652127515503e-05,219.34123822604312,-5.181103290441437e-07,6.346568330639958e-14,99.9999903688752,499.999951844377,499.999975922188,-1.5969353374408813e-13,6.937124715216314e-54,-2.7250154359835814e-56,1.3400264714916178e-60,-1.5628075433986025e-60,782.3038371166749,1.647421626067559e-06
700,996.1425390448736,3.680427574379,3999.881853099818,0.17700669695943028,1.7323876981464584e-05,220.49671770672373,-1.7395131043993632e-07,-4.5860033703525624e-14,99.9999903688752,499.999951844377,499.999975922188,5.321168522626589e-14,-4.363039370882546e-54,-1.7621078838570166e-56,-3.174701253408569e-61,-4.393506152405873e-61,780.8098360436034,-7.71572942708622e-07
800,995.6126241983873,4.37726220196803,3999.8208945450906,0.16913639650643278,1.7150993601853162e-05,216.35905552669823,-6.449225813456426e-07,-5.669668414832823e-14,99.9999903688752,499.999951844377,499.999975922188,1.5733394696759638e-14,-6.609034214052658e-54,9.781561181846503e-57,-2.6571876759953334e-60,-8.087801291736861e-61,782.1013626494234,1.0990277090686662e-06
900,995.0348262815953,5.009631145402343,3999.7633612159657,0.18722367670605378,-1.1475632775781428e-05,217.2802856802745,-1.4485511793136628e-07,-1.6050705261326783e-14,99.9999903688752,499.999951844377,499.999975922188,1.6659213047943831e-13,2.3500900741136565e-54,-5.62330543252562e-57,-2.6846421171187066e-60,-6.629028732607697e-61,780.9719542424688,-2.5266284959523403e-07
1000,994.5720370468182,5.739906546260657,3999.7880985349316,0.22462901169579916,-1.6627790117213012e-05,213.0267006062371,-2.1285202490710562e-07,-1.6523464119566006e-14,99.9999903688752,499.999951844377,499.999975922188,3.744998197519893e-14,4.799498728269524e-54,2.386725621447533e-56,2.3309049120189576e-60,-2.773928019525541e-60,788.0424176517163,2.0043936582461993e-06
1100,993.5390427379076,6.295240107617482,3999.7548380963244,0.3134824563494092,-3.6879993117383906e-06,221.960527315876,7.67991327646035e-07,-5.6585030065388264e-14,99.9999903688752,499.999951844377,499.999975922188,-1.3176000265910482e-13,-1.8688965402435988e-54,-1.1949789921923689e-56,3.42454182038522e-61,2.3589054222692542e-60,788.4634391179978,-5.76068969435371e-07
1200,993.4921858249211,6.377181249682104,3999.6889237569367,0.38044035376941265,1.0916346920138757e-05,213.20337401062318,-2.190169732929279e-07,-6.683542357407307e-14,99.9999903688752,499.999951844377,499.999975922188,1.5018747558925082e-13,4.572208367650085e-54,-2.734340689879778e-56,2.3015885271947974e-60,2.1885693661654917e-61,780.7817880213834,8.436341999565926e-07
1300,992.5316954527632,7.047860788816277,3999.600962700042,0.382978679590704,8.108686217915659e-06,215.69410283448659,3.05289859152933e-07,-1.440144587309695e-14,99.9999903688752,499.999951844377,499.999975922188,-1.730142050474041e-13,-4.6499500087331024e-55,2.4455481219486327e-56,-7.090459208980069e-61,1.5825184955138352e-60,782.6215715230824,-4.865497271392823e-07
1400,992.5020315668573,7.40618482216294,3999.5073220289178,0.4936968546324282,1.5219838474115573e-05,213.7094957777665,-4.0343307004167574e-07,7.379327388978584e-14,99.9999903688752,499.999951844377,499.999975922188,-6.424691306778413e-14,-6.446263654675462e-54,2.9724036147974184e-57,1.81222721945079e-60,-2.1139674440664495e-60,781.4730547510742,6.27490034617782e-07
1500,991.5637227449001,8.022021707331255,3999.5143008261502,0.450179241184966,3.5088758625528214e-05,215.85648056241598,5.453094102082169e-07,7.772189013716101e-14,99.9999903688752,499.999951844377,499.999975922188,-1.7790431182824167e-14,6.041725254300608e-54,4.171748888467786e-57,6.610522391007526e-61,1.2396592516274709e-60,777.89362910955,2.351734554180459e-06
1600,991.4423239387004,8.738686672670825,3999.493925879001,0.5456966776030661,3.028123563861e-05,219.31473822694684,-1.974240146900792e-07,-3.241481187797558e-14,99.9999903688752,499.999951844377,499.999975922188,-6.371682018541739e-14,-5.353854243997117e-54,-5.20455961976964e-57,2.2234688620681752e-61,8.630267665886414e-61,787.5947016079734,1.802699037960348e-06
1700,991.0509776500321,9.284533459133096,3999.4232181353555,0.5858727313604427,4.860024378268185e-05,217.9074716524737,1.1947048318594018e-06,8.34382396298084e-14,99.9999903688752,499.999951844377,499.999975922188,-1.8971226323625577e-13,1.362848732269103e-54,1.4228185602868437e-56,-6.419052503361564e-61,-1.8306771090636167e-60,780.7495325020785,3.7890265853119934e-07
1800,990.4860993782868,9.940393971684582,3999.2816289944844,0.6354153963065572,3.99413372113095e-05,215.76588684856216,4.191415383062298e-07,-4.7234877959032396e-15,99.9999903688752,499.999951844377,499.999975922188,1.0133588594327577e-13,6.93385734681932e-54,2.7725633479997013e-56,9.313909428899057e-61,2.4413108093132255e-60,783.6037891097449,8.712504253459248e-07
1900,989.975364171859,10.609280459841326,3999.2902092689724,0.7239430552965453,8.64958769748367e-05,215.80948457825622,3.5575519435249915e-07,-2.862112541786042e-14,99.9999903688752,499.999951844377,499.999975922188,-8.243469114619176e-14,-1.679890846790103e-55,-1.565324432157464e-56,2.772934782841429e-60,1.1411485612695331e-60,785.6320464938408,3.5742178992245055e-07
2000,989.1653564030761,10.956415668652255,3999.1722522897135,0.7664269218895403,9.579012000694701e-05,215.99458810048702,1.753059276704403e-06,7.471828031386097e-14,99.9999903688752,499.999951844377,499.999975922188,-1.767121311480573e-13,2.980814938034563e-54,-5.156363274619156e-57,-5.1735310245636296e-61,-1.126352357663138e-60,788.2724321102462,3.82776650568675e-06
2100,988.8935629341973,11.334532420144873,3999.1200387952513,0.8851167450038451,0.00010240217910407695,211.1694347023423,1.8211731483483447e-06,-2.607631673864093e-14,99.9999903688752,499.999951844377,499.999975922188,-2.083247203234044e-14,-1.310330387711775e-54,-1.9027446707571429e-56,-2.4635319909904812e-61,2.2299647218630511e-60,778.9241611544315,1.88519972588266e-06
2200,988.3218349326031,11.577492675288045,3998.9923501185085,1.0042029520472122,0.0001498625262020098,218.50478640390088,1.7945680697842096e-06,2.514431657436744e-14,99.9999903688752,499.999951844377,499.999975922188,1.977299328622435e-13,8.073075216189893e-54,2.7127992561747683e-56,-1.0112938521950701e-60,-6.515484698921175e-61,779.5366665672896,3.930176048845873e-06
2300,987.6605863303655,12.262894103082367,3998.968909827203,1.0084974397873256,0.00013847935242785307,212.56722176579342,2.2546930916711176e-06,2.3396272206143045e-14,99.9999903688752,499.999951844377,499.999975922188,1.3113467442371168e-13,-4.035041356606485e-54,-1.4496444617884855e-56,-1.204782259389624e-60,2.1891275973458888e-60,785.2909010101334,5.486076898934141e-06
2400,987.5714872761552,12.601179263693599,3998.950342757358,1.140560251841752,0.00020669716723552904,211.37358842185785,3.3040379736872834e-06,7.428519895157075e-14,99.9999903688752,499.999951844377,499.999975922188,1.0007805970258031e-13,3.4763361032075493e-54,2.325793311907224e-56,-2.3579775412964697e-60,1.0762860655282363e-60,786.4400768930464,3.944446945618845e-06
2500,986.4628234089741,12.94806592717625,3998.85283184089,1.2287042407755144,0.00018951761154070146,219.5646947060358,3.2305615371585173e-06,-2.3366294856672213e-15,99.9999903688752,499.999951844377,499.999975922188,1.8371195077812386e-13,-1.0177208495455038e-54,2.583621341349484e-56,-9.175075010042383e-61,-4.294353422696721e-61,778.7007105687803,5.403173469182971e-06
2600,986.2543703409525,13.759561122074256,3998.7500144866017,1.2704000017752988,0.0002595787650139316,221.1896942399833,3.294269490566665e-06,-2.925681072359253e-14,99.9999903688752,499.999951844377,499.999975922188,1.8539280536190924e-13,-1.7982671814836562e-54,-2.3778201520741666e-56,2.695686022679743e-60,-2.7612613060763633e-60,783.1270517839048,8.688508493301875e-06
2700,985.7657957202545,14.286091598816022,3998.6273957267167,1.2985492414275672,0.00029675872879906856,220.9816694450866,4.46052917110636e-06,4.072169829938342e-14,99.9999903688752,499.999951844377,499.999975922188,2.1407707856207343e-13,6.87229322533877e-54,1.0265333482607582e-56,-3.912010256147261e-61,-2.2135412355356763e-60,783.242922270299,1.1766428425502305e-05
2800,985.2725640728031,14.349733703381679,3998.6306467104005,1.4548025998242022,0.0002883625504210124,219.3832591671284,5.2705074815844495e-06,6.866934414557671e-14,99.9999903688752,499.999951844377,499.999975922188,1.4935696649665868e-13,-7.646818429903175e-54,4.390478229353536e-58,-1.0531324403824332e-60,1.21033036158984e-60,785.2040791229285,1.2287382439933188e-05
2900,984.6919219664203,15.377734684455307,3998.4728462910034,1.4610492604099599,0.00035256204414942137,218.50762211774628,5.090894735756099e-06,1.1134820567001709e-13,99.9999903688752,499.999951844377,499.999975922188,3.2189613609473456e-14,1.389004240139553e-54,2.410312541940279e-56,-6.573838271506289e-61,8.595183751572477e-61,781.2838815389142,1.2632347264896328e-05
3000,984.7534494704778,15.326358728722077,3998.4100508565216,1.5877413223693377,0.0003631018021153535,216.5340168491225,6.59626633118544e-06,1.976970000431953e-13,99.9999903688752,499.999951844377,499.999975922188,2.7559096690297495e-13,5.768870143508979e-54,-5.847876152243852e-57,1.478069704586868e-61,-1.6131243556913102e-60,783.6450094991263,1.472348439747508e-05
3100,984.0378473462515,15.702290858756779,3998.366198672054,1.6284627986716982,0.0004380879786891093,221.90337467509366,7.020037743101376e-06,2.1786393748089555e-13,99.9999903688752,499.999951844377,499.999975922188,1.245215515800576e-13,5.612150373500703e-54,2.653336874849859e-56,1.6017329921877586e-60,-2.011909442944595e-60,784.0441723942537,1.938373649225173e-05
3200,983.6805176841582,16.775300904083327,3998.2554513753466,1.781716215791963,0.0004675209743913014,211.56448304261505,8.891557947076573e-06,2.2745601572641353e-13,99.9999903688752,499.999951844377,499.999975922188,2.521903889162568e-13,-1.9836654658685435e-54,7.320138338938967e-57,-7.34591430435864e-61,-2.534909994690839e-60,782.9810588616514,2.1585154251786566e-05
3300,982.8068091097053,16.897083981063023,3998.1371706580126,1.7686192615261496,0.0005487653793642045,211.51656494383315,1.0039080446532719e-05,2.1684802416467158e-13,99.9999903688752,499.999951844377,499.999975922188,4.205773359769317e-13,6.4575889292165844e-55,1.6730138996438575e-56,8.758793635708119e-61,-2.613578177972477e-60,783.6077398927009,2.4394219206367702e-05
3400,982.9530080122015,17.59356355827855,3998.1391644792743,1.918580120553979,0.0005864703191699164,214.62844577661596,1.1517679828073071e-05,3.32023929528176e-13,99.9999903688752,499.999951844377,499.999975922188,8.260159271935747e-13,-7.015480707996455e-54,-6.120135237727381e-57,1.3725603064492808e-60,-4.447743198654429e-61,788.3981820565306,2.5908891025404626e-05
3500,982.2246386065902,17.50902087117548,3998.044428906298,2.0203063072915852,0.0006678253281713091,214.2601819629169,1.2110098592877212e-05,3.779162223042917e-13,99.9999903688752,499.999951844377,499.999975922188,1.0322656369792095e-12,-5.350350200351331e-54,8.422562726041499e-57,5.190140663578513e-61,2.731208610755827e-61,788.9524672678466,3.034475339457411e-05
3600,981.7951973703297,18.192851073470226,3997.8896154506892,2.0882030984811286,0.0007051189517256102,215.00540606336918,1.3734955700097586e-05,5.648936806273456e-13,99.9999903688752,499.999951844377,499.999975922188,1.2343422331112784e-12,4.674718808120825e-54,-1.1286971403767344e-56,-5.101024359230989e-61,-2.296662740406155e-60,779.030751888874,3.376002117122528e-05
3700,981.3951128290847,18.645182222219393,3997.7977144126276,2.170242245719211,0.0007653708705288168,215.1580423473968,1.5008807121519438e-05,6.154477174808473e-13,99.9999903688752,499.999951844377,499.999975922188,1.5858052060099336e-12,8.397804260134857e-54,7.950402093019852e-57,2.0482276351968658e-60,-5.193657018801945e-61,777.7328530328892,3.9910525913719985e-05
3800,981.0194964638789,18.915073487834288,3997.714079832996,2.2906657098683203,0.0008385691268167285,211.27786490500753,1.7274773154317252e-05,8.984461222462488e-13,99.9999903688752,499.999951844377,499.999975922188,1.8154236476868191e-12,-7.899020225134589e-54,6.649044474983402e-57,-1.322340036119246e-60,-7.848035410051225e-61,781.3145733388367,4.243044749390063e-05
3900,980.3467632967242,19.337361237632965,3997.6772026503363,2.3878085998753247,0.0008983415381963543,217.25475232308182,1.9325086763262043e-05,1.0449137194315215e-12,99.9999903688752,499.999951844377,499.999975922188,2.100194862877979e-12,7.665253751760569e-54,-3.144024030720076e-57,1.433224628258132e-60,-5.47282489906255e-61,788.2028606941635,4.8833754353102944e-05
4000,980.3521658246495,20.044756751333715,3997.5836797969814,2.4793688575866017,0.0009627336515539828,217.2943463841534,2.085520552915791e-05,1.3568596440815877e-12,99.9999903688752,499.999951844377,499.999975922188,2.4859204136882306e-12,-7.491225320268807e-54,6.646159644555267e-57,9.296548130304304e-61,-5.5203152613769815e-61,787.6768636631099,5.413318506203631e-05
4100,979.8121471476599,20.186301181351812,3997.494780929395,2.488476214624508,0.0010386680376188804,220.4137205180165,2.2828899710146312e-05,1.468420166391108e-12,99.9999903688752,499.999951844377,499.999975922188,3.119803138559281e-12,9.287539608230586e-54,6.18322785726138e-57,-2.1692430947905962e-60,1.768186117492097e-60,781.5253996586476,6.218666965879953e-05
4200,978.9515077481141,20.842133755441854,3997.4265704843774,2.6187420467216516,0.001127219609047433,222.19735824314495,2.5685323656917984e-05,1.8002518998771492e-12,99.9999903688752,499.999951844377,499.999975922188,3.865921697577303e-12,3.465560113365053e-54,1.2626256772371194e-56,1.5593873386036226e-60,5.524112329560064e-62,786.0311200346688,6.797127417769735e-05
4300,978.7312319821689,20.936003589588886,3997.3333802240472,2.7221872094444897,0.0012302487875035495,213.6753784708828,2.8255390030911512e-05,2.304499778761342e-12,99.9999903688752,499.999951844377,499.999975922188,4.7215100625647186e-12,2.3661519695744254e-54,8.694403220303629e-57,1.1627661238051639e-60,4.386600670300104e-60,788.7435502255028,7.438905183962294e-05
4400,978.1068283969956,21.69600814228077,3997.1855527672656,2.751616218084964,0.0013363202081210976,212.10567911312407,3.0506270579684356e-05,2.668669993417355e-12,99.9999903688752,499.999951844377,499.999975922188,5.689339107422895e-12,1.9710133589972747e-53,4.8314061570623095e-56,3.1226502030814374e-60,4.226012672895419e-60,788.9090427906696,8.060059449022142e-05
4500,977.7218505495359,22.04615839852879,3997.1050166401005,2.8520293486991455,0.0014397532907950074,222.2950439247417,3.2497563593997003e-05,3.1754518310274717e-12,99.9999903688752,499.999951844377,499.999975922188,7.012293379365552e-12,3.642097682210624e-53,1.311516253554242e-55,1.2240257937979226e-59,7.891682481019352e-60,782.1780099165239,8.919460082914365e-05
4600,977.5588138001211,22.406633079241118,3997.036262495844,2.9307453050614143,0.001506652017587516,218.303706041227,3.563305909213308e-05,3.705567568043279e-12,99.9999903688752,499.999951844377,499.999975922188,8.56301266432822e-12,6.815185368384869e-53,2.0901794106835272e-55,2.2067155641604047e-59,2.144491968591647e-59,782.6494375436246,9.823765997305013e-05
4700,976.9559020280702,23.13426072370314,3996.934911178488,3.110620535331059,0.0015949633919789625,215.91068045255483,3.972100730488061e-05,4.51381105459395e-12,99.9999903688752,499.999951844377,499.999975922188,1.0047701713680956e-11,1.4296180665836778e-52,4.8515497001709516e-55,4.056440020777798e-59,4.159542984899655e-59,783.6360166418802,0.00010833081854276988
4800,976.743383425261,23.488519297403617,3996.7785147501395,3.1429093767080367,0.0017229575154072787,218.10238439722556,4.295870219350786e-05,5.172830082790846e-12,99.9999903688752,499.999951844377,499.999975922188,1.174750518307354e-11,2.7918429379195354e-52,9.833354347173604e-55,8.744073892160538e-59,8.854638088264883e-59,784.6917624272572,0.00011687464271685576
4900,976.0757422913157,23.72962045088968,3996.7054667842003,3.2725569673336703,0.0018282436421584935,220.04862134834232,4.5502880155552145e-05,6.1285961381417235e-12,99.9999903688752,499.999951844377,499.999975922188,1.4187981093792474e-11,5.691308816567539e-52,1.9534796158037724e-54,1.7867434262093104e-58,1.839106587312489e-58,786.0705651501864,0.0001278766564795299
5000,976.237941006859,24.35440205913098,3996.5992982446737,3.3552889170908373,0.001949553558794644,220.86720835022285,5.040868362946284e-05,7.187238291818912e-12,99.9999903688752,499.999951844377,499.999975922188,1.6485656240497434e-11,1.0797255231253737e-51,3.77554737450634e-54,3.495860043818512e-58,3.641052619958608e-58,785.7650841156513,0.00014067455530437643
