milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
0,999.8501706882275,0.28226428418179295,3999.9544001621844,0.0091011750884465,5.975776096399278e-06,996.7324132596756,2.2944054258711673e-08,5.071041049779361e-14,99.9999903688752,499.999951844377,499.999975922188,-1.676341646963082e-14,7.930529827294632e-54,2.6745573626092306e-56,-2.052397107331697e-60,-2.6947345822841316e-60,-1.2773378485782905,-3.508403291541387e-08
100,999.245635564276,0.6165020036278466,3999.9714155597994,0.02579021962626986,-2.5354301183495632e-05,422.29564929931644,4.893407980702414e-07,8.431784922850123e-14,99.9999903688752,499.999951844377,499.999975922188,-9.906678566258806e-14,1.5040434823404785e-55,-2.7969829804280873e-56,2.4184614296925726e-61,-2.751572940187908e-60,579.2978411396133,-9.85021770311679e-07
200,999.0497003273857,1.3331386243010277,3999.9874414828114,-0.04009116592036757,6.171954835215685e-06,268.7755816234868,2.191908939701355e-07,-3.317398758789188e-14,99.9999903688752,499.999951844377,499.999975922188,6.949504386022908e-14,2.8291415597204707e-54,-2.0166653249333486e-56,-2.6441940361932583e-60,9.543437182796585e-61,722.2446402065905,7.557301287089e-07
300,997.9985461770143,2.011027219264183,4000.0109581602655,0.006543133279577836,6.28698654754068e-06,230.2828369072772,4.597465586583094e-07,-4.671383588897338e-14,99.9999903688752,499.999951844377,499.999975922188,-1.1438083358562556e-13,-4.1178017024293496e-54,-1.067866536711559e-56,2.7183877058628602e-61,-7.801788349220085e-61,766.0718488977762,-9.978971346941316e-07
400,997.7438687396099,2.438156857475739,3999.973255693865,0.021401226974731954,2.450454061166693e-05,217.6264627223806,-6.290991177348349e-07,3.645454857906703e-14,99.9999903688752,499.999951844377,499.999975922188,1.6752765529178777e-14,-4.0612725851574014e-54,2.631721547360292e-57,2.8870653219809233e-61,-9.642963285743607e-61,780.3695610017772,5.812213676471238e-08
500,996.9115396888193,2.8179299836684293,3999.891039274657,0.08957475138967619,-1.9196310318143944e-05,215.28291301138526,-1.3253318398815463e-07,6.3309699185234895e-15,99.9999903688752,499.999951844377,499.999975922188,-1.726789498752755e-13,-8.069494782756739e-54,-2.613751982771465e-56,4.91432947395798e-61,2.0560200397214946e-60,786.6496562777124,-7.502480634388062e-07
600,996.6821235866403,3.783881678342413,3999.9009314812597,0.10752366063808666,4.904184514257349e-06,220.37360579160347,-3.0422092613285413e-07,-3.7111768831100484e-14,99.9999903688752,499.999951844377,499.999975922188,7.520348082177187e-14,-1.833702242058804e-54,1.3002449094479716e-56,2.1751882447904065e-60,-8.372761005388581e-61,785.5283127630563,1.042970707801674e-06
700,995.8250919432272,4.23225595224672,3999.8883041614963,0.07782610930808029,2.5535202621194466e-05,216.94303689527766,-5.869104083478462e-07,-5.783355243863262e-14,99.9999903688752,499.999951844377,499.999975922188,-1.608114717159752e-13,7.318220287151709e-54,2.6639961411705777e-56,2.709256051947171e-60,1.5059295432468277e-60,786.8298110541472,-1.313047257599566e-06
800,995.1858005268019,4.851487582524766,3999.8854917669464,0.13272379063991577,2.265620068217856e-05,212.6179510644742,-3.876744245252815e-09,-2.579043637713067e-14,99.9999903688752,499.999951844377,499.999975922188,1.7532139325806038e-13,-3.2745300470617323e-54,-9.962179111586431e-57,1.1194817398808361e-60,2.3953988037419485e-61,781.2492199972536,-1.416462380288156e-06
900,994.7700744488872,5.335190930261336,3999.8313961474773,0.16813327836637842,2.6578554508031277e-05,217.82778022650592,-4.3595689141004277e-08,3.7181401217188635e-14,99.9999903688752,499.999951844377,499.999975922188,1.6985324884354027e-13,6.27361278029219e-54,1.9948671465572567e-56,-2.0980512745878168e-60,9.855975844163214e-63,783.8627736455677,9.04379653248155e-08
1000,994.0367036704139,5.7416472416274145,3999.7826332155137,0.23882106333818703,-8.015138197438253e-06,221.0875385993796,-1.6117547855110285e-07,-7.234823738215379e-14,99.9999903688752,499.999951844377,499.999975922188,-7.911577468178602e-14,-3.868124450350558e-54,-1.7474630644345741e-56,1.5292705167333217e-60,-2.78030623407833e-60,782.1215868674111,9.160129987574331e-07
1100,993.6580520158338,5.879013202021957,3999.7263707736215,0.2660550521098118,-5.025595448101257e-06,216.193698267143,3.547633229790604e-07,2.1515906740620948e-14,99.9999903688752,499.999951844377,499.999975922188,1.4379382699842257e-13,5.0658317312701015e-54,1.5727626101678938e-57,2.3872143106958922e-60,-1.9515539693051352e-60,787.7135011945784,-1.6111181900167135e-06
