milliseconds,sucr,EtrioseP,Ephe,N,starch,Next,Enitrate,trioseP,Estarch
0,0.6942636030515321,8.057567699934484,0.004811791802768215,4.999665088906404,0.23606010739358568,499.534011747483,0.07517883698819348,1.1063989741442857,0.020065871931898335
100,0.7976055099395332,8.085651168240851,-0.05205299880753774,4.99969117821933,1.0173155956479718,498.1453947926394,0.07490616936550805,0.6440614254583832,0.20794890930419788
200,0.7336305232553214,8.110767421752495,-0.027012850382469908,4.997908324286076,1.4069440583814794,497.5643016217254,0.07488929450937425,0.5674309535764385,0.3831023591157454
300,0.697233747750832,8.132598799068361,-0.021479223135280376,4.995880965871274,2.400806699192053,497.91878533772456,0.07497211547301329,0.5621784091384081,0.6161918366486511
400,0.684779407186965,8.170110760926065,-0.02482976500969002,4.993509022182117,2.7809297036287624,496.5283372197656,0.07517953863070946,0.562895339367141,1.0082546439454427
500,0.6888168013491354,8.195850919904089,-0.026370446627348037,4.991307168245242,3.334179390006124,496.0524142826725,0.07523463319386348,0.5483463509954657,1.312301710373299
600,0.6922495912599144,8.21802753560541,-0.05209146099425219,4.988837992382193,3.1412762987360905,495.24576520935426,0.07525640633266856,0.5484499263342221,1.59545170075486
700,0.7162074592502755,8.247251940119336,-0.04725357085250106,4.986835207076304,4.230595262628208,494.99064111109965,0.0752809407641547,0.5517035668048155,1.8265246438583311
800,0.7540900410859592,8.28823765575025,0.016783859836059598,4.984856818671307,4.2003349439351725,493.12912130312674,0.07539851997473297,0.5596843716321042,2.08896697349759
900,0.7737595866287279,8.3091918480626,-0.03814509579018631,4.984319609237714,4.543952705176209,493.8480776600122,0.07583877040619921,0.5450342456097642,2.3373279646749765
1000,0.7926745064104489,8.328030383983666,0.041115057763516795,4.983678647656737,5.1817414673198865,493.5860216604422,0.07594594713013426,0.5518310519398069,2.543039540849583
1100,0.8276920820161693,8.339844822614259,0.04777088483737403,4.983451066503053,6.186657408589696,491.1961090020334,0.07601764262767664,0.5519793609771,2.5819217745374123
1200,0.8528116642312603,8.357611458798083,0.018297377138468494,4.984180250111515,5.958401011453263,490.09798110446786,0.07636423621526177,0.5561463955893822,2.7314691984864607
1300,0.8945244121087198,8.368641653943758,0.00804083939498707,4.985195433894146,6.115962896761636,491.06791224254124,0.07630675598929634,0.5430124859794745,2.886527007038596
1400,0.9195616246184202,8.38897699684675,0.02413974081051303,4.986301348831041,6.854460030914759,489.4879653872277,0.07636418843553174,0.5441312979108833,2.926009849123664
1500,0.9279603649722978,8.388060987138632,-0.02941780454158133,4.986971295801124,6.789964894066218,487.8766244575264,0.07659481429404977,0.552079352179704,2.963366791484655
1600,0.9575476382537366,8.40479456145135,0.005307762576319528,4.987795614272627,7.505526238832564,488.2288124133929,0.0766431181518657,0.5426936471269043,3.0048747585170705
1700,0.961120484568138,8.399738240214198,0.01432725544333959,4.989205203483788,8.236863563009054,486.86788078308854,0.0767875657897055,0.5504523713177426,3.085008028800085
1800,0.9770534028379849,8.410071219751066,0.0274990368991823,4.98964033186771,7.944677839645681,487.39776093850514,0.07704880717098318,0.5470390043098077,3.0716652059566343
1900,0.9935642521896648,8.403518160939115,0.05621743128113275,4.989957237828285,8.113256976344351,486.7689370833613,0.07725864892542789,0.5441625194799545,3.1425183032861033
2000,1.0022680042828092,8.401738240287242,0.059350240775351545,4.990303466632313,8.37250341091543,485.2829195469561,0.07732734188018647,0.5549687910632686,3.055995053853831
2100,1.0176313209317804,8.409813358265492,0.10219676327676788,4.9907244479509085,8.934694991138613,485.20461457229794,0.07740845197200154,0.542081899971411,2.995903784271328
2200,1.0333580452564908,8.401719884514751,0.07374110875967502,4.990391640801595,9.295380090915113,483.0739873351438,0.07749929135175707,0.5452496148378294,2.9728430404950945
2300,1.0299135512237723,8.39619548631364,0.11315543695371634,4.989723911783512,9.926394857048102,481.9498057100698,0.07746454721384322,0.549448207273837,2.977025109790611
2400,1.0429181947690127,8.388872084488227,0.22829474183302795,4.989165523753858,9.40188289357435,481.1783656882087,0.07768882754544629,0.5557712680097321,2.7918818248324695
2500,1.034972775639952,8.383186949002406,0.2552934399900095,4.988794429677543,10.023783462052105,481.12512262409695,0.07759034632258402,0.5561399545083066,2.779447518458833
2600,1.0588472419168062,8.39016018046381,0.3241999052306316,4.98811684108415,10.104936122811424,479.70267833360236,0.07782572522299375,0.552335874639581,2.7862737481541506
