milliseconds,sucr,EtrioseP,Ephe,N,starch,Next,Enitrate,trioseP,Estarch
0,0.692894858803083,8.060634900018472,-0.028885880429162247,5.000100828158114,0.2862732356575019,499.8010119818032,0.07488041838002885,1.0926727877439937,-0.040384637980606125
100,0.8012993933457779,8.079362011823788,-0.04822030658339718,4.999179165426984,0.8632197123726976,498.1401489581389,0.07511422137000694,0.6440255116930963,0.20414043204825635
200,0.747494297439976,8.10666918386278,-0.03092024771487679,4.99775346376165,1.521122069354562,499.58722931049465,0.07514801057993667,0.5795726680008265,0.3452047526929855
300,0.7100331101000275,8.135977386978759,-0.027616589330229428,4.995977640905805,2.2694629277504625,498.2088381071484,0.07510112694458836,0.5534801647900708,0.6844803634984071
400,0.6926988892601846,8.157551311497468,0.00031829646268104753,4.99358239416458,2.469934908659779,497.4349815146416,0.07519985377893912,0.551471678727202,0.9412704412600784
500,0.6861224982175687,8.190277186515484,-0.02380650208351304,4.990650834563645,3.2047813218068053,496.70046795709777,0.07504617560024526,0.5569226139679933,1.226676167912684
600,0.6922165932000132,8.228653000029668,0.01593816127710589,4.988927797556619,3.594812752537422,495.25331395663545,0.07521490516664296,0.558108721520141,1.4716947573329346
700,0.708315967372034,8.261264560716873,-0.019887925246050465,4.986637914612197,4.340726330006632,493.8778079518156,0.07524651559893122,0.550138352580389,1.750870213190116
800,0.7542822708777436,8.276374252681322,-0.008600754797007587,4.984719500932533,4.311366711514373,493.5098608449539,0.07557966938902427,0.545315943911387,1.9929833704887834
900,0.758675693563684,8.309258783352933,0.00574960889272813,4.983792218437601,5.009792434088241,493.941530952714,0.07587331565749704,0.5575605998007266,2.2515303372101934
1000,0.7944179520641019,8.328532708971894,-0.009866158840906782,4.9837970043510404,5.6159834884857505,491.6431300068424,0.07595691099228952,0.5487234596997442,2.5340174359276126
1100,0.8298283302377952,8.35194550641838,-0.02409585231832701,4.983393060162279,5.807277719357635,491.0435079354158,0.0761832111199264,0.5515785316268156,2.705574969092287
1200,0.86354633252184,8.354338267782012,-0.018423002232734454,4.984125755365366,6.626061593680415,491.27203745005454,0.07632822099089911,0.5579741471225399,2.707709541064914
1300,0.8902294762656631,8.382238288117524,-0.027059119539227305,4.984988945806797,6.832273282844694,489.65325701758735,0.07621377928164864,0.5437721236081315,2.9427564776460686
1400,0.89952878992234,8.379093227295119,-0.013105608139755932,4.985728916389604,6.580467294897465,489.9528423789427,0.07635330567461478,0.5540117007746307,2.9047126409134307
1500,0.92011219168583,8.386704155929495,-0.004776678793228897,4.986860476313856,7.505211427917275,488.8395708932354,0.07662566329296458,0.5519934250355589,3.0451313903933714
1600,0.9563718321563244,8.400577203617402,-0.04707882270848349,4.987775856848426,7.205272507271219,487.7292083162339,0.0766338081795342,0.5496086359043997,3.1394341382712527
1700,0.9774055360027899,8.40201556344951,-0.008345492773002791,4.989045848836854,7.557426237497371,486.3117908337855,0.07670282669149199,0.5532234623813177,3.0720436546678545
1800,0.9778743537782235,8.407243040749549,-0.034144518006541356,4.989827729239598,8.563760873769871,487.2825179264111,0.07698869557814783,0.5536079520387943,3.1227733276657643
1900,1.0140536426728743,8.400605928184676,0.02974039773569794,4.990267055743978,8.15804784560175,484.7889511565451,0.07713054856260244,0.5460215165678503,3.0763691609196204
2000,1.0249919262533018,8.407652636193706,-0.010479729256856384,4.9905338780683985,9.072326954286957,484.0613824414726,0.07728075020111169,0.5411463333730199,3.007221172607264
2100,1.0119071365370378,8.406147519916804,0.09859166200820131,4.99065504809664,8.5963488211682,483.88791998178436,0.07715901203503586,0.549053990942042,3.068837936512881
2200,1.0330866483405692,8.39601637430638,0.11134293064665597,4.990119554955724,9.748764472507661,484.4992659544013,0.07731037850700981,0.5439429861360604,2.9263835350931906
2300,1.0433199943727645,8.402386564969149,0.16097674836612708,4.990104739994422,9.339845101361233,483.3016087108525,0.07748476099939038,0.5497875923920005,2.865082678607144
2400,1.0304276031052648,8.40067459263589,0.17747619793033204,4.989278708719116,9.501842331457931,483.16064783871235,0.07775037630219456,0.5534786139617863,2.7910092130830164
2500,1.0471350894965534,8.390106682119665,0.266580936211209,4.988925012596284,9.661604111841912,481.1078194702409,0.07752352242397695,0.5431891910683218,2.7075847592931774
2600,1.037054301315596,8.37882206499462,0.3295012961983479,4.988206121068607,10.824369369586753,480.221243125516,0.07770743486562806,0.5467513238754533,2.769923357044371
2700,1.0590035045771047,8.37198887507646,0.4165521348732477,4.987592746740747,11.001132170617892,480.2411448406911,0.07774259573240379,0.5480455861187846,2.7109927148593784
2800,1.0449873797383262,8.37307316211689,0.41277896775410683,4.987563149511565,10.91642709935477,478.3897610219711,0.07795453794338819,0.5502457818785267,2.5499504423332455
2900,1.0540840837233034,8.363757697451797,0.5390234714749268,4.987371356549747,11.483919165387032,479.22279813849934,0.07834746298966211,0.553090752047356,2.5652079419055602
3000,1.0559486785070191,8.358338281525215,0.5653774431043334,4.987086274125227,11.69829416377754,476.6008438061532,0.07835099036276268,0.5470985152655092,2.3877155507991343
3100,1.0479477391681262,8.364397731590007,0.6696455376001091,4.986838795819748,12.149148628213204,476.21530174541675,0.07855873918658285,0.5446280298039303,2.3169267481630924
3200,1.0426857172933786,8.357646662529223,0.6575112960492482,4.986617072551821,12.43736582355336,475.81098168305624,0.07857199736860244,0.5433360241650288,2.290885088760261
3300,1.031012382269592,8.349787134955955,0.8150006939404365,4.987203359058051,12.56718276851507,475.79582842131094,0.07865417773002131,0.5562634958755472,2.2305098596652937
3400,1.0403070635886327,8.344214531304543,0.8308618455215355,4.987328605101259,12.273609007875386,474.83422919752996,0.07899168430050998,0.5510414200184897,2.2561881354448503
3500,1.0435730055597807,8.338603720557588,0.9148497926000261,4.987258700042545,12.351369483622744,473.2517879972815,0.07905544572672646,0.5514155679275963,2.1881055880049853
3600,1.0326095329470073,8.342225973422762,0.8812304488403149,4.9873482729325636,12.97098367733007,473.2242308753521,0.07923292185481971,0.5499556664570951,2.0957628717864507
3700,1.0236921838300497,8.339326290743594,0.9593277849538795,4.987585641678532,13.300986209063502,473.00771774326756,0.07922964272817999,0.5525783838184302,1.9782538924642241
3800,1.0290261000236949,8.32671322935125,1.0328622021483411,4.988050630255559,14.054626941487786,472.29185211823733,0.07917371827707281,0.5534588020236616,2.0078259758255834
3900,1.026928975884484,8.328505645263265,1.082336086402588,4.9878605310249515,13.545361823943841,470.38589960974014,0.07937108334703775,0.5436904305924153,1.910308308486658
4000,1.0264589940737707,8.319967392376203,1.0634113590784722,4.987781340928606,14.210129611696619,469.7982612853408,0.07941397799157432,0.5537659504456861,1.9058259580333818
4100,1.013129438496046,8.332476362189038,1.187512260580527,4.987569593037277,14.565707978376672,469.02812450220495,0.07964048874899458,0.5512236899277174,1.7829131370842874
4200,1.0266067732762918,8.318685718988842,1.1719521842437832,4.987551958304616,14.404225474610447,468.9785270053601,0.07972561950344123,0.5550004603102587,1.7612680589128207
4300,1.0125276518334332,8.313275505217366,1.2266705565001386,4.987627677269519,15.387189021065534,467.3880833050002,0.08004322527647978,0.5462613292226074,1.7431538091446153
4400,1.0285057589272377,8.317881795496481,1.280695446328453,4.987698134320862,15.77758039108107,467.34970850292376,0.08020299849848025,0.5503787414564206,1.641085785772131
4500,1.019394848288471,8.30960568888594,1.3218401599815939,4.987499411883714,15.434125062314777,466.66809036697936,0.08033260323439154,0.5504202916428563,1.7086904568975974
4600,1.0192199759613896,8.317756253161503,1.3434480628300038,4.987132763212141,15.86872150910091,465.8668993721929,0.080218011471082,0.5556861285382213,1.6586743470690777
4700,1.018335387505227,8.309776206399528,1.3381734939340912,4.987435429988864,16.188004622484776,464.25769020738284,0.08034243497015797,0.5466402172224943,1.6807410759827897
4800,1.0027577189311394,8.313827341225402,1.3718027176797436,4.987166304305901,16.21892150919862,463.47140414646566,0.08057269983275465,0.5507517685236636,1.5773866407751709
4900,1.0129840411007656,8.320488658905782,1.3732398279240674,4.986857537875503,17.260034818614727,463.56810452889897,0.08053033712824324,0.5530986062192814,1.5046368491343078
5000,1.0063924747638586,8.311837865557088,1.3942415066917135,4.9872122457377355,16.71113852442575,463.6302104570002,0.08085397917859324,0.5439395487984667,1.57890241104511
