milliseconds,VAC,TRAN,SVAC,Ts,REG
0,1.0,0.0,0.0,0.324,0.0
100,0.9909710083688769,0.008988107062737737,4.0761048278464666e-05,0.84799894615218,0.0022816111545276457
200,0.9820235393558939,0.017813907260003887,0.00016157188008471347,1.3719870433740082,0.006593940809687351
300,0.9731568571067372,0.026479598137342648,0.00036025487881855266,1.8959411875378056,0.01292900406246693
400,0.9643702320432707,0.0349873519145402,0.0006346706653357991,2.4198254082060013,0.02127872743312011
500,0.9556629413201962,0.04333931420500739,0.0009827191173370367,2.9435913163242016,0.03163490534247555
600,0.9470342686579993,0.051537604632824835,0.0014023384268978278,3.467178611266534,0.04398915013248179
700,0.9384835042029134,0.0595843173647705,0.0018915043259139402,3.990515494653664,0.05833285261825228
800,0.9300099445067463,0.0674815212801176,0.002448229647260491,4.513519122709799,0.07465714077928773
900,0.9216128924776892,0.07523126028270165,0.0030705635958254837,5.036096307254604,0.09295281827758481
1000,0.9132916573545401,0.08283555338195953,0.0037565916638870067,5.55814352687348,0.11321036459645636
1100,0.9050455545706653,0.09029639536746709,0.004504434330296092,6.079548018206897,0.13541984452724495
1200,0.8968739058001599,0.0976157565300573,0.005312247650369131,6.6001872393264005,0.1595709578807132
1300,0.8887760387893676,0.10479558353414334,0.006178221461379974,7.119930457289412,0.18565291148135576
1400,0.8807512873703185,0.11183779934765165,0.007100579579454315,7.63863859817028,0.21365444197261046
1500,0.8727989913753753,0.11874430365086217,0.008077578987131184,8.156164935289658,0.24356376174568556
1600,0.8649184966010804,0.12551697304457118,0.009107509434676558,8.672355533525907,0.2753685443454329
1700,0.8571091547502255,0.13215766129538334,0.010188692983044707,9.187049633987106,0.3090559028419155
1800,0.8493703233892853,0.13866819955458648,0.01131948359101776,9.700080075582617,0.3446123732300391
1900,0.841701365864759,0.14505039681959536,0.012498266156682406,10.211274095125313,0.38202383301484266
2000,0.8341016513085912,0.15130603974090545,0.013723457071606698,10.720453180862147,0.4212756333394971
2100,0.8265705545129969,0.15743689345291065,0.014993502388874041,11.22743429891063,0.46235236986360356
2200,0.8191074559168324,0.16344470151786886,0.01630687806605853,11.732030025099423,0.505237980305116
2300,0.8117117415910116,0.1693311858956374,0.017662090157823107,12.234048919982754,0.5499158528547781
2400,0.804382803099783,0.17509804784693428,0.01905767279070495,12.733296361947508,0.5963685224595283
2500,0.7971200375255425,0.18074696762710785,0.020492189011423922,13.229575090837473,0.6445779138356114
2600,0.7899228474057944,0.18627960482228345,0.02196423010839768,13.722685796009461,0.6945252888217276
2700,0.7827906406444886,0.19169759884105012,0.023472414561622326,14.212427232486899,0.7461910997661921
2800,0.7757228305186161,0.1970025688094676,0.02501538840739426,14.698598750216366,0.7995552028867967
2900,0.768718835589649,0.2021961140301082,0.02659182427464049,15.180998848881783,0.8545966869360673
3000,0.7617780796664355,0.20727981415185162,0.028200421097948448,15.659426944073319,0.9112939270137992
3100,0.7548999917746079,0.21225522931004495,0.029839903898976693,16.13368788367569,0.9696247049823662
3200,0.7480840060790105,0.21712390050528316,0.031509023013960386,16.603586398910384,1.0295660083898337
3300,0.741329561859995,0.2218873497050324,0.033206553969794446,17.068935114309767,1.0910942300343518
3400,0.7346361034663861,0.2265470800640374,0.0349312970831117,17.529556792900763,1.1541851956247584
3500,0.7280030802488209,0.23110457625975156,0.036682076775459774,17.98527765957338,1.21881398293392
3600,0.7214299465451425,0.23556130452064775,0.03845774162563452,18.43594640810555,1.2849553357869432
3700,0.7149161616126215,0.23991871297646278,0.040257163661413554,18.881423459813345,1.3525834063800641
3800,0.7084611895835452,0.2441782318655359,0.042079237986416995,19.321584787449456,1.4216718216924837
3900,0.702064499448963,0.2483412735800275,0.04392288279459387,19.756352174722988,1.4921943280032886
4000,0.695725564973683,0.2524092331035096,0.045787038443391624,20.185656690915874,1.5641239758370205
4100,0.6894438646809568,0.2563834880548983,0.04767066746936439,20.609476073776925,1.6374339463018848
4200,0.6832188818117795,0.2602653988753164,0.04957275425591665,21.027848205511866,1.7120978706091345
4300,0.6770501042572654,0.26405630916624506,0.0514923043654545,21.440838299337532,1.7880889977702599
4400,0.6709370245440557,0.26775754572632987,0.05342834454108948,21.848593991518456,1.8653817361887741
4500,0.6648791397785764,0.2713704188247561,0.05537992218977808,22.25132985712177,1.9439511150532858
4600,0.6588759515989194,0.2748962224309684,0.057346104961631866,22.649324695722825,2.023772628639834
4700,0.6529269661607349,0.2783362342566523,0.05932598076403008,23.042954584042374,2.1048244174378077
4800,0.6470316940610525,0.281691716132007,0.06131865697691471,23.432678519509217,2.187085038187514
4900,0.6411896503202924,0.2849639140714269,0.06332326041994904,23.819045305522867,2.270535405189422
5000,0.6354003543484247,0.28815405842010255,0.06533893711501261,24.202667495879655,2.3551595039765942
