milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
1000,500.0000000129619,0.010401764735972688,493.08042089660927,93.9989883194902,99.56238475608343,99.9999865889999,200.0,99.99999999999997,10.0,6.071966694077049,0.29455348170405643,9.336194178722138e-06,1.961452058132294e-08,-8.398046560323789e-10,-2.8360985769200033e-11,1.6671633240098186e-13,-1.3311712206312672e-14,-1.3467137245311275e-16,7.24888433727085e-19,1.341875582996267e-20,-2.5973803194204057e-16,-5.106444266485426e-19,-2.044073116927556e-20,3.807636943965889e-22,4.161932705773233e-24,0.0,0.0,0.0,0.0,0.0,0.011428446664976704,3.428209503505106e-08,-3.9568898069147694e-11,-2.6946201810381956e-14,-2.8467879080442287e-14
1100,500.000000023485,0.01188005662130945,493.5649745263376,93.05712365582076,99.78683044613291,99.99999609111302,200.0,99.99999999999999,10.0,6.212497457785151,0.42385409729762263,1.318718668762058e-05,1.7560431552980796e-08,4.0422310721896716e-10,3.200449148570991e-11,-3.400897787967682e-13,-1.1107761531863282e-14,-1.7449939515476397e-16,1.2580067660473835e-18,-5.2040122503419484e-21,1.761226799185573e-16,-2.942220628630265e-18,2.3605143255589275e-20,1.68140022779697e-22,-5.3188479165320085e-24,0.0,0.0,0.0,0.0,0.0,0.011064428605282596,3.523342100116301e-08,-4.297631355282581e-11,-1.0123328654850419e-14,-2.233036042917485e-16
1200,500.0000000213917,0.012027209954145586,491.99672367712463,93.31185356149088,99.54948786492211,99.99998301886625,200.0,100.00000000000001,10.0,6.68604053826756,0.4348368805763205,1.380173093632355e-05,3.518506573497934e-08,4.049257723340283e-10,3.15201365699793e-12,5.560777745284851e-13,1.0861266829834738e-14,8.293810352160606e-17,-1.3171679152749991e-18,-2.328094845069306e-20,-8.594488452803931e-18,2.8345333121778977e-18,1.7213146697771243e-20,-3.536634084332828e-22,6.55958282913e-24,0.0,0.0,0.0,0.0,0.0,0.012341355070340763,3.70854256614949e-08,-2.2357944897373928e-11,-2.6863662292611048e-14,-3.57305648899849e-14
1300,500.00000001915464,0.012371234833702388,491.8713362277508,91.69999899315583,99.31307884058043,99.99997948435673,200.0,100.00000000000003,10.0,8.30570563768255,0.4482225891240224,1.1229980752637347e-05,1.4850119076621522e-08,-8.746534661767257e-10,-2.2616561661064312e-11,-3.84746524464223e-13,1.089094488606203e-14,1.539308012137778e-16,-2.069230073041768e-18,3.436055979894613e-20,-7.163240078321577e-18,-2.5067045035166923e-18,4.1600173006542833e-20,-4.49372797816782e-22,4.714790687007094e-24,0.0,0.0,0.0,0.0,0.0,0.013767080497797646,2.8286346003789282e-08,-4.260776278154387e-11,-6.347875981188466e-16,-4.1310894621601964e-14
1400,500.00000005264906,0.014617315791405816,491.92983991116284,91.28499989024505,99.23966268710943,99.99998308858962,200.0,100.0,10.0,7.955901777987004,0.6641020945581643,2.2301158140286726e-05,1.9255817297538886e-08,7.479701843348915e-10,-1.2457384650852853e-11,-3.6606215601534146e-13,-9.519383889253538e-15,7.291311612434601e-17,-1.750811477134113e-18,-3.669004253287732e-20,-1.3605464427928592e-16,-2.9731580750526978e-18,-3.598957617900581e-20,5.2875809481504065e-22,4.851123489890718e-24,0.0,0.0,0.0,0.0,0.0,0.012849326534907378,2.8547356671148764e-08,-5.187865538912667e-11,-5.0371029561397093e-14,-5.97300526078066e-15
1500,500.0000000305961,0.013660740637297544,490.00585951821284,91.53183794242688,99.2423871007937,99.99998730050177,200.0,100.00000000000001,10.0,8.808583972539356,0.7551092065097539,1.5566948928864675e-05,3.791586406400966e-08,-8.118480088681776e-10,-1.3642471041004604e-11,6.339846997669131e-13,-1.2706894615464055e-14,-3.296289696578092e-17,1.3948003997390968e-18,2.984945799370572e-20,1.0909027827051844e-17,-2.23092628203129e-18,1.3833201574900108e-20,-6.460608163957102e-22,-5.851615616475529e-24,0.0,0.0,0.0,0.0,0.0,0.01594980301353672,4.2223232907053015e-08,-6.138919086538602e-11,-3.167751807481664e-14,-9.597807848073469e-15
1600,500.0000000465361,0.01603722014163925,489.84202337111515,90.89087732566443,99.26796199502759,99.99998058480904,200.0,100.00000000000003,10.0,8.980936745525465,0.6518392397458131,1.810866633153708e-05,3.165254918480364e-08,-1.1711743687121203e-09,2.216811694234562e-12,4.3768477055974894e-13,-4.6619772004321796e-15,-1.5911094979279076e-16,5.055992746736772e-19,-3.018037473973445e-20,-1.7739959913822087e-17,1.2381125776121062e-18,3.2286013095090857e-20,-5.796470593029876e-22,2.254996619440513e-24,0.0,0.0,0.0,0.0,0.0,0.014730379165186777,6.405488043002236e-08,-6.119190119234715e-11,-2.5041484759194015e-14,-1.794829707612431e-14
1700,500.000000055138,0.016102603413715683,489.9587785160546,90.51160509954252,99.17787314050308,99.99997472252913,200.0,100.00000000000004,10.0,9.707514146469078,0.9201413085948984,2.9863417848912353e-05,7.715943665303689e-09,-7.869467624316922e-10,-3.2823815455014776e-11,-6.518772760256099e-13,2.0163881083330452e-16,1.4032815127809165e-16,2.569387818824126e-18,-1.2378338330756478e-20,2.1038217202326972e-16,3.08254946582126e-18,-5.05919161537671e-20,2.9481077759399214e-22,7.09648166520989e-24,0.0,0.0,0.0,0.0,0.0,0.01653018411766559,5.4302353407706784e-08,-5.384141549574206e-11,-3.087141840602137e-14,-3.9746429639734444e-14
1800,500.0000000757876,0.017315519169341275,488.5575794226939,89.3039931501983,98.89230969064265,99.99997691024531,200.0,100.00000000000001,10.0,10.073523771556708,0.8855657715979713,2.277901777106616e-05,-2.1346672531552966e-08,-1.4353614178677712e-10,2.997393093941902e-11,3.0072456985674723e-13,-4.6656628024554365e-15,1.5899177129180467e-16,1.767205723554706e-18,-3.36320148412589e-20,8.958707621702374e-17,2.0008527316203654e-18,5.830937811892117e-21,4.504897354099865e-22,-1.662458279598006e-24,0.0,0.0,0.0,0.0,0.0,0.01910147605899955,5.801104018742132e-08,-8.709639229528505e-11,-7.469681321453657e-14,-7.025608160540239e-14
1900,500.0000000576798,0.020019221199918006,487.652633134152,88.88536214876193,98.73781063582314,99.99996710707889,200.0,100.00000000000006,10.0,10.766558431960984,1.041628743578299,3.676544601191293e-05,6.739677750025736e-09,-1.0417683585015772e-09,8.029759720760029e-12,5.856162278198186e-13,3.813389466824788e-15,9.751284566075256e-17,2.654893383979234e-18,3.663468757225302e-20,-2.511353812663177e-16,-2.337205799448292e-18,-1.196523548086153e-20,4.0299444686505174e-22,-4.586764838332047e-24,0.0,0.0,0.0,0.0,0.0,0.019583713267263925,6.572782563544228e-08,-8.70395715853848e-11,-6.876790882873166e-14,-5.5164709938953664e-14
2000,500.0000000651082,0.019253012911912493,488.1010430891906,88.9456335201035,98.8991116810335,99.99996082208845,200.0,100.00000000000003,10.0,11.351097482787576,1.276305621769643,3.4136131724339606e-05,-1.922170850321887e-09,9.230677124917986e-10,-3.332338626427172e-11,-8.080231513250422e-14,1.2955392573551858e-14,-1.2696623122797166e-16,-2.176663713310322e-18,-3.739903470365775e-20,-2.0993411341870632e-16,1.036957764945719e-18,5.24358822519443e-20,4.461629030965585e-24,4.5100845339370405e-24,0.0,0.0,0.0,0.0,0.0,0.021168625699958234,6.625361998164099e-08,-1.0888611253101785e-10,-9.153334232821879e-14,-8.392784018687342e-14
2100,500.00000007574494,0.019689510622934586,486.81712077762944,87.68646321310263,98.7475582406128,99.99996477739522,200.0,100.00000000000006,10.0,11.189086363247164,1.426630571838465,4.080716934426577e-05,3.941714597581936e-08,-1.779353404127645e-12,2.854269199012289e-11,1.1778652901504405e-13,-4.048661841945416e-15,4.481863807955494e-17,-1.981829658844665e-18,-2.0625871656996588e-20,1.04888096910499e-16,-3.0444453403541028e-18,3.4976114817935814e-20,3.0870465883712227e-22,-5.139889503229736e-25,0.0,0.0,0.0,0.0,0.0,0.020174936637583792,1.02417273048973e-07,-1.1467715355618248e-10,-6.273473450093942e-14,-9.833180084983465e-14
2200,500.00000010870156,0.022914683169760423,487.282354532661,88.25760501311632,98.61632575507824,99.99996293930582,200.0,100.00000000000006,10.0,11.656157258561992,1.505760394813216,3.8871964575501626e-05,3.822042524990905e-08,1.177754207307822e-10,2.3113005120057506e-11,1.7966279482763876e-13,-2.5258091109802647e-15,-8.079115405787245e-17,-1.6828838733547043e-18,2.592908261978121e-20,-9.991952291387504e-17,-3.981177370729226e-18,-5.14973510002796e-20,-2.5987483708023082e-23,-6.785655222762602e-24,0.0,0.0,0.0,0.0,0.0,0.02076613550116633,8.547366197747272e-08,-1.158960859885018e-10,-6.491465066293155e-14,-1.0846446066831774e-13
2300,500.000000112041,0.023257574062529686,486.27975328888476,87.11451953735565,98.35792536252352,99.99996034714717,200.0,100.00000000000009,10.0,12.539732891264315,1.3612683661097384,4.70913102564134e-05,5.2952375361031006e-08,4.912048789290632e-10,1.8090824071813216e-11,-6.664935110270597e-13,-6.861132696948713e-15,4.324952589298357e-17,1.7321766776778309e-18,-2.6058881253149624e-20,2.0602539368344946e-16,-2.5202845827178474e-18,4.989704441759504e-20,2.5821448076434433e-22,5.606162914265573e-24,0.0,0.0,0.0,0.0,0.0,0.021820833071952362,1.1794723776129976e-07,-1.1424858110577584e-10,-9.221192363339732e-14,-1.195763590757256e-13
2400,500.00000012581614,0.023489104618673963,486.12908697391094,86.74803102422516,98.24760201305709,99.99994834070225,200.0,100.00000000000013,10.0,13.47487068575368,1.84692757912675,4.4297859362623874e-05,7.100422558101532e-08,-3.899885773330967e-10,1.6901224237206843e-11,-5.48434626117332e-13,-5.886614327571477e-15,-1.3267390891438476e-16,6.243870660012918e-19,3.70033466789769e-20,-1.8188444163372166e-16,-3.826053627667305e-18,2.1337232320334433e-20,4.509109513029598e-22,4.0885531796783406e-24,0.0,0.0,0.0,0.0,0.0,0.025246468017699693,1.1360200484839178e-07,-1.496859963568799e-10,-1.3009775027205466e-13,-1.3557590024963358e-13
2500,500.0000001231601,0.023579292433084556,484.5965023306844,86.71726331863181,98.3320578246341,99.99994643541888,200.0,100.00000000000014,10.0,13.689321789357685,1.6331763340698444,5.8788803415573626e-05,4.245854921192768e-08,-2.5210580463945777e-10,3.261148576109758e-11,-6.121866382797454e-13,6.5573502968674246e-15,-1.0724559320828532e-17,4.397476372439289e-19,-6.633842348419148e-21,9.30104114305294e-17,-3.356977507513315e-18,3.619531248542085e-20,6.663846704836095e-22,6.80267810591297e-24,0.0,0.0,0.0,0.0,0.0,0.024797809585320647,1.314218263107587e-07,-1.4223296816838134e-10,-1.1285882534178857e-13,-1.540934244457565e-13
2600,500.00000012094694,0.02480528156209407,484.4768965599376,85.95859702356546,98.17140144184091,99.99994821579332,200.0,100.00000000000013,10.0,13.851872148906711,1.741845553608388,5.698224314691701e-05,4.360054434685776e-08,7.772269356013631e-10,3.963086223684892e-12,7.186380289140844e-13,3.978397481571445e-15,-2.7283780736162747e-17,3.3346604440858737e-19,-2.3959156777398392e-20,4.641827425927631e-17,-3.953196782033792e-19,-3.26075647399618e-20,4.0564739339318895e-22,-1.6173927514059557e-24,0.0,0.0,0.0,0.0,0.0,0.026507365379128074,1.318864311479388e-07,-1.5255798098542542e-10,-1.5450345761892515e-13,-1.5757228458600442e-13
2700,500.0000001450467,0.02749755152282331,482.8729010194894,85.78380220321714,97.89932572407666,99.99993958291536,200.0,100.00000000000013,10.0,14.748620202920609,1.96797328813197,6.616707936731329e-05,8.218210321381459e-08,1.7819890519656024e-10,-2.645112365329761e-11,6.879362364440611e-13,4.801137669582483e-15,-1.3820340679404713e-16,-2.8450457278998548e-18,-1.3320228480970562e-20,1.0416075969333963e-16,9.351693619140326e-19,-1.028853030951637e-20,-4.917760285548484e-22,6.573936940135481e-24,0.0,0.0,0.0,0.0,0.0,0.02558069883622101,1.3210725122142608e-07,-1.8423029616461945e-10,-1.3706272935457397e-13,-1.4302485128303556e-13
2800,500.0000001464728,0.026920622161228258,482.61607501342297,85.00130596026737,97.62605664129227,99.99993755891477,200.0,100.00000000000018,10.0,14.978674616194128,2.2524883249271235,6.640740457616356e-05,1.0900135138888814e-07,9.392811419100967e-10,8.199858486696915e-12,6.455148089746862e-13,-7.991226332168794e-15,2.0043290331788365e-16,-2.015590020532572e-18,-3.0185236737514375e-21,-4.7481018436712007e-17,-2.9429790278857302e-18,-4.7031996002932183e-20,6.024875231503208e-22,3.2763747561767768e-24,0.0,0.0,0.0,0.0,0.0,0.028852699302209902,1.577525962702881e-07,-2.038190852842045e-10,-1.7642199925213233e-13,-1.5405882890110949e-13
2900,500.0000001562263,0.029496818613090274,482.89882232921514,84.58871120619754,97.54090013107647,99.99992332632063,200.0,100.00000000000017,10.0,14.487057856909555,2.346702574582082,6.857242738902861e-05,1.2367747062111374e-07,8.659399287104568e-10,8.991692586707806e-12,-1.0397375011966454e-13,-5.991498938847606e-15,-3.522242670895602e-17,1.3968659410230365e-18,-1.7012699576238075e-20,-5.245868753714622e-17,3.4486201461771392e-18,3.947201921166295e-20,5.452570077254265e-22,-4.6122668880099315e-24,0.0,0.0,0.0,0.0,0.0,0.02867765083188521,1.5463900865733472e-07,-2.0347876994243777e-10,-2.1479752932186852e-13,-2.0110818546089382e-13
3000,500.0000001761818,0.028769363368639306,481.9588600398988,84.63316952274089,97.49258168965245,99.99992306793216,200.0,100.00000000000021,10.0,15.995247155731793,2.651766915440434,8.180463433791172e-05,1.1746337622533027e-07,8.82537679093813e-10,3.7832730762758067e-11,-2.6614354559899256e-13,1.222909041079382e-14,1.930891004189378e-16,-1.674496258646144e-20,3.6378045193627393e-20,-2.478841749055906e-17,-1.093201676550901e-18,1.1568759489914758e-20,-8.381377189885556e-24,2.8238669728549658e-24,0.0,0.0,0.0,0.0,0.0,0.031374705627403375,1.6505843055184598e-07,-2.2086484641951082e-10,-2.2980068676594146e-13,-2.0692787061731357e-13
3100,500.0000001989216,0.03177840433558715,480.83467122550974,84.32648801790405,97.18866180159792,99.99991328057568,200.0,100.00000000000023,10.0,16.40219551615831,2.718386539139184,7.96632351053058e-05,1.3464081410622048e-07,8.19513556637825e-10,-8.961451857900502e-12,-5.792403142946888e-13,-1.1171148523464923e-14,-1.1436200854901491e-16,1.648612212968852e-18,-1.1375811409690795e-20,1.060037096078385e-16,-3.122873583896348e-18,2.091811396523095e-20,-4.133435985947842e-22,-3.8917780133066885e-24,0.0,0.0,0.0,0.0,0.0,0.032448813787354945,2.0262122986992455e-07,-2.2116958035881786e-10,-2.5180652652626736e-13,-2.2879149500534996e-13
3200,500.0000002183604,0.03270598349375259,480.9953450547778,83.60661032238943,97.12946807968908,99.99991724912894,200.0,100.00000000000026,10.0,16.663894026128403,2.7180419129961386,8.154380546453603e-05,1.5878126503981368e-07,1.5888843639176047e-09,3.032350188301514e-11,1.8851856702258667e-13,-2.9173542987036374e-16,-9.170048893402858e-17,-2.9524665881819254e-18,2.612327000839371e-21,2.5716628885171807e-16,-9.841400960898378e-19,3.8575253723640065e-20,-5.771198811600332e-22,-8.869635234800065e-25,0.0,0.0,0.0,0.0,0.0,0.030646573042054225,2.136198760015881e-07,-2.4000283429296826e-10,-2.8465734125847283e-13,-2.400056988978942e-13
3300,500.00000020485356,0.03297170999282364,479.9435245786943,83.85102556025439,97.01499011601581,99.99990360233295,200.0,100.00000000000028,10.0,17.12014087102804,3.107658326116667,8.954994426517303e-05,1.8391398758157766e-07,2.1749064559420478e-09,1.6685478897418008e-11,6.363573558232271e-13,1.0638559076212537e-14,-1.5777187416106004e-16,-1.395385394018451e-19,1.0121825296631161e-20,1.650482215462673e-16,2.8033703185430536e-18,3.824150335544187e-20,6.10856675267101e-22,-6.2328987429307035e-24,0.0,0.0,0.0,0.0,0.0,0.03395515199833044,2.2933589048522392e-07,-2.5510641799871983e-10,-2.66939367740087e-13,-2.919569903317413e-13
3400,500.0000002205115,0.033147175540795513,479.1289549448536,82.4851530114151,96.83964395640241,99.99990159478804,200.0,100.00000000000028,10.0,16.704164892742085,3.2742490175512784,0.00010345777536683264,1.903842509802764e-07,1.9967666645276007e-09,6.010222523514121e-12,3.0172392894857225e-13,-1.1165587773024257e-14,-1.2219364904247906e-16,-1.3241007851367123e-18,-2.2930172819667744e-20,1.8767641522380157e-16,-2.808391749554461e-18,4.022832779897231e-20,3.1826419278459186e-22,3.5855489322881745e-25,0.0,0.0,0.0,0.0,0.0,0.03463147880137496,2.397047482363086e-07,-2.6739329368493796e-10,-3.0641085670352857e-13,-3.1667936497508707e-13
3500,500.0000002463957,0.034900841283191604,479.0482100658388,82.18602814045997,96.65836173569598,99.99989216668679,200.0,100.00000000000033,10.0,17.10741645450666,3.3122838568216366,9.75750366260032e-05,2.2714691152032057e-07,4.4578266346518294e-09,3.32074070740965e-11,-9.66469234807695e-14,-7.927692462792547e-15,-6.983871973267204e-17,-2.1746384827827117e-18,-1.2874704850325424e-20,1.1957969811483934e-17,-3.076661417415129e-18,-3.5938484202623386e-20,-3.3985922244014154e-22,-4.738677331838421e-25,0.0,0.0,0.0,0.0,0.0,0.03475505013439533,2.2950244613239884e-07,-3.0606672980501577e-10,-3.705298968812907e-13,-3.604856933193901e-13
3600,500.00000025485673,0.036833615444604006,478.78474180217745,82.57525376991217,96.53069099177412,99.99989656444575,200.0,100.0000000000004,10.0,17.856606813583785,3.519335911488015,0.0001035589367165888,2.73244129189357e-07,4.392357311960138e-09,5.161130322459142e-11,1.1121712258846495e-12,1.492079576644169e-14,-1.3000821677908275e-17,-1.253868202958337e-18,7.64146330319425e-21,3.4354419176979e-16,-1.7647337751847523e-18,2.3639703032599392e-20,5.078401923257255e-22,-7.100899691338952e-24,0.0,0.0,0.0,0.0,0.0,0.03639438303077173,2.672632286670695e-07,-3.1945826231022705e-10,-3.853301036410124e-13,-3.5640010111469366e-13
3700,500.0000002787125,0.03621880622322416,478.7674172713223,82.45827758375178,96.44815313400332,99.9998884006445,200.0,100.00000000000043,10.0,18.65435798259865,3.5199788441567685,0.00011376695143175755,3.5094926171120134e-07,4.50346565811788e-09,7.376139147313031e-11,5.77295778539946e-13,5.091676640899309e-15,1.4197752843084916e-16,2.278599059181118e-18,1.5620092868930908e-21,3.269643864407338e-17,1.320198433318641e-18,-1.1454125818694468e-20,-1.12738334566982e-22,-7.026153664281112e-24,0.0,0.0,0.0,0.0,0.0,0.03555142287609092,2.69877884664893e-07,-3.4229813101037066e-10,-3.878717364387919e-13,-4.1778888435251016e-13
3800,500.000000292019,0.03788285660760747,477.19159828149986,81.57082146914686,96.21244693953183,99.99988223602536,200.0,100.00000000000043,10.0,17.844779153768144,3.8889703308617296,0.00011933898070171931,3.4811340200794757e-07,6.94007771651727e-09,1.0225834384722772e-10,1.6175658142444508e-12,-7.180295433860439e-17,-9.852646476212199e-17,3.283857273472159e-18,4.8164522787060245e-22,5.235065072889869e-16,-1.5407757251951538e-18,-1.0716045721883143e-20,1.0714379986562318e-22,-4.321692093861029e-26,0.0,0.0,0.0,0.0,0.0,0.03680473822101404,3.0202458057973623e-07,-3.38202565840307e-10,-4.1776857199269126e-13,-4.584478633283011e-13
3900,500.00000030382836,0.037850479285430304,476.6061186772567,80.96791713282346,96.16206919466175,99.99987520295369,200.0,100.0000000000005,10.0,18.73587517492219,3.9511227801812936,0.0001235766326690711,3.872276962003666e-07,7.705297333136477e-09,1.3278985302502043e-10,1.6133768731893117e-12,4.084261009735239e-15,1.666908862400711e-16,-1.2190029082990945e-18,1.8354261521496132e-20,4.0625060851490464e-16,-4.926290918197236e-19,1.0613093805685885e-20,7.909048694487413e-22,4.6563454643601165e-24,0.0,0.0,0.0,0.0,0.0,0.038313370375957036,3.0368897162450624e-07,-3.8133293790330377e-10,-4.590530861666463e-13,-5.051635996512777e-13
4000,500.00000031429835,0.03905497681239266,476.7046089235403,81.44938495623788,95.94724456902992,99.9998640506723,200.0,100.00000000000054,10.0,18.46570861903875,4.058746440726362,0.0001311364504747813,4.54321677061935e-07,9.295886060876922e-09,1.4740060781085194e-10,1.4747659454033261e-12,2.3250645186475594e-14,2.6586486699028794e-16,2.0655543388879574e-18,2.576399634712898e-21,7.552615130948468e-16,7.912878873730514e-18,-2.223418778252051e-21,-1.6385945560433868e-24,-1.9435950985426777e-24,0.0,0.0,0.0,0.0,0.0,0.0387553320371448,3.3105232075504516e-07,-3.971619285937899e-10,-5.223960860271164e-13,-5.255032700786079e-13
