milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
1500,500.00000003955853,0.014714314202185717,491.26499867915015,90.97277662153039,99.26953418950852,99.99997833800388,200.0,100.00000000000003,10.0,8.836471313895442,0.589184565665009,2.4903791005365028e-05,1.2331638144832963e-09,6.757938737648748e-10,1.5952747162867155e-11,-5.516937130062664e-13,-4.525424199966198e-16,6.812285858138898e-17,-2.0806845156057837e-18,-8.312085540002752e-21,1.4299370602282286e-16,2.9048498140245015e-19,4.810013373528118e-20,-5.394357798514524e-22,-7.5486889814116e-24,0.0,0.0,0.0,0.0,0.0,0.014694155570318569,5.782688167341387e-08,-6.109241505627457e-11,-1.9820198601308392e-14,-4.522727139263996e-14
1600,500.00000003606834,0.016661991910158987,489.81344089366746,91.12215308701131,99.38380674572286,99.99998147534843,200.0,100.00000000000001,10.0,9.794022415433277,0.7532081611611313,2.0790973972578867e-05,2.8847145266367705e-08,-9.80732376910354e-10,-6.588096467717777e-12,-1.9288885322275892e-13,1.174134595608919e-14,-9.084690295827153e-17,-2.458402272499187e-18,9.103658390411013e-21,1.1505805518152692e-16,3.613839546394085e-18,-1.9001416414999667e-20,5.418612503687925e-22,-2.306541759814923e-24,0.0,0.0,0.0,0.0,0.0,0.015868034173942808,5.883795886204967e-08,-8.062985018136186e-11,-5.3895951754460744e-14,-1.0940445454890722e-14
1700,500.0000000571096,0.015739272811083962,489.2200703921232,90.33099177257303,98.95708180955178,99.9999767190515,200.0,100.00000000000006,10.0,9.22859520176349,0.9104790118373391,1.8269310107202196e-05,4.532865460068099e-09,9.578718932020741e-10,-5.6797454294255626e-12,5.447933730824116e-13,2.3491353838952632e-15,1.0787643698191297e-16,1.7196636181121207e-18,6.510874000988202e-21,-2.2555265872411245e-16,-1.5870060708806781e-18,1.9067478249208564e-20,-2.442588139051461e-22,6.445677526952511e-24,0.0,0.0,0.0,0.0,0.0,0.01626766204362492,5.695500041046051e-08,-5.32270913603959e-11,-3.843482813851253e-14,-3.0492748610159596e-14
1800,500.00000005955735,0.019056529214508778,488.4045750833829,90.39483098138008,98.95488508508434,99.99996951164476,200.0,100.00000000000006,10.0,10.734888867540787,1.0124943661904227,2.5887436862321066e-05,-1.4828143044682305e-08,6.475238854134747e-10,-3.328113022671904e-11,8.176708089292021e-14,-5.8027140822694006e-15,1.348781666621114e-16,-5.994380912787763e-19,-1.7370267530915767e-20,-1.1104500915997383e-16,1.5831791320034815e-18,-4.053960303507233e-20,-5.945034053983505e-22,-8.895668763480005e-26,0.0,0.0,0.0,0.0,0.0,0.017489314588042548,7.078199427946365e-08,-7.508627972508937e-11,-6.091823991303315e-14,-7.675302947402236e-14
1900,500.0000000843478,0.018569703930342955,488.6774455606864,88.82220865409533,98.93345566061933,99.99996301351287,200.0,100.00000000000006,10.0,11.356995756125402,0.9175217292075694,3.233466900655355e-05,8.414875940274774e-09,2.2039687114899319e-10,2.976516445725308e-11,5.56763400645224e-13,-2.8016076373139764e-16,-1.0597533110865725e-16,-2.5765635838143302e-18,-3.022203772746133e-20,5.724202353712198e-17,-4.020725909744366e-18,2.0631880295174946e-20,5.93723366628068e-22,1.2172502207422194e-24,0.0,0.0,0.0,0.0,0.0,0.019502319213443066,8.532679428592158e-08,-1.0323835364389707e-10,-5.495403751677437e-14,-7.852300799432529e-14
2000,500.00000007984437,0.02092548592071327,486.8635681808526,88.34098958525196,98.80326137185178,99.99996417534443,200.0,100.00000000000006,10.0,11.333566366078253,1.0383127879513816,2.9944563544202206e-05,2.640520932715172e-08,2.502624802202495e-10,3.2619165029424006e-11,-4.3779355115864676e-13,-4.297446836730625e-15,1.197257306157693e-16,-2.6779171851825603e-18,-1.9158740581743414e-20,2.620985210773592e-16,4.011920131543812e-18,-2.6940316197343498e-20,-7.418486065500614e-23,3.3305009628459356e-24,0.0,0.0,0.0,0.0,0.0,0.020945216098352024,7.680351814730646e-08,-1.1538522181286924e-10,-4.7576144699617776e-14,-9.118280934627119e-14
2100,500.0000000886918,0.022041097603832275,486.8334666140818,87.76184198153459,98.71544970921133,99.99995864385403,200.0,100.00000000000009,10.0,11.661168902607521,1.2385258698121462,3.7802956998960866e-05,3.761703506045361e-08,8.995404162611205e-10,-2.727628236141599e-11,-2.286001160918645e-13,-1.1807892340079613e-14,-5.0452122666688447e-17,-7.411918838917826e-19,2.477380416726135e-20,1.02776129540702e-16,-1.5544635283831428e-19,-3.997747186338883e-21,1.4273615377484437e-22,7.353280402357229e-24,0.0,0.0,0.0,0.0,0.0,0.020000441370287378,8.432743530191457e-08,-9.315441035147647e-11,-8.034553621866515e-14,-7.710048326232005e-14
2200,500.0000000881664,0.02267800210200731,486.23829911695634,88.05141882601058,98.61367292292766,99.99995436816232,200.0,100.00000000000006,10.0,12.493352261880379,1.2266321439797403,4.328466146609314e-05,-7.357313412797561e-09,-1.1518743411479066e-09,-2.033450867280808e-11,6.557787300418965e-13,-8.27883003075643e-15,-9.032151633156438e-17,-1.3665429789146886e-18,-3.410203007931917e-20,1.7157289665522418e-16,1.9534078927383207e-18,-2.81426122596998e-20,5.997610379765014e-22,-3.9019332505580657e-25,0.0,0.0,0.0,0.0,0.0,0.02179857731025266,9.02224550527683e-08,-1.0735495463057892e-10,-1.166240023963371e-13,-1.1718908850898196e-13
2300,500.0000001192582,0.023101854484554096,485.2833994228631,87.56839075519484,98.57905473663361,99.99995000911555,200.0,100.00000000000011,10.0,12.099572327857219,1.6353136049208599,4.689800926586472e-05,3.081209284562278e-08,6.717270438037387e-10,2.7289472603225413e-11,2.955097672013629e-16,3.885412296544449e-15,-1.609336521963031e-16,1.145374310511273e-18,1.5905949852690236e-20,-2.0595181003390817e-16,-3.787785154586244e-19,4.280276953856471e-20,3.4196729506783006e-23,3.60633082152306e-24,0.0,0.0,0.0,0.0,0.0,0.024206723982056234,1.2032418464698456e-07,-1.225172201216495e-10,-8.942274843649362e-14,-7.931416873868998e-14
2400,500.00000012222205,0.02312206078875844,486.10946846278466,86.8411246806182,98.28795021256946,99.99995337636196,200.0,100.00000000000009,10.0,12.354795299614697,1.6195807726268872,4.739522835112359e-05,7.094603539436844e-08,1.101862850221339e-09,1.0441863610488765e-11,-2.4623844541729206e-13,-5.4869419219561735e-15,6.324356220132325e-17,-1.3349665554133385e-19,1.5609961782612014e-20,8.971011009052348e-17,1.99365261819381e-18,5.500189665937651e-20,5.510146693311254e-22,1.920006619458135e-24,0.0,0.0,0.0,0.0,0.0,0.023622873699785316,1.0775796191630976e-07,-1.5096621701260226e-10,-1.2052504391520157e-13,-1.0839928688589715e-13
2500,500.00000011353035,0.024588209920502164,485.49927256871814,86.31205702145475,98.12959137182663,99.99994768652778,200.0,100.00000000000013,10.0,13.543687030541214,1.6153281169603932,4.906893320021665e-05,5.979726337982869e-08,7.669787018238524e-11,-1.3455925453577165e-11,-2.9162206886059886e-13,3.931929349585127e-16,9.464765978450569e-17,-2.797078339709186e-18,3.1065647203082165e-20,-2.97742970942411e-17,2.7017000885767946e-18,-5.735527380882266e-21,-5.20064942998888e-23,-2.1957186649931824e-24,0.0,0.0,0.0,0.0,0.0,0.025938897723769463,1.4006151131970073e-07,-1.599025823762264e-10,-1.3542058133250864e-13,-1.46156130862693e-13
2600,500.0000001220773,0.026118749167986132,483.6416235725311,86.657822659654,97.99322682537614,99.99993950184357,200.0,100.00000000000011,10.0,14.140435317931551,2.0543524819930137,5.736291881196701e-05,4.955708231902423e-08,-8.11425614980756e-10,1.8913751908158922e-11,-6.409726177363991e-13,1.1273418129559434e-14,1.502232682608376e-16,-1.5831857134856514e-19,-1.361028101375838e-20,4.491474109868108e-17,2.367714992748899e-18,-1.9486015323247917e-20,-5.194486864570964e-23,4.930025928985612e-24,0.0,0.0,0.0,0.0,0.0,0.026196708057530438,1.478942130065092e-07,-1.779220059856351e-10,-1.1652335961010056e-13,-1.5794293592643122e-13
2700,500.0000001532442,0.026129231791519332,482.93680306612873,85.30781681586718,97.87312325877616,99.99993530482693,200.0,100.00000000000014,10.0,14.28007459152081,2.152397704380391,6.264154756388018e-05,6.070474861832698e-08,2.1013323538730733e-10,-1.3527080303745684e-11,3.0936438005597383e-13,1.518512698155582e-15,-1.2573715475906494e-16,8.770683124799731e-19,-1.8449189446584665e-20,5.036534790775045e-17,1.7940865992351567e-19,1.0828887943799229e-20,4.588863805105126e-22,-1.2226801778260155e-24,0.0,0.0,0.0,0.0,0.0,0.026393069208661493,1.4470195417213524e-07,-1.916341283047213e-10,-1.4056733793059318e-13,-1.6555830619034842e-13
2800,500.0000001622304,0.027168557832776025,482.3790347616119,85.1600651857227,97.90815121049131,99.99992872202037,200.0,100.00000000000016,10.0,14.845500250170257,2.326786042100832,6.414422814609345e-05,9.144013110380929e-08,6.94180925544545e-10,-2.5817077740252325e-11,1.2295326839093016e-14,3.889040738002754e-15,-1.8174942859141048e-16,1.999532693680475e-18,1.946369605342433e-20,-8.213950115162228e-18,-3.2535481567190954e-18,-4.1807568388574205e-20,-2.0902839470715042e-22,-7.502923987219484e-24,0.0,0.0,0.0,0.0,0.0,0.028640331945508437,1.474924282610126e-07,-1.7609819768633453e-10,-1.5758823256700114e-13,-1.6522840994719309e-13
2900,500.00000017434724,0.030272143144601197,481.9095750361501,85.0730327720466,97.68526410841163,99.99993508584505,200.0,100.00000000000021,10.0,14.996401479185945,2.520412329213185,6.843741586281303e-05,6.848271173233463e-08,3.0185564669667396e-10,-1.4240408014626256e-11,2.8318513746867745e-13,-3.9772138027284986e-16,6.121677620346553e-17,1.3242170718043714e-18,-1.7209712591066013e-20,8.676584865356931e-17,5.220638195907079e-19,5.485851763811282e-21,2.8738154088593905e-22,1.175583314579948e-25,0.0,0.0,0.0,0.0,0.0,0.029577209172616165,1.7147626845261252e-07,-2.0109297335613662e-10,-2.1631618812819814e-13,-1.8599895454691632e-13
3000,500.00000017394484,0.031210349895624698,481.71723415855064,83.89883922300324,97.45290090158039,99.99991841866714,200.0,100.0000000000002,10.0,15.746697898124108,2.336763652449663,7.58583467402401e-05,9.218055554523916e-08,7.338360070891149e-11,-2.2149017052821005e-11,-2.0380043814548262e-13,-6.097532337213221e-15,1.2641494315676796e-16,7.322539550669307e-19,3.546266325187065e-21,1.531283393653819e-16,-1.8559031190061317e-18,4.732832170080525e-20,-1.8661034494013484e-22,3.4552031763399605e-24,0.0,0.0,0.0,0.0,0.0,0.029891181130311105,1.6690074746670584e-07,-2.2147119983336227e-10,-1.9766737294783973e-13,-2.3890104684139904e-13
3100,500.0000002054359,0.0314474315598411,482.067804734714,84.31627325541223,97.34590430720054,99.9999208738759,200.0,100.00000000000026,10.0,15.474939356692,2.75078196035882,7.932164296569418e-05,1.0985140026904115e-07,1.9117947225703455e-09,1.7708206170565535e-11,2.7731122894018e-13,1.1438718342959306e-15,1.7542999855517697e-16,1.9074650957617187e-18,3.404516904080952e-20,1.4988496867611388e-16,1.862150745557293e-18,3.4014326593843404e-20,2.0194234459725196e-22,-3.816145022259202e-24,0.0,0.0,0.0,0.0,0.0,0.03166858496133696,1.9718613150468693e-07,-2.430608543511821e-10,-2.579729556078142e-13,-2.1898419510700627e-13
3200,500.0000001951912,0.03123150277108478,480.4799118119142,83.47555704421622,97.05806592676517,99.99991079635846,200.0,100.00000000000028,10.0,16.1700929381953,2.6159325608030444,8.342115807168359e-05,1.5811071980704835e-07,2.2033154508705137e-09,2.1065654727039103e-11,-4.173956686678451e-13,5.659821927320682e-15,4.63927251478293e-17,-2.2914976610824184e-18,6.508024200189149e-21,4.855724266922373e-17,-1.4461194190154012e-19,-2.2325320076228408e-20,5.003027526489007e-22,4.616359104992651e-24,0.0,0.0,0.0,0.0,0.0,0.032096130856401534,1.9624222659169594e-07,-2.6231140158497595e-10,-2.885940712763618e-13,-2.3875083014993e-13
3300,500.0000002146205,0.0338391044282529,480.300239564327,84.00811384161749,96.93191340276118,99.9999071191577,200.0,100.00000000000031,10.0,16.28208081069074,3.0130734769687653,9.845533424292249e-05,2.0659107036788935e-07,3.032453916338289e-09,4.7211007356535825e-11,-5.44003388440458e-13,-1.1406270150017064e-14,-1.5355682025481006e-16,4.225947929921462e-19,-2.3393931117568995e-20,-2.3604207497328022e-17,3.0928242734559986e-18,3.711670209499781e-20,-6.701676105417471e-22,-3.07630372918031e-24,0.0,0.0,0.0,0.0,0.0,0.03297634665888085,2.198935215181442e-07,-2.754791716952689e-10,-3.029168619698915e-13,-3.1578283879601563e-13
3400,500.0000002372044,0.034083365186305635,479.1148895723206,83.25623494014549,96.72073615635213,99.99990636123783,200.0,100.0000000000003,10.0,16.683644118511143,2.9685814380382305,0.00010430247697532641,2.002135592630696e-07,3.3207842439049956e-09,-2.6131651272017693e-12,7.076505099143953e-13,-1.1386227540813727e-14,1.2161110688541266e-16,-1.0782619102238283e-19,1.2092542093924544e-20,8.079897254404097e-17,-1.804566315317848e-18,-3.984200755936167e-20,-4.334633141445964e-22,-1.8231308508465163e-24,0.0,0.0,0.0,0.0,0.0,0.03424182364791229,2.2505156729137424e-07,-2.717999326576995e-10,-3.5075116222908917e-13,-3.331235838471539e-13
3500,500.0000002387331,0.033416239791521724,478.7673011904745,82.2953269538076,96.79597292148262,99.99989812994762,200.0,100.00000000000033,10.0,17.62932360322866,3.1696313210137634,9.956195767254499e-05,2.7783652910983864e-07,4.918951354325288e-09,4.452914803356665e-11,6.171971452524312e-13,4.5855727114678015e-15,-1.6748616418698194e-16,7.700426601946864e-19,2.1429717337583534e-20,1.1087620957582459e-16,-5.166507012930458e-19,5.764550858899013e-20,-1.7666688531836165e-22,8.612525884130747e-25,0.0,0.0,0.0,0.0,0.0,0.036303851945337993,2.2984518985471586e-07,-3.0516453032606294e-10,-3.6522561006533487e-13,-3.789306691504305e-13
3600,500.0000002736526,0.037002409785169714,478.61334352491474,82.70692735728967,96.60522644659515,99.99988791629252,200.0,100.00000000000037,10.0,18.297681663904836,3.399695634482506,0.00010751178403012462,2.7721904834339497e-07,4.082181690485462e-09,2.393444141242272e-11,-2.333968633419177e-13,-4.716844290091427e-15,1.4092132322523266e-16,-1.9860141327191757e-18,2.277385675624001e-20,4.874264915484187e-17,3.0985787070461426e-18,1.572724632087518e-20,-3.847769839770339e-22,8.455534354104447e-26,0.0,0.0,0.0,0.0,0.0,0.03506670594336804,2.7296563440505516e-07,-3.0209442896175916e-10,-3.5869379644632186e-13,-3.5452304572160683e-13
3700,500.000000273647,0.03633991924393487,478.21882390171294,81.3656360838452,96.18212320284017,99.99988144472394,200.0,100.0000000000004,10.0,17.47218105978064,3.7249214149413055,0.00011028005710820367,3.1448740785458025e-07,5.803587811946382e-09,3.946224813743626e-11,1.2636872536041397e-12,8.826112928943683e-15,2.1903108799620456e-16,2.137510833050166e-18,-3.215926536085463e-20,3.6490197038292286e-16,-1.919584474363384e-18,-4.247675812803963e-20,-3.1688429343197246e-22,-6.955808122932862e-24,0.0,0.0,0.0,0.0,0.0,0.03739429319938285,2.817956270266249e-07,-3.2818398936208264e-10,-4.331874751903451e-13,-4.332543655617021e-13
3800,500.0000002844573,0.037110353911015734,477.1091244711441,81.28413527341924,96.13257039935378,99.99987728039417,200.0,100.00000000000043,10.0,18.684379398943463,3.9138175959161376,0.00012292176794775455,3.757445475098627e-07,6.704043323452983e-09,8.234635914804502e-11,1.0075173600966114e-12,6.297866678570519e-15,-8.808421420361869e-17,7.388834922159444e-19,-1.1494351161948234e-21,3.147648390138833e-16,1.1087917452418907e-18,5.3195087230616677e-20,7.266661953805262e-22,5.00044021823402e-24,0.0,0.0,0.0,0.0,0.0,0.038074260583585685,2.770653781244795e-07,-3.662178832249015e-10,-4.438217201681455e-13,-4.751582203857394e-13
3900,500.0000003126057,0.03992857341778518,477.2803308904579,81.57798449428392,95.90652390084533,99.99987330006059,200.0,100.00000000000048,10.0,18.352133099303067,3.9165676474439417,0.00012582602216038708,4.1044655233808485e-07,9.034345973738021e-09,1.1345346417694178e-10,7.639697092540166e-13,1.1251046892524568e-14,1.882498150361111e-16,3.5376042765380445e-19,3.629067389336851e-20,6.1630258282190505e-16,1.0378039112995095e-19,-1.2651917186465569e-20,-2.0500347290545998e-24,5.840129977780656e-24,0.0,0.0,0.0,0.0,0.0,0.03830115784759119,3.108401548555271e-07,-3.7960330584476704e-10,-5.018351938033669e-13,-5.040218802276981e-13
4000,500.0000003087767,0.04075168714235376,476.6680146025832,80.49646582286255,95.80287938359847,99.99986175023444,200.0,100.00000000000053,10.0,19.59000188312394,4.203195857930429,0.0001355570431779878,4.4886248103801877e-07,9.402011855557798e-09,1.527010028126363e-10,1.6646614271292676e-12,3.29678986231361e-14,2.351657934563402e-16,4.218815327879943e-18,1.1883841170445284e-20,6.632698276229524e-16,3.852115824357397e-18,8.513714835923822e-20,1.6861229431987242e-22,-2.5274229362130552e-24,0.0,0.0,0.0,0.0,0.0,0.03891124263500047,3.0734537988565556e-07,-3.8252256119946536e-10,-5.000445069986131e-13,-4.983321065864042e-13
