milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
1000,500.00000001603905,0.010741558769804092,493.4089549762497,94.14000173600085,99.76189528129991,99.99999468931193,200.0,100.0,10.0,5.987327460129567,0.27247834037386637,6.6837646634157065e-06,1.3796683473970373e-08,6.9142674462778e-10,-2.6247835628185802e-11,5.944859684629373e-14,1.3257532128844148e-14,-8.30947966924874e-18,-1.2143743539455311e-18,1.0534441839177245e-20,-2.3654418255586326e-16,-3.809035357771041e-18,7.595505640585994e-21,-6.121653135034217e-23,4.390626536820124e-24,0.0,0.0,0.0,0.0,0.0,0.0092932107614021,3.157692465345392e-08,-1.560817532234105e-11,-2.4846648538947792e-14,-2.8388775118032037e-14
1100,500.0000000103362,0.01194654077709075,492.43186531010565,93.66737351748591,99.49375755161627,99.99999347484481,200.0,100.0,10.0,6.796006705929203,0.557839734608398,5.651896835405966e-06,-2.0758213466820753e-08,-1.1277353080171261e-09,-1.9360859235069886e-11,-3.326313820573534e-13,7.744799791372362e-15,-1.08765444579452e-17,-1.6733130603388451e-18,1.4718812154314444e-20,-5.693240829502355e-17,-7.878639555941171e-19,5.100074444979982e-21,5.883504826424858e-22,4.3631186850445666e-24,0.0,0.0,0.0,0.0,0.0,0.012152146951731314,2.3803456336292132e-08,-2.3625375293919963e-11,1.5556232243165294e-14,-1.328934757314578e-14
1200,500.00000002939555,0.011874499787337857,492.3499214103083,92.21173190291499,99.65685421859177,99.99998864616363,200.0,100.00000000000003,10.0,7.195881317436703,0.4361125967460313,1.3444991130038602e-05,2.7359077119839037e-08,-5.763225840076115e-10,1.2551613552290674e-11,-3.6290347327352944e-14,8.062951832516272e-15,7.668662137578067e-17,1.1646582790004066e-18,-1.0984271823467712e-20,3.7738435168218076e-17,-2.085071331232163e-18,3.0202600280193746e-20,3.9809514686083124e-23,-2.336342382947127e-24,0.0,0.0,0.0,0.0,0.0,0.010989743625863451,3.5334640090467343e-08,-2.892861191630635e-11,-1.1338654204694295e-14,-9.525138489305306e-15
1300,500.00000003295344,0.013913201314800484,491.8525983209224,91.82219393129206,99.52722200171218,99.99998209996349,200.0,100.00000000000001,10.0,7.373434793198146,0.47124581815678235,1.541762389501644e-05,2.8276800388865376e-08,-4.0871021521192693e-10,2.4516058940548238e-11,-7.341297890323293e-14,-1.0608717709435616e-14,1.0422327442371799e-16,-2.525226726577142e-18,-2.2092682351819425e-20,2.168418399887973e-16,2.3783218075595195e-18,-1.342951074118221e-20,4.537522107328783e-22,-3.8846150604868526e-24,0.0,0.0,0.0,0.0,0.0,0.012475229031336906,3.6030576928882274e-08,-3.028138278201261e-11,-1.6351623281785753e-14,-6.884826950538825e-15
1400,500.0000000314461,0.015380808799560981,490.92252465982494,91.8203230325313,99.40009179104405,99.99998637674493,200.0,100.00000000000004,10.0,8.382782174704799,0.4196070224929769,2.170732555372621e-05,-1.547324330995445e-08,5.127851181121004e-10,3.285163029443865e-11,-6.85701539001883e-13,9.033998633310186e-15,4.1638429672649325e-18,-8.839627824634063e-19,3.465993032366282e-20,-5.2555520357781956e-17,2.2387898595318133e-18,2.77457521031135e-20,2.204684059084323e-22,5.634730458891128e-24,0.0,0.0,0.0,0.0,0.0,0.014805308491437597,4.995416807654384e-08,-6.107634488861474e-11,4.894112691252416e-16,-2.2160325669978303e-14
1500,500.0000000363183,0.0142578386027892,490.8896195792501,90.85811836345097,99.12368951064326,99.99997517429168,200.0,100.0,10.0,9.269377741555164,0.8286347101874537,2.5395805355213795e-05,-2.0603688057248356e-08,1.3779911127315735e-11,1.177721711368312e-11,1.1448531930435576e-13,1.2517200082582163e-14,1.4580293710884787e-16,1.6478904821295891e-18,2.577607550165117e-20,-1.7282773268249528e-16,-9.051660732527414e-19,2.4315570636427677e-20,-5.810279413013005e-22,6.023361447906097e-24,0.0,0.0,0.0,0.0,0.0,0.014754580988786264,4.6997022827915745e-08,-4.753397086009495e-11,-4.8202645965024055e-14,-4.0186725889384724e-14
1600,500.00000005135314,0.015493837372023839,490.721672305326,90.79029099035502,99.28073706061126,99.99997833895675,200.0,100.00000000000001,10.0,9.008937904477195,0.6965914187763709,2.009220174640935e-05,3.873627788021949e-08,-4.835225556420622e-11,7.662423630770278e-12,-4.999459874756451e-13,1.2576794438125928e-14,7.861094005728957e-17,4.307437029117826e-19,-3.7558490817471506e-20,-2.193817802790033e-16,6.6488411390759625e-19,1.016318527572642e-20,-3.7022221870318386e-22,-1.442376626180434e-24,0.0,0.0,0.0,0.0,0.0,0.01715431478157475,4.166558601343436e-08,-7.154167696998958e-11,-2.874804221251778e-14,-1.2787383887102007e-14
1700,500.0000000575599,0.016015382018193004,489.95766172309857,90.23779741349075,99.28058148676318,99.99997025189155,200.0,100.00000000000004,10.0,10.373547895615657,0.7420280884024941,2.7891409034594492e-05,-1.6820830328707918e-08,1.2270070501544114e-09,4.4120762803757464e-12,-1.9028320593669682e-13,1.0201120046656025e-14,1.3912650313399222e-16,4.0231941363316e-20,2.760438959313819e-20,-3.1676619797419505e-17,-2.431462949707489e-18,5.311607653917742e-20,-4.958023373661145e-22,-6.1553832895464756e-24,0.0,0.0,0.0,0.0,0.0,0.018329599041409114,6.64711976080026e-08,-6.881915666833433e-11,-2.3315847501534787e-14,-1.5117033733931732e-14
1800,500.0000000710767,0.017914400989240555,489.2837242910929,89.4928764471431,98.955865699551,99.9999740072051,200.0,100.00000000000003,10.0,10.456178734806242,0.8372372279918805,2.497505621659328e-05,4.014376677274813e-08,-8.290525507587546e-10,-4.242502048803774e-12,2.553827546960501e-13,1.0740742002127017e-14,-1.0061820428546925e-16,1.5499485720623275e-19,1.655982080355428e-20,1.996552570411689e-18,-2.3745889912613833e-18,3.437457541304979e-20,-5.414465505612592e-22,5.663149949323861e-24,0.0,0.0,0.0,0.0,0.0,0.01922428733094851,6.848622722745447e-08,-8.928685648040435e-11,-5.125529205573648e-14,-6.312640067957399e-14
1900,500.00000008274594,0.017592781025781316,487.39759454642444,89.3325994062899,98.86204965698646,99.99996832242392,200.0,100.00000000000009,10.0,11.180892668692636,1.1280333067323964,2.8027682625843104e-05,4.664996700595936e-08,3.829969539875831e-10,-1.544599326403885e-11,8.441041726648545e-14,-7.916177506314672e-15,1.3044421551219147e-16,6.183963895830554e-19,2.7048260321165688e-20,2.309954847639415e-16,1.2062972794365094e-18,-3.066373070976025e-20,-2.462062494070773e-22,-4.946477910389413e-24,0.0,0.0,0.0,0.0,0.0,0.01759247710528569,6.907244403953731e-08,-1.0239159594136396e-10,-8.29473164953033e-14,-7.49467713967241e-14
2000,500.00000009049234,0.020025187942533728,488.3282260355825,89.12117705226515,98.6650272659526,99.99996767186742,200.0,100.00000000000006,10.0,10.568068407135494,1.2440299893434013,3.0047590850818666e-05,3.827690585147508e-08,-6.542347729207984e-10,3.0675113286908986e-11,4.882915960536906e-13,-8.284483294326125e-15,-8.692607928059435e-17,-2.858857073664686e-18,-1.0154295891087229e-20,-7.971423027832626e-17,3.381018174348392e-18,-2.463538879040531e-20,4.402208937707274e-22,-6.405877249752275e-24,0.0,0.0,0.0,0.0,0.0,0.02112380216910483,7.068264354170306e-08,-8.582501536213804e-11,-7.085129206687867e-14,-9.289852490676221e-14
2100,500.00000007348444,0.020601147113009456,487.22202928521926,88.0357382379657,98.74025621562589,99.9999683768255,200.0,100.00000000000007,10.0,11.856534091741937,1.1118654846763099,3.9172654501712935e-05,1.1530463230981512e-08,1.3029568692481335e-09,3.387423624782233e-11,4.848918642497521e-13,-7.633260630006497e-15,-1.9439732912020195e-16,1.8975467543882834e-18,-3.7641334700592164e-20,-1.1201123836207754e-16,-1.6100121937914082e-19,-2.869339596516293e-20,-4.0442896163751345e-22,1.869535701773337e-24,0.0,0.0,0.0,0.0,0.0,0.021977836379946204,8.552441206576947e-08,-1.2206889144202724e-10,-4.754679868364202e-14,-7.751030016220415e-14
2200,500.0000001083033,0.02319113885921523,486.05852310592013,87.65265524521546,98.41492398421099,99.99995395804088,200.0,100.00000000000011,10.0,11.67286832187423,1.2610764383902244,4.669722202433752e-05,5.1264802766902134e-08,-7.240247632636941e-10,1.4089162549756414e-11,-3.926689069161949e-13,5.073744836619539e-16,-1.315789619726189e-16,-6.590846630496709e-19,-1.2510687123555248e-20,-1.0876523476585547e-16,2.821075195836623e-18,-3.3228871777928525e-20,5.886611535820326e-23,-1.6027295543661987e-25,0.0,0.0,0.0,0.0,0.0,0.02340122440143827,1.0374578791050575e-07,-1.1683178133508315e-10,-7.272222737689936e-14,-1.0023607965174961e-13
2300,500.00000010930745,0.02270329557334638,485.5638688204614,87.16083840666165,98.44343946232601,99.99995386282319,200.0,100.00000000000013,10.0,12.469707753217564,1.4319463414059346,4.008465922517758e-05,6.216115171661068e-08,6.212409552008813e-10,5.648463193283932e-12,-4.596044170549079e-13,3.5464170578573243e-15,1.5532097533831328e-16,-9.628273664939562e-19,2.569649427048892e-20,2.1859686463313391e-16,-2.9890240936691608e-18,4.516316236171468e-20,-4.635841509830776e-22,6.750498820443893e-24,0.0,0.0,0.0,0.0,0.0,0.023786945762677328,1.0697919731919792e-07,-1.237517405290437e-10,-8.768631641774703e-14,-1.0714789038657319e-13
2400,500.00000012251286,0.02489961611087979,485.78463193094126,87.25873491105897,98.3002561545265,99.99995507574623,200.0,100.00000000000014,10.0,12.902536320396857,1.4738491289405644,5.398925913216118e-05,6.819263052147437e-08,6.809250342908102e-10,1.084654905489727e-11,-3.3910939045938117e-13,-1.040422324838958e-15,-7.282974776378557e-17,1.614502028316108e-18,-1.0283647596908366e-22,4.5320896280581735e-17,3.2090534295133107e-18,-1.526531059495717e-20,1.6596144189936349e-22,9.806215782089953e-26,0.0,0.0,0.0,0.0,0.0,0.024677974206022166,1.1786206457029694e-07,-1.2358659247276718e-10,-1.0422721542772436e-13,-1.1058104494314831e-13
2500,500.00000012334255,0.026119700364703766,484.15647076742044,86.93952511770996,98.2039511629949,99.99995274045332,200.0,100.00000000000013,10.0,13.834076114200961,1.6991819530796426,4.9098413034949995e-05,7.415772396010546e-08,5.464180338989972e-10,1.2392822332927072e-11,-7.14017688821141e-13,-2.5039913877397525e-16,2.6075895059202066e-17,-1.3299860048794022e-18,6.625032033798236e-21,1.4291368234049463e-16,3.544995228538563e-19,5.039764140411412e-20,9.419334046995054e-23,4.163772948105147e-24,0.0,0.0,0.0,0.0,0.0,0.024772297723010834,1.2463934418727526e-07,-1.633232860584013e-10,-1.1300496219431795e-13,-1.255199207184207e-13
2600,500.0000001377525,0.024657275545990787,483.3999950124365,86.64781053632554,98.04380652425614,99.99994524221304,200.0,100.00000000000013,10.0,14.218827087917829,2.024410346150365,5.980293514079269e-05,4.948168241869801e-08,1.932089781193269e-10,-9.042512030595095e-12,2.703127101266492e-13,-5.6100077802047175e-15,2.1352783482879198e-16,2.366182106514681e-18,5.2650550585036314e-21,1.8850395550740237e-16,1.288264201967057e-18,5.075389649478458e-20,-7.501983288714112e-23,-8.066353697841952e-25,0.0,0.0,0.0,0.0,0.0,0.02594439066776028,1.4226256359618375e-07,-1.802976114622314e-10,-1.303764860454711e-13,-1.6950285823705986e-13
2700,500.00000015710276,0.027578236842008934,483.99302063015347,85.89886678326711,97.81737670545905,99.99993924091554,200.0,100.00000000000013,10.0,13.937934262455725,1.9080759593211731,6.459966354495136e-05,9.853533808082907e-08,1.0878166096822967e-09,6.665119986945909e-12,2.940537852019655e-13,-1.0941023423625553e-14,1.7892549027569984e-16,1.515604025503291e-18,3.510010871688277e-20,9.543048148561151e-17,3.2566587556274736e-18,-3.4144046990090096e-20,-6.270824997201281e-23,-5.5850536667906625e-24,0.0,0.0,0.0,0.0,0.0,0.02751229744654122,1.602991404457244e-07,-1.7855737684896282e-10,-1.7956873873437975e-13,-1.8224795880980084e-13
2800,500.00000014295523,0.028548256088660226,483.13322788756994,85.11390011814711,97.91827038712873,99.99992791476896,200.0,100.00000000000014,10.0,14.936895207415624,2.3099395272558567,6.507703842471901e-05,9.975931627392434e-08,1.5919589989319037e-09,-6.409442678967161e-12,-4.1058202113913334e-13,-1.3290823063349856e-14,3.6015361505849e-17,2.147389100052561e-18,-1.4148390995140375e-20,2.26075338993175e-16,1.68732547871967e-19,3.745783595445277e-20,4.7290712796609254e-23,4.4402841577405425e-24,0.0,0.0,0.0,0.0,0.0,0.028439989579312708,1.6955302668663333e-07,-1.7709406997415008e-10,-2.0261289451206133e-13,-1.6116303297567236e-13
2900,500.00000017584955,0.030138828529728934,482.3238887782606,85.21431105356402,97.78964512174959,99.99993072378284,200.0,100.00000000000017,10.0,15.198510629904037,2.1901106320604873,6.599899223125282e-05,1.0544174133855306e-07,7.459832179867616e-10,-1.7313606444586428e-11,-4.560321101656758e-13,-1.2395999940827096e-14,1.244637830146599e-16,4.5666037342982264e-20,2.6841245626125182e-21,1.1693119664793806e-16,-2.060169418818089e-19,4.315761317491309e-21,-8.368562529078209e-23,4.819292663039306e-24,0.0,0.0,0.0,0.0,0.0,0.029051313039102404,1.770670858550766e-07,-2.1033588598859746e-10,-2.0345207732380055e-13,-1.9804396792966216e-13
3000,500.000000176004,0.03099299173082409,481.18689748367933,84.29816902268492,97.35057700978102,99.99992048820147,200.0,100.00000000000021,10.0,15.66714384291062,2.545847302676209,7.987356195691359e-05,1.3816746005677606e-07,1.571722489338462e-09,1.8499637258276165e-11,-1.3672081038580424e-13,-1.3794814993014288e-15,5.406853334496055e-17,7.511277424561183e-19,1.548761631884049e-21,-1.859040126716691e-16,3.7861330576596835e-18,2.2395785443796706e-20,3.802909428598194e-22,-5.463843130148042e-24,0.0,0.0,0.0,0.0,0.0,0.02965089963561137,1.8841426913372615e-07,-2.1497377656839847e-10,-2.1884895689061602e-13,-2.371886789142779e-13
3100,500.0000001780337,0.029640632065981744,480.64458031373124,83.83429558875426,97.44807694796606,99.99992467763546,200.0,100.00000000000021,10.0,16.397012211285812,2.781418470347005,8.668874047404308e-05,1.2226206426637535e-07,2.0177658660644125e-09,3.19009377376655e-11,8.115171969513678e-13,-8.414563869056408e-15,9.004459672999507e-17,2.443485578185932e-18,-1.350379591607816e-20,-2.7044616620929703e-17,3.568669374678816e-18,-5.027445826725029e-20,2.8668226385328005e-22,-2.2715339069664943e-24,0.0,0.0,0.0,0.0,0.0,0.03236090407668422,1.9002620924958612e-07,-2.337836900655829e-10,-2.2554258397335635e-13,-2.6206935091987694e-13
3200,500.00000021466116,0.031778049414986916,480.8372643896692,84.13046460484999,97.33334744476716,99.99990685321352,200.0,100.00000000000027,10.0,16.31783095242409,2.7742926234763083,9.155784320279276e-05,1.7626829592817927e-07,2.468202845298227e-09,2.1925752573941865e-11,-1.8414352733655963e-13,-5.364932455353478e-15,-8.577196591396794e-17,2.1495414018725703e-18,-3.334870005403176e-20,5.897305959705838e-17,-9.129960034736776e-19,-3.657633128727842e-20,-1.3543400776799046e-22,-3.487672407608446e-24,0.0,0.0,0.0,0.0,0.0,0.03154684988737119,2.0092666978114106e-07,-2.5678933744239007e-10,-2.9507444268360643e-13,-2.8559118923002374e-13
3300,500.00000020707347,0.03419608008611178,479.776545622331,82.89645481402958,96.85831368105909,99.99990282758364,200.0,100.00000000000026,10.0,17.01948652115024,3.006410399768108,9.113024976172597e-05,1.9045783032761804e-07,2.9456368824489355e-09,4.9456624120148713e-11,-5.299482853064994e-13,1.1883098628590089e-14,8.695791292768399e-17,-6.031685876885285e-19,-2.8950828545914614e-22,-5.2834935469753116e-17,-1.473431714680577e-18,-4.3556699335697864e-20,-2.0403174340373347e-22,-6.4535823734420784e-24,0.0,0.0,0.0,0.0,0.0,0.03407308143593315,2.2607924134825105e-07,-2.778002703134706e-10,-2.867910414906797e-13,-2.9207637807619693e-13
3400,500.00000022795075,0.03267473605385472,480.58663234666136,83.01896940574109,96.76736238044758,99.99990129823135,200.0,100.0000000000003,10.0,17.644416583150832,3.1674067876065113,0.00010335045230524127,2.109115756805895e-07,3.981633967188157e-09,-9.083201695625965e-13,-4.622736799980218e-13,-8.237605003105907e-15,-1.6873123565269795e-16,2.4560567600565e-18,1.9597687342781293e-20,1.4507240393846096e-16,-2.0049978165705582e-18,-1.5034301216554036e-20,9.63245199475719e-24,-5.518570393416097e-24,0.0,0.0,0.0,0.0,0.0,0.03276149223716122,2.2047858334622074e-07,-2.801733574916035e-10,-3.4155689773901806e-13,-3.441268112714835e-13
3500,500.0000002553041,0.03411325351233342,479.3631369624484,82.45513766742968,96.64052561132576,99.99989460860454,200.0,100.00000000000034,10.0,16.935462261027173,3.1509877045873296,9.958696572133857e-05,2.5188528619404086e-07,4.569379756745286e-09,3.10078599836683e-11,5.203282858998193e-13,1.489822160161005e-15,-9.369947326396067e-17,-2.6340353508207263e-19,-1.786346113610899e-20,-1.0300433381087236e-16,4.006373031078809e-18,-1.694085535673263e-20,-5.041404284466699e-22,-8.61417451214952e-25,0.0,0.0,0.0,0.0,0.0,0.03437751074269761,2.413077384667824e-07,-3.0292151906995723e-10,-3.7643569800960276e-13,-3.282970657545436e-13
3600,500.0000002610814,0.03522784897448649,478.408080020084,82.218138795968,96.70034300940807,99.99988885383543,200.0,100.00000000000036,10.0,18.252963510027286,3.322695399813646,0.00011348101084845934,2.569349072978743e-07,3.994614728338332e-09,5.036125959843639e-11,4.9588659743709323e-14,-3.0464655005847376e-15,2.922919265799486e-17,-1.1651837694018468e-18,2.993085357644773e-20,2.4805487104613958e-16,-1.1074102052095856e-18,-4.7095077980476165e-20,-3.1553702992619704e-23,-1.3534435028315683e-24,0.0,0.0,0.0,0.0,0.0,0.036442033528194216,2.6715790001294216e-07,-3.0870110141648e-10,-3.749189175462005e-13,-3.8108917534213983e-13
3700,500.000000258003,0.03644374619289814,478.32198622513374,82.07116626017645,96.18249264683317,99.99988804976283,200.0,100.00000000000041,10.0,17.652169334870838,3.7976795169584037,0.00011180659752902349,3.0690592049574065e-07,4.755014176048742e-09,1.0171859514160084e-10,4.729187061666571e-13,1.0929756476439953e-14,1.9733214386612052e-16,2.4905726474568298e-18,7.127490301045728e-21,2.6143082103889667e-16,4.819642336650033e-18,3.932706874585282e-20,-4.8305355651302e-22,1.955945599788774e-24,0.0,0.0,0.0,0.0,0.0,0.037084310298585076,2.5838992690104545e-07,-3.4915703965245356e-10,-3.8703853460016857e-13,-4.393392522565441e-13
3800,500.0000002976566,0.036637197760896245,478.1806607742972,81.43765630939892,96.22464071102719,99.99988295151466,200.0,100.00000000000043,10.0,17.86279848794244,3.789966580020863,0.00012434996059473852,3.861463737334183e-07,6.209386260624125e-09,1.0371744885472752e-10,6.710668497377341e-13,9.16348271783001e-16,1.7799540751658676e-16,-7.093521199325995e-19,1.6986530605666847e-20,1.6054025030039433e-16,4.029129614432099e-18,2.1264226008066575e-20,-9.375300312506404e-23,5.432022838991468e-24,0.0,0.0,0.0,0.0,0.0,0.038278744357498874,2.780941886267643e-07,-3.40234739127285e-10,-4.634038375939342e-13,-4.2480546797692403e-13
3900,500.0000003139995,0.038842482010041035,476.44608049845294,81.63987081325148,95.97537876763418,99.99987110441842,200.0,100.00000000000048,10.0,19.348158405578296,3.9875727599588253,0.0001257943390907608,3.864467790860423e-07,8.220205839037415e-09,1.4995428201436543e-10,1.6078534333494723e-12,3.0250878190344564e-15,1.4869611421351277e-16,1.896130539216157e-18,-2.286091912252924e-22,6.399446527509174e-16,1.0787708622754708e-18,3.5908374022909034e-20,-5.15086403052315e-22,6.68508999420255e-25,0.0,0.0,0.0,0.0,0.0,0.03883794533814271,3.162166418409092e-07,-3.821732341536465e-10,-4.980091403260868e-13,-4.77383461252585e-13
4000,500.0000003238574,0.038444216525774656,477.54971646409354,81.27527967227093,95.64097942970096,99.99986077370352,200.0,100.0000000000005,10.0,19.44809580849046,4.221412721467745,0.00013659699620466393,4.7457551845506157e-07,1.0378660506875981e-08,1.6300670115108887e-10,1.8720655911641633e-12,2.131536550154914e-14,1.344095542621927e-16,7.688575942725931e-19,4.0499079744731766e-20,5.250597444117656e-16,6.017354865169913e-18,3.6297832272342395e-21,1.1144478030528145e-22,-5.946193866807274e-24,0.0,0.0,0.0,0.0,0.0,0.03995511825716016,3.213820784146405e-07,-3.7699783436357423e-10,-4.969389350892684e-13,-5.234886091291621e-13
