milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
0,499.9999999871621,-0.0006519966474288664,499.86062775048543,99.9545468970146,99.95350278103427,99.99999929710421,200.0,100.00000000000003,10.0,-0.46222762143949425,-0.0784925388922666,-5.925473127397503e-06,2.8744452003254398e-08,4.860361388814689e-10,-2.4269416397186006e-11,5.348770756961641e-13,-4.153556274216065e-15,-8.834262800759271e-17,-1.883731144857051e-18,2.6114235377188442e-20,-2.5909732464945126e-16,-4.267747363460991e-19,-5.19423069564595e-20,-3.5135865566614953e-22,7.017328325265684e-24,0.0,0.0,0.0,0.0,0.0,-0.0001536557613649569,-2.0668438983600796e-09,1.1023173892329447e-11,1.7904344560133587e-14,2.8538598180202757e-14
100,499.99999998670773,2.8956121978617106e-05,499.57551317231287,99.14101599546221,100.08152361896833,100.00000288984124,200.0,99.99999999999999,10.0,0.4802804768711575,-0.1840364726394695,5.398521707117366e-06,1.9714571188844666e-08,5.476060281004692e-10,2.0534139548629358e-11,3.52751897547142e-13,-3.5375231951335764e-15,3.091825531730685e-17,1.4916731714733023e-18,2.971822347040716e-20,-4.717917233128538e-17,2.6093935908671222e-18,5.079649768038837e-20,-6.29438919306761e-22,-6.742204156688586e-24,0.0,0.0,0.0,0.0,0.0,-0.0002609915950091467,-7.578877723482741e-09,-1.5072939099542097e-11,-2.5938347452153464e-14,-1.879522329301433e-14
200,500.00000000295523,0.0016019517693915996,499.02205216261257,98.64211339084623,99.87629886276615,99.99999818155048,200.0,100.0,10.0,1.5358086701739242,0.12661593893419346,-5.141667125302944e-06,9.584020303272672e-09,-9.663801874589664e-10,2.696717829734744e-11,-5.409454928279049e-13,-8.01999563181632e-15,-9.890983971150826e-17,-4.822319413595443e-19,-7.915828101141044e-21,2.5597296101662266e-16,3.9200133460117288e-19,5.2096419487353705e-20,-3.135099550345795e-22,-4.140342232496672e-24,0.0,0.0,0.0,0.0,0.0,0.0014240572312671088,1.2411109295713646e-08,1.496028779988641e-11,2.4576208768911735e-14,-1.2789789025712259e-14
300,499.99999999765464,0.001863427365716991,498.15778858294476,97.61982487837005,100.12304380237912,100.00000247205435,200.0,100.00000000000001,10.0,1.6064925010003717,-0.07487396729175269,-3.4015818187136952e-06,-2.172375557394638e-08,-6.035090119042821e-10,-3.396722590459092e-11,-3.1010276280944894e-13,-8.149851727838106e-15,-2.1306181319529096e-16,2.8340124721421026e-19,-3.7416921602311664e-20,2.259831586993997e-16,2.1759543797768374e-18,4.6077826097628736e-20,5.4485313949163345e-22,-9.641709374492979e-25,0.0,0.0,0.0,0.0,0.0,0.0038513230762739995,9.317142092839042e-09,-9.852142749146058e-12,-1.5481668772384788e-14,-8.154486357957788e-15
400,500.00000000114784,0.00489203087709232,497.6371073999567,97.3992924595505,99.79890740547104,100.00000318122703,200.0,100.0,10.0,2.4526658340093688,-0.13325792256876323,8.35017676085648e-07,-3.101523366396852e-08,4.994758979191849e-10,2.5757916982862155e-12,-3.636630996045038e-13,8.944726842683708e-15,-4.432952145095395e-17,2.760881575503847e-18,-1.8866741638561227e-20,-1.497440293821526e-16,-3.761695591313558e-18,2.0093348973192885e-20,-3.7533146867759056e-22,-3.1854775927593612e-24,0.0,0.0,0.0,0.0,0.0,0.004961456168633629,-1.1093343560125208e-08,-1.6888753648302595e-11,-1.6426184617543646e-14,-2.9751614586818335e-14
500,499.9999999932218,0.004436716892327968,496.48179775700737,96.26340392202887,99.8335309994169,99.99999596497094,200.0,100.00000000000003,10.0,2.7164675819242965,-0.03652837336945211,8.57897869921336e-07,-9.57604982484732e-09,2.1394527875399082e-10,3.222872485105224e-11,-7.521027259283483e-15,-8.295330853141507e-15,1.4290592570367747e-16,2.241258178171221e-19,3.356738457208784e-20,1.7503471867180095e-16,7.673830216851429e-19,-5.022400423481369e-20,-3.04200087522126e-22,-6.046957768905176e-25,0.0,0.0,0.0,0.0,0.0,0.0035980107257323375,-6.841481536449537e-09,-3.043004223536966e-13,2.1178808154013844e-14,-1.0740802031973166e-14
600,499.9999999929459,0.005096813856853039,496.4793329124389,95.62040013498718,99.81911170132062,99.99999176832158,200.0,100.00000000000001,10.0,4.157537509388293,0.15475363302561748,-1.6990818306631644e-06,-2.98642499824276e-08,9.905899998148906e-10,2.5559226602217167e-11,-3.523103470032516e-13,6.8341184398533265e-15,1.8729138653842814e-16,2.3065322747456607e-18,7.351704092298305e-21,-2.3173384746991332e-17,2.9869958117390156e-18,3.673339796727131e-20,-5.909804354768572e-22,3.856364956524011e-24,0.0,0.0,0.0,0.0,0.0,0.004830311319481819,2.2300885537755032e-08,-1.0888394472296527e-11,-2.316161312930708e-15,2.431046541405907e-14
700,499.99999999644467,0.0062602201440046055,496.01736521663133,96.15946345923855,99.86731200646248,99.99999980744442,200.0,100.00000000000001,10.0,4.516525727890584,0.04666675891561696,1.5900438856346008e-06,1.751812777755532e-08,1.2183932968596865e-09,-5.896937373771184e-12,-2.481405679105281e-13,-1.1287143924226725e-15,-1.4238065242622436e-16,2.192878378271094e-18,5.018808587519516e-21,8.162252492312672e-17,1.3138584850417168e-19,2.1907533439192885e-20,-7.030775506071014e-23,6.91926526578516e-24,0.0,0.0,0.0,0.0,0.0,0.005957998884500443,7.715585852327599e-09,4.24835358129289e-12,-1.8541342311052213e-14,5.502652145775801e-15
800,500.0000000063484,0.008364587270205037,495.0461916770496,95.42012994783688,99.88033489104494,99.99999536239184,200.0,100.0,10.0,4.880048740410711,0.0447399968819755,9.103706645908124e-06,-8.198942420401228e-09,3.8954201814437693e-10,1.1473165908584497e-12,5.816581469442236e-13,7.95333980846828e-15,-8.628210332535673e-17,1.975485575408037e-18,-2.0214665924885168e-20,1.0773280380183323e-16,1.5344910878966362e-18,-2.6202535094813866e-20,4.250140751822845e-22,-7.566557703961968e-24,0.0,0.0,0.0,0.0,0.0,0.007070026613827876,2.519816571648475e-08,-5.617198750139229e-12,-2.605822507164812e-14,1.5086809447108642e-14
900,500.000000012933,0.00755617229556166,493.74389184045936,93.93327411171357,99.72006044888562,99.99999207478118,200.0,99.99999999999999,10.0,5.274461610795583,0.36483212376674107,4.274368953726043e-06,-9.117128083370599e-09,-2.268218540530777e-10,-3.0359500857001225e-11,2.393319070464045e-13,7.41819893934344e-15,1.0723681390852404e-17,2.7309420124791345e-18,-1.9000348712455744e-20,-1.7468323786200627e-16,-4.0670317645599235e-19,-3.042604882667263e-20,1.4477072297705618e-22,-1.9699418798023692e-25,0.0,0.0,0.0,0.0,0.0,0.008753490265003203,6.679859407706791e-09,-1.0405796733500845e-11,-3.305778220738666e-14,-7.23438533588978e-15
