milliseconds,x0,x1,y0,y1,a,s
0,10100.004753992414,38371150629.24357,1.5424083030351705e-05,140.4551705912718,699.2829104798277,3.6099902539646145
100,10099.974032236018,40481439443.95387,0.00014996615156123223,-2.533876851840091,723.6046246317707,3.609639016677207
200,10099.966956749024,40477121135.62492,8.638725968180722e-05,978.9585985807449,723.2995560303474,3.609430898671506
300,10099.92838627445,40481410910.9245,0.0001411883997974134,629.8819861906175,723.0987376657267,3.609290895734076
400,10099.959216838884,40470111683.33017,0.0002877823336187817,760.7553305108952,723.4742499686673,3.609125023083041
500,10099.909674402914,40484349720.945656,0.0003761418852938579,1491.7532624139478,723.1965410894604,3.6090227022686747
600,10099.900608612032,40477982519.91252,0.00033834586331697535,2138.3127303995398,723.4891359219582,3.6089399320392
700,10099.893005637094,40452509666.6358,0.0005515294522894289,1757.482335190343,723.1542731745053,3.6088635877756268
800,10099.894663561057,40502961686.28164,0.0005267075183253428,2353.1025145868057,723.692031144713,3.608780349056063
900,10099.855601845058,40505618540.32735,0.0007022521943123507,2946.871328429446,723.1624751060134,3.6087161141402455
1000,10099.830693663727,40496540694.86564,0.000667347144976395,2518.459013318016,723.2552944695553,3.6086975250280595
1100,10099.844252355593,40500179852.032074,0.0008738636880664826,3024.7183511836793,723.1755930401628,3.6086924241367737
1200,10099.793852211837,40471181096.96139,0.0009671629230140028,3883.484410646568,723.6607410951327,3.608631980497329
1300,10099.786582968336,40474532095.75077,0.0008823295801546982,3352.064081297264,723.3892595217075,3.6086126202604163
1400,10099.750634666352,40494355652.58008,0.0010433277747512086,4322.132359685761,723.3912402237785,3.6086297178956452
1500,10099.777505957656,40489598265.1343,0.0011244789518135526,4041.6914879536534,723.7948976463067,3.608621804079778
1600,10099.725994085673,40491691800.04686,0.0012256103389461,4227.699913157081,723.7711897523216,3.6086054264877583
1700,10099.719292670037,40492635196.92935,0.0013012405894148155,5144.265793807936,723.4212970964832,3.608578399287751
1800,10099.71801253024,40449773379.546005,0.001220336538361477,5024.0848978812055,723.5633476441951,3.6085383225476755
1900,10099.706880845451,40465903872.496445,0.0013510301879932764,5109.499524173772,723.5744224671065,3.6085265707271157
2000,10099.69927121292,40486917538.36243,0.0015494530264554978,5931.591316415979,723.3304238762058,3.608525791429008
2100,10099.666033551297,40487503830.81573,0.0014822483871059545,6496.797004639497,723.3097729265555,3.608555639439729
2200,10099.63639170239,40472131380.401886,0.0016797199283931255,6175.725654120697,723.2937461398965,3.6085339474931284
2300,10099.637156674424,40457507123.12197,0.001735433377625812,6312.213466717432,723.6577080712691,3.608556145806745
2400,10099.589738664537,40490932273.461815,0.0018066087951431574,7167.896459708827,723.3655698183554,3.6085490374073177
2500,10099.591586247674,40472224925.577774,0.0018335615595442979,7015.875778395227,723.1695072085018,3.608538025431628
2600,10099.557837786891,40490867898.21417,0.001800646938051897,7964.849338734765,723.507737883782,3.6085509948919894
2700,10099.559170720326,40451041005.4504,0.0019184136598093412,8211.755821926296,723.7600459859935,3.608535114770374
2800,10099.547277470465,40481259993.2878,0.002080107717680784,7746.629777351135,723.5362300843603,3.6085096657450992
2900,10099.529133208383,40488850058.838806,0.002040105156582211,8412.927826010146,723.2585586279667,3.6085391104951294
3000,10099.50635195146,40473309772.100555,0.0022087139371143347,9139.206167056022,723.1961138265649,3.6085416796498273
3100,10099.473990423177,40470130029.048935,0.0022599327743364006,8862.530898102892,723.7250343939331,3.6085445054694674
3200,10099.494434823127,40473942009.55237,0.0022791807885696987,9760.864377162372,723.6346202966547,3.6085336961969543
3300,10099.44161982384,40468188973.903046,0.002438949154839481,9612.405273992263,723.3935773673953,3.6085066899748837
3400,10099.443464709078,40495563283.7848,0.002535053590886587,10207.410809423338,723.6495318617893,3.608529070988044
3500,10099.453395517843,40453235934.5815,0.002535398031717054,10022.214498370715,723.5774246257013,3.6085178805998366
3600,10099.402200422743,40498956117.99886,0.0025836895327660562,10595.64117673966,723.6490940016107,3.608499709962963
3700,10099.386059129341,40470374736.61829,0.002627154865202516,10613.665898718906,723.3729264261559,3.6084896330074576
3800,10099.396381197304,40453342023.374115,0.002746099242917626,11098.41913491225,723.6058156385502,3.6085125427483455
3900,10099.385877918883,40496395229.09597,0.0028948691164989494,11825.659953997008,723.3206797811885,3.6085449239426497
4000,10099.33256438302,40456521529.17978,0.002967691412537247,12081.125628444071,723.7567277847447,3.6085479054741842
4100,10099.332576584475,40480108593.2815,0.002945897221964572,12056.275456990716,723.3346410999378,3.608494152328359
4200,10099.337338858797,40479719693.82157,0.0031627215140268986,12104.361699477493,723.6611430792535,3.608543522031082
4300,10099.28215323262,40453242522.313446,0.0030617545155526902,12595.587290443485,723.5655912465577,3.6085099969226215
4400,10099.268641390296,40448600730.93622,0.0031823872723396717,13273.272840217733,723.6169913457692,3.608525501749382
4500,10099.264480303473,40458463541.9323,0.0033151120246971174,13313.82746533995,723.1438286717122,3.608509199234618
4600,10099.272174239597,40488226741.637054,0.003457500654289178,13795.368442921957,723.698903461998,3.608491516097828
4700,10099.23954416954,40446753011.280365,0.003514655555453622,13397.490727531094,723.154819354028,3.6085036374839894
4800,10099.213899584762,40453173321.94268,0.0035451754019247142,13917.813696717092,723.1445273711917,3.6085450312946685
4900,10099.216235593522,40465232706.526505,0.003494663144314672,14699.639976339933,723.6742671995672,3.608519611695311
5000,10099.188577145364,40471352886.84724,0.0037087001173784326,14654.958478931,723.7245264775711,3.608538852450482
