milliseconds,x0,x1,y0,y1,a,s
0,10099.983397825075,38415743836.814224,2.635797385310446e-05,-139.4040064459416,699.1652147654235,3.6099966932273246
100,10100.003399578318,40488375241.18107,2.6248668795699306e-05,668.2573216943833,723.0162311347812,3.6096359540693754
200,10099.989463219641,40490107015.958916,0.00020159329053817584,645.7283148370127,723.4697289990751,3.6094527481222336
300,10099.937965997044,40492754783.05086,0.00029986445734893347,437.4977596305294,723.2349378785707,3.6092956153569737
400,10099.93812382222,40481770530.48691,0.0002340096171782698,1482.9241679128372,723.7038732842084,3.6091400694714864
500,10099.897208729824,40495366944.632,0.00027932898769770294,1554.6160072586329,723.7036520473673,3.609037522425489
600,10099.886216093822,40498358040.52619,0.0004950435783336845,1814.6866725753343,723.5579217926503,3.60890636771635
700,10099.89886927042,40491170309.08726,0.000479489248156843,2384.7788736766315,723.6122112075956,3.608836198112392
800,10099.894930408323,40489956764.250565,0.0005338037646418856,2635.874884407269,723.483093489307,3.608803988773331
900,10099.871902466317,40501845934.65321,0.0006057103947944105,2469.951449347855,723.6497321206771,3.608766025540537
1000,10099.82826900541,40466550615.770645,0.0008181338811655136,2647.903745689222,723.3038872837419,3.6087288637394566
1100,10099.839937372471,40452941212.45739,0.00078839625340733,2908.775206831386,723.7511371406979,3.60869507194384
1200,10099.785798661353,40502001406.12802,0.0008140942118751947,3769.695077368217,723.510674285971,3.6086176491410824
1300,10099.813529483188,40482326490.50269,0.0009759962174524822,3912.325809636569,723.5674249962973,3.6086179368090057
1400,10099.784166546226,40492997370.036995,0.0009476825013055728,3753.7705506088896,723.5635922136755,3.608597254411184
1500,10099.775693836093,40471956848.144165,0.001001910151721311,4235.724004820426,723.4439142881891,3.6085993850149145
1600,10099.736160201834,40467466767.50838,0.0010606495854605714,4339.084001129445,723.5239827341103,3.6086100663465186
1700,10099.734732907446,40452620197.40359,0.0013329650600548933,4581.640517944733,723.3194173966845,3.6085791172463124
1800,10099.70862427854,40483357097.34971,0.001278006167134886,4901.292140191349,723.4743083265587,3.6085850040977285
1900,10099.703240276924,40462300764.559265,0.001295509125764039,5185.929714665739,723.4326446279597,3.6085813870063763
2000,10099.669176594629,40463645516.88868,0.0013599443292656855,5550.291031272735,723.5576044889503,3.6085321167092004
2100,10099.636800805538,40466222358.76897,0.0015547920151233023,6466.294859382033,723.4488187604182,3.6085576386601894
2200,10099.63656579717,40451126213.23375,0.0016569168342463003,6661.375827723532,723.5340419436817,3.608562072655141
2300,10099.643271932613,40457485008.95822,0.0017386020248963889,7069.695228932688,723.1888526764918,3.6085466754857465
2400,10099.59071276686,40462888166.395546,0.0016761218167204908,7007.051834154482,723.1744168499356,3.6085179932837588
2500,10099.6101960297,40492736602.6416,0.0018798758097948406,7019.814677250766,723.6863111174716,3.608542382822222
2600,10099.57465891828,40489478678.1247,0.0019218006324262917,7871.318876876672,723.3292598661454,3.6085449497048234
2700,10099.54752599868,40503645271.661934,0.0019796548980765224,7641.740316506859,723.4474061985641,3.6085021486962936
2800,10099.531658064136,40470448027.575554,0.0019401711307192502,8344.465157131799,723.2821995862649,3.6085112996610307
2900,10099.518226941667,40500886838.85957,0.0020591548413686905,8647.643760002842,723.2155632445852,3.6085503271944512
3000,10099.532207240767,40462823498.44565,0.002094528816799108,8373.860752918705,723.4808497340425,3.6085475482591
3100,10099.501885272959,40491891511.055725,0.0023275261238057177,9221.208269160825,723.35650255614,3.6085079156165274
3200,10099.495866737116,40461168741.71552,0.002371128383585618,9243.680853740681,723.7269377915992,3.6085445192627463
3300,10099.451872549216,40450738193.62237,0.002308102050095402,9418.055611537678,723.6940248881181,3.6085512743563926
3400,10099.437344258344,40469747800.09565,0.002398557353967912,9928.696924371996,723.3364429833836,3.608523045732087
3500,10099.43598919615,40461796941.20315,0.002453244259691163,10639.204893923616,723.241569310122,3.6085226031954343
3600,10099.396622840428,40469552921.62591,0.002543283654962592,10669.80575209336,723.6207706032111,3.6085259517693533
3700,10099.400860580496,40489533430.215904,0.002798141035008199,10773.856784236263,723.8020035593561,3.6085222910273287
3800,10099.40004591394,40480170770.04325,0.00268487522350596,11437.417300545238,723.7290250238647,3.608518793317713
3900,10099.36932809405,40446968550.434456,0.002842311740943008,11734.041149324297,723.4727906443306,3.6084887008757085
4000,10099.348612837863,40493267150.363655,0.002878245879104867,11821.389569123916,723.1765900593116,3.6085457356650594
4100,10099.336138179946,40452653856.03795,0.003078534932479471,12114.121914323696,723.8063930694042,3.6085447332987726
4200,10099.292392113937,40483723260.39246,0.003056563071971296,11927.775017872804,723.5524182675338,3.608518504448973
4300,10099.29652662078,40483364088.122314,0.00322923432817098,12766.369020456135,723.2317025865095,3.608518758115506
4400,10099.291475366535,40500826124.368904,0.003318096320021196,12695.540638707858,723.273288397096,3.608543820214792
4500,10099.283689172098,40493798780.92493,0.003306151976131016,13546.107832967695,723.552307532464,3.608550275899239
4600,10099.271907995526,40495507804.7651,0.003267152548979406,13239.815529706699,723.592875369343,3.608509252138558
4700,10099.211593739683,40497948188.01062,0.0034619931768350323,14107.194419267478,723.7191870848956,3.6085369601110076
4800,10099.198492458274,40449095824.59599,0.0035919852333948414,13761.03064612566,723.5240155953411,3.6085278361239936
4900,10099.184302542024,40474385186.247185,0.003502756187078448,14285.13910877922,723.2414416047867,3.608534099864929
5000,10099.160428626974,40500212073.49373,0.0036808861717688643,14919.96842082546,723.6035703880395,3.608544286944917
