miliseconds,Glci,ATP,G6P,FDP,PEP
0,0.03450006481510668,1.18977523899713,1.0109436704509922,9.14398101621821,0.00949971212232798
100,0.03441282379481843,1.1393048011716285,1.0186862757076673,9.12893696003398,0.009548100061613548
200,0.03448668312193036,1.1262046581849976,1.0130876134800733,9.133313794322282,0.009508339628756883
300,0.03451388748875843,1.125507647058375,1.0107722615738783,9.136731426992633,0.009508296407458589
400,0.03451800205842414,1.1261509619846446,1.0103362626371382,9.138531075241593,0.009512677818412165
500,0.03451662251426615,1.12634598572049,1.010384237331081,9.139600240155728,0.009515553399775268
600,0.034515574213937375,1.126970536053857,1.0105494435137454,9.140268849432589,0.009516827787367031
700,0.03451456877888718,1.126588126228135,1.0105616857149193,9.140927429730926,0.009518272344685911
800,0.034513762013296485,1.127377324476754,1.0107050257857064,9.141574825843731,0.009519622468605311
900,0.03451304731793077,1.1272810926231431,1.0107064209413212,9.141945833370224,0.00952055494314376
1000,0.0345126105069344,1.127649708239563,1.010754369326345,9.142175532438163,0.009521178487863598
1100,0.034510856569665425,1.1274330388876102,1.0108063496602835,9.14243593525666,0.009521582443228324
1200,0.03451086958628493,1.1270579577232573,1.0108852550412677,9.142755768857109,0.009522066846484963
1300,0.03451100932415183,1.1275167800497492,1.0108788992134505,9.142912999713333,0.00952296323758932
1400,0.03451096335545562,1.1272337576207139,1.0108663919464014,9.143322208965815,0.009522986188783198
1500,0.0345103670890336,1.1274188971717152,1.0108727584895791,9.143414918241229,0.009523129909678112
1600,0.034510016636816875,1.127321476817441,1.0109022674210035,9.143408445777673,0.009523847904403481
1700,0.034510518352111816,1.1278164564889972,1.0109459864816916,9.143430364530934,0.009523737949378048
1800,0.034509270139883606,1.127423456394368,1.010935784417078,9.143579779971706,0.009523931386047044
1900,0.03450978750677613,1.1273036212016054,1.0110034878017493,9.143568380582824,0.009524153952082177
2000,0.03450985492723055,1.1280095171596531,1.0109271545191996,9.143712584854113,0.009524457555748137
2100,0.03450895858137573,1.1276309791088612,1.011012109221435,9.143796530494862,0.009524626056850768
2200,0.03450906559407169,1.1280501148632114,1.0109456205514122,9.143906933846916,0.009524651536385853
2300,0.03450921672704981,1.1275418290093513,1.010988656922419,9.144011233077089,0.009524564505131627
2400,0.034509168883606126,1.1277772558127097,1.0109590465122633,9.143917706780297,0.009524411041374687
2500,0.03450987905318846,1.1279325345178068,1.0109961317846172,9.143877123238322,0.009524969598251217
2600,0.034509481330371,1.127608962886822,1.0109910553918464,9.143832967640108,0.009524822473335554
2700,0.03450987087596951,1.1279446695400497,1.0109919047539804,9.143930745115275,0.009524644533292138
2800,0.03450943700555981,1.1275853091974422,1.0109575283425185,9.144036104773027,0.009524603201841586
2900,0.03450974305144945,1.1277254940225305,1.0109567768914307,9.143978138945757,0.009524890302780697
3000,0.03450937246426752,1.127462792104525,1.0109766751897846,9.144133943693783,0.009524624132521354
3100,0.03450870494569469,1.1282369605737113,1.011019681129938,9.143897961094444,0.009525149063386064
3200,0.03450928153348016,1.1276982987307038,1.0110014610908136,9.14387844279525,0.009524806390705033
3300,0.03450889292700322,1.1279574099609733,1.011044044287485,9.143942737995014,0.009524718700248291
3400,0.03450852723769456,1.1280121933104241,1.0110296891469748,9.143960321729732,0.009524667725946387
3500,0.03450849678269869,1.1274579962522107,1.0110182990927548,9.143898004244992,0.009524912704721073
3600,0.034508525611850964,1.127558647361387,1.0109869919971761,9.144137969382369,0.009524784974544427
3700,0.03450940882555113,1.1281604869936692,1.0109804297518485,9.144027954455954,0.009525114834471063
3800,0.034508636702959984,1.1278369081734672,1.010978704499985,9.144137130693286,0.009524583314863796
3900,0.03450845077570512,1.1276744694355703,1.0109456980202718,9.144037805811289,0.009524984029909894
4000,0.0345092927307429,1.1277033935261105,1.0109503146507097,9.144123328358592,0.009524860822187769
4100,0.03450910377234859,1.1277390997874088,1.0110290391343162,9.144034082468377,0.00952497481372915
4200,0.03450867349228436,1.1274589827837362,1.0109468607315462,9.144120933710319,0.009524777364765329
4300,0.03450867641971356,1.1275198411026812,1.0109923167443389,9.143952548207205,0.009524612281446994
4400,0.03450934822748498,1.1277079657074887,1.0110185816575845,9.144083183284963,0.009524764529445652
4500,0.0345086931518431,1.1282087129116545,1.0109976913276364,9.144007491513172,0.009525156569992126
4600,0.03450947586414204,1.1280971515925124,1.0109463300414325,9.143989373422732,0.009525097749393188
4700,0.03450873435618988,1.1281130661636725,1.0109697149706074,9.143927223204296,0.009524739613503665
4800,0.034509054623732896,1.1280108768494777,1.011011391795695,9.144147529927617,0.009524855627722987
4900,0.034509343132428684,1.1274035526011623,1.010965325626862,9.143942194370185,0.009525154321216334
5000,0.03450900181897764,1.1275497276610342,1.010997327320456,9.143914308565797,0.009525110210480447
