milliseconds,Glci,ATP,G6P,FDP,PEP
0,0.034500277301079935,1.1902171108966,1.010993424080076,9.143996453571987,0.009500010406450364
100,0.034412458148110565,1.1395544926779912,1.0187513395241463,9.1288470937197,0.009547928405991663
200,0.034485830182517545,1.1261151534585812,1.0130947232087137,9.13341495084504,0.009508038871122265
300,0.03451382181261211,1.1248647566590897,1.0107170197683126,9.136994101236636,0.009508721680263484
400,0.03451844056543578,1.1255203060992054,1.0102904986120098,9.138538861451263,0.009512573979471165
500,0.03451678757266128,1.126856309417364,1.0104175903581483,9.139569054967847,0.009515509499811503
600,0.034515674881796854,1.1262840085281554,1.010563138913386,9.140321361821409,0.009516878599383225
700,0.034513394540408464,1.1269331790320583,1.0105604331742553,9.140931928454416,0.009518395814866581
800,0.034513451560542,1.1273046773643434,1.010672103261734,9.14133317165048,0.009519395151734411
900,0.03451184787997825,1.12759439008292,1.0106924872454826,9.141893245410106,0.009520448342562429
1000,0.03451228146510865,1.1271009331240451,1.0107389717454214,9.14234518813953,0.009521141261595771
1100,0.034510911121041106,1.1276990571499512,1.0107919922845015,9.142441239816621,0.009522089825249925
1200,0.034510570631453456,1.1276270329762628,1.0107884467595705,9.142678734230657,0.00952213902943126
1300,0.03451076492513512,1.127233169843038,1.010871038684888,9.143130646554022,0.009523020612886008
1400,0.034511127732063475,1.1273276401155943,1.0108970658056635,9.143313038829913,0.00952287572051436
1500,0.03451032314748887,1.1275788391611026,1.0109255818864638,9.143209516588287,0.0095233275088382
1600,0.03450993199248905,1.127497594816773,1.0109777053439257,9.143370231412112,0.00952393220807935
1700,0.034509788730662606,1.1279440232901385,1.0109773837525748,9.143522817576859,0.009524073450723146
1800,0.03451021461833084,1.1274159371395993,1.0109822577794663,9.14365646253582,0.00952376830064372
1900,0.03450986023817544,1.1275663278477333,1.0109915898571662,9.14371472348846,0.009524204842658908
2000,0.03450931377249269,1.1273837697247888,1.0109372233828926,9.143696025638794,0.009524303891735511
2100,0.03450889759560609,1.1279816277239658,1.0109226033914887,9.143804830692037,0.009524120253473458
2200,0.034509520337267646,1.1280943580996237,1.010974371040832,9.143791720514496,0.009524656669350677
2300,0.0345088817739792,1.1273883680695804,1.0109549322134874,9.143974918835452,0.009524381203577794
2400,0.03450918173668497,1.1278481509606557,1.0109830853569188,9.143767065788268,0.009524360424298538
2500,0.03450926840952741,1.1281516666673732,1.0110312129716332,9.143998738872153,0.009524778802208544
2600,0.0345093355826622,1.1277003444462013,1.010971840359082,9.14385498746164,0.009524795573808524
2700,0.03450872600680339,1.1282295466500871,1.0109328296835103,9.143823190770748,0.009524451766939494
2800,0.03450954842502519,1.1282303769499638,1.010967664968118,9.143860800556322,0.009524729181012138
2900,0.034509046186647185,1.1275116107526693,1.0110070661135984,9.144082032118845,0.00952458622516388
3000,0.03450883706468028,1.1274949101597502,1.0109641235962479,9.144086817394305,0.009524918271850797
3100,0.03450976832670638,1.1281433186069756,1.0109875215756172,9.143919599412039,0.009524868833488473
3200,0.03450863318764365,1.1281935024496443,1.011044387304033,9.144136252543857,0.00952481859817572
3300,0.0345087709722947,1.127929746466636,1.0109462120395174,9.144023431742804,0.009524915450319601
3400,0.03450968938477553,1.127627757847944,1.0110025489864458,9.144141850475846,0.00952486803267672
3500,0.03450863617850425,1.127579257367357,1.011008895917298,9.144119213954937,0.009524965864677647
3600,0.034509249845188966,1.1274304353732516,1.010981178250387,9.143887662783138,0.009525063824541779
3700,0.034509277143743335,1.1273653496746832,1.010941883078534,9.14391618137335,0.00952504744647099
3800,0.03450916804238063,1.128228926079559,1.0109628301257998,9.143889660142491,0.00952458904210024
3900,0.034509576428431964,1.1280800417340269,1.011009362382406,9.14407262725558,0.00952520038676331
4000,0.03450954693943617,1.1277866823360805,1.0109703683714741,9.144024506207462,0.009524842694359274
4100,0.03450860606365789,1.127921973469275,1.0109450584883792,9.144137338407226,0.009524853867309306
4200,0.03450963642137692,1.1275376307336642,1.0110454294913598,9.14405659451412,0.009524697145618868
4300,0.03450964222620605,1.1273968833417718,1.0109518513493267,9.144084216634463,0.009525116986634276
4400,0.03450861221226645,1.1277599610208398,1.0109733702197128,9.14409728599997,0.009524810234462487
4500,0.03450951302035902,1.1279592727116023,1.011021566395918,9.144028240068208,0.009525216592215469
4600,0.034508945513433927,1.1281764925573223,1.0109755092806234,9.143971998520557,0.00952484900258721
4700,0.03450847602197464,1.1278360674643835,1.0110441920670028,9.144113246304967,0.009525189037130555
4800,0.034508703239859974,1.1279452968763006,1.0110474674004488,9.144024506153968,0.009524875952613646
4900,0.03450965340836085,1.1280122421886654,1.0109368928026803,9.144041962122346,0.009524667831884704
5000,0.034508690859851344,1.1275352450758125,1.0110204164567949,9.144097198343664,0.00952511692149043
