milliseconds,NT,NI,BT,BI
0,1.000870493664991,0.04064809370572805,-222.9559246594418,45.92176451662227
100,1.000035926015102,0.24786025228356154,957.0982304768011,1741.3632703389928
200,1.0017325374929682,0.37339522739970843,988.5911172157291,3177.260304339711
300,1.0021141682980068,0.516763638875943,845.9803384448403,4367.710484274403
400,1.002380987536294,0.6443221694986005,1264.6107168374892,5281.674871067262
500,1.0025722353425524,0.8462646036608614,1915.8474491840711,6072.741259519028
600,1.003529544240624,1.1016996179518064,2285.1881440980783,6633.552029708219
700,1.0031941165687934,1.2199160580356003,2958.3982693114212,6993.421122050015
800,1.0050417821573712,1.368954710382531,3747.6772603446248,7478.286500115946
900,1.0048257360750639,1.6140378872572003,4172.791555227338,7978.128558395232
1000,1.005740676412817,1.619573843376036,4734.494110690818,8076.221806607017
1100,1.0068650537635284,1.8547209628455852,4787.978966377183,8429.054386987553
1200,1.006502569296445,2.1148836953830807,5429.113442110666,8350.009932674278
1300,1.0067400925481973,2.229099856739597,5702.4452983144865,8398.071472232668
1400,1.0085212633694005,2.1106674772096286,5944.1322145155,8749.862163551317
1500,1.0093662955177733,2.308773582369195,5985.154835435677,8610.913332073014
1600,1.0084505723275403,2.5029022168455617,6414.213024908436,9028.791494367124
1700,1.010563114570401,2.511951431580404,7523.07347519454,8707.20192186179
1800,1.0102487558207307,2.6588404606088742,7924.599349315307,8847.189199854374
1900,1.0107212184942485,2.8957209345025268,7777.140079249484,8919.900623986368
2000,1.0123637564556855,2.8672868488198957,8087.075216154165,8863.114558147556
2100,1.0121578032292926,2.927660045396643,8130.016768072737,8902.621887958467
2200,1.0121155866046752,3.0211296569981854,9302.935109036145,9161.11754518635
2300,1.0125996797007422,3.192148234402825,9374.775116856033,8992.51987659405
2400,1.013381385337456,3.1498875575356697,9225.151279306901,9072.433569447101
2500,1.0152317266690056,3.3635393023336073,9862.149958293592,9205.099926924338
2600,1.0154545059163484,3.3997330585386125,10177.103411374013,9112.561839850829
2700,1.0157510147520445,3.554070261555755,10785.35160663982,9018.345706352426
2800,1.0161031823488373,3.6073812763885087,10665.552092827857,9100.257932320286
2900,1.01656690982049,3.525611704558265,11732.381295497195,9077.217321777085
3000,1.0174606950797151,3.7684573346429033,12068.859491528065,9218.511144422107
3100,1.0178105956111139,3.7184529178440098,12058.808609158075,9074.766832567966
3200,1.0184112665901306,3.7112466987748145,12816.154606368174,9043.390766661167
3300,1.0195236628871218,3.91201768110835,13120.347913355812,9321.88296752456
3400,1.0204165050605851,3.937744166461652,12425.57186707644,9004.134670743719
3500,1.0210368465720785,3.99274695148377,13697.34626233071,8977.442510346622
3600,1.0213891276939662,3.9202497517039627,13114.2290474804,9225.798173247174
3700,1.0215862392760355,3.96748879772387,13342.643647102475,9184.362050482938
3800,1.0216494914546923,4.221457243399589,14569.579408387634,9309.767090116862
3900,1.0221755170247506,4.2775960526880485,14187.955308691347,8991.386579054835
4000,1.0239258524628385,4.19529708389353,14577.081543233102,9132.785615896175
4100,1.0243411120313304,4.271795709560325,15382.056465899519,9133.743472832422
4200,1.0250869650633232,4.2232086541230816,15582.81207514339,9178.477736545774
4300,1.025423885509167,4.397957879015723,15900.471148391885,9083.687460252218
4400,1.0254594842708582,4.388582626995042,16062.166201851729,9256.711841711673
4500,1.026769743879609,4.376213082083275,16264.992413218584,9121.544325216748
4600,1.0261501735335208,4.54775595439868,16387.890796872693,9037.530531986287
4700,1.0274970054390253,4.56596379173805,16591.924447973306,9083.33489795195
4800,1.02883857828796,4.643807219031788,16650.88840372815,9203.910058212865
4900,1.0279697342331675,4.6504200758078165,17483.593386209413,9075.10464695009
5000,1.0284802755253086,4.514367434815055,17027.184982865743,9052.913007309373
