milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
1400,63.96889354692165,0.03110534873860626,300.03110645307845,1.1043397625183706e-06,69.99999889566023,70.0,3999.9999909431695,4000.0,5.368162470680715e-06,2.4426347673112826e-14,9.055805684902573e-06,1.0253037359387852e-09,5.3345576101095784e-14,69.99999973331414,2.6668588033419775e-07,637.9167011638483,32.083298836152,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998895666,1000.0000011043397,0.0,0.0,1.0,0.0,0.0,0.0,0.22381194532484094,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1500,63.96691230987887,0.03308642849936231,300.0330876901212,1.2616217861952756e-06,69.9999987383782,70.0,3999.999988622528,4000.0,6.245143004173087e-06,4.58539616410814e-14,1.1375855010056979e-05,1.6179783797312495e-09,1.0832596189450656e-13,69.99999967985659,3.2014342694406374e-07,635.6847169635793,34.31528303642095,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998738385,1000.0000012616217,0.0,0.0,1.0,0.0,0.0,0.0,0.23978412954118242,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1600,63.96496064879596,0.03503792266562844,300.0350393512041,1.4285384337893078e-06,69.99999857146156,70.0,3999.999985938971,4000.0,7.1824873641853e-06,8.212298096115878e-14,1.4058558289902318e-05,2.4710856310964955e-09,2.0862578453891584e-13,69.99999962068195,3.793180595175583e-07,633.4605421739451,36.53945782605519,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999857147,1000.0000014285384,0.0,0.0,1.0,0.0,0.0,0.0,0.255754397210413,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1700,63.96303812235883,0.03696027269536572,300.0369618776412,1.6049458200694949e-06,69.99999839505418,70.0,3999.999982868705,4000.0,8.178446906991655e-06,1.412511184746504e-13,1.7127627904347488e-05,3.6677676789813974e-09,3.8401451878541895e-13,69.99999955569734,4.4430265763825397e-07,631.2441494708746,38.75585052912575,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999839506,1000.0000016049459,0.0,0.0,1.0,0.0,0.0,0.0,0.2717227485625046,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1800,63.96114429582745,0.03885391347035904,300.0388557041726,1.7907022068390753e-06,69.99999820929779,70.0,3999.999979388627,3999.9999999999995,9.231282081791478e-06,2.3446216173490663e-13,2.0606064658936163e-05,5.3088563219625554e-09,6.795674643167263e-13,69.99999948482828,5.151717190574452e-07,629.0355116259002,40.96448837410024,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998209305,1000.0000017907022,0.0,0.0,1.0,0.0,0.0,0.0,0.2876891838274015,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1900,63.95927874093819,0.040719273393862214,300.04072125906185,1.9856679709438217e-06,69.99999801433202,70.0,3999.999975476326,3999.999999999999,1.0339273237416338e-05,3.7709741188902407e-13,2.4516158413692266e-05,7.514892220616433e-09,1.1615454317737506e-12,69.99999940801675,5.919832624246398e-07,626.8346015058231,43.16539849417736,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998014338,1000.000001985668,0.0,0.0,1.0,0.0,0.0,0.0,0.3036537032350203,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2000,63.95744103580947,0.04255677448497765,300.04255896419056,2.1897055733513215e-06,69.99999781029443,70.0,3999.999971110073,3999.9999999999986,1.1500721941920897e-05,5.898444515718206e-13,2.8879497348767973e-05,1.0428190392780924e-08,1.926981624403774e-12,69.99999932521968,6.747803300145313e-07,624.6413920723814,45.35860792761899,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997810302,1000.0000021897056,0.0,0.0,1.0,0.0,0.0,0.0,0.31961630701525007,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2100,63.95563076484153,0.04436683247896557,300.0443692351585,2.402679526269325e-06,69.99999759732047,70.0,3999.9999662688233,3999.9999999999973,1.2713971911583444e-05,8.993478337771484e-13,3.3716959190020976e-05,1.4214814915583035e-08,3.1066493832838943e-12,69.99999923640678,7.635932312440412e-07,622.4558563819138,47.544143618086615,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997597328,1000.0000024026796,0.0,0.0,1.0,0.0,0.0,0.0,0.33557699539795244,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2200,63.953847518633566,0.04614985691008959,300.04615248136645,2.624456366147125e-06,69.99999737554363,70.0,3999.999960932174,3999.9999999999955,1.3977373694931392e-05,1.340936513838054e-12,3.9048754105614924e-05,1.906676378780694e-08,4.889354279386045e-12,69.9999991415604,8.584395997734371e-07,620.2779675850365,49.722032414963955,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997375551,1000.0000026244563,0.0,0.0,1.0,0.0,0.0,0.0,0.35153576861296126,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2300,63.952090893871784,0.0479062512236162,300.04790910612826,2.854904616849407e-06,69.99999714509538,70.0,3999.999955080404,3999.9999999999927,1.528934088153667e-05,1.957791507566622e-12,4.489438370715832e-05,2.5203807829020438e-08,7.510494815414305e-12,69.99999904067191,9.593280967957533e-07,618.1076989262979,51.89230107370268,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997145102,1000.0000028549047,0.0,0.0,1.0,0.0,0.0,0.0,0.36749262689008283,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2400,63.95036049326773,0.0496364128375217,300.04963950673226,3.0938947693797025e-06,69.99999690610522,70.0,3999.999948694396,3999.999999999989,1.6648278918057562e-05,2.8062205623278084e-12,5.127271480697556e-05,3.287582359404565e-08,1.1305348330650175e-11,69.99999893374384,1.0662561630737912e-06,615.945023743872,54.05497625612858,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996906112,1000.0000030938947,0.0,0.0,1.0,0.0,0.0,0.0,0.3834475704590959,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2500,63.948655925434736,0.05134073326604667,300.05134407456524,3.341299241494423e-06,69.99999665870075,70.0,3999.999941755686,3999.9999999999836,1.8052652510852075e-05,3.95344200765167e-12,5.820192981174063e-05,4.236458141889108e-08,1.6680882365872974e-11,69.99999882078511,1.1792148853827811e-06,613.7899154692043,56.21008453079622,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996658707,1000.0000033412992,0.0,0.0,1.0,0.0,0.0,0.0,0.3994005995497517,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2600,63.94697680483618,0.05301959817148525,300.0530231951638,3.596992361154637e-06,69.99999640300763,70.0,3999.999934246402,3999.9999999999764,1.9500929323531733e-05,5.484290370116624e-12,6.569958367765564e-05,5.398573469702989e-08,2.419557806067178e-11,69.9999987018141,1.2981858890776954e-06,611.6423476267154,58.357652373285134,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996403014,1000.0000035969923,0.0,0.0,1.0,0.0,0.0,0.0,0.4153517143917738,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2700,63.94532275166475,0.0546733874849517,300.0546772483352,3.860850326526256e-06,69.99999613914966,70.0,3999.9999261492817,3999.999999999966,2.0991614428934617e-05,7.499130935348889e-12,7.378258621505059e-05,6.809099006775369e-08,3.452371203568627e-11,69.9999985768543,1.4231457032677944e-06,609.5022938334463,60.49770616655427,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996139157,1000.0000038608503,0.0,0.0,1.0,0.0,0.0,0.0,0.4313009152148584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2800,63.943693391789175,0.056302475459660765,300.05630660821083,4.132751188656188e-06,69.99999586724881,70.0,3999.999917447657,3999.9999999999523,2.252323916280595e-05,1.0120165118162558e-11,8.246721551268614e-05,8.506957740383077e-08,4.855166093173571e-11,69.99999844593634,1.5540636536512924e-06,607.3697277987618,62.630272201238824,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995867256,1000.0000041327511,0.0,0.0,1.0,0.0,0.0,0.0,0.4472482022486738,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2900,63.94208835664131,0.0579072307839065,300.0579116433587,4.412574814615824e-06,69.99999558742518,70.0,3999.999908125435,3999.9999999999336,2.4094358322284628e-05,1.349063225632512e-11,9.176913467905774e-05,1.0535070646615531e-07,6.734327232399439e-11,69.9999983090953,1.6909047032969712e-06,605.2446233240029,64.75537667599767,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995587432,1000.0000044125746,0.0,0.0,1.0,0.0,0.0,0.0,0.4631935757228611,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3000,63.94050728315848,0.059488016638681175,300.05949271684153,4.700202868371507e-06,69.99999529979712,70.0,3999.9998981671006,3999.9999999999086,2.5703560729589254e-05,1.7781170311222895e-11,0.00010170338586445524,1.2940453858234598e-07,9.224976356385939e-11,69.99999816637141,1.8336285916535797e-06,603.126954302187,66.87304569781367,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995299802,1000.0000047002027,0.0,0.0,1.0,0.0,0.0,0.0,0.4791370358670335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3100,63.93894981367845,0.061045190802802345,300.06105018632155,4.995518776570107e-06,69.9999950044812,70.0,3999.9998875576975,3999.999999999876,2.734946070018934e-05,2.3189262222351496e-11,0.00011228441042035166,1.577448650028669e-07,1.2487783140475507e-10,69.99999801780841,1.982191591567416e-06,601.0166947176658,68.9833052823349,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995004488,1000.0000049955187,0.0,0.0,1.0,0.0,0.0,0.0,0.4950785829107769,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3200,63.93741559588118,0.0625791057111412,300.06258440411887,5.298407709445064e-06,69.99999470159227,70.0,3999.99987628282,3999.9999999998336,2.9030697923698277e-05,2.9946291873041e-11,0.0001235260545547967,1.9092960545599923e-07,1.6721831422461486e-10,69.99999786345406,2.1365459515923786e-06,598.9138186458265,71.08618135417419,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994701599,1000.0000052984076,0.0,0.0,1.0,0.0,0.0,0.0,0.5110182170836497,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3300,63.9359042826867,0.06409010855677999,300.0640957173133,5.608756547298633e-06,69.99999439124343,70.0,3999.9998643286017,3999.999999999779,3.074594206433407e-05,3.8317107076833395e-11,0.00013544157558306586,2.295636272625498e-07,2.2161286482659962e-10,69.9999977033585,2.2966414903509093e-06,596.818300252752,73.18169974724867,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999439125,1000.0000056087564,0.0,0.0,1.0,0.0,0.0,0.0,0.5269559386151825,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3400,63.93441553220083,0.06557854134532863,300.06558446779917,5.9264538629795255e-06,69.9999940735461,70.0,3999.9998516817045,3999.99999999971,3.2493881908425074e-05,4.8607231453556854e-11,0.00014804365803907946,2.7429884711817906e-07,2.909077778989966e-10,69.99999753757528,2.4624247205761415e-06,594.7301137949258,75.26988620507484,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994073552,1000.0000059264537,0.0,0.0,1.0,0.0,0.0,0.0,0.5428917477348786,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3500,63.93294900761372,0.06704474099641408,300.06705099238627,6.251389888443844e-06,69.99999374861008,70.0,3999.9998383293077,3999.999999999622,3.427323337283023e-05,6.116312832740201e-11,0.000161344416393938,3.2583708117415957e-07,3.7841790591862067e-10,69.99999736615948,2.6338405104418694e-06,592.6492336188928,77.35076638110792,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993748617,1000.0000062513897,0.0,0.0,1.0,0.0,0.0,0.0,0.5588256446722134,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3600,63.93150437714914,0.0684890393943862,300.06849562285083,6.583456498373148e-06,69.99999341654348,70.0,3999.9998242591014,3999.9999999995125,3.608273463975951e-05,7.637915941410325e-11,0.00017535540499586123,3.8492985573904694e-07,4.881053516144154e-10,69.99999718916885,2.810831137067196e-06,590.5756341609674,79.42436583903333,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999341655,1000.0000065834563,0.0,0.0,1.0,0.0,0.0,0.0,0.5747576296566352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3700,63.93008131396514,0.06991176348770331,300.06991868603484,6.92254717756619e-06,69.9999930774528,70.0,3999.9998094592715,3999.9999999993756,3.792114557260501e-05,9.469859761630321e-11,0.0001900876289411867,4.5238118419272163e-07,6.245446430672324e-10,69.9999970066623,2.993337683896839e-06,588.5092899468965,81.49071005310415,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993077461,1000.000006922547,0.0,0.0,1.0,0.0,0.0,0.0,0.5906877029175648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3800,63.928679496104586,0.07131323533842532,300.0713205038954,7.268557004739004e-06,69.99999273144297,70.0,3999.999793918499,3999.9999999992074,3.978725224567814e-05,1.166204781723828e-10,0.00020555154505749875,5.290471094760593e-07,7.931227493070817e-10,69.99999681870058,3.1812994065771684e-06,586.4501755915695,83.54982440843115,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992731451,1000.0000072685568,0.0,0.0,1.0,0.0,0.0,0.0,0.6066158646843949,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3900,63.927298606399575,0.07269377221782428,300.07270139360037,7.621382621316678e-06,69.99999237861734,70.0,3999.9997776259424,3999.9999999990005,4.167986106392442e-05,1.4270110441632528e-10,0.000221757077255235,6.158383993965768e-07,1.0000098462358188e-09,69.99999662534529,3.3746546891317834e-06,584.3982657986837,85.60173420131687,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992378625,1000.0000076213823,0.0,0.0,1.0,0.0,0.0,0.0,0.622542115186491,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4000,63.92593833242215,0.07405368665565219,300.07406166757784,7.980922215234862e-06,69.99999201907775,70.0,3999.9997605712365,3999.999999998748,4.359780306812032e-05,1.7356069864428958e-10,0.00023871361845118451,7.137197447993912e-07,1.2523788857754488e-09,69.99999642665928,3.5733407072128138e-06,582.3535353604558,87.64646463954485,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992019086,1000.000007980922,0.0,0.0,1.0,0.0,0.0,0.0,0.6384664546531914,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
