milliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
1000,89.99655398251964,0.0024438469370123487,0.0007348332761192013,0.0010013969523242196,0.0018213197868683767,169.99542966061765,0.0014615435168599498,0.6999675689505597,3.210656410462442e-05,3.2437023136956866e-07,1.185264502339442e-09,3.875526183340734e-12,5.265357895117189e-12,1.701334246100854e-12,19.998732638663338,0.0012456160945520833,2.1744304422014137e-05,1.7995240385718031e-10,3.777273621794862e-10,1399.99999999709,3.8000561502068145e-10,7899.999999983444,1.157110742794254e-09,1.5401770452062097e-08,1.0426213871651379e-10,7.735078127950489e-07,9.752165044465834e-06,4.5136422227362795e-12,0.0,0.0,0.0,0.0,0.0
1100,89.99643166794613,0.0024511184565322135,0.0007337696708612056,0.0011162600063271343,0.0018151118726065106,169.99518134725338,0.0015484428087117297,0.6999641308214117,3.546696045131878e-05,4.020567623894655e-07,1.944148037393531e-09,6.528810160072448e-12,8.069443871161057e-12,2.6315013057339972e-12,19.998564327312376,0.0014082217090390957,2.7449546733627878e-05,3.0901007952200525e-10,5.588991512497876e-10,1399.9999999952697,5.639386007328765e-10,7899.9999999700685,1.899178017258345e-09,2.8035693923958817e-08,1.441448701722854e-10,9.535040823866467e-07,1.1407774866587235e-05,8.209847691991275e-12,0.0,0.0,0.0,0.0,0.0
1200,89.99631146347564,0.0024559978817258674,0.0007330560650328768,0.001231385499762691,0.001810946053241191,169.99493170898697,0.0016343371775449467,0.6999607833777118,3.8729056701842e-05,4.87346386861948e-07,3.0438187180110815e-09,1.0452380307705704e-11,1.1857537211286647e-11,3.896350040625465e-12,19.998395025065946,0.001571118244512436,3.3854583022163166e-05,5.03063052475435e-10,7.971534287617706e-10,1399.999999992648,8.062993670978831e-10,7899.999999948786,2.974967499528829e-09,4.8241179764616723e-08,1.929933842237912e-10,1.1530508922453475e-06,1.3158378203576436e-05,1.4117832116036072e-11,0.0,0.0,0.0,0.0,0.0
1300,89.99619267499071,0.00245927214138373,0.0007325785096208644,0.001346680584792777,0.001808149348995353,169.9946811827321,0.0017196282716763474,0.699957512976496,4.19067053173411e-05,5.800281157209896e-07,4.585343213366355e-09,1.6046673716571592e-11,1.6827473490743885e-11,5.564835808425434e-12,19.998224909650883,0.0017341271139325535,4.096023054039437e-05,7.837706819496221e-10,1.102974629476913e-09,1399.999999988991,1.1178971696663501e-09,7899.999999916292,4.4835797903571675e-09,7.922606043829142e-08,2.5163210763365876e-10,1.3721844910760355e-06,1.50031060463612e-05,2.3173371896968616e-11,0.0,0.0,0.0,0.0,0.0
1400,89.99607483514347,0.0024614709827118814,0.0007322579240670999,0.0014620828385321773,0.001806271093220979,169.99443006054696,0.0018045630928607045,0.6999543066167853,4.501308534097869e-05,6.799223214854928e-07,6.687330182879655e-09,2.378571385318354e-11,2.3191644353812482e-11,7.711114642165758e-12,19.998054081860367,0.0018971472424880239,4.87667220609834e-05,1.1770208640738695e-09,1.4876693220773621e-09,1399.9999999840245,1.510394369459334e-09,7899.999999868359,6.5413360867035656e-09,1.251018592428419e-07,3.2086399898264576e-10,1.6109281494988457e-06,1.694143787993917e-05,3.6575539625090735e-11,0.0,0.0,0.0,0.0,0.0
1500,89.9959576325824,0.002462947366884433,0.0007320426324236831,0.0015775506366321086,0.0018050100006918484,169.9941785379064,0.001889289027103195,0.6999511525277141,4.806011688041813e-05,7.868781180282997e-07,9.487230094027837e-09,3.422285986683055e-11,3.117648455065578e-11,1.0414351169387261e-11,19.997882594961734,0.0020601254117371785,5.727395357977885e-05,1.7132816151686526e-09,1.9633633770107987e-09,1399.999999977431,1.99630296198394e-09,7899.999999799686,9.283055445328188e-09,1.9103426222382934e-07,4.014738963656975e-10,1.869296272652315e-06,1.8973071607028066e-05,5.5830496740446336e-11,0.0,0.0,0.0,0.0,0.0
1600,89.99584085851787,0.002463938011086954,0.0007318986211521331,0.0016930560426245095,0.0018041633677608792,169.9939267464671,0.0019738931994147265,0.6999480404786736,5.105815398659132e-05,9.007703312359174e-07,1.3142629430867768e-08,4.7996517050021397e-11,4.1022050631479585e-11,1.3758563169077622e-11,19.997710475445583,0.0022230353392333133,6.64816552510216e-05,2.4279504230699864e-09,2.542998476660874e-09,1399.999999968847,2.5889816407232157e-09,7899.999999703736,1.2863326524205337e-08,2.834036647911105e-07,4.942314761885681e-10,2.1472974306676195e-06,2.1097831273630915e-05,8.279821552419517e-11,0.0,0.0,0.0,0.0,0.0
1700,89.99572437162126,0.0024646031187010612,0.0007318021032903914,0.0018085801766708682,0.001803594778008518,169.99367477466157,0.002058426412077414,0.6999449617994747,5.401596805713126e-05,1.0214959243336771e-06,1.783253553464961e-08,6.583581948394915e-11,5.298167283504036e-11,1.7832492575477768e-11,19.997537735099577,0.00238586551145415,7.638948431654908e-05,3.3617015579083448e-09,3.2403230227747787e-09,1399.9999999578606,3.302626318675623e-09,7899.999999572569,1.7457770259269694e-08,4.099762700634629e-07,5.998938877196625e-10,2.444936330559973e-06,2.331561252648032e-05,1.1974226902054187e-10,0.0,0.0,0.0,0.0,0.0
1800,89.99560807768121,0.0024650494941443695,0.0007317375052733219,0.0019241104433687167,0.0018032130005822815,169.99342268169298,0.0021429162213107596,0.699941909230013,5.694090176512717e-05,1.1489703964928536e-06,2.3758643548122528e-08,8.856625115356505e-11,6.732168140184193e-11,2.2729504038505374e-11,19.997364377062926,0.002548613088516473,8.699706558142528e-05,4.560830280403662e-09,4.069884897780723e-09,1399.9999999440067,4.152262368248516e-09,7899.999999396652,2.3264284911337723e-08,5.800866330895567e-07,7.192079881199622e-10,2.762215000802108e-06,2.5626354466854853e-05,1.6938294862731181e-10,0.0,0.0,0.0,0.0,0.0
1900,89.99549191378264,0.0024653484662943187,0.000731694534185518,0.002039638428279957,0.0018029569995201367,169.99317050719253,0.002227376590510513,0.6999388767707344,5.983902165645724e-05,1.283124713116643e-06,3.114659253036397e-08,1.1711520283023458e-10,8.432117325980436e-11,2.854749965451372e-11,19.99719040024939,0.002711279451949422,9.8304020302579e-05,6.077593591084652e-09,5.047026887755342e-09,1399.9999999267663,5.153739979969921e-09,7899.999999164669,3.050428040662933e-08,8.048300378252069e-07,8.529122024888811e-10,3.099133687708362e-06,2.8030018995748765e-05,2.3495324050637687e-10,0.0,0.0,0.0,0.0,0.0
2000,89.99537583713033,0.0024655485507257624,0.0007316661159004986,0.0021551584115694807,0.0018027853333737129,169.99291827805132,0.002311814219184837,0.6999358595117111,6.271529183367825e-05,1.42390253896433e-06,4.024721420454747e-08,1.525174938994129e-10,1.0427179803070918e-10,3.538884144952337e-11,19.997015802052562,0.0028738674838824016,0.00011030998140234096,7.970548428334265e-09,6.187880146127357e-09,1399.9999999055624,6.323727439927673e-09,7899.999998863315,3.942390548598593e-08,1.0972638019039607e-06,1.0017381156125122e-09,3.455691488857811e-06,3.052657785553222e-05,3.2025739777780455e-10,0.0,0.0,0.0,0.0,0.0
2100,89.9952598184736,0.002465682905094177,0.0007316473399481847,0.002270666487513064,0.0018026697549576123,169.9926660125808,0.0023962317725961186,0.6999328534570739,6.557375184501321e-05,1.5712579105897373e-06,5.13377693107075e-08,1.9592084276219688e-10,1.2747757188212175e-10,4.3360283749112794e-11,19.996840579503875,0.0030363804051322125,0.00012301459704863878,1.0304886622973898e-08,7.509358221508936e-09,1399.9999998797573,7.679704776375939e-09,7899.999998477088,5.029526266665729e-08,1.4726200405244559e-06,1.1664117392946451e-09,3.831886728609593e-06,3.311600669251067e-05,4.29732844398097e-10,0.0,0.0,0.0,0.0,0.0
2200,89.99514383836974,0.0024657735681443207,0.0007316349185090355,0.00238616006188424,0.0018025915133466183,169.99241372292963,0.002480629345263469,0.6999298553660988,6.841767747059288e-05,1.7251533571206735e-06,6.47231707704181e-08,2.485912814466817e-10,1.5425471748476482e-10,5.257291483112208e-11,19.996664729615063,0.003198821434150229,0.00013641752891840696,1.315276652341013e-08,9.029150430282853e-09,1399.9999998486498,9.239957123084192e-09,7899.999997988056,6.341761024975515e-08,1.9485299463371403e-06,1.3476545008419092e-09,4.227717172564476e-06,3.579828292353434e-05,5.68515427239453e-10,0.0,0.0,0.0,0.0,0.0
2300,89.99502788429332,0.0024658347394614496,0.0007316267780827297,0.0025016374627334186,0.0018025384824557956,169.9921614169626,0.002565005560189486,0.699926862619618,7.124971586590255e-05,1.8855583397849994e-06,8.07371961047301e-08,3.119185219425048e-10,1.8493150660323783e-10,6.314210141799663e-11,19.99648824961965,0.003361193546730706,0.0001505184506963466,1.65936417781316e-08,1.07657166782041e-08,1399.999999811473,1.1023569010552705e-08,7899.999997375627,7.911855374865558e-08,2.5452575941598573e-06,1.546184065955522e-09,4.6431801936606056e-06,3.857338418762739e-05,7.425074374545302e-10,0.0,0.0,0.0,0.0,0.0
2400,89.99491194803004,0.002465875732479066,0.0007316215916137704,0.0026170975933108623,0.0018025026759071385,169.99190909986524,0.0026493586284075275,0.6999238731090226,7.407199787401128e-05,2.0524479314136743e-06,9.974369144062193e-08,3.874212800637242e-10,2.1984810470862253e-10,7.518743301024358e-11,19.996311137262502,0.003523499186461029,0.0001653170477509888,2.0714587467958666e-08,1.2738282634195334e-08,1399.9999997673906,1.3050419489363156e-08,7899.999996616305,9.775522903521972e-08,3.285942591871205e-06,1.7627150454976691e-09,5.0782729201043885e-06,4.144128668301061e-05,9.584482038600387e-10,0.0,0.0,0.0,0.0,0.0
2500,89.9947960238543,0.0024659030383122264,0.0007316184175917185,0.0027325396906372613,0.0018024785440960292,169.99165677523553,0.0027336869902989678,0.6999208851410884,7.688623428394096e-05,2.2258017262585145e-06,1.2213776731567352e-07,4.767525596688691e-10,2.593564203444557e-10,8.883266781388339e-11,19.996133390926158,0.0036857401390840926,0.00018081301612991752,2.5610623577370197e-08,1.496683487106373e-08,1399.9999997154946,1.5341177114292205e-08,7899.999995683435,1.197154774321113e-07,4.1968523928416455e-06,1.9979595766379093e-09,5.532992338209908e-06,4.44019643137098e-05,1.2239874954345977e-09,0.0,0.0,0.0,0.0,0.0
2600,89.99468010769458,0.002465921272113673,0.0007316165668878989,0.002847963213712069,0.0018024621609984029,169.9914044456128,0.0028179893995376477,0.6999178973561319,7.969379853281352e-05,2.4056029767755604e-06,1.4834698495439328e-07,5.817048969187165e-10,3.038199622166598e-10,1.0420568181912972e-10,19.99595500951541,0.0038479176499677595,0.00019700606018496452,3.1385035839605e-08,1.7472115514017864e-08,1399.9999996548027,1.79172943917625e-08,7899.999994546939,1.454190114543769e-07,5.3076449814054995e-06,2.252627774812385e-09,6.007335340075205e-06,4.7455388989140715e-05,1.5477619397807444e-09,0.0,0.0,0.0,0.0,0.0
2700,89.99456419682014,0.0024659335294488294,0.0007316155832306458,0.002963367800386577,0.0018024508873204993,169.99115211270345,0.0029022647675655514,0.6999149086608912,8.249579449090028e-05,2.5918379218957705e-06,1.7883253216173294e-07,7.042155617686862e-10,3.5361370068787344e-10,1.2143841978329707e-10,19.995775992261414,0.004010032622210622,0.00021389589006712642,3.814969400706327e-08,2.0275616954796647e-08,1399.999999584255,2.0801002247702903e-08,7899.999993173043,1.7531857034733455e-07,6.651641747740141e-06,2.5274280852950064e-09,6.501298742028479e-06,5.060153134869534e-05,1.9394744041287644e-09,0.0,0.0,0.0,0.0,0.0
2800,89.99444828952466,0.0024659417450252135,0.0007316151924939552,0.0030787532249956263,0.001802443062480806,169.99089977758115,0.0029865121082950593,0.6999119181761734,8.529310934252967e-05,2.7844952538578053e-06,2.1409038952019222e-07,8.46371715347143e-10,4.091239292343336e-10,1.406668461204195e-10,19.995596338612966,0.004172085726467646,0.00023148222032054526,4.602536754872995e-08,2.3399577174471243e-08,1399.999999502712,2.401530514044707e-08,7899.999991523991,2.0990106608251943e-07,8.266109972639897e-06,2.8230675723162616e-09,7.014879302695109e-06,5.384036114655997e-05,2.4099761703933964e-09,0.0,0.0,0.0,0.0,0.0
2900,89.9943323847173,0.002465947155576353,0.0007316152169957617,0.0031941193443689423,0.0018024376274278604,169.9906474409277,0.0030707306167443078,0.6999089251959385,8.80864549304453e-05,2.983565684208138e-06,2.5465248817835443e-07,1.0104155261062268e-09,4.707481255157775e-10,1.620308954310721e-10,19.99541604822012,0.004334077417421517,0.00024976476947175154,5.5142038793185836e-08,2.6866975438173876e-08,1399.9999994089515,2.7583976616205606e-08,7899.999989557758,2.496887210829192e-07,1.0192554728497236e-05,3.140252165858467e-09,7.548073745984113e-06,5.717184725494155e-05,2.9713518480022875e-09,0.0,0.0,0.0,0.0,0.0
3000,89.99421648161413,0.002465950649611759,0.0007316155213781866,0.0033094660566804924,0.0018024338290100294,169.99039510322396,0.00315491972274187,0.6999059291532859,9.087640212145618e-05,3.1890415870946035e-06,3.010878601212768e-07,1.1987492515399262e-09,5.388948146217016e-10,1.856744237820964e-10,19.99523512091777,0.0044960079501800265,0.00026874325976310306,6.563921378821712e-08,3.0701527763964423e-08,1399.9999993016659,3.1531554640496726e-08,7899.999987227741,2.9524019856672896e-07,1.24770198007493e-05,3.479686870831502e-09,8.100878778627453e-06,6.059595768501911e-05,3.6370069094505446e-09,0.0,0.0,0.0,0.0,0.0
3100,89.99410057970331,0.002465952807333117,0.0007316160197691561,0.0034247932963039707,0.0018024311728977018,169.9901427647835,0.003239079009824367,0.6999029295952609,9.36634062362016e-05,3.400916757936786e-06,3.54003774780718e-07,1.413940262538508e-09,6.139834369694219e-10,2.1174516184317662e-10,19.99505355665675,0.004657877449344279,0.00028841741666300365,7.766622951320563e-08,3.4927681969083745e-08,1399.9999991794593,3.588333644446003e-08,7899.999984482446,3.471517194787569e-07,1.5170403776470466e-05,3.842075916959091e-09,8.673291092394682e-06,6.411265986592235e-05,4.421759635716432e-09,0.0,0.0,0.0,0.0,0.0
3200,89.99398467853388,0.0024659541399962123,0.000731616637891303,0.003540101005678843,0.0018024292221124596,169.98989042588258,0.003323208225374703,0.6998999261529706,9.644783723368979e-05,3.619186107625693e-06,4.1404688216697534e-07,1.658726095029833e-09,6.964442135264477e-10,2.4039466693865636e-10,19.99487135547289,0.00481968593999501,0.0003087869685724577,9.138256290478724e-08,3.957061309309958e-08,1399.9999990408467,4.0665373787099864e-08,7899.999981265175,4.0605818582075275e-07,1.832876853652942e-05,4.228122942582116e-09,9.265307376081934e-06,6.772192074145637e-05,5.3419308529973165e-09,0.0,0.0,0.0,0.0,0.0
3300,89.99386877791036,0.0024659548692662473,0.0007316173453968068,0.003655389161331889,0.0018024277853369208,169.98963808663794,0.0034073071310428095,0.69989691853239,9.922998896090096e-05,3.8438456022537994e-06,4.81904322586821e-07,1.9360193589241227e-09,7.867180198746768e-10,2.717782784705568e-10,19.994688517412992,0.004981433421560946,0.00032985164663294585,1.0695813114491619e-07,4.46562186839175e-08,1399.9999988842476,4.590446799781027e-08,7899.999977513684,4.726342711519058e-07,2.201368347494392e-05,4.638531057756994e-09,9.876924304413613e-06,7.142370711207856e-05,6.415444057123615e-09,0.0,0.0,0.0,0.0,0.0
3400,89.99375287755316,0.0024659553120796244,0.0007316180944798873,0.003770657728656984,0.0018024265934404634,169.98938574721558,0.0034913756181427277,0.6998939064879691,0.00010201010582538633,4.074891978201813e-06,5.583048619163594e-07,2.2489127512805743e-09,8.852562573008606e-10,3.0605507142249726e-10,19.994505042561553,0.005143119840645165,0.0003516111849275496,1.2457359834897933e-07,5.021111430873788e-08,1399.9999987079873,5.1628165418254136e-08,7899.999973159864,5.475955361937069e-07,2.62925424578862e-05,5.0740030230824566e-09,1.0508138557313248e-05,7.521798547680137e-05,7.661917612033075e-09,0.0,0.0,0.0,0.0,0.0
3500,89.9936369773594,0.002465955585030558,0.0007316188675011402,0.003885906696633297,0.0018024255474682767,169.98913340767075,0.003575413558993836,0.699890889821982,0.00010478838341084405,4.31232277320662e-06,6.440199843006232e-07,2.6006838893068528e-09,9.925207326275255e-10,3.4338781374427704e-10,19.99432093098066,0.0053047451507379955,0.00037406532054917003,1.4442067118078332e-07,5.626262880996544e-08,1399.999998510292,5.786475243172359e-08,7899.999968129376,6.316995026084334e-07,3.123892643845151e-05,5.535241270993421e-09,1.1158946805104686e-05,7.910472232994482e-05,9.102770222655946e-09,0.0,0.0,0.0,0.0,0.0
3600,89.99352107729419,0.0024659557276923076,0.0007316196598721994,0.004001136063249745,0.001802424612435468,169.98888106801715,0.0036594208713436093,0.6998878683790728,0.00010756497397784006,4.556136274556287e-06,7.39864979212165e-07,2.9948001088548403e-09,1.1089835102063581e-09,3.8394291703811996e-10,19.994136182741823,0.005466309279544191,0.0003972137941897955,1.6670239228458091e-07,6.283880100702848e-08,1399.9999982892869,6.464325189373784e-08,7899.999962341281,7.25746721207484e-07,3.693297329201888e-05,6.022947977241578e-09,1.1829345714726696e-05,8.308388401896829e-05,1.0761328507225239e-08,0.0,0.0,0.0,0.0,0.0
3700,89.99340517732394,0.00246595577816151,0.0007316204655871981,0.004116345826710076,0.001802423756251267,169.98862872826572,0.0037433974858810904,0.6998848420269215,0.00011034000597946564,4.8063313329562915e-06,8.467000618271558e-07,3.4349234183464956e-09,1.2351268107502749e-09,4.278903961346934e-10,19.99395079789071,0.005627812164040693,0.0004210563500150384,1.9163344327667487e-07,6.996837420910464e-08,1399.9999980429936,7.19934176575979e-08,7899.999955707709,8.305818729361412e-07,4.346171073819062e-05,6.53782518861235e-09,1.2519331953474576e-05,8.715543688291366e-05,1.266292383697524e-08,0.0,0.0,0.0,0.0,0.0
3800,89.99328927745904,0.002465955724663028,0.0007316212871471319,0.004231535991045189,0.001802422988189815,169.98837638840044,0.0038273433709374092,0.6998818106641764,0.00011311357602502623,5.0629074615955956e-06,9.654314214608643e-07,3.924915129163151e-09,1.3714429064358929e-09,4.754038291527894e-10,19.993764776476805,0.005789253719802574,0.000445592736443719,2.1944042772240843e-07,7.768079188630905e-08,1399.999997769328,7.994573020678886e-08,7899.999948133438,9.470947991462816e-07,5.0919468301595844e-05,7.080574826444709e-09,1.3228902186609873e-05,9.13193471414842e-05,1.4835012156451006e-08,0.0,0.0,0.0,0.0,0.0
3900,89.99317337768825,0.002465955579941307,0.0007316221223029679,0.004346706557419345,0.0018024222977557,169.98812404841718,0.003911258512847634,0.699878774205688,0.00011588576377892325,5.325864699112965e-06,1.0970123099581951e-06,4.468840667033718e-09,1.5184339797643611e-09,5.266603163311621e-10,19.993578118526486,0.0059506338676546325,0.0004708227061112508,2.503621654557703e-07,8.600619381208685e-08,1399.9999974660966,8.853139217404466e-08,7899.999939515535,1.076221571129991e-06,5.940824497439003e-05,7.65189879806307e-09,1.395805308106094e-05,9.557558099564533e-05,1.7307280924051516e-08,0.0,0.0,0.0,0.0,0.0
4000,89.99305747798698,0.0024659553718497174,0.0007316229667051635,0.004461857525197391,0.0018024216614450938,169.98787170831986,0.003995142917247002,0.6998757325799595,0.00011865663451564288,5.595203598701487e-06,1.2424441220561025e-06,5.07097434471812e-09,1.6766120207065067e-09,5.81840437055943e-10,19.993390824048753,0.006111952527200199,0.0004967460163300329,2.846499843789476e-07,9.497541124310823e-08,1399.9999971309956,9.778232369270818e-08,7899.9999297429695,1.2189455517695926e-06,6.9038086032842e-05,8.252499047251568e-09,1.4706781304967803e-05,9.99241046110953e-05,2.0111758714128975e-08,0.0,0.0,0.0,0.0,0.0
4100,89.99294157833178,0.0024659551269837956,0.0007316238163557427,0.004576988893873319,0.0018024210566604368,169.9876193681113,0.004078996590290429,0.6998726857272257,0.00012142624103422312,5.870925231315839e-06,1.4027774260673467e-06,5.7358039172439286e-09,1.8464987184476629e-09,6.41128212255461e-10,19.99320289302279,0.00627320962875615,0.0005233624293367557,3.225679990297878e-07,1.0461996267181754e-07,1399.9999967616066,1.0773115801535845e-07,7899.999918696189,1.3762984083635207e-06,7.992751334565727e-05,8.883077609753696e-09,1.5475083526857716e-05,0.00010436488416861565,2.328294037185275e-08,0.0,0.0,0.0,0.0,0.0
4200,89.9928256786969,0.002465954874507319,0.0007316246669012756,0.004692100662624087,0.0018024204585913807,169.98736702779516,0.004162819541381683,0.699869633596076,0.000124194627048857,6.153031166494415e-06,1.5791130334302102e-06,6.4680353063786834e-09,2.0286253543782496e-09,7.047110663867322e-10,19.993014325402196,0.006434405108393196,0.0005506717127244312,3.6439339942704346e-07,1.1497204955954819e-07,1399.9999963553955,1.1841123691207185e-07,7899.999906246726,1.5493611636503119e-06,9.220391366628428e-05,9.54433667122306e-09,1.626295641583289e-05,0.00010889788585087284,2.6857899951888045e-08,0.0,0.0,0.0,0.0,0.0
