milliseconds,a,b
0,50.01558623553467,-0.014004695650413262
100,49.98549373296468,0.0026285512636175963
200,50.00760799852084,0.009848681576807681
300,49.983544628464394,0.036570316017246696
400,49.99716949964484,0.04425202415053274
500,49.98136781630909,0.04384854008722383
600,49.99722488120662,0.06445573657141793
700,50.00229209313146,0.07758880589473836
800,49.99479066822435,0.08603649797417516
900,49.989438790852454,0.09831741026950527
1000,49.98822765226751,0.11923035680084111
1100,49.967561769111704,0.11520236173138758
1200,49.95692889849311,0.1432137163107793
1300,49.97161904094641,0.16378282280609902
1400,49.97392839344911,0.18087590746657953
1500,49.95964419897965,0.18505859279217046
1600,49.94757752376006,0.20514409154527044
1700,49.947816026663844,0.19747701730841025
1800,49.93813434311474,0.23001867724369868
1900,49.93352457401362,0.21363126184580558
2000,49.9033553880791,0.24978466385720297
2100,49.90605129969679,0.2530578036065873
2200,49.88536249600412,0.25861303208896724
2300,49.88110444793218,0.2797123408772693
2400,49.884858859384586,0.295345410915218
2500,49.862695618456776,0.31288167485033835
2600,49.86340923229306,0.30776876698723854
2700,49.848947342144676,0.31689564516501056
2800,49.83370612577605,0.33479075870378366
2900,49.82120683382544,0.33875399591138583
3000,49.822649793313,0.3397924862988862
3100,49.80757151264557,0.35938535072608246
3200,49.789125457705445,0.36573150326118115
3300,49.773212293625726,0.3842782487547506
3400,49.76275851537993,0.38888810761774617
3500,49.75447096654408,0.420028688146517
3600,49.73990997402246,0.43024184187026443
3700,49.71624933411309,0.4388783541875536
3800,49.68847012678652,0.44748626602837593
3900,49.69229484152952,0.4755910739277894
4000,49.68045167217497,0.46601196696727476
4100,49.63948543605958,0.4960284545744666
4200,49.62428507854634,0.48051548901033425
4300,49.61957094610731,0.5183235711121158
4400,49.59190454346598,0.5358359644461435
4500,49.581293613762114,0.5419155801064501
4600,49.551986200516204,0.530425201360128
4700,49.5372981331948,0.5515853915431788
4800,49.5399932776027,0.5826274535965096
4900,49.516743540682114,0.5812114307960738
5000,49.49224076008135,0.5994785871925995
