milliseconds,a,b
0,49.99458160827964,-0.006868626563798239
100,49.996954097599875,0.020969475005225308
200,49.997238721674265,0.03729288919705585
300,50.00362026565337,0.026186685836848966
400,50.003924548459636,0.05558560587149514
500,50.00736082121944,0.058992649513284964
600,49.99716705096525,0.07904224861138318
700,49.98063783164955,0.09027005793135354
800,49.97097268806236,0.10988111097769918
900,49.98000924443586,0.10327449266722738
1000,49.988455670180166,0.11276345075733851
1100,49.964016384427545,0.1325109260668998
1200,49.977996297495466,0.14555758109157474
1300,49.95371096690513,0.16853618841248114
1400,49.946387938804506,0.1760221547268565
1500,49.96837272792145,0.19013228115830147
1600,49.953698260538836,0.18903637583816574
1700,49.951998254583295,0.20127333382076665
1800,49.918751721856054,0.22545112863497915
1900,49.93844444672975,0.23413051378797367
2000,49.92331139674143,0.24932280496324005
2100,49.908452533513575,0.26485437248400723
2200,49.88582371454288,0.2561849245951991
2300,49.883684118534894,0.2843649092097164
2400,49.87414494130388,0.3006994676301943
2500,49.85927821415186,0.2999582425658882
2600,49.861757279354855,0.32545276772482423
2700,49.83861139686217,0.30898221591307223
2800,49.832050837018365,0.34222043117376566
2900,49.837569458004594,0.34719880886094845
3000,49.8252348297599,0.3664762237914734
3100,49.7847820749897,0.35447770663631545
3200,49.80022071254048,0.383178784422957
3300,49.782677357134226,0.3937902321171313
3400,49.76270475813794,0.4164198024601849
3500,49.739325506128054,0.39728121675226485
3600,49.72089281374644,0.43073651966956095
3700,49.731075211494385,0.44158656702051535
3800,49.71425648157563,0.4601191353804672
3900,49.69122902022961,0.4596461829115165
4000,49.66487337683815,0.4637170076409457
4100,49.63838342629158,0.4944941495316337
4200,49.645190746742415,0.48357844435460956
4300,49.61104522735102,0.5052439846993358
4400,49.60809371167344,0.5091229017791703
4500,49.58407951326158,0.5244559402980904
4600,49.565172682693,0.5426370710954631
4700,49.53081734781783,0.5402877737939471
4800,49.53185719178543,0.5528010687941811
4900,49.50916699616981,0.5720367528887474
5000,49.47651733198006,0.5993732902507104
