milliseconds,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,R_act,R,R_inact
1000,28.514780328733107,5.951974895148037e-07,28.514779728524534,2.0199236165707173e-06,2.9088610366286066e-10,-1.0206844130533595e-05,50.78092979465895,-2.806384001369965e-11,2.4142239417860212e-05,4.4077246526347356e-10,-1.794775607250502e-09,8.042939400804478e-05,50.78098661929168,60.58956372540982,0.00019368572808293886,60.5895912602148,0.00023580578447126853,1.202993330174037e-09,3.1724551459585234e-05,-1.8583013346547002e-09,0.004736426417314652,0.9949388106732989,0.0
1100,28.514786353444535,2.365918632209072e-06,28.51477180526173,3.6979570903103664e-06,1.478090535402644e-09,1.470372592361788e-05,50.78093370432782,-5.457500838641479e-10,3.849751488420685e-06,-1.481543318774907e-09,-9.47411110041181e-10,8.742557554046741e-05,50.78086980698153,60.589546089675935,0.0002847313690974207,60.58962526051981,0.0002705062791300406,2.128125620540897e-09,5.2530660797427214e-05,1.293139434989592e-09,0.005420288627672752,0.9945668639528599,0.0
1200,28.51477211232708,6.055686409078382e-06,28.514779507110273,4.3026834526814634e-06,-8.750853599331573e-11,-1.2887203044549809e-05,50.780934391431366,9.47741671570373e-11,-5.251813124410829e-06,1.1411825997419947e-09,-1.0363377707230331e-09,6.081839187199625e-05,50.78081817609489,60.589514312437,0.0002822502942583597,60.589479536287044,0.0002948942332984639,1.3956911774350894e-09,6.926572921758442e-05,2.0773375630073364e-09,0.005660416708077679,0.9940467663711877,0.0
1300,28.514786542179138,2.9548353956860258e-06,28.514785453127672,2.3873140065716212e-06,-4.497721985030253e-11,4.091627709663692e-05,50.78093930311052,1.5036107422717154e-09,-1.5004769874748822e-06,-4.608729325134589e-10,-1.1141095734883087e-09,6.427462027383548e-05,50.78086332907399,60.58940882853239,0.0003341994575727257,60.589454587297716,0.0003419564204036882,-2.0239157667643984e-09,9.301338928881355e-05,-2.3157736609614026e-09,0.006327597984042075,0.9936018817063647,0.0
1400,28.514781552153707,7.815108366550219e-06,28.51477377787383,4.629761102111684e-06,-5.447172806588946e-10,2.418636053887564e-05,50.780937513890485,-1.1531174228904504e-09,3.179545552142614e-05,1.6710801448186172e-09,-1.0401333860083118e-09,7.974194245816569e-05,50.780795240451596,60.58938959737744,0.00037013371056767824,60.589411850877816,0.00034581509024328807,-2.5595319856103377e-11,9.218175943425123e-05,-8.226667941672858e-10,0.006588019321971609,0.9929484407450758,0.0
1500,28.51477410463764,4.285086725681993e-06,28.51477551834411,5.009088612313263e-06,-5.105731827404542e-10,3.517963595789605e-05,50.78092600982265,6.059501439607889e-11,3.5490779177007045e-06,1.0896587067594058e-09,-9.066934979884477e-10,0.00011812590489699448,50.78079536152585,60.58942711987892,0.0004282197924184466,60.589382299662255,0.0003834556059026411,-1.2948672210841113e-09,0.00010014355125848276,-3.314212017685453e-10,0.007285335182243034,0.9931025644018768,0.0
1600,28.514786250243013,2.767986760197263e-06,28.514787405461355,8.715153453054724e-06,1.7847546549462014e-09,1.9418505805784212e-05,50.780929115534065,-9.082121474852475e-10,1.3238605909349372e-05,4.2482487655503295e-10,1.1652097483743302e-09,0.00011926939640556695,50.780719140491186,60.58937012684348,0.00045929718529470433,60.58933749202452,0.0004019036639538292,2.092200174739612e-09,0.00011961991537910359,-7.561959285897721e-10,0.007881583893108116,0.9919700040060562,0.0
1700,28.514777324260645,5.767366134964482e-06,28.51478394471013,1.0370832555343393e-05,-1.5518424831070645e-09,5.903989570471462e-06,50.78093601750239,-4.756836829942959e-10,2.4907083078581965e-05,-5.544940964590599e-10,2.3051586636673846e-11,0.00012227847985378997,50.78073144060103,60.589277791688595,0.0004519223179500607,60.58930403592142,0.0004761278311630325,1.155757585905331e-09,0.0001447581622479867,-1.1025497680460032e-09,0.008398562615646052,0.9915054661907537,0.0
1800,28.514785156926884,1.0583480829972262e-05,28.51477599415458,9.702126690348855e-06,-2.711402396866117e-10,-1.188716515854402e-05,50.78093055495867,-8.72181476131174e-10,-7.939035976965015e-06,1.0118960409846384e-10,1.080855538236876e-11,0.00017030035939052514,50.780709256840474,60.58918913097908,0.0005019148534820585,60.58929268664126,0.0005112049863921829,4.5377029550969194e-10,0.0001496728609299465,1.986866727159616e-09,0.008816769290839485,0.991392464607102,0.0
1900,28.514781321749155,9.769302354065512e-06,28.51477843624683,4.7028469372545355e-06,2.1748711294057653e-10,1.6384099290831424e-05,50.78092965228115,2.437605475806761e-10,-2.944847188027214e-07,1.7622673382597724e-10,3.651769613147659e-10,0.00013129651820966248,50.78068929192947,60.58915534388721,0.0005479990530065672,60.589291587863094,0.000509804172750608,-6.851286077896051e-12,0.00016285380569761363,-2.2015025727327057e-09,0.009165543346833886,0.9907735510857153,0.0
2000,28.5147873301119,1.2749407566870091e-05,28.51477790769078,9.195957388025372e-06,4.308880296006249e-10,1.288140960345093e-06,50.78093014381387,8.955696055103637e-10,5.0475744811070824e-05,4.0525737182800554e-10,-1.1571061771414018e-09,0.00019411564032994642,50.78064764128151,60.58913281258048,0.0005844676907292933,60.58917908496877,0.0005908680557554967,-1.5524818615982712e-09,0.00014206380989027222,8.088482019428821e-10,0.009653177541715234,0.9902358019773018,0.0
2100,28.51478611780336,1.0930447413577058e-05,28.514781359062756,5.22475552891555e-06,9.333944132058586e-10,9.212679200291804e-06,50.78092854149342,-1.2954325255422685e-09,4.27621847659516e-05,1.3900184974259354e-09,-1.3148436597631316e-10,0.00014823740093622976,50.780654365345214,60.58912081259445,0.0005956987790857074,60.5891574238694,0.0005812512266138224,4.733422529511898e-11,0.000197900751381324,1.1414290737530806e-09,0.010329491488538454,0.9897879340700158,0.0
2200,28.514777942683967,1.3577241600920377e-05,28.514780303175524,1.397455855762477e-05,-4.2673356499600223e-10,2.1243113838474017e-05,50.78092765677224,-3.1885471748045606e-10,5.016615270305111e-05,1.1160923274039284e-09,-1.2514206673408638e-09,0.0001581402842990635,50.780727944636936,60.589118711119745,0.0006273501844521513,60.58901393118993,0.000608602556953984,-1.4324579744516324e-09,0.00019621938703462242,1.1363209640908781e-10,0.010299738946602775,0.9895574218141644,0.0
2300,28.51478657917128,8.721155179895806e-06,28.514785662973445,7.720526580915811e-06,5.661400444530206e-10,4.790713321528066e-06,50.78092117593287,1.4221409038517883e-09,2.200562619900899e-05,6.12504952557907e-10,-1.2846728151395544e-09,0.0002240916543973745,50.780605044193855,60.58900598414204,0.0006997216187114296,60.589067705180554,0.0006465856937035601,1.5050006859008246e-09,0.0001697742339973895,1.5130802727814065e-09,0.011040205892531577,0.989039004982428,0.0
2400,28.514779490303642,1.0738978427969554e-05,28.514785109043657,8.009149108408388e-06,-3.476275576270561e-10,1.873174749502524e-05,50.780931527396824,5.267273817244309e-10,2.1642526568650222e-07,6.932127159819895e-11,-1.4124163163278126e-09,0.00023178434010592619,50.7806606247056,60.58894148508801,0.0006874608811910008,60.58905209196891,0.0006953468459540062,1.8919562385605498e-09,0.00021637470431438616,4.275171269399856e-10,0.01185263687626509,0.9884133925811518,0.0
2500,28.514780116252567,1.2302760080547972e-05,28.514777295344487,8.348222346374834e-06,1.225010446293401e-09,1.189394364322238e-05,50.78092793312883,1.0850328921840823e-09,4.834523493427203e-05,-1.3698671790198602e-09,5.647612558162953e-10,0.00024319885571474835,50.78056761613786,60.5890096352267,0.0007566602997440635,60.58890810708447,0.0007666059747033116,-6.627478731643845e-10,0.00018372233492325033,2.1062858209930503e-09,0.011917880961382585,0.987887485370922,0.0
2600,28.514783573333695,9.524272020306862e-06,28.514782870468327,1.4134333957122851e-05,1.4920074716850217e-09,3.281302330862239e-05,50.780930207084374,9.04210443227768e-10,-2.624986434956058e-06,2.442866982094801e-10,1.7752227792994417e-09,0.0002450012443978498,50.7805958796909,60.58883758411576,0.0007509225660304274,60.58890220510755,0.0007649097770129565,1.2241996099574745e-09,0.00024194059192193617,-1.631675506857782e-09,0.012572745577075085,0.9871991146445657,0.0
2700,28.5147832285527,9.412721614070436e-06,28.51477946781737,1.3578627884294148e-05,1.292802670461087e-09,2.9234927782633873e-06,50.780932356857036,-1.4812168157820872e-09,6.600740562776444e-06,-6.815810419186476e-10,-2.110586146264794e-09,0.0002554429565287637,50.78061739959323,60.5888069364864,0.0008081069154246218,60.588911118824136,0.0008303376358818122,-7.534545082853648e-10,0.00023531540330980913,5.09883746662868e-10,0.0130155219671832,0.987283526313085,0.0
2800,28.514790395697066,1.3415804709028645e-05,28.51478968209593,1.442454629149012e-05,8.199172455005874e-10,3.748528497340429e-05,50.780920103522796,-6.01597096559502e-10,3.754819430982934e-05,-6.901389834328296e-10,-3.0658150044078806e-12,0.00023755917860312337,50.78058473760871,60.58888464206941,0.0008305888852673134,60.5888785210376,0.0008638184234364727,1.2065657598237374e-09,0.0002525322054670939,1.7971652679270473e-09,0.013303138696215572,0.9866789793835843,0.0
2900,28.514783956975005,1.5506725380294016e-05,28.514790093833735,1.753910195500143e-05,-1.927481682671179e-11,1.2536576466654902e-05,50.78092838434454,1.4209238890947592e-09,1.1101317781723724e-05,1.6832627083551337e-09,1.833444926893606e-09,0.00028474378607999364,50.78057544432517,60.588819331963585,0.0008637340142667858,60.58873546643069,0.0008879114632266613,6.350107066992125e-10,0.00023392705544651986,-2.1230153820234252e-10,0.014067226362908384,0.9863514070262632,0.0
3000,28.51478754960277,1.6182343912521384e-05,28.514786255291646,1.458766925310211e-05,3.915555878301471e-10,2.7152355393452203e-05,50.78092002769316,6.847043112006619e-10,6.015343188910531e-05,7.746139354390526e-10,2.4218959202424157e-09,0.00026866701542844855,50.780454919065676,60.58869066922219,0.0008903960862899029,60.58876621753733,0.0009261250993238821,-5.158623122737172e-10,0.00023833234584977667,-3.770094140201542e-10,0.014456691025579444,0.9857307504748096,0.0
3100,28.5147876676262,1.1452522073316681e-05,28.51477726301115,1.186105934294025e-05,-7.957340799646807e-10,5.541688652150563e-05,50.78092231185964,-2.649566809720067e-10,3.620669016487995e-05,-1.085238230986018e-09,2.391528421229972e-09,0.00029063529993689707,50.780399906256186,60.58869400911451,0.0009120714916044183,60.58871501274577,0.0009613733527725835,2.093078622651647e-09,0.0002818551978525136,2.422350001736091e-09,0.01524573626461071,0.9852668410474098,0.0
3200,28.51478285882254,1.6602687029707252e-05,28.51478203837084,1.2780255955363346e-05,-1.040284685760453e-09,4.5025882081798605e-05,50.78092066029231,2.0241924670138493e-10,5.46266272710392e-05,-3.830019635543234e-10,-1.56609457875144e-09,0.00027211365018804895,50.78036226715582,60.588687391296325,0.0009730312356028535,60.58855781996611,0.0009831086381889651,-1.907610769133026e-09,0.0002507256441575639,-6.086129029883047e-10,0.015544066742556754,0.9844362367539229,0.0
3300,28.514790984655676,1.295328457568428e-05,28.51477883102875,1.8515368394972186e-05,-1.2638631591039194e-09,3.827993232604397e-05,50.780920244174446,1.177774756448797e-09,6.21159451461105e-05,-1.3079107859605436e-09,1.2644780281865642e-09,0.00031818295376211906,50.78039932302006,60.58855425030964,0.0010296023985973393,60.58851491555898,0.0010210612582704289,2.145948247461358e-09,0.00027282677154319673,2.3776965075991977e-09,0.01612720349557918,0.984068372853495,0.0
3400,28.514783636865246,1.345263637360641e-05,28.514780280250825,1.334544698644292e-05,-1.0734389931494658e-09,4.1152356117470645e-05,50.7809203066768,1.7605337486857686e-10,5.410919830578459e-05,4.3178101088968826e-10,-9.93252105701542e-10,0.0003185270282547583,50.780412203226874,60.58854600585318,0.0010607223728728633,60.58857984082727,0.0010273568507593782,-1.4725665693273312e-09,0.00029220722747775257,2.0570593640898804e-09,0.01662039672061207,0.983554484751093,0.0
3500,28.514781205329033,1.3292829385444249e-05,28.514790664754848,1.7727192385630476e-05,3.9768980688938656e-10,5.71870150854587e-05,50.780922149276385,1.774017980042856e-09,3.85685628586918e-05,-1.3891262897524798e-09,8.943922264197925e-10,0.0003455668327314096,50.78042171508028,60.58850115282701,0.0010811194475220435,60.58846995790922,0.001103669057236377,-1.792023517142624e-09,0.00028086505228567486,-1.0571780499175231e-09,0.016796360878580417,0.9834808334244288,0.0
3600,28.514786371753168,2.230461177400855e-05,28.51477838276863,1.7860615643752647e-05,1.2061693603869022e-09,6.209415469997029e-05,50.780926511210815,1.3916377756288292e-09,5.871682062050079e-05,-2.5287652489153986e-10,-1.0356388632690763e-09,0.0002956258009131855,50.780292368049665,60.58851439940345,0.001090956373067576,60.58851635008321,0.0011130894084747439,9.511948177192425e-10,0.00034069900153341025,1.9573501787698394e-09,0.017553411305091353,0.9827556761234104,0.0
3700,28.51478385703406,1.7514382588080014e-05,28.514789336786496,1.5794094031506616e-05,-1.6182289093126433e-09,2.418130292978502e-05,50.780923999789465,-4.836517699963352e-10,4.563462402152556e-05,8.3371814076152e-10,-4.562192447993478e-10,0.0003407993687179563,50.78025447799901,60.588329857864196,0.0011653745810221558,60.58842465345284,0.0011715035914750076,-1.4576184354854797e-09,0.0003027340127929957,-1.743072811484493e-09,0.018152793103312647,0.9823472703821614,0.0
3800,28.51478981382586,2.045521223607853e-05,28.514778840142924,1.5134268779848702e-05,4.338720543323188e-10,2.548054143289649e-05,50.78092276623689,-8.110540495163401e-12,5.5126993955270446e-05,-1.7443296398649958e-10,-2.5984095449874966e-10,0.00033848964648634957,50.78034665642643,60.588406139702904,0.0011991432468613696,60.588393006314845,0.001157813160949135,6.060053807136045e-10,0.00036922894288380514,1.2961112710962991e-09,0.01840419408479424,0.9814377756351146,0.0
3900,28.514744778384983,4.369083491231883e-05,28.514741642224717,4.5450273139047296e-05,1.0002763509872685e-08,0.00019602401801368418,50.78087546478891,1.1221985484521154e-08,0.00023907005204785897,9.380686573474926e-09,1.232322715372905e-08,0.000497071945978468,50.779915396608835,60.58803538444311,0.001283293045611629,60.58810090682965,0.001252114956181953,1.2239733857346136e-08,0.0005010331275166565,1.2034911296570099e-08,0.018573483040459044,0.9809910261623502,0.0
4000,28.514684735450665,6.473654157243143e-05,28.51468719072921,7.226754084783863e-05,2.0070021348199304e-08,0.00041467102748483437,50.7808314453903,1.9328179230592666e-08,0.0004146749876066185,2.1290284813300577e-08,2.989572394606615e-08,0.0007136479272506543,50.779443154192926,60.58761208829275,0.0013977587026860279,60.58770339397734,0.0013761512974500287,2.661756901490953e-08,0.0006864554603287213,2.839386629686354e-08,0.01946132773447313,0.9808671645519539,0.0
4100,28.514643956616226,9.6214163996625e-05,28.51463633610307,9.811185614045649e-05,3.25128883314806e-08,0.0006230868158639192,50.78079163340888,3.3551296383873825e-08,0.0005666798774098996,3.070101695007298e-08,4.3641598338705313e-08,0.0008557162389378343,50.778875283559685,60.587346248763794,0.0015272800998707787,60.58726409619075,0.0015332126536000833,4.5279207883781274e-08,0.0008925276850060653,4.283391477712426e-08,0.01948383425847006,0.9801223076684574,0.0
4200,28.5145855953702,0.00012055249631105856,28.514579994747578,0.00011727303298131856,4.168932349878691e-08,0.0007902187997188905,50.78074527405425,4.393032727792429e-08,0.0007838133901912357,4.231333462945011e-08,5.5951030794915274e-08,0.001037046647445746,50.77840034065339,60.58697600803532,0.0016181864287319909,60.58686060783432,0.0016058541257438093,5.9005297652805424e-08,0.0010677742114724481,5.936861203193341e-08,0.019911743260333337,0.9800210679759014,0.0
4300,28.51452845848919,0.0001517676491660715,28.51453098503996,0.0001463277330689206,5.5453131094914216e-08,0.0009733872146440867,50.78070310157387,5.46899216469769e-08,0.0009949958396294864,5.5724218457898256e-08,7.170138063153215e-08,0.0012432046435470847,50.77786566676369,60.58651694198768,0.0017204855864837872,60.58661370327423,0.0017592435332420705,7.401937343956821e-08,0.0012153678477927804,7.521493321370293e-08,0.020662866206295188,0.9796288346486026,0.0
4400,28.51447403657909,0.00017480242265299653,28.514487510577798,0.00017298075570270667,6.499258930160834e-08,0.0011444909544331067,50.780657237420705,6.609786702859649e-08,0.0011893850518550511,6.654940507429867e-08,8.738764304815346e-08,0.0014385750106434816,50.77734893431838,60.58623985366259,0.001880981483008424,60.58621556788903,0.0018258163623136052,8.628355510863677e-08,0.0014350033164238394,8.999269514357612e-08,0.020558048259388367,0.9794123422910008,0.0
4500,28.51442227240886,0.0001985118973726162,28.514421000649357,0.00020405578635248803,7.467742211609642e-08,0.0013601893135965833,50.78061735096209,7.619203239915593e-08,0.001379256038595189,7.614056011138945e-08,1.0201158807816846e-07,0.0015691086187145573,50.77688035809786,60.585880074389465,0.0019942579154443507,60.585828000951494,0.001955240390057254,1.0402070876057136e-07,0.0015883519705777547,1.029874128986615e-07,0.02151581965604827,0.9785569734891889,0.0
4600,28.514371831817677,0.00022297067640603165,28.514378530458195,0.00022693478783062496,8.64707702927754e-08,0.0015511409914949169,50.78057142024923,8.663176680576267e-08,0.0015092338944661192,8.792260952614326e-08,1.180952150983984e-07,0.0017845565721090713,50.776463679503536,60.58540663184649,0.002108157915655739,60.585431810115374,0.002096343607347252,1.1820680074304301e-07,0.0017430855119658214,1.164265882639536e-07,0.02148497495418976,0.9784886814000087,0.0
4700,28.514321146414435,0.00025312376803333995,28.51433182912652,0.0002567346352202536,9.683597852197404e-08,0.0017141898722171033,50.780525776419914,9.838407287513149e-08,0.0017075811173732642,9.917622010762729e-08,1.3341381421249142e-07,0.0019228251842180542,50.77581583232676,60.585106147495594,0.002186122478321569,60.58506247704569,0.0021624161906379086,1.3199005943743003e-07,0.0019332272742118063,1.3343326213052584e-07,0.02230362552439955,0.978075613555693,0.0
4800,28.514276307319264,0.0002822156966131987,28.51426942287029,0.00028142008146095907,1.0885022399021931e-07,0.0019017916805394856,50.780488816894305,1.1087540419734773e-07,0.001930660151576105,1.1069832225162773e-07,1.4889709821429385e-07,0.0021444213947070974,50.77533672936221,60.58464601908396,0.002296323003161767,60.58465294425853,0.0022878132534378363,1.4606226533544126e-07,0.0021599242106441026,1.460792940294011e-07,0.022192563339763723,0.9777394301262518,0.0
4900,28.514225446931135,0.0003067678959790623,28.514222028989142,0.0003043309607638711,1.1993147510595468e-07,0.0021356771042850714,50.78044477825187,1.2184487303520383e-07,0.0020905731996227655,1.2096383768309574e-07,1.640981282808911e-07,0.002337306875342755,50.77488181486481,60.584425563895834,0.002437168666539542,60.58433346908471,0.002394154516656368,1.6220072717863515e-07,0.002324614907018475,1.599883932027726e-07,0.022608868475494544,0.9774146577856266,0.0
5000,28.514164819107084,0.000333946074279305,28.514175417153226,0.0003278862841904318,1.3327703972134058e-07,0.0022862084057835323,50.780400556594465,1.3238701363156243e-07,0.002323263624396459,1.3132767095652537e-07,1.7498033747650164e-07,0.0024662951631293285,50.774439014478915,60.58400797659422,0.0025179641811337635,60.584043067590045,0.0025066690057692705,1.7558918250374187e-07,0.002491874127541224,1.7681027764852318e-07,0.023147434782451994,0.9770006121589063,0.0
